"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26105	45281	"Lezerul calimani"	47.1125	25.27361	97	"AWI"	97	2022	3033	2581	2.5	0	0	0	0	0	0	2.91666666666667	0	0	0.416666666666667	0	0	0	0.833333333333333	0	6.25	0	0	27.5	0	11.25	0.416666666666667	0	0	0	0	0	0	0	3.33333333333333	32.5	0	0.416666666666667	2.91666666666667	0	3.33333333333333	0	0	0	2.5	0	0	1.25	0	0	1.25	0.416666666666667	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	100	"AWI"	100	2081	3158	2675	0.413223140495868	0	6.81818181818182	0	0	0.826446280991736	0	1.2396694214876	0	0	0	0	0	0	0.826446280991736	0	7.02479338842975	0	0	0	0	16.1157024793388	0	0	0	0	0	0	0	0	4.54545454545455	43.1818181818182	0	0	9.29752066115702	0	2.68595041322314	0	0	0	5.57851239669422	0	0	0.619834710743802	0	0	0.413223140495868	0.413223140495868	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	105	"AWI"	105	2189	3204	2757	1.93548387096774	0	6.7741935483871	0	0	1.61290322580645	0	3.2258064516129	0	0	0	0	0	0	5.16129032258065	0	6.45161290322581	0	0	21.2903225806452	0	13.8709677419355	0.967741935483871	0	0	0	0	0	0	0	0	23.5483870967742	0	0	8.38709677419355	0	2.58064516129032	0	0	0	2.58064516129032	0	0	0	0	0	0	1.61290322580645	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	110	"AWI"	110	2281	3278	2842	1.16550116550117	0	6.75990675990676	0	0	0	0	2.7972027972028	0	0.233100233100233	0	0	0	0	2.0979020979021	0.233100233100233	5.36130536130536	0	0	16.7832167832168	0	11.6550116550117	0.233100233100233	0	0	0	0	0	0.233100233100233	0	3.4965034965035	37.2960372960373	0	0.466200466200466	6.99300699300699	0	2.33100233100233	0.233100233100233	0	0	0	0	0	0	0.699300699300699	0	0.233100233100233	0.699300699300699	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	115	"AWI"	115	2344	3391	2930	0.71301247771836	0	16.5775401069519	0.17825311942959	0	0.53475935828877	0	0.53475935828877	0	0.53475935828877	0.35650623885918	0	0	0	2.13903743315508	0	13.5472370766488	0	0	0	1.60427807486631	12.1212121212121	0	0	0	0.17825311942959	0.53475935828877	0.35650623885918	0.35650623885918	0	10.873440285205	20.4991087344029	0	0.17825311942959	9.44741532976827	0.71301247771836	2.67379679144385	0.71301247771836	0	0	2.49554367201426	0.35650623885918	0.17825311942959	0	0	0	0.17825311942959	0.89126559714795	0.53475935828877
26105	45281	"Lezerul calimani"	47.1125	25.27361	120	"AWI"	120	2467	3461	3006	0.87527352297593	0	21.2253829321663	0.87527352297593	0	1.75054704595186	0	1.31291028446389	0	0.87527352297593	0	0	0	0	3.93873085339168	0	6.56455142231947	0.218818380743982	0	0.437636761487965	1.09409190371991	9.19037199124726	0	0.218818380743982	0	0.218818380743982	1.31291028446389	0.218818380743982	0	0	10.7221006564551	26.4770240700219	0	0.218818380743982	4.37636761487965	0.218818380743982	1.96936542669584	1.09409190371991	0	0	2.40700218818381	0.218818380743982	0	0	0	0	0.656455142231947	0.656455142231947	0.656455142231947
26105	45281	"Lezerul calimani"	47.1125	25.27361	130	"AWI"	130	2659	3592	3167	0.51150895140665	0	8.69565217391304	0	0	0.255754475703325	0	0.767263427109974	0	0.51150895140665	0	0	0	0	3.32480818414322	0	3.58056265984655	0	0.255754475703325	8.95140664961637	0	10.230179028133	0	0.51150895140665	0	0	0	0	0	0	5.88235294117647	39.1304347826087	0	0.255754475703325	3.83631713554987	0	1.53452685421995	2.0460358056266	0	0	8.69565217391304	0	0	0	0	0.255754475703325	0.255754475703325	0.51150895140665	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	135	"AWI"	135	2761	3672	3245	1.73267326732673	0	9.15841584158416	0	0	0	0.99009900990099	1.73267326732673	0	1.23762376237624	0	0	0	0	3.71287128712871	0	3.21782178217822	0	0	9.9009900990099	0.247524752475248	8.91089108910891	0	0	0	0	0	0	0	0	4.20792079207921	32.4257425742574	3.96039603960396	0	7.17821782178218	0	2.22772277227723	0.495049504950495	0	0.247524752475248	6.93069306930693	0	0	0	0.247524752475248	0	0.495049504950495	0.742574257425743	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	140	"AWI"	140	2932	3728	3315	0.212765957446809	0	18.5106382978723	0.425531914893617	0	0.638297872340425	0	0.425531914893617	0	1.48936170212766	0	0	0	0	2.5531914893617	0	3.19148936170213	0	0	0	0.425531914893617	10.4255319148936	0	0	0	0.212765957446809	0.425531914893617	0.425531914893617	0	0	12.3404255319149	28.7234042553192	0	0.212765957446809	6.17021276595745	0.638297872340425	2.12765957446809	0.425531914893617	0	0	8.29787234042553	0.638297872340425	0	0	0	0.212765957446809	0	0.212765957446809	0.638297872340425
26105	45281	"Lezerul calimani"	47.1125	25.27361	145	"AWI"	145	3065	3792	3386	0.193798449612403	0	23.2558139534884	0	0.775193798449612	0.193798449612403	0	0.581395348837209	0	0.775193798449612	0	0	0	0.387596899224806	1.55038759689922	0.193798449612403	3.87596899224806	0	0	0	0.775193798449612	7.36434108527132	0	0	0	0	1.16279069767442	0.387596899224806	0.193798449612403	0	10.8527131782946	27.3255813953488	0	0	9.30232558139535	0.581395348837209	2.32558139534884	0.581395348837209	0	0.581395348837209	4.84496124031008	0.387596899224806	0.193798449612403	0	0	0.193798449612403	0.581395348837209	0.581395348837209	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	150	"AWI"	150	3149	3876	3466	0.3690036900369	0	21.4022140221402	0.18450184501845	0	0.922509225092251	0	0	0	0.738007380073801	0	0	0	0	0.3690036900369	0	2.2140221402214	0.3690036900369	0	0	1.29151291512915	7.93357933579336	0	0.18450184501845	0	0	0.3690036900369	0.18450184501845	0	0	12.5461254612546	31.9188191881919	0	0	4.24354243542435	0	2.02952029520295	0.18450184501845	0	0	10.8856088560886	0.3690036900369	0	0	0	0	0.738007380073801	0.3690036900369	0.18450184501845
26105	45281	"Lezerul calimani"	47.1125	25.27361	155	"AWI"	155	3315	3969	3606	0.516795865633075	0	19.1214470284238	0.258397932816538	0	0.775193798449612	0	0.775193798449612	0	0.775193798449612	0	0	0	0	3.10077519379845	0	0.258397932816538	0	0	0.258397932816538	0.258397932816538	2.0671834625323	0	0	0	0	0	0	0	0	16.0206718346253	47.2868217054264	0	0.258397932816538	3.87596899224806	0	1.29198966408269	0	0	0	1.55038759689922	0.258397932816538	0	0	0	0	0	0.775193798449612	0.516795865633075
26105	45281	"Lezerul calimani"	47.1125	25.27361	165	"AWI"	165	3459	4345	3892	0.886917960088692	0	14.1906873614191	0.665188470066519	0	0	0	1.10864745011086	0.221729490022173	0.665188470066519	0	0	0	0.221729490022173	2.21729490022173	0	0.665188470066519	0	0	0.221729490022173	1.55210643015521	1.55210643015521	0	0	0	0	0.443458980044346	0	0	0	13.3037694013304	51.6629711751663	0	0	3.10421286031042	0.221729490022173	1.99556541019956	0.443458980044346	0	0	1.99556541019956	0.221729490022173	0.221729490022173	0	0	0	0	1.55210643015521	0.665188470066519
26105	45281	"Lezerul calimani"	47.1125	25.27361	175	"AWI"	175	3820	4524	4179	0	0	2.80612244897959	0.510204081632653	0	0.76530612244898	0	0.510204081632653	0	0.255102040816327	0	0	0	0	3.8265306122449	0	1.27551020408163	0	0	14.7959183673469	0	3.06122448979592	0.255102040816327	0	0	0	0	0	0	0	4.59183673469388	56.8877551020408	0	0	3.06122448979592	0	1.02040816326531	0.255102040816327	0	0.510204081632653	3.31632653061224	0	0	0	0	0	1.02040816326531	1.27551020408163	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	180	"AWI"	180	3942	4606	4338	1.46341463414634	0	10.9756097560976	0.731707317073171	0	0.24390243902439	0	0.975609756097561	0	0	0.24390243902439	0	0	0	3.41463414634146	0	0.975609756097561	0	0	0	0	2.92682926829268	0	0	0	0.48780487804878	1.70731707317073	0.24390243902439	0	0.24390243902439	17.5609756097561	49.0243902439024	0	0	3.17073170731707	0	0.731707317073171	0.24390243902439	0	0	2.92682926829268	0	0	0	0	0	0.731707317073171	0.48780487804878	0.48780487804878
26105	45281	"Lezerul calimani"	47.1125	25.27361	190	"AWI"	190	4148	4737	4503	0.411522633744856	0	16.2551440329218	0.411522633744856	0.617283950617284	0	0	0.617283950617284	0	0.823045267489712	0	0	0	0.205761316872428	4.11522633744856	0	0.823045267489712	0.205761316872428	0	0.205761316872428	1.440329218107	1.64609053497942	0	0	0	0.205761316872428	0.617283950617284	0.823045267489712	0.411522633744856	0	9.46502057613169	46.5020576131687	0	0	2.46913580246914	0.205761316872428	1.85185185185185	0.823045267489712	2.46913580246914	0.411522633744856	3.90946502057613	0.617283950617284	0.205761316872428	0	0	0.411522633744856	0.205761316872428	0.205761316872428	0.411522633744856
26105	45281	"Lezerul calimani"	47.1125	25.27361	195	"AWI"	195	4223	4773	4561	1.06157112526539	0	13.3757961783439	1.06157112526539	0.636942675159236	0	0	0.212314225053079	0	0.424628450106157	0.849256900212314	0	0	0.212314225053079	3.39702760084926	0	1.06157112526539	0	0	0.424628450106157	2.12314225053079	2.33545647558386	0	0.636942675159236	0	0.849256900212314	0	0	4.67091295116773	0.212314225053079	14.6496815286624	39.9150743099788	0	0	2.9723991507431	1.06157112526539	1.06157112526539	0.636942675159236	0	0	3.60934182590234	0	0.212314225053079	0	0	0	1.06157112526539	0.849256900212314	0.424628450106157
26105	45281	"Lezerul calimani"	47.1125	25.27361	200	"AWI"	200	4285	4820	4613	0.251256281407035	0	9.2964824120603	0	0	0	0	0.251256281407035	0	0.251256281407035	0	0	0	0.50251256281407	1.75879396984925	0	0	0	0	0.251256281407035	0.50251256281407	1.00502512562814	0	0	0	0	0	0	0	0	21.105527638191	55.2763819095477	0	0	3.51758793969849	0	2.26130653266332	0.251256281407035	0	0	0.753768844221105	0.251256281407035	0	0	0	0	1.25628140703518	1.25628140703518	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	205	"AWI"	205	4369	4887	4682	2.23713646532438	0	9.17225950782998	0.223713646532438	0	0.223713646532438	0	0.223713646532438	0	0	0	0	0	0.447427293064877	1.34228187919463	0	0	0	0	0.223713646532438	0.223713646532438	0.671140939597315	0	0.223713646532438	0	0	0	0	0	0	30.2013422818792	43.4004474272931	0	0.447427293064877	6.48769574944072	0.447427293064877	0.894854586129754	0.223713646532438	0	0	0.447427293064877	0.223713646532438	0	0	0	0.223713646532438	0.447427293064877	0.671140939597315	0.671140939597315
26105	45281	"Lezerul calimani"	47.1125	25.27361	210	"AWI"	210	4426	5011	4749	0.446428571428571	0	10.4910714285714	0.223214285714286	0	0	0	0.446428571428571	0	0.223214285714286	0	0	0	0.223214285714286	1.11607142857143	0	0	0	0	0.446428571428571	0.669642857142857	0	0	0	0	0	0	0	0	0	23.8839285714286	53.7946428571429	0	0	5.13392857142857	0.223214285714286	1.33928571428571	0.223214285714286	0	0	0.223214285714286	0	0	0	0	0	0.669642857142857	0	0.223214285714286
26105	45281	"Lezerul calimani"	47.1125	25.27361	215	"AWI"	215	4468	5158	4812	0.413223140495868	0	13.0165289256198	0.206611570247934	0.619834710743802	0.206611570247934	0	0.413223140495868	0	0	0.206611570247934	0	0	0.826446280991736	4.75206611570248	0.206611570247934	1.03305785123967	0	0	0	0.206611570247934	0.206611570247934	0	0	0	0	0.619834710743802	0.206611570247934	0	0	13.8429752066116	42.3553719008264	0	0.206611570247934	13.2231404958678	0.206611570247934	1.8595041322314	0	1.2396694214876	0	1.8595041322314	0	0.206611570247934	0	0	0.206611570247934	0	1.44628099173554	0.206611570247934
26105	45281	"Lezerul calimani"	47.1125	25.27361	220	"AWI"	220	4545	5242	4882	0	0	1.58013544018059	0	0	0	0	0	0	0.225733634311512	0	0	0	0	4.28893905191874	0	0.451467268623025	0	0	11.7381489841986	0	0	0.90293453724605	0	0	0	0	0	0	0	2.03160270880361	70.4288939051919	1.35440180586907	0	0.677200902934537	0	1.12866817155756	0.225733634311512	0	0	1.12866817155756	0	0	0	0.225733634311512	0.225733634311512	0.225733634311512	3.16027088036117	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	230	"AWI"	230	4656	5408	5030	0	0	0	0	0	0.53475935828877	0	0.53475935828877	0	0	0	0	0	0	13.3689839572193	0	0	0	0	0.53475935828877	0	0	0	0	0	0	0	0	0	0	0.53475935828877	80.2139037433155	0	0	0.53475935828877	0	1.60427807486631	0	0	0	0.53475935828877	0	0	0	0	0	0	1.60427807486631	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	235	"AWI"	235	4731	5507	5099	0	0	17.4636174636175	0	0	0.415800415800416	0	0.415800415800416	0	0	0	0	0	1.66320166320166	7.69230769230769	0	0.415800415800416	0	0	0	1.03950103950104	0.415800415800416	0	0	0	0	0	0	0.207900207900208	0	0.207900207900208	58.4199584199584	0	0	4.57380457380457	0.207900207900208	0.831600831600832	0	0	0	2.7027027027027	0	0	0	0	0.207900207900208	0.831600831600832	2.07900207900208	0.207900207900208
26105	45281	"Lezerul calimani"	47.1125	25.27361	240	"AWI"	240	4837	5549	5171	0	0	12.9740518962076	0.399201596806387	0	0.598802395209581	0	0.399201596806387	0	0	0.199600798403194	0	0	1.99600798403194	1.59680638722555	0	0	0	0	0	0.199600798403194	0	0	0	0	0	0	0	0.199600798403194	0	0.199600798403194	71.6566866267465	0	0.998003992015968	1.99600798403194	0	0.399201596806387	0.399201596806387	0	0	2.19560878243513	0	0	0	0	0.199600798403194	0.399201596806387	2.59481037924152	0.399201596806387
26105	45281	"Lezerul calimani"	47.1125	25.27361	245	"AWI"	245	4922	5637	5243	0	0	12.3711340206186	0.257731958762887	0	0.257731958762887	0	1.28865979381443	0	0	0	0	0	0	6.70103092783505	0	2.83505154639175	0	0	0	0	0	2.31958762886598	0	0	0	0	0	0	0	0.257731958762887	47.4226804123711	15.4639175257732	0.257731958762887	2.06185567010309	0	2.57731958762887	0.257731958762887	0	0	1.28865979381443	0	0	0	1.28865979381443	0	0.515463917525773	2.57731958762887	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	250	"AWI"	250	4979	5722	5311	0	0	40	0	0	0.857142857142857	0	1.14285714285714	0	0	0	0	0	2.57142857142857	1.71428571428571	0	0.571428571428571	0	0	0.285714285714286	0.857142857142857	0	0	0	0	0	0.285714285714286	0.571428571428571	0	0	0.285714285714286	30.2857142857143	0	0.857142857142857	6.28571428571429	0.857142857142857	0.857142857142857	0.857142857142857	0	0	6	0.285714285714286	0	0	0	0.285714285714286	0	3.14285714285714	1.14285714285714
26105	45281	"Lezerul calimani"	47.1125	25.27361	255	"AWI"	255	5178	6276	5634	0.202020202020202	0	21.8181818181818	0.202020202020202	0	2.22222222222222	0	2.82828282828283	0	0.202020202020202	0	0	0	0	0.404040404040404	0	0.202020202020202	0	0	6.66666666666667	0	0	0.808080808080808	0	0	0	0	0	0	0	0	11.1111111111111	34.7474747474747	0	2.42424242424242	0	0.606060606060606	0	0	0	4.44444444444444	0.606060606060606	0	0.202020202020202	0	0.202020202020202	0	10.1010101010101	0
26105	45281	"Lezerul calimani"	47.1125	25.27361	260	"AWI"	260	5270	7074	5916	0.427350427350427	0	18.8034188034188	0.427350427350427	0	2.56410256410256	0	3.84615384615385	0	0	0	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0.427350427350427	14.957264957265	38.4615384615385	0	4.91452991452991	0	0.641025641025641	0.213675213675214	0	0.213675213675214	2.35042735042735	1.06837606837607	0	0	1.28205128205128	0.213675213675214	0.427350427350427	7.69230769230769	0.213675213675214
26105	45281	"Lezerul calimani"	47.1125	25.27361	265	"AWI"	265	5331	7940	6206	0	0	0	3.28947368421053	0	2.63157894736842	0	5.26315789473684	0	0.657894736842105	0	0	1.31578947368421	1.97368421052632	0.657894736842105	0	0.657894736842105	0	0	0.657894736842105	1.31578947368421	0	0	0	0	0	0	0.657894736842105	1.31578947368421	0	0	25.6578947368421	0	4.60526315789474	14.4736842105263	0	0	1.97368421052632	5.92105263157895	0	12.5	0.657894736842105	0.657894736842105	1.31578947368421	0	3.28947368421053	0	7.89473684210526	0.657894736842105
26105	45281	"Lezerul calimani"	47.1125	25.27361	270	"AWI"	270	5565	8346	6555	0	0	59.0476190476191	0.761904761904762	0.571428571428571	0.952380952380952	0	1.9047619047619	0	0	0.380952380952381	0	1.33333333333333	2.66666666666667	0.19047619047619	0	0.571428571428571	0	0	0	1.52380952380952	0	0	0	0	0	0.571428571428571	0.19047619047619	0.380952380952381	0	0	1.52380952380952	0	1.71428571428571	6.47619047619048	0.380952380952381	0.19047619047619	0.19047619047619	1.14285714285714	0.380952380952381	6.47619047619048	0.952380952380952	0	0	0	0.380952380952381	0.19047619047619	8	0.952380952380952
26105	45281	"Lezerul calimani"	47.1125	25.27361	280	"AWI"	280	5883	9030	7331	0	0	38.5869565217391	0.543478260869565	0	2.17391304347826	0	0.815217391304348	0	0	0	0	0	1.6304347826087	0	0	1.35869565217391	0	0	0.271739130434783	1.35869565217391	0	0	0	0	0	0	0	0.271739130434783	0	0	21.195652173913	0	4.6195652173913	5.43478260869565	1.6304347826087	0	0	4.07608695652174	0	7.33695652173913	1.08695652173913	0	0	0	0.271739130434783	0	6.52173913043478	0.815217391304348
26105	45281	"Lezerul calimani"	47.1125	25.27361	290	"AWI"	290	6492	9633	8035	0	0	50.7692307692308	0.615384615384615	0.615384615384615	0	0	2.76923076923077	0	1.23076923076923	0.615384615384615	0	0	2.46153846153846	0.307692307692308	0	1.53846153846154	0	0	0.307692307692308	1.23076923076923	0	0	0.307692307692308	0	0	1.23076923076923	0.307692307692308	0.615384615384615	0	0	4	0	0.923076923076923	5.53846153846154	1.23076923076923	0.307692307692308	0.923076923076923	0	0	10.4615384615385	1.53846153846154	0.307692307692308	0	0	2.76923076923077	0	5.84615384615385	1.23076923076923
26105	45281	"Lezerul calimani"	47.1125	25.27361	295	"AWI"	295	6725	9887	8423	0	0	42.7385892116183	0	0.829875518672199	2.9045643153527	0	2.0746887966805	0	0	0	0	0	4.149377593361	0	0	0.829875518672199	0	0	0	2.0746887966805	0	0	0	0	0	0.4149377593361	0.4149377593361	0.829875518672199	0	0	9.54356846473029	0	3.7344398340249	6.22406639004149	0	0.4149377593361	0.829875518672199	2.0746887966805	0	9.54356846473029	1.6597510373444	0.4149377593361	0	0	0.4149377593361	0	5.80912863070539	2.0746887966805
26105	45281	"Lezerul calimani"	47.1125	25.27361	300	"AWI"	300	6900	10273	8790	0	0	38.5572139303483	0.497512437810945	0.746268656716418	2.48756218905473	0	2.48756218905473	0	0.497512437810945	0	0	0	3.23383084577114	0	0.497512437810945	1.24378109452736	0	0	0	1.24378109452736	0	0	0.746268656716418	0	0	0.248756218905473	0	0	0	0	7.96019900497512	0	3.98009950248756	6.71641791044776	1.74129353233831	1.24378109452736	0.995024875621891	0	0	6.46766169154229	3.48258706467662	0.248756218905473	0	0	0.248756218905473	0	9.45273631840796	4.97512437810945
26105	45281	"Lezerul calimani"	47.1125	25.27361	302	"AWI"	302	7193	10325	8906	0	0	12.8242074927954	0.432276657060519	0	2.44956772334294	0	5.90778097982709	0	0.576368876080692	0	0	0	0	0.720461095100865	0	0.576368876080692	0	0	10.2305475504323	0	0	0.432276657060519	0	0	0	0	0	0	0	0	6.48414985590778	39.3371757925072	0	3.7463976945245	0	0.576368876080692	0	0	0	6.19596541786744	0.864553314121038	0	0	0.720461095100865	0.432276657060519	0	7.34870317002882	0.144092219020173
26105	45281	"Lezerul calimani"	47.1125	25.27361	305	"AWI"	305	7630	10413	9089	0	0	43.424317617866	1.48883374689826	0.744416873449132	1.98511166253102	0	1.48883374689826	0.248138957816377	0.248138957816377	0	0	0	4.46650124069479	0.248138957816377	0	0	0	0	0.496277915632754	1.73697270471464	0	0	0	0	0	0.248138957816377	0	0	0	0	7.19602977667494	0	3.47394540942928	6.69975186104218	1.24069478908189	0	1.98511166253102	3.72208436724566	0.248138957816377	8.93300248138958	0.496277915632754	0	0	0	0.248138957816377	0.496277915632754	6.45161290322581	1.98511166253102
