"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acanthaceae"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Aristolochiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Punica"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"	"Zygophyllaceae"
3187	4143	"Kaz Gölü"	40.28333	36.15	640	"AWI"	640	4032	6869	5403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	4.25531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.6170212765958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	580	"AWI"	580	3386	5944	4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8940397350993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.112582781457	0	0	0	0	0	0	0	0	0	0	0	0.993377483443709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	265	"AWI"	265	954	2051	1470	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.1176470588235	0	0	0	0	0	0	0	0	0	0	0	2.52100840336134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	720	"AWI"	720	5085	7875	6530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.3669724770642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.6330275229358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	680	"AWI"	680	4543	7373	5958	0.595238095238095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595238095238095	0.595238095238095	0	0	0	0	7.73809523809524	0	0	0	0	0	0	0	0	0.595238095238095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.2857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595238095238095	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	30	"AWI"	30	-73	472	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25732899022801	0	0.325732899022801	0	0	0	0	24.7557003257329	0	0	0	0	0	0	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	0	71.0097719869707	0	0	0	0	0	0	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	700	"AWI"	700	4793	7681	6246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2987012987013	0	0	0	0	20.7792207792208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.9220779220779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	235	"AWI"	235	774	1874	1288	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	1.77777777777778	0	0	0.444444444444444	0	2.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.6666666666667	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	200	"AWI"	200	583	1663	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834879406307978	0	0	0.0927643784786642	0	0.742115027829314	0	0	0	0	0	0	0	0	0.0927643784786642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.1447124304267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927643784786642	0	0	0
3187	4143	"Kaz Gölü"	40.28333	36.15	500	"AWI"	500	2591	4552	3376	0	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	0	0	0	37.3626373626374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
