"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Olea"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14581	41426	"Lac de Bretaye"	46.32603	7.07212	1	"AWI"	1	-145	30	-57	2.4	0.8	42.4	0.8	0	0	0.8	0	2.4	0	0	0	0	0	0	0.8	0	1.6	0	5.6	2.4	0	1.6	0	0	0	13.6	10.4	0	0	0.8	3.2	0	2.4	0.8	0	0.8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0.8	1.6	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	9	"AWI"	9	-101	217	23	0.735294117647059	0.367647058823529	23.5294117647059	0	0	0.367647058823529	0	0	1.83823529411765	1.10294117647059	0	0	1.83823529411765	0	0	1.83823529411765	0	0	0	5.88235294117647	5.51470588235294	0	0.735294117647059	0	1.83823529411765	0	6.98529411764706	6.61764705882353	0	0	0.367647058823529	0.367647058823529	0	1.83823529411765	0.367647058823529	0	0	0	0	0	31.9852941176471	0	0	0	4.41176470588235	0	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	17	"AWI"	17	-71	429	101	6.46766169154229	0.995024875621891	18.407960199005	0.995024875621891	0	0	0	0	0.497512437810945	0.995024875621891	0	0	0	0	0	0.497512437810945	0	0.497512437810945	0	1.49253731343284	4.97512437810945	0	0.995024875621891	0	0	0	3.48258706467662	3.98009950248756	0	0	1.49253731343284	0	0	0.995024875621891	0	0	0	0	0	0	38.3084577114428	0	0	0	4.97512437810945	0	0	0	0	7.96019900497512	0	0	0	1.49253731343284	0.497512437810945	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	25	"AWI"	25	-19	544	196	16	0	27	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4	7	0	1	0	0	0	7	6	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	2	0	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	33	"AWI"	33	19	730	281	7.82608695652174	0	25.2173913043478	0.869565217391304	0	0	0	0	1.73913043478261	2.60869565217391	0	0	3.47826086956522	0	0	0.869565217391304	0	0	0	4.34782608695652	13.9130434782609	0	0	0	0	0	6.08695652173913	3.47826086956522	0	0	9.56521739130435	1.73913043478261	0	2.60869565217391	0	0	0	0	0	0	0	0	0	0	15.6521739130435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	80	"AWI"	80	436	1359	890	0.515463917525773	2.06185567010309	14.9484536082474	0	0	0.515463917525773	0.515463917525773	0	1.54639175257732	0.515463917525773	0	0	0	0	0	1.54639175257732	0	0	0	3.09278350515464	8.76288659793814	0	0	0	0	0	6.70103092783505	3.60824742268041	0.515463917525773	0	1.54639175257732	0	0	0.515463917525773	0.515463917525773	0	0	26.2886597938144	0	0	0	0	0	0	14.4329896907216	0	0	0	0	10.8247422680412	0	0	0	0	0.515463917525773	0.515463917525773	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	112	"AWI"	112	806	1688	1274	0.900900900900901	0	31.5315315315315	0	0	1.8018018018018	0	0	0	0	0	0	0	0	0	7.20720720720721	0	0	0	2.7027027027027	14.4144144144144	0.900900900900901	0	0	0	0	6.30630630630631	8.10810810810811	0	0	8.10810810810811	0	0	0	0.900900900900901	0	0	0	0	0	0	0.900900900900901	0	0	12.6126126126126	0	0	0	0	0	0	0	0	3.6036036036036	0	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	144	"AWI"	144	1223	1900	1634	3.17460317460317	0	30.952380952381	0	0	1.58730158730159	0	0	0	0	0	0	0	0	0	4.76190476190476	0	0.793650793650794	0	5.55555555555556	8.73015873015873	0	1.58730158730159	0	3.17460317460317	0	2.38095238095238	5.55555555555556	0	0.793650793650794	6.34920634920635	0	0	1.58730158730159	0	0	0	0	0	0	0	0	0	0	18.2539682539683	0	0	0	0	0	0	0	0	3.17460317460317	0.793650793650794	0	0	0.793650793650794	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	176	"AWI"	176	1643	2072	1943	7.57575757575758	0	35.8585858585859	0.505050505050505	0	0	1.01010101010101	0	0.505050505050505	0.505050505050505	0	0	0	0	0	0	0	0	0	6.06060606060606	2.02020202020202	0	0	0	0	0	16.1616161616162	11.6161616161616	0	0	0.505050505050505	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0	15.1515151515152	0	0	0	0	0	0	0	0	2.02020202020202	0	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	192	"AWI"	192	1698	2146	1990	2	0	10	0	0	0	1	0	0	1	0	8	0	0	0	6	0	0	0	0	9	0	0	0	0	0	4	2	0	1	0	0	0	2	0	0	0	28	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	3	2	0	0	1	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	208	"AWI"	208	1761	2202	2037	6.07734806629834	0	20.4419889502762	0	0	0	0	0	0.552486187845304	0	0	0	0	0	0	1.10497237569061	0	0	0	3.31491712707182	6.07734806629834	0	0	1.10497237569061	0	0	12.707182320442	7.73480662983425	0	0.552486187845304	0	0	0	0.552486187845304	0	0	0	0	0	0	30.939226519337	0	0	0	7.18232044198895	0	0	0	0	0	0	0	0	1.65745856353591	0	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	240	"AWI"	240	1897	2326	2133	11.2554112554113	0	31.6017316017316	1.2987012987013	0	0	0.432900432900433	0	0.865800865800866	0	0	0	1.73160173160173	0	0	0	0	0	0	5.19480519480519	2.16450216450216	0	0	0	0	0	7.35930735930736	16.8831168831169	0	0.432900432900433	0	0	0	0	0	0	0	0	6.92640692640693	0	0	0	0	0	12.5541125541126	0	0	0	0	0	0	0	0	0.865800865800866	0.432900432900433	0	0	0	0
14581	41426	"Lac de Bretaye"	46.32603	7.07212	288	"AWI"	288	2104	2493	2289	10.9243697478992	0.560224089635854	19.8879551820728	0.560224089635854	0	0	0.280112044817927	0	0.560224089635854	0	0	0	0	0	0	0	0	0	0	3.36134453781513	1.68067226890756	0	0	0	0	0	8.12324929971989	2.52100840336134	0	0	0	0	0	0.280112044817927	0.280112044817927	0	0	37.5350140056022	8.12324929971989	0	0	0	0	0	3.92156862745098	0	0	0	0	0	0	0	0	1.12044817927171	0.280112044817927	0	0	0	0
