"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Viburnum"
26126	45345	"Tiåvatnet"	63.05972	9.41694	772	"AWI"	772	578	1489	1020	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	0	0	0	1	0	1	27	0	0	0	0	0	5	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	776	"AWI"	776	668	1593	1134	0	39	0	0	0	0	0	148	0	0	0	0	0	0	0	3	0	49	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	1	184	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	3	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	780	"AWI"	780	764	1697	1237	0	29	0	0	0	0	0	135	0	0	0	0	0	0	0	3	0	69	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	3	212	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	4	1	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	784	"AWI"	784	876	1780	1353	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	43	0	0	0	0	0	0	0	10	0	27	0	0	0	0	0	6	178	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	788	"AWI"	788	1007	1860	1462	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	47	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	4	159	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	4	0	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	792	"AWI"	792	1111	1940	1572	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	72	0	0	0	0	0	0	0	0	0	48	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	796	"AWI"	796	1217	2024	1678	0	30	0	0	0	0	0	87	0	0	0	0	0	0	0	1	0	59	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	799	"AWI"	799	1306	2078	1758	0	39	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	75	0	0	0	0	0	0	1	0	0	33	0	0	0	0	0	5	111	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	804	"AWI"	804	1463	2166	1895	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	69	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	807	"AWI"	807	1609	2204	1977	0	59	0	0	0	0	0	133	0	1	0	0	0	0	0	2	0	54	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	1	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	810	"AWI"	810	1756	2250	2059	0	52	0	0	0	0	0	135	0	0	0	0	0	0	0	1	0	55	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	3	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	814	"AWI"	814	1982	2295	2165	0	49	0	0	0	0	0	96	0	0	0	0	0	0	0	4	0	44	0	0	0	0	1	0	1	0	0	13	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	818	"AWI"	818	2084	2429	2268	0	63	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	5	135	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	822	"AWI"	822	2159	2604	2363	0	47	0	0	0	0	0	116	0	1	0	0	0	0	0	3	0	38	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	826	"AWI"	826	2210	2750	2453	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	34	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	830	"AWI"	830	2292	2837	2554	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	63	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	834	"AWI"	834	2376	2939	2648	0	56	0	0	0	0	0	172	0	0	0	0	0	1	0	6	0	45	0	0	0	0	0	0	1	0	1	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	3	3	3	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	838	"AWI"	838	2449	3031	2745	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	37	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	102	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	842	"AWI"	842	2559	3087	2840	0	49	0	0	0	0	0	160	0	0	0	0	0	0	1	4	0	39	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	2	3	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	846	"AWI"	846	2672	3157	2932	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	36	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	112	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	850	"AWI"	850	2777	3230	3029	0	59	0	0	0	0	0	154	0	0	0	0	0	0	0	4	0	45	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	140	1	0	0	0	0	0	0	2	0	0	4	0	0	0	0	2	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	854	"AWI"	854	2935	3295	3112	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	45	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	858	"AWI"	858	3005	3377	3192	0	57	0	0	0	0	0	134	0	0	0	0	0	0	0	4	0	45	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	3	2	6	2	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	862	"AWI"	862	3053	3489	3259	0	70	0	0	0	0	0	128	0	0	0	0	0	0	0	10	0	50	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	152	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	866	"AWI"	866	3102	3592	3332	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	44	0	0	0	0	0	0	0	14	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	870	"AWI"	870	3167	3680	3406	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	874	"AWI"	874	3221	3771	3481	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	114	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	4	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	878	"AWI"	878	3271	3859	3554	0	61	0	0	0	0	0	97	0	0	0	0	0	1	0	6	0	48	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	882	"AWI"	882	3340	3937	3628	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	42	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	4	3	2	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	886	"AWI"	886	3411	4013	3702	0	71	0	0	0	0	0	156	0	0	0	0	0	0	0	6	0	48	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	3	1	2	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	890	"AWI"	890	3476	4087	3773	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	27	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	894	"AWI"	894	3546	4146	3848	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	28	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	118	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	6	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	898	"AWI"	898	3621	4203	3924	0	71	0	0	0	0	0	96	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	3	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	903	"AWI"	903	3727	4284	4014	0	90	0	0	0	0	0	135	0	0	0	0	0	0	0	11	0	27	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	906	"AWI"	906	3794	4325	4068	0	56	0	0	0	0	0	130	0	0	0	0	0	0	0	8	0	45	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	105	0	0	0	0	1	0	2	0	0	0	4	0	0	0	0	1	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	910	"AWI"	910	3912	4373	4136	0	54	0	0	0	0	0	127	0	0	0	0	0	0	0	8	0	28	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	109	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	1	4	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	914	"AWI"	914	4016	4439	4213	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	26	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	176	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	5	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	918	"AWI"	918	4123	4547	4316	0	72	0	0	0	0	0	100	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	63	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	922	"AWI"	922	4204	4768	4455	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	926	"AWI"	926	4286	5035	4592	0	97	0	0	0	0	0	160	0	0	0	0	0	0	0	20	0	30	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	155	0	0	0	0	1	1	0	2	0	0	0	0	0	0	3	1	5	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	930	"AWI"	930	4379	5257	4751	0	85	0	0	0	0	0	151	0	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	73	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	934	"AWI"	934	4504	5461	4902	0	93	0	0	0	0	0	142	0	0	0	0	0	0	0	10	0	24	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	938	"AWI"	938	4606	5664	5061	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	12	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	942	"AWI"	942	4704	5834	5226	0	96	0	0	0	1	0	142	0	0	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	9	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	946	"AWI"	946	4852	5980	5385	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	2	11	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	950	"AWI"	950	4993	6134	5542	0	106	0	0	0	0	0	139	0	0	0	0	0	0	0	17	0	19	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	954	"AWI"	954	5120	6274	5708	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	63	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	8	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	958	"AWI"	958	5303	6375	5855	0	130	0	0	0	0	0	117	0	0	0	0	0	0	0	23	0	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	7	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	962	"AWI"	962	5468	6489	6014	0	157	1	0	0	0	0	190	0	0	0	0	0	0	0	30	0	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	77	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	19	2	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	966	"AWI"	966	5612	6617	6179	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	17	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	3	8	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	970	"AWI"	970	5800	6697	6337	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	15	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	8	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	974	"AWI"	974	6013	6784	6494	0	173	0	0	0	0	0	164	0	0	0	0	0	0	1	16	0	24	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	11	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	978	"AWI"	978	6229	6882	6655	0	151	0	0	0	0	0	147	0	0	0	0	0	0	0	21	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	982	"AWI"	982	6633	6949	6786	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	14	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	986	"AWI"	986	6791	7175	6949	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	5	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	990	"AWI"	990	6867	7534	7098	0	184	0	2	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	994	"AWI"	994	6944	7758	7271	0	184	0	0	0	0	0	121	0	0	0	0	0	0	0	18	0	7	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	3	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	998	"AWI"	998	7064	7954	7443	1	233	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1002	"AWI"	1002	7177	8171	7617	0	229	0	0	0	0	0	136	0	0	0	0	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	4	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1006	"AWI"	1006	7274	8368	7793	0	225	0	0	0	0	0	102	0	0	0	0	0	0	0	15	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1010	"AWI"	1010	7461	8491	7976	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1014	"AWI"	1014	7630	8638	8153	0	260	0	0	0	0	0	87	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1017.75	"AWI"	1017.75	7770.5	8771.75	8313	0	291	0	0	0	0	0	106	0	0	0	0	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	49	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1022	"AWI"	1022	8037	8872	8483	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	55	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	2	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1026	"AWI"	1026	8338	8982	8657	0	194	0	0	0	0	0	127	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1030	"AWI"	1030	8554	9224	8867	0	132	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1034	"AWI"	1034	8746	9673	9209	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	19	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	242	0	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1038	"AWI"	1038	9093	9999	9531	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	181	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1
26126	45345	"Tiåvatnet"	63.05972	9.41694	1042	"AWI"	1042	9441	10254	9880	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1046	"AWI"	1046	9823	10636	10223	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	2	0	18	3	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	10	0	0	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1050	"AWI"	1050	10082	10994	10549	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	1	0	20	1	0	5	0	0	0	0	0	0	56	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1054	"AWI"	1054	10359	11366	10864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
26126	45345	"Tiåvatnet"	63.05972	9.41694	1058	"AWI"	1058	10742	11559	11160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	335	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
