"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Apocynaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Magnoliaceae"	"Malus"	"Malvaceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24248	42689	"Mindelsee"	47.75233	9.019858	209.5	"AWI"	209.5	920	1252.5	1078	0	0	0	0	0	0	0	0	0	0.896860986547085	0	0	0	15.695067264574	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6591928251121	2.69058295964126	0	0	0	0	0	0	23.7668161434978	0	8.96860986547085	0	0	0	0	0	0	0	0	0.448430493273543	0	0	0	0	0	0	0	0	0	0	0	7.17488789237668	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9058295964126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448430493273543	0	0	0	1.34529147982063	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	219.5	"AWI"	219.5	971	1315.5	1135	0	0	0	0	0	0	0	0	0	0.518134715025907	0	0	0	32.1243523316062	0	0	0	0	0	0	0	0	0	0	0	0	0	17.6165803108808	1.03626943005181	0	0	0	0	0	0	15.0259067357513	0	7.25388601036269	0	0	0	0	0	0	0	0	0.518134715025907	0	0	0	0	0	0	0	0	0	0	0	3.10880829015544	0	0	0	0	0	0	0	0	0	0	0	0	0	21.7616580310881	0	0	0	0	0	0	0	0	0.518134715025907	0	0	0	0	0	0	0	0	0	0.518134715025907	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	129.5	"AWI"	129.5	568	706	633	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9541984732824	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7175572519084	0	0	0	0	0	0	0	9.9236641221374	0	0	0	0	0	0	0	0	0	0	4.58015267175572	0	0	0	0	0	0	0	0	0	0	0	3.81679389312977	0	0	2.29007633587786	0	0	0	0	0	0	0	0	0	0	22.9007633587786	0	0	0	0	0	0	0	0	3.05343511450382	0	0	0	0	0	0	0	0	0	0	0	0	0.763358778625954
24248	42689	"Mindelsee"	47.75233	9.019858	179.5	"AWI"	179.5	779	1066.5	909	1.13636363636364	0	0	0	0	0	0	0	0	0	0	0	0	15.9090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0681818181818	3.40909090909091	0	0	0	0	0	0	22.1590909090909	0	2.84090909090909	0	0	0	0	0	0	0	0	0.568181818181818	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0.568181818181818	27.2727272727273	0	0	0	0	0	0	0	0	0.568181818181818	0	0	0	0	0	0.568181818181818	0	0	0	3.40909090909091	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	250	"AWI"	250	1129	1499	1308	0	1.89873417721519	0	0	0	0	0	0	0	1.89873417721519	0	0	0	25.3164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3924050632911	5.69620253164557	0	0	0	0	0	0	16.4556962025316	0	5.06329113924051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632911392405063	0	0	0	0	0	0	0	0	0	0	29.746835443038	0	0	0	0	0	0	0	0	1.89873417721519	0	0	0	0	0	0	0	0	0	0	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	200	"AWI"	200	876	1197	1024	1.0752688172043	0.537634408602151	0	0	0.537634408602151	0	0	0	0	0	0	0	0	3.76344086021505	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13978494623656	1.61290322580645	0	0	0	0	0	0	39.247311827957	0	5.91397849462366	0	0	0	0	0	3.76344086021505	0	0	0.537634408602151	0	0	0	0	0	0	0	0	0	0	0	10.2150537634409	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	0	20.9677419354839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	329	"AWI"	329	1554	1946	1751	1.70940170940171	0	0	0	0	0	0	0	0	0.427350427350427	0	0	0	6.1965811965812	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4444444444444	1.06837606837607	0	0	0	0	0	0	52.5641025641026	0	3.63247863247863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	0	12.8205128205128	0	0	0	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	1.28205128205128	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	235	"AWI"	235	1048	1411	1222	0.925925925925926	0.231481481481481	0	0	0.694444444444444	0	0	0	0	0	0	0	0	25.9259259259259	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4351851851852	0.462962962962963	0	0	0	0	0	0	25	0	1.62037037037037	0	0	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0	0	0	0	0	0	0	3.47222222222222	0	0	0.231481481481481	0	0	0	0	0	0	0	0	0	0	24.3055555555556	0	0	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0	0	0	0	0	0.231481481481481	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	245	"AWI"	245	1100	1471	1279	0	0	0	0	0.484261501210654	0	0	0	0	0	0	0	0	5.81113801452785	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0024213075061	3.14769975786925	0	0	0	0	0	0	30.7506053268765	0	0.726392251815981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726392251815981	0	0	5.08474576271187	0	0	0	0	0	0	0	0	0	0	29.2978208232446	0	0	0	0	0	0.242130750605327	0	0	0.484261501210654	0	0	0	0	0	0	0	0	0	0.242130750605327	0	0	0
24248	42689	"Mindelsee"	47.75233	9.019858	339	"AWI"	339	1609	2002	1806	0.529100529100529	0.264550264550265	0	0	0	0	0	0	0.264550264550265	0	0	0	0	6.87830687830688	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6984126984127	0.264550264550265	0	0	0	0	0	0	48.4126984126984	0	6.08465608465608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05820105820106	0	0	0	0	0	0	0	0	0	0	20.1058201058201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264550264550265	0	0	1.05820105820106	2.11640211640212	0	0	0
