"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Juglans"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Salix"	"Saxifragaceae"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Violaceae"
3379	4380	"Ribnoe"	43.63846	41.14052	2	"AWI"	2	-121	43	-37	2.3972602739726	0.342465753424658	10.958904109589	1.71232876712329	15.0684931506849	0.342465753424658	0	1.71232876712329	3.08219178082192	0.342465753424658	0	2.05479452054794	0.684931506849315	0	1.71232876712329	7.53424657534247	0	0	0.342465753424658	2.05479452054794	0.342465753424658	0.342465753424658	1.36986301369863	0	0	1.71232876712329	16.4383561643836	0.684931506849315	0	17.8082191780822	0	0	0.342465753424658	9.24657534246575	0.684931506849315	0	0.342465753424658	0	0.342465753424658	0	0
3379	4380	"Ribnoe"	43.63846	41.14052	7	"AWI"	7	-96	134	4	1.39664804469274	0	11.1731843575419	0.837988826815642	2.23463687150838	3.63128491620112	0	0.837988826815642	0.558659217877095	0	0	1.67597765363128	0.558659217877095	0	1.11731843575419	30.1675977653631	0	0	1.11731843575419	0.558659217877095	0	0	0.837988826815642	0.837988826815642	0	0.558659217877095	34.9162011173184	0	0	3.35195530726257	0	0.279329608938547	0.279329608938547	0.837988826815642	0.558659217877095	0	0.837988826815642	0	0.558659217877095	0.279329608938547	0
3379	4380	"Ribnoe"	43.63846	41.14052	12	"AWI"	12	-67	211	45	0.760456273764259	0.380228136882129	11.787072243346	1.52091254752852	3.80228136882129	1.14068441064639	0	3.04182509505703	4.18250950570342	1.14068441064639	0	4.56273764258555	0.380228136882129	0	1.14068441064639	10.6463878326996	0	0.380228136882129	0	2.28136882129278	1.14068441064639	0	1.52091254752852	0.760456273764259	0	0.760456273764259	23.574144486692	0.760456273764259	0.760456273764259	17.8707224334601	0	0	1.14068441064639	0.380228136882129	1.14068441064639	0.380228136882129	1.52091254752852	0	0	1.14068441064639	0
3379	4380	"Ribnoe"	43.63846	41.14052	21	"AWI"	21	-17	310	128	4.83383685800604	0	8.45921450151057	3.32326283987915	3.62537764350453	2.41691842900302	0	2.41691842900302	2.11480362537764	1.20845921450151	0	2.7190332326284	0.302114803625378	0	1.51057401812689	9.96978851963746	0	0	0	2.41691842900302	0.302114803625378	0	0.604229607250755	0.302114803625378	0	1.81268882175227	41.9939577039275	0.604229607250755	0.906344410876133	0	0	0	0.604229607250755	3.32326283987915	1.51057401812689	0	1.81268882175227	0	0.906344410876133	0	0
3379	4380	"Ribnoe"	43.63846	41.14052	29	"AWI"	29	38	379	203	2.38726790450928	0.26525198938992	3.97877984084881	0.530503978779841	11.4058355437666	2.12201591511936	0	2.6525198938992	1.85676392572944	2.6525198938992	1.85676392572944	5.83554376657825	0.530503978779841	0	1.3262599469496	2.38726790450928	0	0.530503978779841	2.6525198938992	1.59151193633952	1.06100795755968	0	2.38726790450928	0	0	0.795755968169761	22.8116710875332	0	0.795755968169761	6.63129973474801	14.0583554376658	0	0.530503978779841	3.71352785145889	0.795755968169761	0	1.59151193633952	0	0	0.26525198938992	0
3379	4380	"Ribnoe"	43.63846	41.14052	37	"AWI"	37	107	429	275	4.04624277456647	0.289017341040462	10.4046242774566	1.15606936416185	4.6242774566474	2.89017341040462	0	6.9364161849711	0.867052023121387	0.289017341040462	0	1.73410404624277	0	0	2.02312138728324	5.78034682080925	0	0.289017341040462	0.289017341040462	6.06936416184971	0.867052023121387	0	0.289017341040462	0	0	2.89017341040462	42.485549132948	0.289017341040462	0.867052023121387	0	0	0	0	1.15606936416185	2.3121387283237	0	0.578034682080925	0	0	0.578034682080925	0
3379	4380	"Ribnoe"	43.63846	41.14052	45	"AWI"	45	197	483	346	0.455580865603645	0	9.79498861047836	0.455580865603645	1.59453302961276	4.32801822323462	0	5.46697038724374	0.911161731207289	0.227790432801822	0	2.0501138952164	0.455580865603645	0	0.683371298405467	38.2687927107062	0	0	0.455580865603645	2.73348519362187	0.683371298405467	0	0.455580865603645	0.227790432801822	2.0501138952164	0.683371298405467	23.0068337129841	0.455580865603645	0	0	0	0.455580865603645	1.36674259681093	1.36674259681093	0.683371298405467	0	0.227790432801822	0.227790432801822	0	0.227790432801822	0
3379	4380	"Ribnoe"	43.63846	41.14052	52	"AWI"	52	284	539	419	3.52112676056338	0	3.75586854460094	0.938967136150235	3.28638497652582	1.87793427230047	0	1.40845070422535	0.704225352112676	0.234741784037559	0	0.234741784037559	0.938967136150235	0.704225352112676	0.469483568075117	34.2723004694836	0	0	0.469483568075117	7.27699530516432	0	0	0.704225352112676	0	0	2.11267605633803	27.2300469483568	0.469483568075117	0	5.16431924882629	0	0.234741784037559	0.704225352112676	1.40845070422535	0	0	1.17370892018779	0	0	0.469483568075117	0.234741784037559
3379	4380	"Ribnoe"	43.63846	41.14052	56	"AWI"	56	328	607	471	2.12765957446809	0	3.3096926713948	0.472813238770686	0.945626477541371	2.36406619385343	0	3.54609929078014	0.472813238770686	0.472813238770686	0	1.89125295508274	0.472813238770686	0.472813238770686	1.18203309692671	34.2789598108747	0	0	0.236406619385343	9.69267139479905	0	0.472813238770686	0.236406619385343	0	0	3.3096926713948	30.2600472813239	0	0	0	0	0	1.41843971631206	0.709219858156028	0.472813238770686	0.236406619385343	0.236406619385343	0	0	0.472813238770686	0.236406619385343
3379	4380	"Ribnoe"	43.63846	41.14052	60	"AWI"	60	349	717	513	1.26582278481013	0	8.86075949367089	1.58227848101266	5.37974683544304	2.53164556962025	0	4.74683544303798	2.84810126582278	0.316455696202532	0	0.949367088607595	0.316455696202532	0	2.21518987341772	10.7594936708861	0	0	0	6.32911392405063	0	0	1.89873417721519	0	0	1.26582278481013	43.3544303797468	0.316455696202532	0	0	0	0	0.949367088607595	1.58227848101266	0.632911392405063	0	0.949367088607595	0	0.316455696202532	0.632911392405063	0
