"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Violaceae"	"Vitaceae"
3450	4467	"Suho ezero II"	42.06517	23.56001	10	"AWI"	10	-87	300	41	0	0	1.61290322580645	1.12903225806452	0.967741935483871	0.645161290322581	0	1.7741935483871	0	1.12903225806452	0	0	0	0	0	0	0	0	0.645161290322581	16.7741935483871	0	0	0	2.90322580645161	0	0	0	0	0.161290322580645	1.12903225806452	0	0	0	0	0	2.25806451612903	0	2.25806451612903	60.8064516129032	2.25806451612903	0	0	0	0	1.7741935483871	0	0	0	0	0.967741935483871	0.161290322580645	0	0	0.161290322580645	0	0	0	0	0.483870967741935
3450	4467	"Suho ezero II"	42.06517	23.56001	12	"AWI"	12	-81	370	60	3.97877984084881	0	1.06100795755968	2.6525198938992	0.530503978779841	1.72413793103448	0	1.45888594164456	0	0.397877984084881	0	0	0	0	0	0	0	0	0	23.8726790450928	0	0	0	4.64190981432361	0.530503978779841	0	0	0	0.530503978779841	1.3262599469496	0	0	0	0	0	1.72413793103448	0	4.50928381962865	46.2864721485411	0	0	0	0	0	2.38726790450928	0	0	0	0.13262599469496	1.59151193633952	0.26525198938992	0	0	0	0	0.26525198938992	0	0	0.13262599469496
3450	4467	"Suho ezero II"	42.06517	23.56001	23	"AWI"	23	-36	684	169	3.7567084078712	0	2.14669051878354	0.715563506261181	0.178890876565295	2.68336314847943	0	1.43112701252236	0.178890876565295	0	0	0	0	0	0	0	0	0	0.35778175313059	0	0	0	0	6.44007155635063	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4490161001789	65.2951699463327	0	0	0	0	0.178890876565295	3.7567084078712	0	0	0	0.536672629695885	0.178890876565295	0	0	0	0.178890876565295	0	0	0	0.536672629695885	0
3450	4467	"Suho ezero II"	42.06517	23.56001	38	"AWI"	38	30	964	345	6.91489361702128	0	12.5886524822695	0.354609929078014	0	1.59574468085106	0	10.1063829787234	0	0.531914893617021	0	0	0	0	0	0	0	0	2.30496453900709	0	0	0	0	10.4609929078014	0	0	0	0	0	0	0	0	0	0	0	2.83687943262411	0	10.8156028368794	27.3049645390071	0.709219858156028	0	0	0	0	12.2340425531915	0	0	0	0.177304964539007	0.531914893617021	0	0	0	0.354609929078014	0.177304964539007	0	0	0	0
3450	4467	"Suho ezero II"	42.06517	23.56001	50	"AWI"	50	116	1145	492	1.58045977011494	0	2.29885057471264	0	0	1.72413793103448	0	2.29885057471264	0.14367816091954	0.574712643678161	0.28735632183908	0	0	0	0.14367816091954	0	0	0	0.431034482758621	0.862068965517241	0	0	0	4.45402298850575	0	0	0	0	0.14367816091954	0	0	0	0	0.14367816091954	0	0	0	4.88505747126437	76.0057471264368	0	0	0	0	0	0	0	0	0	0.718390804597701	2.44252873563218	0.431034482758621	0	0	0	0	0	0	0	0.431034482758621
3450	4467	"Suho ezero II"	42.06517	23.56001	59	"AWI"	59	158	1330	594	5.4481546572935	0.175746924428822	10.7205623901582	0	0.527240773286467	2.63620386643234	0	13.0052724077329	0	1.40597539543058	1.93321616871705	0	0	0	0	0	0	0	0.175746924428822	1.40597539543058	0	0	0	22.3198594024605	0	0	0	0.527240773286467	0.175746924428822	0.175746924428822	0	0	0	0.175746924428822	0	5.27240773286468	0	2.98769771528998	11.9507908611599	0	0	0.351493848857645	0	0	16.6959578207381	0	0	0	0	0.351493848857645	0.175746924428822	0	0	0.175746924428822	0.527240773286467	0.351493848857645	0	0	0.351493848857645
3450	4467	"Suho ezero II"	42.06517	23.56001	70	"AWI"	70	257	1485	730	4.26716141001855	0	5.19480519480519	0.185528756957328	0.742115027829314	2.41187384044527	0	3.8961038961039	0.185528756957328	0.371057513914657	0	0	0	0	0	0	0	0	1.2987012987013	2.41187384044527	0	0	0	9.64749536178108	0	0	0	0	0	0.185528756957328	0	0	0	0	0.185528756957328	0	0	1.85528756957328	59.3692022263451	0.556586270871985	0	0	0	0	6.30797773654917	0	0	0	0.371057513914657	0.185528756957328	0	0	0	0.371057513914657	0	0	0	0	0
3450	4467	"Suho ezero II"	42.06517	23.56001	80	"AWI"	80	309	1676	847	8.29420970266041	0	3.12989045383412	1.40845070422535	0.312989045383412	3.91236306729264	0	4.69483568075117	0	2.03442879499218	0	0	0	0	0	0.156494522691706	0	0	0.782472613458529	8.76369327073552	0	0	0	10.0156494522692	0	0	0	0.469483568075117	1.09546165884194	1.87793427230047	0	0.312989045383412	0	0	0	1.25195618153365	0	6.25978090766823	16.7449139280125	3.44287949921753	0	0.312989045383412	3.59937402190923	0.156494522691706	15.4929577464789	0	0.625978090766823	0	0	1.09546165884194	0.156494522691706	0	0	1.09546165884194	0	2.19092331768388	0	0	0.312989045383412
3450	4467	"Suho ezero II"	42.06517	23.56001	88	"AWI"	88	389	1751	945	3.58620689655172	0	4.13793103448276	0.96551724137931	1.24137931034483	3.31034482758621	0	4.27586206896552	0	2.48275862068966	0	0	0	0	0	0.275862068965517	0	0	0.689655172413793	6.06896551724138	0	0	0	13.7931034482759	0	0	0	0.275862068965517	0.551724137931034	2.20689655172414	0.137931034482759	0	0	0	0	1.6551724137931	0	6.20689655172414	23.7241379310345	0	0	0.413793103448276	0	0	20.4137931034483	0	0	0	0	0.96551724137931	0.827586206896552	0	0	0.413793103448276	0.137931034482759	0.827586206896552	0	0.413793103448276	0
3450	4467	"Suho ezero II"	42.06517	23.56001	100	"AWI"	100	468	1929	1085	9.39490445859873	0.318471337579618	3.98089171974522	1.11464968152866	1.7515923566879	1.27388535031847	0	3.5031847133758	0.318471337579618	1.11464968152866	0	0	0	0	0	0.318471337579618	0.477707006369427	0	2.07006369426752	3.6624203821656	0	0	0	9.87261146496815	0.796178343949045	0	0	0.477707006369427	0.318471337579618	2.07006369426752	0	0	0	0.159235668789809	0	3.02547770700637	0	7.48407643312102	24.6815286624204	3.82165605095541	0	0.318471337579618	0.318471337579618	0	10.9872611464968	0	0.159235668789809	0	0.477707006369427	3.02547770700637	0.796178343949045	0	0	0	0.477707006369427	0.636942675159236	0.636942675159236	0.159235668789809	0
3450	4467	"Suho ezero II"	42.06517	23.56001	114	"AWI"	114	591	2129	1264	3.43137254901961	0	0.980392156862745	1.96078431372549	0	2.45098039215686	0	8.82352941176471	0	0	0	0	0	0	0	0	0	0	0.980392156862745	19.6078431372549	0	0	0	9.31372549019608	0	0	0	0.490196078431373	1.47058823529412	1.47058823529412	0	0	0	0	0	0	0	0	1.96078431372549	2.45098039215686	0	0.980392156862745	0.490196078431373	0	37.7450980392157	0	0	0	0	4.41176470588235	0	0	0	0	0.980392156862745	0	0	0	0
