"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16674	26516	"Schwemm"	47.65811	12.299518	0	"AWI"	0	-112	52	-28	0.472143531633617	0.0472143531633617	3.63550519357885	0.141643059490085	0.377714825306893	0	0.0472143531633617	0	2.12464589235127	0	0	0	0	0	0.141643059490085	0	0	4.01322001888574	42.9650613786591	0.0472143531633617	0	0	1.41643059490085	0	0.28328611898017	0	0	0.0472143531633617	0.0472143531633617	0	0.141643059490085	0	0	0	0	0	0	0.0472143531633617	8.4985835694051	6.84608120868744	0	24.5514636449481	0	0	0	0	1.03871576959396	0	0	0	0.755429650613787	1.03871576959396	0.188857412653447	0	0	0	0	0	0	0	0.0472143531633617	0.424929178470255	0.613786591123702	0
16674	26516	"Schwemm"	47.65811	12.299518	20	"AWI"	20	-67	226	48	1.07270560190703	0.0595947556615018	1.48986889153754	0.119189511323004	0.238379022646007	0	0	0	0.476758045292014	0	0.0595947556615018	0	0	0	0.0595947556615018	0.0595947556615018	0	2.97973778307509	58.4028605482718	0	0	0	1.31108462455304	0	0.119189511323004	0.0595947556615018	0	0	0.178784266984505	0	0	0	0	0	0	0	0	0.0595947556615018	6.97258641239571	5.12514898688915	0	19.0107270560191	0	0	0	0	0.417163289630513	0	0.0595947556615018	0	0.178784266984505	0.595947556615018	0.178784266984505	0	0	0	0	0	0	0	0	0.178784266984505	0.536352800953516	0
16674	26516	"Schwemm"	47.65811	12.299518	40	"AWI"	40	-34	432	120	1.99004975124378	0	7.56218905472637	0.099502487562189	0.398009950248756	0	0	0	2.58706467661692	0	0.497512437810945	0	0.199004975124378	0	0	0.199004975124378	0	3.78109452736318	0	0	0	0	3.58208955223881	0	0.099502487562189	0	0	0.099502487562189	0.597014925373134	0	0	0	0	0	0	0	0	0.199004975124378	11.3432835820896	9.15422885572139	0	51.2437810945274	0	0	0	0	2.48756218905473	0	0	0	0.298507462686567	2.48756218905473	0.696517412935323	0	0	0	0.099502487562189	0	0	0	0	0.099502487562189	0.199004975124378	0
16674	26516	"Schwemm"	47.65811	12.299518	60	"AWI"	60	13	525	209	2.19341974077767	0.299102691924227	6.48055832502493	0.199401794616152	0.69790628115653	0	0	0	2.79162512462612	0	0.199401794616152	0	0	0	0	0.299102691924227	0.0997008973080758	9.4715852442672	0	0	0.398803589232303	0	5.88235294117647	0	0.498504486540379	0	0	0.0997008973080758	2.09371884346959	0	0.0997008973080758	0	0	0.0997008973080758	0	0	0	0.0997008973080758	13.4596211365902	16.8494516450648	0	29.9102691924227	0	0	0	0	3.48953140578265	0	0	0	0.199401794616152	2.49252243270189	0.598205383848455	0	0	0	0	0	0	0	0	0.498504486540379	0.498504486540379	0
16674	26516	"Schwemm"	47.65811	12.299518	80	"AWI"	80	58	655	293	0.686274509803922	0.490196078431373	5.19607843137255	0.0980392156862745	0.588235294117647	0	0.196078431372549	0	0.784313725490196	0	0.0980392156862745	0	0	0	0.392156862745098	0	0	5.7843137254902	31.9607843137255	0	0	0	3.23529411764706	0	0.686274509803922	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6470588235294	7.15686274509804	0	22.0588235294118	0	0	0	0	1.27450980392157	0	0	0	1.66666666666667	3.92156862745098	0.196078431372549	0	0	0	0	0	0	0.0980392156862745	0	0.686274509803922	0.0980392156862745	0
16674	26516	"Schwemm"	47.65811	12.299518	100	"AWI"	100	108	749	385	2.31388329979879	0.100603621730382	4.12474849094567	0.503018108651911	0.402414486921529	0	0.201207243460765	0	1.40845070422535	0	0.100603621730382	0	0	0	0.100603621730382	0.100603621730382	0	9.15492957746479	0	0	0.402414486921529	0	3.420523138833	0	1.00603621730382	0	0	0	0.402414486921529	0	0.201207243460765	0	0	0	0	0	0	0.201207243460765	23.8430583501006	16.0965794768612	0	33.1991951710262	0	0	0	0	1.30784708249497	0	0	0	0.301810865191147	0.402414486921529	0.301810865191147	0	0	0	0	0	0	0	0	0.402414486921529	0	0
16674	26516	"Schwemm"	47.65811	12.299518	120	"AWI"	120	173	854	467	3.48964013086151	0.218102508178844	8.28789531079607	0.109051254089422	0.872410032715376	0	0.327153762268266	0	3.38058887677208	0	0	0	0	0	0.109051254089422	0.218102508178844	0.218102508178844	14.721919302072	0	0	0	0	6.76117775354417	0	0.218102508178844	0	0	0	1.41766630316249	0	0	0	0	0	0	0	0	0.109051254089422	17.8844056706652	16.3576881134133	0	17.3391494002181	0	0	0	0	5.77971646673937	0	0	0	0.763358778625954	0.654307524536532	0.109051254089422	0	0	0	0	0	0	0	0.109051254089422	0.327153762268266	0.218102508178844	0
16674	26516	"Schwemm"	47.65811	12.299518	140	"AWI"	140	232	932	555	1.5527950310559	0.062111801242236	6.08695652173913	0	0.496894409937888	0	0	0	1.73913043478261	0	0	0.186335403726708	0	0.186335403726708	0	0.062111801242236	0.124223602484472	9.00621118012422	55.0310559006211	0	0	0	6.08695652173913	0	0.062111801242236	0	0	0.124223602484472	1.61490683229814	0	0	0	0	0	0	0.31055900621118	0	0.062111801242236	6.27329192546584	6.70807453416149	0	0	0.062111801242236	0	0	0	2.54658385093168	0	0.062111801242236	0	0.31055900621118	0.372670807453416	0.248447204968944	0	0	0	0	0	0	0	0	0.372670807453416	0.248447204968944	0
16674	26516	"Schwemm"	47.65811	12.299518	160	"AWI"	160	311	1015	639	2.17560217560218	0	8.23620823620824	0.155400155400155	0.932400932400932	0	0.155400155400155	0	2.87490287490287	0	0.0777000777000777	0.0777000777000777	0.388500388500388	0	0.155400155400155	0.0777000777000777	0	12.2766122766123	26.8842268842269	0	0.155400155400155	0	9.16860916860917	0.0777000777000777	0	0	0	0.0777000777000777	2.02020202020202	0	0	0	0	0	0	0	0	0.777000777000777	5.82750582750583	6.52680652680653	0	9.79020979020979	0	0	0	0	6.29370629370629	0	0	0	0.466200466200466	2.71950271950272	1.24320124320124	0	0	0	0	0	0	0	0	0.155400155400155	0.233100233100233	0
16674	26516	"Schwemm"	47.65811	12.299518	180	"AWI"	180	376	1104	728	1.92188468691878	0.0619962802231866	6.88158710477371	0	0.681959082455053	0	0.0619962802231866	0	1.54990700557967	0	0.681959082455053	0	0	0	0	0	0	10.2293862368258	39.7396156230626	0	0	0	6.38561686298822	0	0.123992560446373	0	0	0.0619962802231866	2.2938623682579	0	0	0	0	0	0	0	0	0.247985120892746	6.50960942343459	4.52572845629262	0	12.5232486050837	0	0	0	0	2.60384376937384	0	0.123992560446373	0	0.0619962802231866	0.619962802231866	1.30192188468692	0.0619962802231866	0	0	0.0619962802231866	0	0	0	0.0619962802231866	0.247985120892746	0.37197768133912	0
16674	26516	"Schwemm"	47.65811	12.299518	200	"AWI"	200	468	1184	812	1.49672591206735	0.0935453695042095	7.8578110383536	0	1.49672591206735	0	0.0935453695042095	0	0.374181478016838	0	0.561272217025257	0	0	0	0.0935453695042095	0	0.374181478016838	8.88681010289991	12.2544434050515	0	0	0	4.95790458372311	0	0.374181478016838	0	0	0.0935453695042095	1.21608980355472	0	0	0	0	0	0	0	0	0.0935453695042095	6.17399438727783	2.43217960710945	0	0	0	0	0	0	1.87090739008419	0	0	0	0.0935453695042095	0.280636108512629	45.3695042095416	1.21608980355472	0	0	0	0.0935453695042095	0	0	0.187090739008419	0.841908325537886	0.935453695042095	0.187090739008419
16674	26516	"Schwemm"	47.65811	12.299518	220	"AWI"	220	544	1276	897	4.31654676258993	0.26978417266187	4.5863309352518	0	0.359712230215827	0	0.0899280575539568	0	1.16906474820144	0	0.719424460431655	0.0899280575539568	0	0	0.0899280575539568	0	0.0899280575539568	9.08273381294964	21.4928057553957	0	0	0	8.72302158273381	0.26978417266187	0.449640287769784	0	0	0	1.16906474820144	0.179856115107914	0	0	0	0.0899280575539568	0	0	0	0.359712230215827	16.4568345323741	3.50719424460432	0	15.1978417266187	0	0	0	0	3.41726618705036	0	0.0899280575539568	0	0.629496402877698	1.07913669064748	4.67625899280576	0.809352517985611	0	0	0	0	0	0	0.0899280575539568	0.179856115107914	0.26978417266187	0
16674	26516	"Schwemm"	47.65811	12.299518	240	"AWI"	240	659	1348	980	7.2840790842872	0.312174817898023	6.03537981269511	0.104058272632674	0.72840790842872	0	0.104058272632674	0	1.45681581685744	0	0.104058272632674	0	0	0	0	0	0.104058272632674	16.2330905306972	27.5754422476587	0.104058272632674	0	0	17.4817898022893	0	0.104058272632674	0	0	0.104058272632674	0.104058272632674	0	0	0	0	0	0.104058272632674	0	0	0.520291363163372	15.9209157127992	2.80957336108221	0	0	0	0	0	0	1.04058272632674	0	0.208116545265349	0	0	0.104058272632674	0.312174817898023	0	0	0	0	0	0	0	0.208116545265349	0.624349635796046	0.208116545265349	0
16674	26516	"Schwemm"	47.65811	12.299518	260	"AWI"	260	747	1431	1063	4.01606425702811	0	14.4578313253012	0.200803212851406	1.00401606425703	0	0.200803212851406	0	2.40963855421687	0	3.81526104417671	0	0.401606425702811	0	0.200803212851406	0.200803212851406	0.200803212851406	27.5100401606426	0	0	0	0	7.83132530120482	0	0.803212851405622	0	0	0	0.200803212851406	0	0	0	0	0	0	0.200803212851406	0	0.401606425702811	9.43775100401606	6.22489959839357	0	0	0	0	0	0	8.23293172690763	0	0	0	1.00401606425703	6.62650602409639	1.00401606425703	0	0	0	0.200803212851406	0	0	0.401606425702811	0	1.60642570281124	1.20481927710843	0
16674	26516	"Schwemm"	47.65811	12.299518	280	"AWI"	280	915	1515	1159	8.5305448541552	0	4.84314804623005	0	0.165107319757843	0	0	0	0.385250412768299	0	0.110071546505228	0	0	0	0	0.110071546505228	0	7.15465052283985	47.1656576774904	0	0	0	5.39350577875619	0	0.0550357732526142	0	0	0	0.110071546505228	0	0	0	0	0	0	0	0	0.0550357732526142	16.0704457897633	3.96257567418822	0	3.96257567418822	0	0	0	0	0.495321959273528	0	0.0550357732526142	0	0.165107319757843	0.440286186020914	0.275178866263071	0	0	0	0	0	0	0	0.0550357732526142	0.440286186020914	0	0
16674	26516	"Schwemm"	47.65811	12.299518	300	"AWI"	300	1014	1646	1268	8.51239669421488	0	20.495867768595	0.0826446280991736	0.165289256198347	0	0.0826446280991736	0	1.15702479338843	0	0.165289256198347	0	0	0	0.0826446280991736	0	0	9.75206611570248	17.7685950413223	0	0	0	8.34710743801653	0	0.247933884297521	0	0	0	0.0826446280991736	0	0	0	0	0	0	0	0	0.413223140495868	23.801652892562	4.0495867768595	0	2.97520661157025	0	0	0	0	0.661157024793388	0	0	0	0.0826446280991736	0	0.330578512396694	0	0	0	0	0	0	0	0.247933884297521	0.495867768595041	0	0
16674	26516	"Schwemm"	47.65811	12.299518	320	"AWI"	320	1099	1946	1429	13.4266886326194	0.329489291598023	18.6161449752883	0	0.0823723228995058	0	0	0	1.23558484349259	0	0.0823723228995058	0.0823723228995058	0	0	0	0.0823723228995058	0	7.33113673805601	9.14332784184514	0	0	0	21.4168039538715	0	0.906095551894563	0	0	0	0.0823723228995058	0	0	0	0	0	0	0	0	0.658978583196046	16.3097199341021	4.20098846787479	0	0	0	0	0	0	2.22405271828666	0	0	0	0	0	0.247116968698517	0	0	0	0	0	0	0	0.247116968698517	3.29489291598023	0	0
16674	26516	"Schwemm"	47.65811	12.299518	340	"AWI"	340	1194	2271	1594	10.5409153952843	0	23.0235783633842	0	0.0693481276005548	0	0	0	1.94174757281553	0	0	0	0	0	0	0	0	8.39112343966713	23.370319001387	0	0	0	9.22330097087379	0	0.970873786407767	0	0	0	0.13869625520111	0	0.0693481276005548	0	0	0	0	0	0	0.832177531206657	12.4826629680999	3.74479889042996	0	0	0	0	0	0	2.63522884882108	0	0	0	0.0693481276005548	0	0	0	0	0	0	0	0	0	0.0693481276005548	2.42718446601942	0	0
16674	26516	"Schwemm"	47.65811	12.299518	360	"AWI"	360	1293	2467	1776	7.83673469387755	0	29.3061224489796	0.0816326530612245	0.326530612244898	0	0	0	0.897959183673469	0	0	0	0	0	0	0	0	8.08163265306122	19.4285714285714	0	0	0	3.59183673469388	0	0.489795918367347	0	0	0	0	0	0	0	0	0	0	0	0	0.163265306122449	21.469387755102	6.28571428571429	0	0	0	0	0	0	0.653061224489796	0	0	0	0.0816326530612245	0	0.163265306122449	0	0	0	0	0	0	0	0	1.14285714285714	0	0
