"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	2	"AWI"	2	-98	98	-10	1.9047619047619	0	1.9047619047619	0.952380952380952	0	0	0	0	2.85714285714286	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	77.1428571428572	0	0	0	0	9.52380952380952	0.952380952380952	0	0	1.9047619047619	0	0.952380952380952	0	0	0	0	0	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	4	"AWI"	4	-80	186	25	0.2710027100271	0	1.0840108401084	0.2710027100271	0.2710027100271	0	0	0	2.1680216802168	0.2710027100271	0	0	0	1.0840108401084	0	0	1.0840108401084	0.2710027100271	0	14.3631436314363	0	0	0	0	0	0	0	0.2710027100271	0	0.813008130081301	0	0	0	35.230352303523	0	0	33.3333333333333	0	6.50406504065041	1.0840108401084	0	0	1.3550135501355	0	0.2710027100271	0	0	0	0	0	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	6	"AWI"	6	-55	256	62	0	0	0.797872340425532	0.265957446808511	0	0	0.531914893617021	0	1.59574468085106	0	0	0	0	1.59574468085106	0	0	1.06382978723404	0.531914893617021	0	14.6276595744681	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	36.1702127659575	0	0	32.4468085106383	0	6.11702127659574	1.06382978723404	0	0	2.3936170212766	0	0.265957446808511	0	0	0	0	0	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	8	"AWI"	8	-32	306	103	0.267379679144385	0	0.802139037433155	0	0.267379679144385	0	0	0	1.60427807486631	0	0	0	0	0.802139037433155	0	0	1.60427807486631	0.802139037433155	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0.802139037433155	0	0	0	37.1657754010695	0	0	34.7593582887701	0	6.95187165775401	0.267379679144385	0	0	1.33689839572193	0.53475935828877	0.267379679144385	0	0	0	0	0	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	10	"AWI"	10	-17	379	140	0.284900284900285	0	1.13960113960114	0.56980056980057	0	0	0.284900284900285	0	0.854700854700855	0.56980056980057	0	0	0	2.84900284900285	0	0	1.42450142450142	0.56980056980057	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0.56980056980057	0	0	0	21.9373219373219	0	0	42.4501424501425	0	10.5413105413105	1.13960113960114	0	0	2.84900284900285	0.284900284900285	0.284900284900285	0	0	0	0	0.284900284900285	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	12	"AWI"	12	20	416	181	0	0	2.53164556962025	0.843881856540084	0.421940928270042	0	0.843881856540084	0	0.421940928270042	0.843881856540084	0	0	0	3.79746835443038	0	0	2.10970464135021	1.26582278481013	0	22.7848101265823	0	0	0	0	0	0	0	0	0	0	0	0	0	43.8818565400844	0	0	0	0	10.126582278481	0.421940928270042	0	0	8.86075949367089	0	0.421940928270042	0	0	0	0	0.421940928270042	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	14	"AWI"	14	47	464	223	0.485436893203883	0	0	0.485436893203883	0.970873786407767	0	0.485436893203883	0	1.45631067961165	0.485436893203883	0	0	0	2.9126213592233	0	0.970873786407767	2.42718446601942	2.9126213592233	0	19.9029126213592	0	0	0.485436893203883	0	0	0	0	0.485436893203883	0	1.45631067961165	0	0	0	43.6893203883495	0	0	0	0	9.70873786407767	1.45631067961165	0	0	6.31067961165049	2.42718446601942	0	0	0	0	0.485436893203883	0	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	16	"AWI"	16	74	508	264	0	0	2.12765957446809	1.06382978723404	1.06382978723404	1.06382978723404	0	0	1.06382978723404	0	0	0	0	8.51063829787234	0	1.06382978723404	0	0	0	0	0	0	0	0	0	0	0	0	1.06382978723404	1.06382978723404	0	0	0	48.936170212766	0	0	0	0	15.9574468085106	1.06382978723404	0	0	7.4468085106383	6.38297872340426	0	0	0	0	0	2.12765957446809	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	18	"AWI"	18	102	539	306	0	0	1.33333333333333	0.666666666666667	0.666666666666667	0	0	0	2.66666666666667	0	0	0	0	2	0	0	1.33333333333333	4	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667	0	0	0	24.6666666666667	0	0	45.3333333333333	0	7.33333333333333	1.33333333333333	0	0	2	2.66666666666667	0	0	0	0	0.666666666666667	0.666666666666667	0
15894	25466	"Tourbière des Narses Mortes"	44.43333	3.6	20	"AWI"	20	122	586	345	0	0	0	0	1.75438596491228	0	0	0	3.50877192982456	0	0	0	0	8.7719298245614	0	0	0	12.280701754386	0	14.0350877192982	0	0	0	0	0	0	0	0	0	5.26315789473684	0	1.75438596491228	0	29.8245614035088	0	0	0	0	17.5438596491228	1.75438596491228	0	0	3.50877192982456	0	0	0	0	0	0	0	0
