"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15898	24469	"Fréchencourt"	49.95	2.43333	130	"AWI"	130	3982	4371	4170	0	0.453514739229025	10.0907029478458	0	0.226757369614512	0.340136054421769	0	0	0.340136054421769	0	0.113378684807256	0	0	0	0	0	0	27.5510204081633	8.04988662131519	0	0	0	0	0.226757369614512	5.32879818594104	0	0	0	0	0	0	0	0	1.70068027210884	0	12.9251700680272	0	0	27.0975056689342	0	0	0.453514739229025	0.113378684807256	0	0	0	0	0	0.113378684807256	0	4.19501133786848	0.680272108843537	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	135	"AWI"	135	4072	4451	4255	0	0.163265306122449	15.0204081632653	0	0	0.408163265306122	0.163265306122449	0	0.979591836734694	0	0	0	0	0	0	0	0	24.8979591836735	16.5714285714286	0	0	0	0	0	3.75510204081633	0	0.0816326530612245	0	0	0	0	0	0	0.979591836734694	0	14.2040816326531	0	0	18.4489795918367	0	0	0	0.163265306122449	0.163265306122449	0	0	0	0	0.244897959183673	0	2.69387755102041	0.979591836734694	0.0816326530612245	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	140	"AWI"	140	4156	4532	4341	0	0.294334069168506	12.1412803532009	0	0.294334069168506	0.294334069168506	0	0	0.662251655629139	0	0	0	0	0	0	0	0	28.476821192053	12.1412803532009	0	0	0	0	0.0735835172921266	4.63576158940397	0	0.0735835172921266	0	0	0	0	0	0	0.809418690213392	0	16.9242089771891	0	0	19.793966151582	0	0	0.441501103752759	0	0	0	0	0.0735835172921266	0	0.441501103752759	0	1.32450331125828	1.1037527593819	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	145	"AWI"	145	4244	4614	4423	0	0.219010074463425	8.4975908891809	0.0438020148926851	0.438020148926851	0.219010074463425	0.131406044678055	0	0.832238282961016	0	0.0438020148926851	0	0	0	0	0.0438020148926851	0	23.083661848445	23.6968900569426	0	0	0	0.0438020148926851	0.0438020148926851	4.73061760840999	0	0.131406044678055	0	0	0	0	0	0	0.700832238282961	0.394218134034166	18.5720543144985	0	0	14.6298729741568	0.131406044678055	0	0.306614104248795	0.0438020148926851	0.219010074463425	0	0.0438020148926851	0	0	0.832238282961016	0	1.22645641699518	0.569426193604906	0.131406044678055	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	150	"AWI"	150	4336	4692	4506	0	0.635424940428912	11.2787926926132	0.158856235107228	0.158856235107228	0.238284352660842	0.158856235107228	0	0.317712470214456	0	0	0	0	0	0	0	0	21.5250198570294	23.1930103256553	0	0	0.158856235107228	0	0.079428117553614	3.81254964257347	0	0.158856235107228	0	0	0	0	0	0	0.555996822875298	0	18.5861795075457	0	0.079428117553614	15.3296266878475	0	0	0.317712470214456	0.079428117553614	0.317712470214456	0	0	0	0	0.238284352660842	0	1.74741858617951	0.873709293089754	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	155	"AWI"	155	4427	4768	4588	0	0.37593984962406	2.92397660818713	0.0835421888053467	0.292397660818713	0	0	0	2.00501253132832	0	0.0417710944026733	0	0	0.0417710944026733	0	0	0	19.1729323308271	33.1662489557226	0	0	0	0	0.208855472013367	4.92898913951545	0	0.25062656641604	0	0	0	0	0	0	0.292397660818713	0	16.4578111946533	0	0	16.2907268170426	0.0417710944026733	0	0.0835421888053467	0.0417710944026733	0.459482038429407	0	0	0	0	1.04427736006683	0	0.584795321637427	1.08604845446951	0.0835421888053467	0.0417710944026733	0
15898	24469	"Fréchencourt"	49.95	2.43333	160	"AWI"	160	4501	4849	4668	0	0.364077669902913	2.4878640776699	0	1.33495145631068	0.242718446601942	0.242718446601942	0	0.849514563106796	0	0.364077669902913	0	0	0	0	0.182038834951456	0	19.1747572815534	10.7402912621359	0	0	0	0.303398058252427	0.0606796116504854	7.46359223300971	0.0606796116504854	0.485436893203883	0.0606796116504854	0	0	0	0	0	0.606796116504854	0	26.8810679611651	0	0	20.0242718446602	0.606796116504854	0	0.364077669902913	0.121359223300971	1.45631067961165	0.242718446601942	0	0	0.182038834951456	1.15291262135922	0	1.21359223300971	2.73058252427184	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	165	"AWI"	165	4573	4937	4747	0	0.505689001264223	2.90771175726928	0	0.126422250316056	0	0.126422250316056	0	0.884955752212389	0	0.252844500632111	0	0	0	0	0	0	7.9646017699115	45.51201011378	0	0	0	0	0.126422250316056	3.53982300884956	0	0	0	0	0	0	0	0	0.505689001264223	0	19.4690265486726	0	0	10.9987357774968	0	0	0.252844500632111	0.126422250316056	0.505689001264223	0.126422250316056	0	0	0	1.64348925410872	0	2.14917825537295	2.275600505689	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	170	"AWI"	170	4641	5025	4825	0	0.231839258114374	7.95981452859351	0	0	0.463678516228748	0	0	0.618238021638331	0	0	0	0	0	0	0	0	15.6105100463679	34.1576506955178	0	0	0	0	0	3.24574961360124	0	0	0.0772797527047913	0	0	0	0	0	1.00463678516229	0	5.17774343122102	0	0	23.8794435857805	0	0	0.154559505409583	0.0772797527047913	0.309119010819165	0	0.0772797527047913	0	0.0772797527047913	0.618238021638331	0	2.7047913446677	3.5548686244204	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	175	"AWI"	175	4713	5112	4903	0	0.195694716242661	7.95825179386823	0	0.130463144161774	0.587084148727984	0.0652315720808871	0	0.521852576647097	0	0	0	0	0	0	0	0	15.9817351598174	36.6601435094586	0	0	0	0	0.130463144161774	3.00065231572081	0	0	0.0652315720808871	0	0	0	0	0	1.56555772994129	0	4.43574690150033	0	0	19.1780821917808	0	0	0.587084148727984	0.0652315720808871	0.0652315720808871	0.0652315720808871	0	0	0	1.30463144161774	0	3.26157860404436	4.10958904109589	0	0	0.0652315720808871
15898	24469	"Fréchencourt"	49.95	2.43333	180	"AWI"	180	4781	5200	4981	0	0.269058295964126	14.5291479820628	0	0.0896860986547085	0.717488789237668	0	0	0.269058295964126	0	0	0	0	0	0	0	0	13.9013452914798	38.2062780269058	0	0	0	0	0.0896860986547085	2.95964125560538	0	0	0	0	0	0	0	0	1.88340807174888	0	2.69058295964126	0	0	16.7713004484305	0.269058295964126	0	0.538116591928251	0.179372197309417	0.0896860986547085	0	0.0896860986547085	0	0	0.717488789237668	0	2.33183856502242	3.31838565022422	0.0896860986547085	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	185	"AWI"	185	4850	5285	5058	0	0.220628792057363	13.2928847214561	0.0551571980143409	0.110314396028682	0.386100386100386	0.0551571980143409	0	0.441257584114727	0	0.0551571980143409	0	0	0	0	0	0	15.1682294539437	31.549917264203	0	0	0	0.0551571980143409	0.0551571980143409	5.35024820739106	0	0	0.0551571980143409	0	0	0	0	0	1.43408714837286	0	4.24710424710425	0	0	18.7534473248759	0.0551571980143409	0	0.772200772200772	0	0.220628792057363	0	0	0	0	1.98565912851627	0	1.82018753447325	3.6403750689465	0.220628792057363	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	190	"AWI"	190	4923	5364	5136	0	0.529801324503311	19.8675496688742	0.132450331125828	0	0.264900662251656	0	0	0.132450331125828	0	0.264900662251656	0	0	0	0	0	0	31.6556291390729	17.0860927152318	0	0	0	0	0	2.91390728476821	0	0	0	0	0	0	0	0	0.662251655629139	0	3.97350993377483	0	0	16.158940397351	0.132450331125828	0	0.132450331125828	0	0	0	0	0	0	1.05960264900662	0	2.25165562913907	2.78145695364238	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	195	"AWI"	195	4992	5449	5213	0	0.328947368421053	17.1052631578947	0.0657894736842105	0.197368421052632	0.328947368421053	0	0	0.657894736842105	0	0	0	0	0	0	0	0	31.5789473684211	19.9342105263158	0	0	0	0	0	3.22368421052632	0	0	0	0	0	0	0	0	0.526315789473684	0	4.27631578947368	0	0	13.4210526315789	0.0657894736842105	0	1.51315789473684	0	0.263157894736842	0.0657894736842105	0	0	0	1.18421052631579	0	1.84210526315789	3.42105263157895	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	200	"AWI"	200	5062	5528	5290	0	0.0446428571428571	8.57142857142857	0.0446428571428571	0.0892857142857143	0.0446428571428571	0.0446428571428571	0	0.446428571428571	0	0.133928571428571	0	0	0	0	0	0	15.2678571428571	43.3928571428571	0	0	0	0	0	3.03571428571429	0	0.223214285714286	0	0	0.0446428571428571	0	0	0	0.491071428571429	0	8.97321428571429	0	0	13.6160714285714	0	0	0.223214285714286	0.446428571428571	0.267857142857143	0	0.0446428571428571	0	0	0.669642857142857	0	1.875	1.83035714285714	0.178571428571429	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	205	"AWI"	205	5136	5609	5368	0	0.220426157237326	17.5606171932403	0	0	0.293901542983101	0.14695077149155	0	0.734753857457752	0	0	0	0	0	0	0	0	34.1660543717855	18.8096987509184	0	0	0	0	0	2.49816311535636	0	0	0	0	0	0	0	0	0.881704628949302	0	3.15944158706833	0	0	14.9155033063924	0	0	0.514327700220426	0	0.661278471711977	0	0	0	0	0.514327700220426	0	2.3512123438648	2.57163850110213	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	210	"AWI"	210	5210	5686	5445	0	0.0784929356357928	15.8555729984301	0	0	0.156985871271586	0	0	0.470957613814757	0	0.0784929356357928	0	0	0	0	0.0784929356357928	0	22.7629513343799	35.7142857142857	0	0	0	0	0	2.1978021978022	0	0	0	0	0	0	0	0	0.784929356357928	0	2.35478806907378	0	0	13.8932496075353	0.0784929356357928	0	0.470957613814757	0.0784929356357928	0.549450549450549	0	0	0	0	0.470957613814757	0	1.41287284144427	2.51177394034537	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	215	"AWI"	215	5284	5767	5523	0	0.251889168765743	9.88664987405541	0.125944584382872	0.251889168765743	0.314861460957179	0	0	2.26700251889169	0	0.0629722921914358	0	0	0	0	0.0629722921914358	0	18.8916876574307	18.8916876574307	0	0	0	0	0	1.51133501259446	0	1.25944584382872	0	0	0	0	0	0	1.70025188916877	0	10.0755667506297	0	0	26.8891687657431	0	0	0.566750629722922	0.188916876574307	0.314861460957179	0.0629722921914358	0	0	0	1.07052896725441	0	2.58186397984887	2.70780856423174	0.0629722921914358	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	220	"AWI"	220	5359	5845	5601	0	0.0871839581517001	4.5335658238884	0.1743679163034	0.0871839581517001	0.2615518744551	0	0	0.3487358326068	0	0	0	0	0	0	0	0	12.2929380993897	50.5666957279861	0	0	0	0	0	1.8308631211857	0	0.0871839581517001	0	0	0	0	0	0	0.4359197907585	0	6.88753269398431	0	0	16.7393199651264	0	0	0.0871839581517001	0.4359197907585	0.610287707061901	0.0871839581517001	0	0	0	0.2615518744551	0	2.1795989537925	2.0052310374891	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	225	"AWI"	225	5436	5922	5677	0	0.0901306894997747	2.29833258224425	0.0450653447498873	0.721045515998197	0.180261378999549	0	0.135196034249662	3.47003154574132	0	0.0901306894997747	0	0	0	0	0	0	30.7796304641731	18.3415953132041	0	0	0	0.0901306894997747	0.0450653447498873	1.17169896349707	0	0	0	0	0	0	0	0	0.450653447498873	0	21.4961694456963	0	0	17.4853537629563	0.270392068499324	0	0.135196034249662	0.0450653447498873	0.540784136998648	0	0	0.180261378999549	0	0.0901306894997747	0	1.44209103199639	0.360522757999099	0.0450653447498873	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	230	"AWI"	230	5517	5998	5757	0	0.202839756592292	2.90736984448952	0.0676132521974307	0	0.135226504394861	0.135226504394861	0	3.04259634888438	0	0.0676132521974307	0	0	0	0	0	0	43.5429344151454	15.3482082488168	0	0	0	0	0.0676132521974307	1.7579445571332	0	0	0	0	0	0	0	0	0.540906017579446	0	4.394861392833	0	0	23.6646382691007	0	0	0	0.0676132521974307	1.01419878296146	0	0	0	0	0.270453008789723	0	2.02839756592292	0.743745774171738	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	235	"AWI"	235	5593	6074	5836	0	0	1.19462419113987	0.0497760079641613	0.199104031856645	0	0	0	2.04081632653061	0	0.0995520159283226	0	0	0	0	0	0	16.0278745644599	43.0064708810353	0	0	0	0	0	1.14484818317571	0	0	0	0	0	0	0	0	0.746640119462419	0	4.43006470881035	0	0	28.7705326032852	0.199104031856645	0	0.149328023892484	0.0497760079641613	0.149328023892484	0.0497760079641613	0	0	0	0.0497760079641613	0	1.44350423096068	0.199104031856645	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	240	"AWI"	240	5667	6151	5914	0	0.0590318772136954	1.88902007083825	0.0590318772136954	0.118063754427391	0	0	0	1.18063754427391	0	0.0590318772136954	0	0	0.0590318772136954	0	0	0	13.8134592680047	45.2184179456907	0	0	0	0.0590318772136954	0	1.2987012987013	0.0590318772136954	0	0	0	0	0	0	0	0.531286894923259	0	7.08382526564345	0	0	24.9704840613932	0	0	0.118063754427391	0.177095631641086	0.413223140495868	0.0590318772136954	0	0	0.0590318772136954	0	0	2.12514757969303	0.531286894923259	0	0.0590318772136954	0
15898	24469	"Fréchencourt"	49.95	2.43333	245	"AWI"	245	5749	6220	5991	0	0	2.74193548387097	0.0403225806451613	0.0403225806451613	0.120967741935484	0	0	1.65322580645161	0	0	0	0	0.0403225806451613	0	0	0	18.7096774193548	32.258064516129	0	0	0	0	0.0806451612903226	2.45967741935484	0	0	0	0	0	0	0	0	0.362903225806452	0	18.1451612903226	0	0	15.8467741935484	0	0	0	0	0.443548387096774	0.0403225806451613	0	0	0	1.29032258064516	0	2.98387096774194	2.74193548387097	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	250	"AWI"	250	5833	6293	6067	0	0.325884543761639	2.28119180633147	0.0931098696461825	0.139664804469274	0.139664804469274	0.0465549348230912	0	1.48975791433892	0	0.0931098696461825	0	0	0.0465549348230912	0	0	0	11.1266294227188	39.292364990689	0	0	0	0	0.139664804469274	3.53817504655493	0	0	0	0	0	0	0	0	0.605214152700186	0	14.7579143389199	0	0	19.7392923649907	0	0	0.0465549348230912	0.0931098696461825	0.837988826815642	0	0	0.0465549348230912	0	2.32774674115456	0	1.5828677839851	1.16387337057728	0.0465549348230912	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	255	"AWI"	255	5914	6366	6143	0	0.237529691211401	2.37529691211401	0	0	0.237529691211401	0.237529691211401	0	2.61282660332542	0	0	0	0	0	0	0	0	14.4893111638955	25.8907363420428	0	0	0	0	0	3.80047505938242	0	0	0	0	0	0	0	0	4.75059382422803	0	6.17577197149644	0	0	30.8788598574822	0	0	0.237529691211401	0	0.712589073634204	0	0	0	0	1.66270783847981	0	4.98812351543943	0.712589073634204	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	260	"AWI"	260	5996	6435	6221	0	0.425273390036452	3.28068043742406	0	0.303766707168894	0.425273390036452	0	0	0.729040097205346	0	0.121506682867558	0	0	0	0	0.0607533414337789	0	19.2588092345079	26.36695018226	0	0	0	0	0	5.1640340218712	0	0	0	0	0.0607533414337789	0	0	0	1.03280680437424	0	8.08019441069259	0	0	27.8250303766707	0	0	0	0	0.911300121506683	0	0	0	0.0607533414337789	2.49088699878493	0	2.36938031591738	0.972053462940462	0.0607533414337789	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	265	"AWI"	265	6084	6502	6299	0	0	1.19047619047619	0	0.595238095238095	0	0	0	0	0	0	0	0	0	0	1.19047619047619	0	14.2857142857143	26.1904761904762	0	0	0	0.595238095238095	0	1.78571428571429	0	0	0	0	0	0	0	0	2.38095238095238	0	34.5238095238095	0	0	12.5	0.595238095238095	0	0	0	0.595238095238095	0	0	0	0	0	0	2.38095238095238	0.595238095238095	0	0.595238095238095	0
15898	24469	"Fréchencourt"	49.95	2.43333	270	"AWI"	270	6168	6572	6377	0	0.0679809653297077	1.15567641060503	0.0679809653297077	0.8837525492862	0	0.611828687967369	0	0.475866757307954	0	0.203942895989123	0	0.135961930659415	0	0	0.0679809653297077	0	11.7607070020394	33.5146159075459	0	0	0	1.01971447994562	0	2.17539089055065	0	0	0	0	0	0.135961930659415	0	0	1.56356220258328	0	23.1135282121006	0	0	16.5873555404487	0.8837525492862	0	0.0679809653297077	0.135961930659415	0.679809653297077	0.339904826648538	0	0	0.0679809653297077	0.203942895989123	0	2.85520054384772	1.15567641060503	0.0679809653297077	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	275	"AWI"	275	6251	6638	6454	0	0.0673854447439353	1.41509433962264	0	1.68463611859838	0.269541778975741	0.404312668463612	0	1.28032345013477	0.0673854447439353	0.0673854447439353	0	0	0.0673854447439353	0	0.0673854447439353	0	29.9191374663073	23.0458221024259	0	0	0	0.134770889487871	0	0.943396226415094	0	0.0673854447439353	0	0	0	0	0	0	1.28032345013477	0	9.77088948787062	0	0	16.3746630727763	0.269541778975741	0	0.202156334231806	0	1.68463611859838	0.0673854447439353	0	0.0673854447439353	0	0.0673854447439353	0	7.21024258760108	3.50404312668464	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	285	"AWI"	285	6433	6779	6609	0	0.11648223645894	1.68899242865463	0	0.69889341875364	0.17472335468841	0.40768782760629	0	1.04834012813046	0	0.05824111822947	0	0	0	0	0.05824111822947	0	23.9370995923122	26.0337798485731	0	0	0	0.05824111822947	0	1.28130460104834	0	0.05824111822947	0	0	0	0	0	0	0.99009900990099	0	15.492137449039	0	0.05824111822947	16.8316831683168	0.34944670937682	0	0.34944670937682	0	1.04834012813046	0.11648223645894	0	0	0	0.29120559114735	0	5.18345952242283	3.4944670937682	0.17472335468841	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	290	"AWI"	290	6517	6849	6688	0	0	1.47621651175506	0	1.64024056861673	0	0.382722799343904	0	1.64024056861673	0	0.546746856205577	0	0	0	0	0.164024056861673	0	30.1804264625478	17.058501913614	0	0	0	0.218698742482231	0	1.0388190267906	0	0.109349371241115	0	0	0	0	0	0.109349371241115	0.71077091306725	0	15.5822854018589	0	0	16.4024056861673	0.437397484964461	0	0.382722799343904	0	1.64024056861673	0.109349371241115	0	0.164024056861673	0	0.218698742482231	0	5.57681793329688	4.20995079278294	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	295	"AWI"	295	6585	6946	6763	0.0738007380073801	0.0738007380073801	1.99261992619926	0	0.590405904059041	0.0738007380073801	0	0	0.811808118081181	0	0.0738007380073801	0	0	0	0	0	0	44.1328413284133	3.91143911439114	0	0	0	0	0	0.959409594095941	0	0.14760147601476	0	0	0	0	0	0	1.18081180811808	0	8.04428044280443	0	0	15.719557195572	0.22140221402214	0	0.14760147601476	0.0738007380073801	2.50922509225092	0	0.0738007380073801	0	0	0.0738007380073801	0	12.029520295203	7.08487084870849	0	0	0
15898	24469	"Fréchencourt"	49.95	2.43333	300	"AWI"	300	6651	7048	6840	0	0	2.47933884297521	0	0.137741046831956	0.68870523415978	0	0	0.137741046831956	0	0.413223140495868	0	0	0	0	0	0	40.495867768595	4.54545454545455	0	0	0	0	0	0.964187327823691	0.137741046831956	0	0	0	0	0	0	0	3.30578512396694	0	1.37741046831956	0	0	10.4683195592287	0	0	0.137741046831956	0	1.51515151515152	0	0.137741046831956	0	0	0	0	20.6611570247934	12.2589531680441	0	0	0.137741046831956
