"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
14548	22803	"Lago Pratignano"	44.173266	10.817828	300	"AWI"	300	565	1983	1188	14.8989898989899	0.505050505050505	1.26262626262626	0	0	0	0.757575757575758	0	0.252525252525253	0.757575757575758	0	0	1.26262626262626	0.505050505050505	1.51515151515152	0	16.1616161616162	0	48.2323232323232	0.505050505050505	0	0	1.51515151515152	0	0	0.505050505050505	1.26262626262626	0.252525252525253	0	0	8.83838383838384	0	0	0.252525252525253	0	0.252525252525253	0	0.252525252525253	0.252525252525253
14548	22803	"Lago Pratignano"	44.173266	10.817828	320	"AWI"	320	652	2050	1271	14.5780051150895	0.51150895140665	2.55754475703325	0	0	0	0.51150895140665	0	1.0230179028133	1.27877237851662	0	0	0	0	2.81329923273657	0	15.6010230179028	0	43.9897698209719	0.767263427109974	0	0	2.55754475703325	0	0	0	1.53452685421995	0	0	0	11.2531969309463	0	0	0	0.51150895140665	0.255754475703325	0	0.255754475703325	0
14548	22803	"Lago Pratignano"	44.173266	10.817828	332	"AWI"	332	693	2096	1320	13.7254901960784	0	1.7156862745098	0	0	0	0.245098039215686	0.735294117647059	0.245098039215686	0.245098039215686	0	0	0.735294117647059	0	4.65686274509804	0	25.7352941176471	0	33.0882352941176	2.45098039215686	0.490196078431373	0	3.43137254901961	0	0	0	1.7156862745098	0	0	0	8.33333333333333	0	0	0.490196078431373	0	1.47058823529412	0	0.245098039215686	0.245098039215686
14548	22803	"Lago Pratignano"	44.173266	10.817828	344	"AWI"	344	730	2156	1368	14.5320197044335	0.246305418719212	1.97044334975369	0	1.47783251231527	0	0.492610837438424	0.738916256157635	0.246305418719212	0.738916256157635	0	0	1.23152709359606	0	2.70935960591133	0	23.6453201970443	0	26.8472906403941	0.492610837438424	0.246305418719212	0	2.95566502463054	0	0	0.492610837438424	3.20197044334975	0	0	0	16.5024630541872	0.738916256157635	0	0	0.492610837438424	0	0	0	0
14548	22803	"Lago Pratignano"	44.173266	10.817828	356	"AWI"	356	777	2206	1417	31.9095477386935	0.251256281407035	1.25628140703518	0	0	0	0	0	0.251256281407035	1.25628140703518	0	0.753768844221105	0	0	3.01507537688442	0	12.5628140703518	0	31.4070351758794	1.00502512562814	0.251256281407035	0	2.76381909547739	0	0	0	2.01005025125628	0	0	0	9.79899497487437	0	0	0	0.251256281407035	0	0.50251256281407	0.753768844221105	0
14548	22803	"Lago Pratignano"	44.173266	10.817828	368	"AWI"	368	808	2264	1459	40.3553299492386	0.50761421319797	3.80710659898477	0	0.253807106598985	0	1.01522842639594	0	0	0	0	0.761421319796954	0	0	5.58375634517767	0	14.9746192893401	0	19.7969543147208	0.50761421319797	0	0	2.79187817258883	0	0	0	0	0	0	0	8.62944162436548	0	0	0	0.253807106598985	0.253807106598985	0	0.50761421319797	0
14548	22803	"Lago Pratignano"	44.173266	10.817828	380	"AWI"	380	843	2312	1509	47.2636815920398	0	1.24378109452736	0.248756218905473	0.248756218905473	0	0	0	0.497512437810945	0.248756218905473	0	0.497512437810945	0	0	4.47761194029851	0	13.4328358208955	0	17.910447761194	0.248756218905473	0	0	0	0	0	0	1.49253731343284	0	0	0	8.95522388059701	0	0	0.248756218905473	0	0.497512437810945	0	2.23880597014925	0.248756218905473
14548	22803	"Lago Pratignano"	44.173266	10.817828	540	"AWI"	540	1429	3006	2192	26.5984654731458	0.51150895140665	1.0230179028133	0.51150895140665	0.767263427109974	0	0	0	0.255754475703325	0.51150895140665	0	0.51150895140665	0	0	3.32480818414322	0	10.7416879795396	0	34.7826086956522	0.255754475703325	0	0.255754475703325	1.53452685421995	0	0	0	2.30179028132992	0	0	0	11.5089514066496	0	0	0.255754475703325	1.79028132992327	2.0460358056266	0	0.51150895140665	0
14548	22803	"Lago Pratignano"	44.173266	10.817828	560	"AWI"	560	1523	3089	2277	33.5051546391753	0.77319587628866	2.57731958762887	0	1.03092783505155	0	0	0	0.257731958762887	0.257731958762887	0	0.257731958762887	1.03092783505155	0	4.38144329896907	0.257731958762887	13.4020618556701	0	21.6494845360825	0.515463917525773	0	0	0	0	0	0	1.80412371134021	0	0	0	15.4639175257732	0	0	0.257731958762887	1.28865979381443	0.257731958762887	0	1.03092783505155	0
14548	22803	"Lago Pratignano"	44.173266	10.817828	580	"AWI"	580	1600	3169	2364	29.9450549450549	0.274725274725275	1.37362637362637	0.274725274725275	0.549450549450549	0	0.549450549450549	0	0.274725274725275	1.0989010989011	0	0	0.549450549450549	0	2.47252747252747	0	22.2527472527473	0	22.8021978021978	0	0.274725274725275	0	0	0	0	0.274725274725275	1.64835164835165	0	0	0	14.010989010989	0	0	0.274725274725275	0.549450549450549	0.274725274725275	0	0.274725274725275	0
