"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15684	24044	"Brentenlohe"	49.78722	12.4625	0	"AWI"	0	-131	31	-44	0.131752305665349	0.131752305665349	1.84453227931489	0.263504611330698	0.395256916996047	0	0	0	9.35441370223979	0	0	0	0.131752305665349	0	0.131752305665349	0	1.44927536231884	10.6719367588933	0	0	0	0.131752305665349	0	1.44927536231884	0.131752305665349	0	0	0	0.131752305665349	0.131752305665349	0	0	0	0	0	0.395256916996047	0	27.4044795783926	38.866930171278	0	0	0	0.131752305665349	0	2.76679841897233	0	0	0	1.44927536231884	0	0	0	0	0	0.527009222661397	1.97628458498024	0
15684	24044	"Brentenlohe"	49.78722	12.4625	5	"AWI"	5	-63	355	82	0.137551581843191	0	2.33837689133425	0.137551581843191	0	0	0.275103163686382	0	8.39064649243466	0	0	0	0.137551581843191	0	0	0	1.10041265474553	14.9931224209078	0	0	0	0	0	1.23796423658872	0	0.412654745529574	0	0.137551581843191	0.275103163686382	0.137551581843191	0	0	0	0	0	1.23796423658872	0	19.9449793672627	43.191196698762	0	0	0	0	0	1.65061898211829	0	0	0	0.275103163686382	0.275103163686382	0	0	0	0.137551581843191	0.137551581843191	3.43878954607978	0
15684	24044	"Brentenlohe"	49.78722	12.4625	10	"AWI"	10	-36	754	206	0	0	2.61248185776488	0.435413642960813	0.145137880986938	0	0.58055152394775	0	4.78955007256894	0	0	0	0	0	0.145137880986938	0	0.58055152394775	33.3817126269956	0.145137880986938	0	0	0	0	0.725689404934688	0	0.290275761973875	0	0	0	0	0.145137880986938	0	0	0	0	1.45137880986938	0	12.7721335268505	33.2365747460087	0	0	0	0.145137880986938	0	1.74165457184325	0	0	0.145137880986938	3.19303338171263	0.725689404934688	0	0	0	0	0.290275761973875	2.322206095791	0
15684	24044	"Brentenlohe"	49.78722	12.4625	15	"AWI"	15	63	895	350	0.137551581843191	0	1.78817056396149	0.550206327372765	0.275103163686382	0	0.275103163686382	0	6.1898211829436	0	0.412654745529574	0	0	0	0	0	0.275103163686382	39.8899587345255	0	0	0.550206327372765	0	0	0.687757909215956	0.137551581843191	0.137551581843191	0	0	0.137551581843191	0	0	0	0	0	0	0.550206327372765	0	11.2792297111417	29.5735900962861	0	0	0	0	0	2.88858321870702	0	0	0.137551581843191	1.37551581843191	0.550206327372765	0	0	0	0.137551581843191	0.412654745529574	1.65061898211829	0
15684	24044	"Brentenlohe"	49.78722	12.4625	20	"AWI"	20	116	1139	497	0.157977883096367	0	1.73775671406003	0.631911532385466	0	0	0.4739336492891	0	6.63507109004739	0	0.157977883096367	0	0	0	0.157977883096367	0	0.4739336492891	31.1216429699842	0	0	0.4739336492891	0	0	0.789889415481832	0	0.315955766192733	0	0	0.315955766192733	0	0	0	0	0	0	0.4739336492891	0	11.6903633491311	31.911532385466	0	0	0	0	0	3.47551342812006	0	0	0.315955766192733	4.10742496050553	0.315955766192733	0	0	0	0	0.315955766192733	3.94944707740916	0
15684	24044	"Brentenlohe"	49.78722	12.4625	25	"AWI"	25	266	1279	639	0.199600798403194	0	1.19760479041916	0.598802395209581	0.399201596806387	0	0.598802395209581	0	2.59481037924152	0	0.399201596806387	0	0.199600798403194	0	0	0	1.59680638722555	61.87624750499	0	0	0	0	0	0.598802395209581	0	0.199600798403194	0	0	0.199600798403194	0	0.199600798403194	0	0	0	0	0.598802395209581	0.199600798403194	6.187624750499	13.1736526946108	0	0	0	0.199600798403194	0	0.998003992015968	0	0	0	5.18962075848303	0	0	0	0	0	0.998003992015968	1.59680638722555	0
15684	24044	"Brentenlohe"	49.78722	12.4625	30	"AWI"	30	338	1535	784	0.110497237569061	0	0.552486187845304	0.220994475138122	0.331491712707182	0	0	0	2.5414364640884	0	0.331491712707182	0	0	0	0	0	0.662983425414365	67.0718232044199	0	0	0.441988950276243	0	0	0.662983425414365	0	0.331491712707182	0	0	0.110497237569061	0	0	0	0	0	0	0.110497237569061	0	6.96132596685083	13.8121546961326	0	0	0	0	0	1.21546961325967	0	0	0	2.87292817679558	0.110497237569061	0	0	0	0	0.220994475138122	1.32596685082873	0
15684	24044	"Brentenlohe"	49.78722	12.4625	35	"AWI"	35	630	1791	991	1.05263157894737	0	4.09356725146199	0.233918128654971	0.350877192982456	0	0.350877192982456	0	6.08187134502924	0	0.584795321637427	0.116959064327485	0	0	0.233918128654971	0	5.02923976608187	46.7836257309941	0	0	0.818713450292398	0	0	0.701754385964912	0	0.233918128654971	0	0	0.350877192982456	0	0	0	0	0	0	0.233918128654971	0	7.95321637426901	15.3216374269006	0	0	0	0	0	1.40350877192982	0	0	0.116959064327485	5.38011695906433	0.350877192982456	0	0	0	0.584795321637427	0.584795321637427	1.05263157894737	0
15684	24044	"Brentenlohe"	49.78722	12.4625	40	"AWI"	40	739	2156	1195	1.09140518417462	0.136425648021828	6.48021828103684	0.136425648021828	0.0682128240109141	0	0.136425648021828	0	13.9836289222374	0.0682128240109141	0.409276944065484	0.0682128240109141	0.204638472032742	0	0	0	19.2360163710778	17.2578444747613	0	0	1.90995907230559	0.0682128240109141	0	2.9331514324693	0.136425648021828	1.36425648021828	0	0	0.613915416098227	0	0	0	0	0	0	0.272851296043656	0	9.61800818553888	11.3233287858117	0	0	0	0.0682128240109141	0	3.68349249658936	0	0	0	1.50068212824011	0.204638472032742	0	0	0	3.4106412005457	3.34242837653479	0.272851296043656	0
15684	24044	"Brentenlohe"	49.78722	12.4625	45	"AWI"	45	1090	3071	1902	1.65217391304348	0.0869565217391304	6.60869565217391	0	0.0869565217391304	0	0.347826086956522	0	20.7826086956522	0	0	0.0869565217391304	0	0	0.0869565217391304	0	27.5652173913043	5.65217391304348	0	0	1.39130434782609	0	0	1.73913043478261	0.0869565217391304	1.47826086956522	0	0	0.869565217391304	0.0869565217391304	0	0	0	0	0	0.173913043478261	0	10.0869565217391	7.47826086956522	0	0	0	0.0869565217391304	0.173913043478261	4.43478260869565	0	0	0	0.260869565217391	0.347826086956522	0	0	0	4.08695652173913	4	0.260869565217391	0
