"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Hypericaceae"	"Juniperus"	"Larix"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
3385	4388	"Roztoki"	49.74255	21.54422	513	"AWI"	513	11147	11962	11519	0	1.02639296187683	0	0.879765395894428	0	5.64516129032258	0	0	0	0	6.59824046920821	0	0	0	0	0	2.41935483870968	0	0	0	0.0733137829912024	69.941348973607	0	12.6099706744868	0	0	0	0	0.146627565982405	0	0.513196480938416	0	0.146627565982405	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	520	"AWI"	520	11345	12257	11760	0	0.879120879120879	0	6.44688644688645	0	15.8974358974359	0	0.0732600732600733	0	0	1.0989010989011	0	0	0	0	0	2.34432234432234	0	0	0	0	70.6227106227106	0	1.24542124542125	0	0	0.146520146520147	0	0.21978021978022	0	0.512820512820513	0	0.512820512820513	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	525	"AWI"	525	11472	12462	11931	0	1.02325581395349	0	7.16279069767442	0	11.7209302325581	0.0930232558139535	0	0	0	1.3953488372093	0	0	0	0.0930232558139535	0	2.6046511627907	0	0	0	0.27906976744186	68.5581395348837	0	5.11627906976744	0	0	0	0	0.372093023255814	0	1.11627906976744	0	0.465116279069767	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	530	"AWI"	530	11620	12649	12105	0.174216027874564	2.26480836236934	0	14.1114982578397	0	12.0209059233449	0	0	0	0	2.4390243902439	0	0	0	0	0.348432055749129	1.74216027874564	0.174216027874564	0	0	0.348432055749129	58.1881533101045	0.871080139372822	6.44599303135888	0	0	0	0	0.174216027874564	0	0.348432055749129	0	0.348432055749129	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	535	"AWI"	535	11774	12822	12283	0	1.55440414507772	0	10.1036269430052	0	10.5354058721934	0.0863557858376511	0	0	0	1.38169257340242	0	0	0	0	0.0863557858376511	1.72711571675302	0	0	0	0.259067357512953	65.4576856649395	0	7.51295336787565	0	0	0	0	0.0863557858376511	0	0.690846286701209	0	0.345423143350604	0	0.172711571675302	0
3385	4388	"Roztoki"	49.74255	21.54422	540	"AWI"	540	11929	12987	12453	0	1.08267716535433	0	9.54724409448819	0	11.4173228346457	0	0	0	0	2.55905511811024	0	0.0984251968503937	0	0	0.0984251968503937	0.984251968503937	0	0	0	0.295275590551181	63.9763779527559	0	8.07086614173228	0	0	0	0	0.492125984251969	0	0.984251968503937	0	0.393700787401575	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	545	"AWI"	545	12101	13155	12625	0	1.1889035667107	0	10.0396301188904	0	14.7952443857332	0	0	0	0	2.3778071334214	0	0	0	0	0.132100396301189	0.792602377807133	0	0	0.132100396301189	0.132100396301189	57.4636723910172	0	10.3038309114927	0	0	0	0	0.792602377807133	0	0.660501981505945	0	1.1889035667107	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	550	"AWI"	550	12272	13314	12803	0	1.74731182795699	0	9.07258064516129	0	12.7016129032258	0.0672043010752688	0	0	0	2.41935483870968	0	0	0	0	0.336021505376344	1.9489247311828	0	0	0	0.268817204301075	62.5	0	7.59408602150538	0.0672043010752688	0	0	0	0.403225806451613	0	0.537634408602151	0	0.336021505376344	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	555	"AWI"	555	12454	13463	12978	0.0764525993883792	0.99388379204893	0	9.86238532110092	0	12.6911314984709	0	0	0	0	2.75229357798165	0	0	0.0764525993883792	0	0	1.68195718654434	0	0	0	0.305810397553517	61.7737003058104	0.229357798165138	8.33333333333333	0	0	0	0	0.0764525993883792	0	0.458715596330275	0	0.688073394495413	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	560	"AWI"	560	12647	13624	13149	0	0.709219858156028	0	7.73694390715667	0	17.150225660864	0	0	0	0	2.45003223726628	0	0	0	0	0	1.74081237911025	0	0	0	0.386847195357834	58.5428755641522	0.386847195357834	9.34880722114765	0	0	0.128949065119278	0	0.386847195357834	0	0.580270793036751	0	0.322372662798195	0	0.128949065119278	0
3385	4388	"Roztoki"	49.74255	21.54422	565	"AWI"	565	12865	13771	13317	0	0.988264360716492	0	8.27671402100062	0	16.8622606547251	0	0	0	0	1.72946263125386	0	0	0	0	0.123533045089561	1.72946263125386	0	0	0	0.370599135268684	62.9400864731316	0	5.06485484867202	0	0	0	0	0.432365657813465	0	0.926497838171711	0	0.494132180358246	0	0.0617665225447807	0
3385	4388	"Roztoki"	49.74255	21.54422	570	"AWI"	570	13098	13923	13483	0	0.813008130081301	0	6.80894308943089	0	29.8780487804878	0	0	0	0	4.47154471544715	0	0	0	0	0.101626016260163	0.203252032520325	0	0	0	0.508130081300813	49.8983739837398	0	6.19918699186992	0	0	0	0	0.203252032520325	0	0.609756097560976	0	0.304878048780488	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	578	"AWI"	578	13346	14280	13750	0.101626016260163	0.813008130081301	0	3.15040650406504	0	16.7682926829268	0	0	0	0	1.93089430894309	0	0	0	0	0.101626016260163	2.64227642276423	0	0	0	0.304878048780488	58.739837398374	0	14.0243902439024	0	0	0	0	0.203252032520325	0	0.40650406504065	0	0.711382113821138	0	0.101626016260163	0
3385	4388	"Roztoki"	49.74255	21.54422	583	"AWI"	583	13464	14550	13916	0.21551724137931	0	0	1.72413793103448	0	9.26724137931035	0	0	0	0	15.5172413793103	0	0	0	0	0.862068965517241	1.72413793103448	0	0	0	0	29.3103448275862	0	39.6551724137931	0	0	0	0	0	0	1.29310344827586	0	0.431034482758621	0	0	0
3385	4388	"Roztoki"	49.74255	21.54422	585	"AWI"	585	13522	14640	13986	0	0	0	3.30882352941176	0	14.3382352941176	0.367647058823529	0	0	0	22.4264705882353	0	0	0	0	1.10294117647059	1.10294117647059	0	0	0	0	38.2352941176471	0	18.75	0	0	0	0	0.367647058823529	0	0	0	0	0	0	0
