"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
24186	42557	"Großvillars Alter See"	49.042312	8.758684	120	"AWI"	120	481	1015	739	0	0	1.0752688172043	1.0752688172043	0	0	0	0	0	5.37634408602151	0	1.0752688172043	0	0	0	0	0	9.67741935483871	34.4086021505376	0	0	2.1505376344086	0	3.2258064516129	0	0	0	12.9032258064516	0	1.0752688172043	0	0	0	0	1.0752688172043	0	12.9032258064516	0	0	0	0	0	12.9032258064516	0	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	130	"AWI"	130	537	1070	804	0.237529691211401	0	0.950118764845606	0.237529691211401	0	0	0	0.237529691211401	0	1.18764845605701	0	0	0.237529691211401	0	0	0.237529691211401	0	0.712589073634204	66.0332541567696	0	0	1.66270783847981	0	3.32541567695962	0	0	0	6.88836104513064	0	0.237529691211401	0	0	0	0	0	0.237529691211401	4.75059382422803	0	0	0	0	0	12.3515439429929	0	0	0	0	0	0	0	0	0	0	0.237529691211401	0	0	0	0	0.237529691211401
24186	42557	"Großvillars Alter See"	49.042312	8.758684	140	"AWI"	140	594	1136	869	0	0.33003300330033	4.62046204620462	0.99009900990099	0	0	0	0.33003300330033	0	1.32013201320132	0	0.66006600660066	0	0	0	0.33003300330033	0	1.32013201320132	48.5148514851485	0	0	0	0	1.98019801980198	0	0	0	17.4917491749175	0	2.64026402640264	0	0	0	0	1.98019801980198	1.98019801980198	9.24092409240924	0	0	0	0	0	5.28052805280528	0	0	0.33003300330033	0	0.33003300330033	0	0	0	0	0	0	0	0.33003300330033	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	150	"AWI"	150	652	1192	931	1.02040816326531	0.340136054421769	3.40136054421769	1.02040816326531	0	0	0	0.680272108843537	0	1.70068027210884	0	0.340136054421769	0	0	0	0	0	4.76190476190476	16.6666666666667	0	0	1.02040816326531	0	2.72108843537415	0	0	0	26.8707482993197	0	0.680272108843537	0	0	0	0	1.70068027210884	0	25.1700680272109	0	0	0	0	0	11.9047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	160	"AWI"	160	716	1259	996	2.05278592375367	0.293255131964809	5.57184750733138	0.879765395894428	0	0	0	0.586510263929619	0	0.879765395894428	0	0	0.293255131964809	0	0	0	0	2.05278592375367	22.2873900293255	0	0	1.46627565982405	0	1.75953079178886	0	0	0	26.3929618768328	0	1.17302052785924	0	0	0	0	0.879765395894428	2.05278592375367	22.5806451612903	0	0	0	0	0	7.62463343108504	0	0	0	0	0.586510263929619	0	0	0	0.293255131964809	0	0	0.293255131964809	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	170	"AWI"	170	784	1317	1064	0.846023688663283	0.169204737732657	26.5651438240271	0	0	0	0	0.50761421319797	0	0.50761421319797	0	0	0.169204737732657	0	0	0	0	4.90693739424704	6.42978003384095	0	0	1.52284263959391	0	0.676818950930626	0	0	0	7.95262267343486	0	0.338409475465313	0	0	0.169204737732657	0	1.01522842639594	0.338409475465313	41.9627749576988	0.846023688663283	0	0	0	0	4.23011844331641	0	0	0	0	0	0	0	0	0	0	0.169204737732657	0.50761421319797	0.169204737732657	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	180	"AWI"	180	852	1383	1130	0	0.216919739696312	27.5488069414317	0	0	0	0	0.433839479392625	0	2.16919739696312	0	0	0	0	0	0	0	1.7353579175705	3.90455531453362	0	0	0.650759219088937	0	0.650759219088937	0	0.650759219088937	0	25.3796095444685	0	0	0	0	0	0	0.650759219088937	0	29.5010845986985	0	0	0	0	0	4.33839479392625	0	0	0.216919739696312	0	0.867678958785249	0	0	0	0	0	0.216919739696312	0.650759219088937	0.216919739696312	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	190	"AWI"	190	919	1436	1195	0.974658869395711	0.584795321637427	14.6198830409357	0.194931773879142	0.194931773879142	0	0	1.16959064327485	0	1.364522417154	0	0	0.194931773879142	0	0	0.194931773879142	0	1.94931773879142	19.8830409356725	0	0	0.584795321637427	0	0.974658869395711	0	0	0	9.74658869395711	0	0.779727095516569	0	0	0	0	1.16959064327485	0.584795321637427	36.6471734892787	0	0	0	0	0	6.04288499025341	0	0	0.584795321637427	0	0.584795321637427	0	0	0	0	0	0.194931773879142	0.779727095516569	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	200	"AWI"	200	992	1490	1258	1.17370892018779	0.704225352112676	2.11267605633803	4.46009389671362	0.234741784037559	0	0	1.17370892018779	0	1.64319248826291	0	0.234741784037559	0.469483568075117	0	0	0	0	2.8169014084507	34.9765258215962	0	0	6.10328638497653	0	3.52112676056338	0	0	0	14.0845070422535	0	0.469483568075117	0	0	0	0	1.64319248826291	0.704225352112676	8.92018779342723	3.9906103286385	0	0	0	0	9.62441314553991	0	0	0.234741784037559	0	0	0	0	0	0	0	0	0.234741784037559	0.469483568075117	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	210	"AWI"	210	1067	1549	1322	2.24358974358974	0.641025641025641	1.28205128205128	2.88461538461538	0	0	0	0.32051282051282	0	0.32051282051282	0	0	0.32051282051282	0	0	0.32051282051282	0	2.24358974358974	47.7564102564103	0	0	0.641025641025641	0	1.28205128205128	0	0.32051282051282	0	11.5384615384615	0	0.32051282051282	0	0	4.16666666666667	0	0.961538461538462	0.961538461538462	11.5384615384615	3.84615384615385	0	0	0	0	4.80769230769231	0	0	0	0	0	0	0	0	0	0	0.32051282051282	0.961538461538462	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	220	"AWI"	220	1142	1603	1387	0.72992700729927	0.24330900243309	1.45985401459854	4.13625304136253	0.24330900243309	0	0	0.72992700729927	0	0.24330900243309	0.24330900243309	0.48661800486618	0.24330900243309	0	0	0	0	1.70316301703163	52.5547445255474	0	0	1.70316301703163	0	0.48661800486618	0	0.48661800486618	0	9.48905109489051	0	0	0	0	0.24330900243309	0	0.72992700729927	0.24330900243309	13.1386861313869	2.18978102189781	0	0	0	0	6.56934306569343	0	0	0	0	0	0	0	0	0	0	0.72992700729927	0.72992700729927	0	0.24330900243309	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	230	"AWI"	230	1213	1655	1452	0	0.478468899521531	3.34928229665072	6.2200956937799	0	0	0	1.43540669856459	0	0	0	0	0	0	0	0	0	3.82775119617225	42.1052631578947	0	0	2.39234449760766	0	0.956937799043062	0	0	0	11.4832535885167	0	0.478468899521531	0	0	0	0	0.956937799043062	0.478468899521531	19.1387559808612	0	0	0	0	0	6.69856459330144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	240	"AWI"	240	1295	1708	1515	0.655737704918033	0.327868852459016	0.655737704918033	3.9344262295082	0	0	0	0	0	0.655737704918033	0	0	0	0	0	0	0	1.9672131147541	67.5409836065574	0	0	0	0	1.31147540983607	0	0	0	5.57377049180328	0	1.63934426229508	0	0	0	0	0.983606557377049	0.327868852459016	10.4918032786885	0	0	0	0	0	3.60655737704918	0	0	0	0	0	0	0	0	0	0	0	0.327868852459016	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	250	"AWI"	250	1394	1762	1576	0.846023688663283	0.50761421319797	7.44500846023689	5.58375634517767	0.169204737732657	0	0	0.338409475465313	0	1.35363790186125	0	0.169204737732657	0.676818950930626	0	0	0	0	5.41455160744501	9.47546531302877	0	0	6.76818950930626	0	1.86125211505922	0	0	0	14.8900169204738	0	0.676818950930626	0	0	0	0	5.0761421319797	0	16.243654822335	0	0	0	0	0	20.8121827411168	0	0	0	0	0.338409475465313	0	0	0	0	0	0.50761421319797	0.846023688663283	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	260	"AWI"	260	1498	1807	1636	0.634920634920635	0.952380952380952	12.6984126984127	3.49206349206349	0	0	0	0	0	1.9047619047619	0	0	0.634920634920635	0	0	0	0	5.3968253968254	10.7936507936508	0	0	5.3968253968254	0	3.49206349206349	0	0.317460317460317	0	6.34920634920635	0	0.317460317460317	0	0.317460317460317	0	0	2.53968253968254	1.58730158730159	26.3492063492064	0	0	0	0	0	11.7460317460317	0	0	0	0	0.634920634920635	0	0	0	0	0	1.9047619047619	1.9047619047619	0.317460317460317	0	0	0.317460317460317
24186	42557	"Großvillars Alter See"	49.042312	8.758684	270	"AWI"	270	1582	1893	1711	0.169204737732657	0.338409475465313	11.6751269035533	0.676818950930626	0	0	0	0.50761421319797	0	1.52284263959391	0	0.169204737732657	0.338409475465313	0	0	0	0	5.58375634517767	24.5346869712352	0	0	2.03045685279188	0	1.35363790186125	0	0.169204737732657	0	0	0	0.169204737732657	0	0	0	0	1.86125211505922	0.50761421319797	41.4551607445008	0	0	0	0.169204737732657	0	5.58375634517767	0	0	0.169204737732657	0	0.338409475465313	0	0	0	0	0	0.169204737732657	0.169204737732657	0.338409475465313	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	280	"AWI"	280	1649	2021	1799	0.66815144766147	0.22271714922049	6.45879732739421	0	0	0	0	0.44543429844098	0	1.55902004454343	0	0	0	0	0	0	0	4.23162583518931	13.1403118040089	0	0	0.66815144766147	0	1.33630289532294	0	0	0	12.0267260579065	0	0.22271714922049	0	0	0	0	0.44543429844098	0.66815144766147	52.1158129175947	0	0	0	0	0	3.78619153674833	0	0	0	0	0.22271714922049	0	0	0	0	0	0.44543429844098	1.33630289532294	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	290	"AWI"	290	1730	2151	1886	0.512820512820513	0	10.7692307692308	0.256410256410256	0	0	0	0	0	4.61538461538462	0	0.256410256410256	0.512820512820513	0	0	0	0	6.66666666666667	22.3076923076923	0	0	0	0	1.02564102564103	0	0	0	3.84615384615385	0	0.256410256410256	0	0	0	0	1.53846153846154	0.256410256410256	34.1025641025641	0	0	0	0	0	10.7692307692308	0	0	0	0	1.02564102564103	0	0	0	0	0	0.256410256410256	1.02564102564103	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	292.5	"AWI"	292.5	1772	2176	1905.5	1.19760479041916	0.598802395209581	5.68862275449102	0.29940119760479	0	0	0	0	0	3.2934131736527	0	0	0	0	0	0	0	3.2934131736527	18.2634730538922	0	0	0.898203592814371	0	1.79640718562874	0	0	0	6.2874251497006	0	0.29940119760479	0	0	0.29940119760479	0	0.898203592814371	0.29940119760479	48.2035928143713	0	0	0	0	0	5.08982035928144	0	0	0	0	0.598802395209581	0	0	0	0	0.29940119760479	0.29940119760479	1.79640718562874	0	0	0	0.29940119760479
24186	42557	"Großvillars Alter See"	49.042312	8.758684	295	"AWI"	295	1803	2205	1927	0.237529691211401	0.237529691211401	10.4513064133017	0.475059382422803	0	0	0	0.237529691211401	0	4.51306413301663	0	0	0.475059382422803	0	0	0	0	5.22565320665083	23.7529691211401	0	0	0.950118764845606	0	0.237529691211401	0	0.475059382422803	0	6.17577197149644	0	0	0	0	0	0	1.18764845605701	0.237529691211401	32.541567695962	0	0	0	0	0	9.26365795724466	0	0	0.475059382422803	0	0.712589073634204	0	0	0	0	0.237529691211401	0.475059382422803	1.42517814726841	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	297.5	"AWI"	297.5	1825.5	2241.5	1949	0	1.19760479041916	22.7544910179641	0.598802395209581	0	0	0	1.19760479041916	0	2.39520958083832	0	0	0	0	0	0	0	4.19161676646707	10.7784431137725	0	0	1.19760479041916	0	5.38922155688623	0	0	0	4.79041916167665	0	0	0	0	0	0	0	0.598802395209581	29.3413173652695	0	0	0	0	0	9.58083832335329	0	0	0	0	0.598802395209581	0	0	0	0	0	0.598802395209581	4.79041916167665	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	300	"AWI"	300	1844	2278	1971	0.469483568075117	0.625978090766823	16.9014084507042	0.625978090766823	0.156494522691706	0	0	0.782472613458529	0	3.91236306729264	0	0	0.469483568075117	0	0	0	0	7.82472613458529	10.3286384976526	0	0	3.12989045383412	0	2.660406885759	0	0.156494522691706	0	3.91236306729264	0	0	0	0	0.156494522691706	0	0.782472613458529	0.469483568075117	30.0469483568075	0	0	0	0	0	11.8935837245696	0	0	0.312989045383412	0	1.40845070422535	0	0	0	0.156494522691706	0	0.312989045383412	2.19092331768388	0.312989045383412	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	302.5	"AWI"	302.5	1902.5	2315.5	2046.5	0	1.51515151515152	24.2424242424242	0	0	0	0	3.03030303030303	0	3.03030303030303	0	0	0	0	0	0	0	6.06060606060606	6.06060606060606	0	0	0	0	1.51515151515152	0	3.03030303030303	0	4.54545454545455	0	0	0	0	0	0	0	0	34.8484848484849	0	0	0	0	0	6.06060606060606	0	0	0	0	0	0	0	0	0	0	1.51515151515152	4.54545454545455	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	305	"AWI"	305	1933	2365	2124	0	0	27.2727272727273	0.568181818181818	0	0	0	1.70454545454545	0	1.13636363636364	0	0	0	0	0	0	0	7.38636363636364	3.97727272727273	0	0	0.568181818181818	0	3.97727272727273	0	0	0	11.3636363636364	0	0	0	0	0	0	0	0.568181818181818	23.2954545454545	0	0	0	0	0	9.09090909090909	0	0	0	0	0.568181818181818	0	0	0	0	0	1.70454545454545	6.81818181818182	0	0	0	0
24186	42557	"Großvillars Alter See"	49.042312	8.758684	307.5	"AWI"	307.5	1952	2467.5	2198	0	0	30.8411214953271	0	0	0	0	0.934579439252336	0	3.73831775700935	0	0	0	0	0	0	0	6.54205607476635	3.73831775700935	0	0	0.934579439252336	0	2.80373831775701	0	0	0	6.54205607476635	0	0.934579439252336	0	0	0.934579439252336	0	0	0	24.2990654205607	0	0	0	0	0	5.60747663551402	0	0	0	0	0.934579439252336	0	0	0	0.934579439252336	0	0.934579439252336	8.41121495327103	0	0	0	0.934579439252336
