"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Lamiaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3375	4376	"Redmere"	52.43972	0.43806	16	"AWI"	16	51	1421	718	0	2.9585798816568	4.73372781065089	8.87573964497041	0	1.18343195266272	0	1.77514792899408	0	0	0	0	0	3.55029585798817	0	31.3609467455621	0	0	0	1.18343195266272	0	0	0	0	0	0	0	3.55029585798817	0	0	1.77514792899408	0	0	36.094674556213	0	0	0.591715976331361	0	2.36686390532544	0	0	0	0	0	0	0	0	0
3375	4376	"Redmere"	52.43972	0.43806	20	"AWI"	20	273	1595	915	0	3.1413612565445	3.66492146596859	5.75916230366492	0	1.04712041884817	0	2.09424083769634	0	0	0	0	0	4.71204188481675	0	30.8900523560209	0	0	0	0.523560209424084	0	0.523560209424084	0	0	0	0	0	3.66492146596859	0	0	1.04712041884817	0	0	37.17277486911	0	0	0.523560209424084	0	4.18848167539267	0	0	0	0	0	0.523560209424084	0	0.523560209424084	0
3375	4376	"Redmere"	52.43972	0.43806	22	"AWI"	22	451	1613	1013	0.699300699300699	2.7972027972028	2.0979020979021	1.3986013986014	0.699300699300699	1.3986013986014	0	2.7972027972028	0	0	0	0	0	6.29370629370629	0	28.6713286713287	0	0	0	0	0	0.699300699300699	0	0	0	0	0	4.1958041958042	0	0	0	0.699300699300699	0	42.6573426573427	0	0	1.3986013986014	0	3.4965034965035	0	0	0	0	0	0	0	0	0
3375	4376	"Redmere"	52.43972	0.43806	24	"AWI"	24	629	1634	1115	0	1.35593220338983	0.677966101694915	2.71186440677966	0	0.677966101694915	0	1.69491525423729	0	0	0	0	0	5.42372881355932	0	18.3050847457627	0	0	0	1.69491525423729	0	1.01694915254237	0	0	0	0.677966101694915	0	3.05084745762712	0	25.0847457627119	0.338983050847458	0	0	32.2033898305085	0	0	0.338983050847458	0	4.06779661016949	0	0	0	0	0	0	0	0.677966101694915	0
3375	4376	"Redmere"	52.43972	0.43806	26	"AWI"	26	804	1658	1213	0	1.40845070422535	1.40845070422535	1.40845070422535	0	0.704225352112676	0	4.22535211267606	0	0	0	0	0	5.63380281690141	0	30.9859154929577	0	0	0	0	0	0	0	0	0	0.704225352112676	0	1.40845070422535	0	35.2112676056338	0	0	0	13.3802816901408	0	0	0	0	2.8169014084507	0	0	0	0	0	0	0	0.704225352112676	0
3375	4376	"Redmere"	52.43972	0.43806	28	"AWI"	28	972	1679	1313	0	6.282722513089	1.04712041884817	1.57068062827225	0	0	0	6.80628272251309	0	0	0	0	0	8.90052356020942	0	30.3664921465969	0	0	0	1.04712041884817	0	2.09424083769634	0	0	0	0.523560209424084	0	3.66492146596859	0	0	0	0	0	31.9371727748691	0	0	0	0	4.71204188481675	0	0	0	0	0	0	0	1.04712041884817	0
3375	4376	"Redmere"	52.43972	0.43806	30	"AWI"	30	1134	1710	1412	0	2.13903743315508	3.20855614973262	2.13903743315508	0	1.06951871657754	0	2.67379679144385	0	0	0	0	0	6.41711229946524	0	33.1550802139037	0	0	0	0	0	1.06951871657754	0	0.53475935828877	0	0	0	2.13903743315508	0	0	0	0	0	33.1550802139037	1.06951871657754	0	1.60427807486631	0	9.62566844919786	0	0	0	0	0	0	0	0	0
3375	4376	"Redmere"	52.43972	0.43806	32	"AWI"	32	1280	1753	1516	0	4.78723404255319	2.12765957446809	3.19148936170213	0	2.12765957446809	0	10.6382978723404	0	0	0	0	0	14.3617021276596	0	27.6595744680851	0	0	0	0.531914893617021	0	2.65957446808511	0	0	0	0	0	0.531914893617021	0	0	1.06382978723404	0	0	26.5957446808511	0	0	0	0	3.19148936170213	0.531914893617021	0	0	0	0	0	0	0	0
3375	4376	"Redmere"	52.43972	0.43806	33	"AWI"	33	1347	1782	1566	0.458715596330275	6.42201834862385	0.917431192660551	1.8348623853211	0	1.8348623853211	0	4.58715596330275	0	0	0	0	0	14.2201834862385	0	23.394495412844	0	0	0	0.917431192660551	0	1.8348623853211	0	0	0	0	0	0.917431192660551	0	0	0	0	0	34.4036697247706	0.917431192660551	0	0.917431192660551	0	5.5045871559633	0	0	0	0	0	0	0.458715596330275	0.458715596330275	0
3375	4376	"Redmere"	52.43972	0.43806	34	"AWI"	34	1409	1815	1617	0	2.60416666666667	1.5625	1.04166666666667	0	3.64583333333333	0	6.25	0	0	0	0	0	19.2708333333333	0	11.9791666666667	0	0	0	1.04166666666667	0	1.5625	0	0	0	1.04166666666667	0	1.04166666666667	0	0	0.520833333333333	0	0	42.1875	0	0	2.08333333333333	0	3.64583333333333	0	0	0	0	0	0	0	0.520833333333333	0
3375	4376	"Redmere"	52.43972	0.43806	35	"AWI"	35	1460	1863	1667	0	10.9452736318408	0.995024875621891	0.497512437810945	0	0.995024875621891	0	13.9303482587065	0	0	0	0	0	19.9004975124378	0	25.8706467661692	0	0	0	0	0	0.995024875621891	0	0	0	0	0	0.995024875621891	0	0	0	0	0	19.9004975124378	0.995024875621891	0	0.995024875621891	0	2.98507462686567	0	0	0	0	0	0	0	0	0
3375	4376	"Redmere"	52.43972	0.43806	36	"AWI"	36	1513	1899	1706	0	3.84615384615385	3.07692307692308	1.53846153846154	0	1.53846153846154	0	6.15384615384615	0	0	0	0	0	20.7692307692308	0	41.5384615384615	0	0	0	0	0	0	0	0	0.769230769230769	0	0	2.30769230769231	0	0	0	0	0	13.0769230769231	0	0	1.53846153846154	0	2.30769230769231	0	0.769230769230769	0	0	0	0	0.769230769230769	0	0
3375	4376	"Redmere"	52.43972	0.43806	37	"AWI"	37	1559	1917	1736	0	1.06382978723404	2.12765957446809	0.531914893617021	0	0.531914893617021	0	2.65957446808511	0	0	0	0	0	6.91489361702128	0	64.8936170212766	0	0	0	0	0	0	0	0	0	0	0	0.531914893617021	0	0	0	0	0	20.2127659574468	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	0
3375	4376	"Redmere"	52.43972	0.43806	38	"AWI"	38	1593	1944	1768	0	2.06896551724138	0	0.689655172413793	0	0.689655172413793	0	2.06896551724138	0	0	0	0	0	6.89655172413793	0	69.6551724137931	0	0	0	0	0	0.689655172413793	0	0.689655172413793	0	0	0	1.37931034482759	0	0	0	0	0	9.6551724137931	1.37931034482759	0	2.06896551724138	0	0.689655172413793	0	0	0	0	0	0	1.37931034482759	0	0
3375	4376	"Redmere"	52.43972	0.43806	39	"AWI"	39	1623	1984	1803	0	0.72992700729927	0.72992700729927	0	0	0.72992700729927	0	0.72992700729927	0	0	0	0.72992700729927	0	1.45985401459854	0	79.5620437956204	0	0	0	0	0	0	0	0	0	0.72992700729927	0	1.45985401459854	0	0	0	0.72992700729927	0	2.91970802919708	0	0	8.02919708029197	0	1.45985401459854	0	0	0	0	0	0	0	0	0
