"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15711	24110	"Mabo Moss"	58.02114	16.05602	30	"AWI"	30	9	565	236	0	7.3943661971831	0	0	0.0880281690140845	0	0	0	0	0	0	0	0	0.792253521126761	0.352112676056338	0	0	0	0	0	0.440140845070423	0	0	0	0.96830985915493	0	0	0	0	7.3943661971831	80.9859154929577	0	0	0	0	1.49647887323944	0	0	0	0	0.0880281690140845	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	35	"AWI"	35	75	600	296	0	3.32167832167832	0.34965034965035	0	0.524475524475524	0	0	0	0	0.174825174825175	0	0	0	0.174825174825175	0.34965034965035	0	0	0	0	0	0	0	0	0	0.699300699300699	0	0	0	0	6.11888111888112	87.0629370629371	0	0	0	0	1.22377622377622	0	0	0	0	0	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	40	"AWI"	40	115	643	358	0	5.97269624573379	0.0853242320819113	0	0.0853242320819113	0	0	0	0	0.0853242320819113	0	0	0	1.19453924914676	0.255972696245734	0.0853242320819113	0	0	0	0	0.426621160409556	0	0	0	0	0	0	0	0.0853242320819113	15.9556313993174	74.4880546075085	0	0	0	0	1.10921501706485	0	0	0	0	0.170648464163823	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	45	"AWI"	45	141	712	411	0	5.20117762512267	0.098135426889107	0	0	0	0	0	0	0	0	0	0	0.883218842001963	0	0	0	0	0	0	0.392541707556428	0	0	0	0.196270853778214	0	0	0	0	15.3091265947007	76.6437684003925	0	0	0	0	1.27576054955839	0	0	0	0	0	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	50	"AWI"	50	195	752	466	0	6.42115203021719	0	0.0944287063267233	0.0944287063267233	0	0	0	0	0.0944287063267233	0	0	0	0.755429650613787	1.51085930122757	0	0	0	0	0	0.56657223796034	0	0	0	0.661000944287063	0	0	0	0.0944287063267233	9.63172804532578	78.4702549575071	0	0	0	0	1.51085930122757	0	0	0	0	0.0944287063267233	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	55	"AWI"	55	232	795	524	0	8.20568927789934	0	0	0.437636761487965	0	0	0	0	0	0	0	0	0.984682713347921	0.656455142231947	0	0	0	0	0	0.218818380743982	0	0.218818380743982	0	0.765864332603939	0	0	0	0	10.1750547045952	76.9146608315098	0	0	0	0	1.2035010940919	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	60	"AWI"	60	265	867	578	0	5.25783619817998	0	0	0.404448938321537	0	0	0	0	0.303336703741153	0	0	0	1.11223458038423	1.11223458038423	0	0	0	0	0	0.202224469160768	0	0	0	1.82002022244692	0	0	0	0.303336703741153	17.1890798786653	70.1718907987866	0	0	0	0	1.71890798786653	0	0	0.101112234580384	0	0.202224469160768	0	0	0	0	0	0	0.101112234580384	0
15711	24110	"Mabo Moss"	58.02114	16.05602	65	"AWI"	65	356	892	636	0	3.44332855093257	0	0	0.286944045911047	0	0	0	0	0.430416068866571	0	0	0	2.00860832137733	0.573888091822095	0	0	0	0	0	0.143472022955524	0	0	0	0.717360114777618	0.143472022955524	0	0	0	20.5164992826399	70.1578192252511	0	0	0	0	1.29124820659971	0	0	0	0	0.286944045911047	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	70	"AWI"	70	417	926	695	0	7.49724366041896	0	0	0.330760749724366	0	0	0	0	0	0	0	0	1.32304299889746	0	0	0	0	0	0	0.330760749724366	0	0	0	0	0.110253583241455	0	0	0.441014332965821	18.7431091510474	69.1289966923925	0	0	0	0.110253583241455	1.76405733186329	0	0	0	0	0.110253583241455	0	0	0	0	0	0.110253583241455	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	75	"AWI"	75	455	987	752	0	2.53067484662577	0.0766871165644172	0	0	0	0	0.153374233128834	0	0	0	0	0	1.38036809815951	0	0	0	0	0	0	0.0766871165644172	0	0.0766871165644172	0	0.0766871165644172	0.0766871165644172	0	0	0	10.1993865030675	84.4325153374233	0	0	0	0	0.613496932515337	0	0	0	0	0.230061349693252	0	0	0	0	0	0.0766871165644172	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	80	"AWI"	80	556	1002	800	0.111111111111111	4.55555555555556	0	0	0.111111111111111	0	0	0	0	0	0	0	0	1.33333333333333	0.111111111111111	0	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0.666666666666667	17.2222222222222	74.1111111111111	0	0	0	0	1.55555555555556	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	85	"AWI"	85	630	1030	849	0.169348010160881	3.64098221845893	0	0	0.169348010160881	0	0	0	0	0	0	0	0	1.94750211685013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1566469093988	78.3234546994073	0	0	0	0	0.592718035563082	0	0	0	0	0	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	90	"AWI"	90	680	1080	901	0	0.378429517502365	0	0	0	0	0	0	0	0	0	0	0	2.36518448438978	0.0946073793755913	0	0	0	0	0	0.189214758751183	0	0	0.0946073793755913	0	0	0.0946073793755913	0	0.283822138126774	12.8666035950804	82.3084200567644	0	0	0	0	1.22989593188269	0	0	0	0	0	0	0	0	0	0	0.0946073793755913	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	95	"AWI"	95	765	1107	943	0	0.308641975308642	0	0	0.205761316872428	0	0	0	0	0	0	0	0	1.02880658436214	0	0	0	0	0	0	0.308641975308642	0	0	0	0	0	0	0	0.102880658436214	13.1687242798354	81.4814814814815	0	0	0	0	2.98353909465021	0	0	0	0	0.205761316872428	0	0	0.102880658436214	0	0	0.102880658436214	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	100	"AWI"	100	818	1150	994	0	3.48304307974335	0	0.0916590284142988	0	0	0	0	0	0	0	0	0	2.10815765352887	0	0	0	0	0	0	0.0916590284142988	0	0.0916590284142988	0	0	0	0	0	0.274977085242896	26.1228230980752	65.6278643446379	0	0	0	0	1.83318056828598	0	0	0	0	0.183318056828598	0	0	0	0	0	0.0916590284142988	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	105	"AWI"	105	848	1220	1042	0	5.10204081632653	0	0	0	0	0	0	0	0	0	0	0	2.46598639455782	1.02040816326531	0	0	0	0	0	0.0850340136054422	0	0.170068027210884	0	0.170068027210884	0	0	0	0.425170068027211	20.9183673469388	65.2210884353742	0	0	0	0	4.08163265306122	0	0	0	0	0.0850340136054422	0	0	0	0	0	0.255102040816327	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	110	"AWI"	110	899	1249	1083	0	2.25022502250225	0.09000900090009	0	0.18001800180018	0	0	0	0	0	0	0	0	1.98019801980198	0.09000900090009	0	0	0	0	0	0.18001800180018	0	0.09000900090009	0	0.27002700270027	0	0	0	0.09000900090009	26.7326732673267	65.7065706570657	0	0	0	0	2.16021602160216	0	0	0	0	0	0	0	0	0	0	0.18001800180018	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	115	"AWI"	115	932	1302	1127	0.102774922918808	6.78314491264132	0.102774922918808	0	0.205549845837616	0	0	0	0	0	0	0	0	3.49434737923947	0.92497430626927	0	0	0	0	0	0.205549845837616	0	0.102774922918808	0	0.411099691675231	0	0	0	0.719424460431655	16.4439876670092	66.289825282631	0	0	0	0	4.0082219938335	0	0	0	0	0.102774922918808	0	0	0	0	0	0.102774922918808	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	120	"AWI"	120	958	1365	1169	0	8.38095238095238	0.0952380952380952	0	0.285714285714286	0	0	0	0	0	0	0	0	6.09523809523809	0.19047619047619	0	0	0	0	0	0.857142857142857	0	0	0	0.0952380952380952	0	0	0	1.9047619047619	14.2857142857143	60.2857142857143	0	0	0	0	6.76190476190476	0	0	0.0952380952380952	0	0.285714285714286	0	0	0	0	0	0.380952380952381	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	125	"AWI"	125	1028	1388	1209	0	7.5187969924812	0.18796992481203	0	0.281954887218045	0	0	0	0	0	0	0	0	5.35714285714286	0.93984962406015	0	0	0	0	0	0.093984962406015	0	0.37593984962406	0	0.18796992481203	0	0	0	3.7593984962406	17.5751879699248	56.296992481203	0	0	0	0	6.29699248120301	0	0	0	0	0.281954887218045	0	0	0.093984962406015	0	0	0.75187969924812	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	130	"AWI"	130	1068	1417	1252	0	3.25396825396825	0	0	0.317460317460317	0	0	0	0	0.0793650793650794	0	0	0	3.49206349206349	0.0793650793650794	0	0	0	0	0	0.158730158730159	0	0.0793650793650794	0	0.158730158730159	0	0	0	0.476190476190476	21.7460317460317	66.984126984127	0	0	0	0.0793650793650794	2.14285714285714	0	0	0.0793650793650794	0	0.396825396825397	0	0	0	0	0	0.476190476190476	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	135	"AWI"	135	1098	1467	1294	0	5.09708737864078	0	0	0.0809061488673139	0	0	0	0	0	0	0	0	3.80258899676375	0	0	0	0	0	0	0.242718446601942	0	0	0	0.242718446601942	0.0809061488673139	0	0	0.161812297734628	18.5275080906149	69.4983818770227	0	0	0	0	1.77993527508091	0	0	0	0	0.242718446601942	0	0	0	0	0	0.242718446601942	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	140	"AWI"	140	1198	1486	1329	0	5.68720379146919	0	0	0	0	0	0	0	0	0	0	0	4.85781990521327	0.118483412322275	0	0	0	0	0	0.118483412322275	0	0.118483412322275	0	0	0	0	0	1.54028436018957	17.7725118483412	66.3507109004739	0	0	0	0	2.60663507109005	0	0	0	0	0.23696682464455	0	0	0	0.118483412322275	0	0.4739336492891	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	145	"AWI"	145	1276	1511	1367	0	3.69822485207101	0	0	0.22189349112426	0	0	0	0	0	0	0	0	4.06804733727811	0.29585798816568	0	0	0	0	0	0.14792899408284	0	0.0739644970414201	0	0.29585798816568	0	0	0	0.22189349112426	14.4230769230769	72.5591715976331	0	0	0	0.0739644970414201	3.77218934911243	0	0	0.0739644970414201	0	0	0	0	0.0739644970414201	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	150	"AWI"	150	1307	1569	1408	0	4.75423045930701	0	0	0	0	0	0	0	0	0	0	0	4.51248992747784	0.16116035455278	0	0	0	0	0	0	0	0	0	0.08058017727639	0	0	0	0.8058017727639	19.1780821917808	68.1708299758259	0	0	0	0	2.01450443190975	0	0	0	0	0	0	0	0.08058017727639	0	0	0.24174053182917	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	155	"AWI"	155	1341	1609	1451	0	3.41555977229602	0	0	0.284629981024668	0	0	0	0	0	0	0	0	3.51043643263757	0.094876660341556	0	0	0	0	0	0.284629981024668	0	0	0	0	0	0	0	0.379506641366224	21.4421252371917	67.9316888045541	0	0	0	0	2.46679316888046	0	0	0	0	0.094876660341556	0	0	0.094876660341556	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	160	"AWI"	160	1360	1666	1493	0	5.58858501783591	0.237812128418549	0	0.237812128418549	0	0	0	0	0	0	0	0	4.39952437574316	0.118906064209275	0	0	0	0	0	0	0	0	0	0.356718192627824	0	0	0	1.07015457788347	18.9060642092747	63.1391200951249	0	0	0	0	5.35077288941736	0	0	0.118906064209275	0	0.118906064209275	0	0	0	0	0	0.356718192627824	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	165	"AWI"	165	1377	1744	1532	0	7.2840790842872	0	0.104058272632674	0.520291363163372	0	0	0	0	0	0	0	0	6.03537981269511	0.520291363163372	0	0	0	0	0	0.416233090530697	0	0	0	0.72840790842872	0.104058272632674	0	0	0.936524453694069	11.2382934443288	66.7013527575442	0	0	0	0	4.99479708636837	0	0	0.104058272632674	0	0.208116545265349	0	0	0	0	0	0.104058272632674	0	0
