"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juniperus"	"Larix"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	1	"AWI"	1	-145	16	-57	0.274725274725275	47.2527472527472	0	0	0	0.274725274725275	0	3.2967032967033	0	0	0	2.74725274725275	0	0	23.6263736263736	1.0989010989011	3.02197802197802	0	0.549450549450549	0	0.274725274725275	0	1.64835164835165	0	0.274725274725275	13.7362637362637	1.92307692307692	0	0	0	0	0	0	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	6	"AWI"	6	-104	102	-8	0	47.8935698447894	0.665188470066519	0	0.221729490022173	0	0	6.20842572062084	0	0	0	13.9689578713969	5.09977827050998	0.221729490022173	1.55210643015521	0	0.221729490022173	0	0	0	0.886917960088692	2.4390243902439	0.443458980044346	13.3037694013304	0	3.10421286031042	0.443458980044346	0	0	1.55210643015521	0.221729490022173	0	1.55210643015521	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	12	"AWI"	12	-56	209	52	0	61.9047619047619	0	0	0.317460317460317	0	0	6.03174603174603	0	0.634920634920635	0	7.93650793650794	0	0	2.22222222222222	0	2.22222222222222	0	0	0	0.634920634920635	0	0.317460317460317	10.1587301587302	0	6.03174603174603	0.317460317460317	0	0	0.317460317460317	0.634920634920635	0.317460317460317	0	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	16	"AWI"	16	-16	231	100	0	51.9906323185012	0.936768149882904	0.234192037470726	0	0	0	3.04449648711944	0	0	0	21.7798594847775	3.04449648711944	0	0	0	0	0	0.234192037470726	0	0	7.49414519906323	0.468384074941452	0	0	6.08899297423888	0	0	0	0	1.40515222482436	0	3.27868852459016	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	24	"AWI"	24	63	306	199	0	44.0721649484536	0	0	0.257731958762887	0	0	1.54639175257732	0	0	0	20.360824742268	0.257731958762887	0	0	0	0	0	1.54639175257732	0	0	3.35051546391753	0	2.83505154639175	0	20.6185567010309	0.515463917525773	0	0	0	0.257731958762887	0	4.38144329896907	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	28	"AWI"	28	96	366	256	0	26.5527950310559	1.08695652173913	0	0.15527950310559	0	0	4.03726708074534	0	0	0	18.944099378882	33.3850931677019	0.15527950310559	0	0	0.15527950310559	0	0.15527950310559	0	0	6.2111801242236	0.93167701863354	0	0	3.26086956521739	0	0	0.15527950310559	0.93167701863354	0.31055900621118	0	3.41614906832298	0.15527950310559
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	30	"AWI"	30	109	404	279	0	45.088161209068	0	0	0	0.251889168765743	0	3.77833753148615	0	0	0	26.1964735516373	4.78589420654912	0.251889168765743	0	0	0.251889168765743	0	0.503778337531486	0	0	7.80856423173804	1.25944584382872	0	0	5.2896725440806	0.755667506297229	0	0	0.503778337531486	0	0	3.27455919395466	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	36	"AWI"	36	318	482	409	0	45.9390862944162	0	0.253807106598985	0.50761421319797	0	0	3.80710659898477	0.253807106598985	0	0	21.3197969543147	2.53807106598985	0	1.01522842639594	0	0.253807106598985	0	0.761421319796954	0	0	3.2994923857868	1.26903553299492	5.32994923857868	0	9.64467005076142	0.50761421319797	0	0	0	0	0	3.04568527918782	0.253807106598985
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	42	"AWI"	42	575	802	680	0	39.9515738498789	0.242130750605327	0	0	0.484261501210654	0	5.81113801452785	0	0	0	23.4866828087167	4.84261501210654	0	0	0	0.726392251815981	0	0.726392251815981	0	0	5.08474576271187	0.726392251815981	11.6222760290557	0	3.87409200968523	0.242130750605327	0	0.484261501210654	0.968523002421308	0	0	0.726392251815981	0
9835	14558	"Kilcurley Wood"	53.390606	-7.662552	48	"AWI"	48	1148	1337	1238	0	0	1.17994100294985	0	0.294985250737463	0.294985250737463	0	4.71976401179941	0.294985250737463	0	0	2.06489675516224	70.7964601769911	1.17994100294985	0	0	2.94985250737463	0	1.47492625368732	0	0	2.65486725663717	0	7.9646017699115	0	1.47492625368732	0.589970501474926	0	0	2.06489675516224	0	0	0	0
