"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
3445	4461	"Saint-Thomas"	47.26861	-1.75	15	"AWI"	15	-49	444	125	0.348432055749129	0	18.4668989547038	1.74216027874564	1.39372822299652	0.348432055749129	0	0	1.74216027874564	0	3.48432055749129	0	0	0	0	0	1.04529616724739	5.22648083623693	0	0	0.696864111498258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39372822299652	0	47.0383275261324	0	0	6.62020905923345	7.66550522648084	0	0	0	0.348432055749129	0	1.04529616724739	0	0	0	0.348432055749129	0	0.348432055749129	0	0.696864111498258
3445	4461	"Saint-Thomas"	47.26861	-1.75	20	"AWI"	20	-39	600	177	0.387596899224806	0	16.2790697674419	0.775193798449612	1.55038759689922	0	0	0	0.775193798449612	0	9.68992248062016	0	0	0	0.387596899224806	0	0	6.58914728682171	0	0	2.71317829457364	0	0	0	0	0	0.775193798449612	0	0	0	0	0	0	0	0	3.48837209302326	0	33.3333333333333	5.81395348837209	0	9.68992248062016	5.81395348837209	0	0	0	0	0	0.775193798449612	0.387596899224806	0	0	0	0	0	0	0.775193798449612
3445	4461	"Saint-Thomas"	47.26861	-1.75	25	"AWI"	25	-31	756	230	0	0	17.921146953405	0.716845878136201	3.584229390681	0	0.3584229390681	11.1111111111111	0.716845878136201	0	11.8279569892473	0	0	0	0.716845878136201	0	0	12.5448028673835	0	0	0.716845878136201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7921146953405	0	20.0716845878136	0	0	14.336917562724	1.7921146953405	0	0.3584229390681	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0.3584229390681
3445	4461	"Saint-Thomas"	47.26861	-1.75	30	"AWI"	30	-23	911	282	0	0	27.8409090909091	1.13636363636364	4.54545454545455	0.568181818181818	1.13636363636364	0	1.13636363636364	0.568181818181818	8.52272727272727	0.568181818181818	0	0	0.568181818181818	0	0	11.3636363636364	1.70454545454545	0	1.13636363636364	0.568181818181818	0	0	0.568181818181818	0	0	0	0	0.568181818181818	0	0	0	0	0	1.13636363636364	0	7.95454545454545	0	0	23.2954545454545	0.568181818181818	0	2.27272727272727	0	0	0	1.13636363636364	0	0	0	0	0	0	0	1.13636363636364
3445	4461	"Saint-Thomas"	47.26861	-1.75	35	"AWI"	35	2	1038	338	0	0	11.4832535885167	0.956937799043062	3.82775119617225	0.478468899521531	0	0	0.956937799043062	0.478468899521531	1.43540669856459	0	0	0	0.478468899521531	0	0	23.9234449760766	2.87081339712919	0	0	1.43540669856459	0	0.478468899521531	0	0	0	0	0	0	0	0	0.478468899521531	0	0	0.478468899521531	1.91387559808612	12.9186602870813	0	1.43540669856459	13.8755980861244	0	0	14.8325358851675	0	0	0	4.78468899521531	0	0.478468899521531	0	0	0	0	0	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	40	"AWI"	40	53	1083	408	0	0	3.46534653465347	0.495049504950495	1.98019801980198	0	0	7.42574257425743	2.47524752475248	0	0.495049504950495	0.99009900990099	0.495049504950495	0	0	0	0.99009900990099	53.960396039604	0	0	1.48514851485149	0.99009900990099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9009900990099	1.98019801980198	0	6.43564356435644	0.495049504950495	0	4.45544554455445	0	0	0	1.48514851485149	0	0	0	0	0	0	0	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	45	"AWI"	45	86	1132	478	0	0	6.37254901960784	0.490196078431373	0.490196078431373	0	0.490196078431373	0	1.47058823529412	0	0	0	0	0	0	0	0.980392156862745	75	0	0	0.980392156862745	0.980392156862745	0	0	0	0	0	0	0	0	0	0	0.490196078431373	0	0	0	0	4.90196078431373	0	0	4.90196078431373	0	0	0.980392156862745	0	0	0	0.980392156862745	0	0	0	0	0	0.490196078431373	0	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	50	"AWI"	50	110	1184	547	0	0	28.3582089552239	0.373134328358209	0	0.746268656716418	0	0	17.1641791044776	0	0	0.746268656716418	0	0	0	0	3.73134328358209	34.3283582089552	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0.373134328358209	0	0	0	0	0	0	0	9.32835820895522	0	0	1.86567164179104	0	0.746268656716418	0	0.746268656716418	0	0	0	0	0	0	0	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	55	"AWI"	55	132	1250	615	0	0	50.1694915254237	0.338983050847458	0.338983050847458	1.01694915254237	0.338983050847458	0	9.15254237288136	0	0.677966101694915	0.677966101694915	0	0	0	0	1.69491525423729	11.864406779661	0	0	0.338983050847458	0.677966101694915	0.338983050847458	0	0	0	0	1.01694915254237	0	0	0	0	0	0	0	0.338983050847458	0	4.74576271186441	0	0	10.8474576271186	0	0	3.72881355932203	0	0	0	1.01694915254237	0	0	0	0	0	0.338983050847458	0.338983050847458	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	60	"AWI"	60	154	1336	679	0	0	52.8813559322034	0.338983050847458	0.338983050847458	1.01694915254237	0.677966101694915	0	10.5084745762712	0	0	0	0	0	0	0	1.35593220338983	11.864406779661	0	0	0	0.677966101694915	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338983050847458	0	5.76271186440678	0	0	7.45762711864407	0	0	4.40677966101695	0	0.338983050847458	0	1.01694915254237	0	0.677966101694915	0	0	0	0.338983050847458	0	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	65	"AWI"	65	174	1429	744	0	0	39.0681003584229	0	0.3584229390681	0.716845878136201	0	0	24.3727598566308	0	0	0	0	0	0	0	3.2258064516129	6.45161290322581	0	0	0	5.01792114695341	0.716845878136201	0	0.3584229390681	0	0	0	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0	17.2043010752688	0	0	1.0752688172043	0	0	0	0.716845878136201	0	0.3584229390681	0	0	0	0	0	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	70	"AWI"	70	235	1493	808	0	0	19.9203187250996	0.796812749003984	0.796812749003984	1.19521912350598	0	0	25.8964143426295	0	0	0	0	0	0	0	0.796812749003984	4.38247011952191	0	0	0	3.18725099601594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.796812749003984	36.2549800796813	0	0	3.58565737051793	0	0	0	1.59362549800797	0	0	0	0	0	0.398406374501992	0.398406374501992	0
3445	4461	"Saint-Thomas"	47.26861	-1.75	75	"AWI"	75	304	1536	873	0	0	35.4014598540146	0.364963503649635	0.72992700729927	0	0.364963503649635	0	12.4087591240876	0	0.364963503649635	0	0.364963503649635	0	0	0	0.72992700729927	6.2043795620438	0	0	0	3.64963503649635	0	0	0	0	0	0	0	0	0	0	0.364963503649635	0	0	0	0	0	0	1.09489051094891	34.6715328467153	0	0	2.55474452554745	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0
