"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	0	"AWI"	0	-112	49	-31	0.645161290322581	0	0.967741935483871	0.32258064516129	0.32258064516129	0	0	0	8.38709677419355	0	0.967741935483871	0	0	0	0.645161290322581	3.2258064516129	0	0	3.87096774193548	0.32258064516129	0	0	19.0322580645161	0	0	12.9032258064516	3.87096774193548	0	0	0	0	0.967741935483871	0	0	0	0.645161290322581	0	0.32258064516129	12.258064516129	0	0	19.6774193548387	0	0.32258064516129	8.06451612903226	0	1.29032258064516	0	0	0.32258064516129	0.645161290322581	0	0	0	0	0	0	0
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	15	"AWI"	15	18	424	206	0.701754385964912	0	1.75438596491228	0	0.350877192982456	0	0	0	1.05263157894737	0	0.350877192982456	0	0	0	0	1.05263157894737	0	0	1.05263157894737	0	0	0	48.4210526315789	0	0	6.31578947368421	0.350877192982456	0.701754385964912	0	0	0.350877192982456	1.05263157894737	0	0.701754385964912	0	0.350877192982456	0	0	5.6140350877193	0	0	19.2982456140351	0	0	5.6140350877193	0	1.05263157894737	0	0	0	2.80701754385965	0.350877192982456	0	0	0	0	0.350877192982456	0.350877192982456
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	20	"AWI"	20	49	533	293	0.37037037037037	0	1.11111111111111	0	0.37037037037037	0	0	0	2.96296296296296	0	1.11111111111111	0	0	0	0	1.85185185185185	0	0	1.48148148148148	0	0	0	37.4074074074074	0	0	2.59259259259259	0.37037037037037	0	0	0	1.11111111111111	0	0	0	0	0.37037037037037	0	1.85185185185185	5.55555555555556	0	0	28.8888888888889	0	0	9.25925925925926	0	0.740740740740741	0	0	0.37037037037037	1.48148148148148	0	0	0	0	0	0.740740740740741	0
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	22.5	"AWI"	22.5	106	550	333.5	0.404858299595142	0	1.61943319838057	0.809716599190283	1.61943319838057	0	0	0	0.404858299595142	0	0	0	0	0	0	0.809716599190283	0	0	2.42914979757085	0	0	0	45.3441295546559	0	0	4.04858299595142	0.809716599190283	0	0	0	0.404858299595142	0	0	0	0.404858299595142	0.404858299595142	0.404858299595142	0	3.64372469635628	0	0	24.6963562753036	0	0.809716599190283	6.88259109311741	0	0.404858299595142	0	0	0	2.83400809716599	0	0	0	0	0	0.809716599190283	0
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	25	"AWI"	25	144	570	375	1.04895104895105	0	0.34965034965035	0	0	0	0.34965034965035	0	2.7972027972028	0	0.34965034965035	0	0	0	0.34965034965035	2.44755244755245	0	0	1.74825174825175	0	0	0	40.9090909090909	0	0	6.99300699300699	0.34965034965035	0.34965034965035	0	0	1.04895104895105	0.34965034965035	0	0	0.34965034965035	0	0	1.74825174825175	2.7972027972028	0	0	20.979020979021	0	0.34965034965035	4.54545454545455	0	0.699300699300699	0	0	0	7.69230769230769	1.04895104895105	0	0	0	0	0.34965034965035	0
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	27.5	"AWI"	27.5	165	596.5	420.5	0.32051282051282	0.32051282051282	4.16666666666667	0.32051282051282	0	0	0.641025641025641	0	3.84615384615385	0	0.32051282051282	0	0	0	0	1.6025641025641	0	0	6.41025641025641	0	0	0	38.1410256410256	0	0	5.44871794871795	0.32051282051282	0	0	0	1.6025641025641	0	0	0	0	0.32051282051282	0.641025641025641	0.641025641025641	2.24358974358974	0	0	22.1153846153846	0	0	7.69230769230769	0	0.641025641025641	0	0	0	1.6025641025641	0.32051282051282	0	0	0	0	0.32051282051282	0
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	30	"AWI"	30	186	635	464	0.333333333333333	0	2.33333333333333	0	1	0	0.333333333333333	1	4	0	0	0	0	0	0.333333333333333	3.33333333333333	0	0	7	0	0	0	21.3333333333333	0	0	7	0.333333333333333	0.333333333333333	0	0	2	0.666666666666667	0.333333333333333	0	0.333333333333333	0.333333333333333	0	3.66666666666667	2.33333333333333	0	0	26.6666666666667	0.666666666666667	0	9	0	0.666666666666667	0	0	0.333333333333333	3	0.666666666666667	0	0	0	0	0.333333333333333	0.333333333333333
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	32.5	"AWI"	32.5	289	645	499	0.743494423791822	0.371747211895911	2.23048327137546	0.743494423791822	0	0	0	0	4.08921933085502	0	0	0	0	0	0.371747211895911	1.48698884758364	0	0	3.71747211895911	0	0	0	28.6245353159851	0	0	17.1003717472119	0.371747211895911	0	0	0	0.743494423791822	0	0	0	0	0.371747211895911	0	0	1.48698884758364	0	0	21.5613382899628	0	0.743494423791822	10.4089219330855	0	0.743494423791822	0	0	0.743494423791822	2.97397769516729	0	0	0	0	0.371747211895911	0	0
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	35	"AWI"	35	387	657	534	0.298507462686567	0	3.88059701492537	0	0.298507462686567	0	0.597014925373134	0	5.97014925373134	0	0	0	0	0	0	0.895522388059702	0	0	2.38805970149254	0	0	0	48.0597014925373	0	0	11.3432835820896	0.597014925373134	0	0	0	0.298507462686567	0.298507462686567	0	0	0	0	0	0.895522388059702	1.19402985074627	0	0	16.1194029850746	0	0	3.58208955223881	0	0.597014925373134	0	0	0.298507462686567	1.19402985074627	0.298507462686567	0	0	0	0	0.597014925373134	0.298507462686567
3048	3977	"Lac de Chambedaze"	45.44444	2.87528	37.5	"AWI"	37.5	474	672.5	569	0.377358490566038	0	5.28301886792453	0.377358490566038	0.754716981132076	0	1.50943396226415	0	12.4528301886792	0	0	0	0	0	0	0.754716981132076	0	0	6.41509433962264	0	0	0	16.6037735849057	0	0	7.16981132075472	0.377358490566038	0	0	0	0	0	0	0	0	0.377358490566038	0	0.754716981132076	2.26415094339623	0	0	32.4528301886792	0	0.754716981132076	7.16981132075472	0	0.377358490566038	0	0	0.754716981132076	1.50943396226415	0.754716981132076	0	0	0	0	0.754716981132076	0
