"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Olea"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	1	"AWI"	1	-118	46	-43	0	0	0.251889168765743	0	0	0	0	0	0	0	0	0	0	0	0.503778337531486	0	0	0	0	7.05289672544081	0	0	0	0	0.251889168765743	0	0.251889168765743	0	0.251889168765743	0	0	0	0.755667506297229	0	88.1612090680101	0	0	0	0	0	1.51133501259446	0.251889168765743	0.251889168765743	0	0	0	0	0	0.251889168765743	0.251889168765743	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	4	"AWI"	4	-98	66	-22	0	0	0.216450216450216	0	0	0	0	0	0	0.432900432900433	0	0	0	0	0.216450216450216	0	0	0	0	8.22510822510823	0	0	0	0.216450216450216	0.216450216450216	0	0	0	0	0	0	0.216450216450216	0.865800865800866	0	87.6623376623377	0	0	0	0	0	0.649350649350649	0	0.649350649350649	0	0	0.216450216450216	0	0	0	0.216450216450216	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	8	"AWI"	8	-82	113	6	0	0	0.202020202020202	0	0	0.202020202020202	0	0	0	0.404040404040404	0	0	0	0	0	0	0	0.202020202020202	0	6.86868686868687	0	0	0	0	0.606060606060606	0	0	0	0	0	0	0	0.404040404040404	0	89.2929292929293	0.606060606060606	0	0	0	0	0.606060606060606	0.202020202020202	0.202020202020202	0	0	0.202020202020202	0	0	0	0	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	12	"AWI"	12	-71	176	31	0	0	0	0	0	0	0	0	0	0.211416490486258	0	0	0	0.211416490486258	0	0	0	0	0.211416490486258	9.51374207188161	0	0	0	0.422832980972516	0.211416490486258	0	0	0	0.211416490486258	0	0	0	0.422832980972516	0	87.3150105708245	0	0	0	0	0	0.845665961945032	0	0	0	0	0.211416490486258	0	0	0	0	0	0	0	0.211416490486258
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	16	"AWI"	16	-63	242	56	0	0	0	0	0	0.237529691211401	0	0	0	0.712589073634204	0	0	0	0	0	0	0	0	0.237529691211401	18.0522565320665	0	0	0	0	0	0	0	0	0	0	0	0	0.475059382422803	0	77.6722090261283	0	0	0	0	0	1.18764845605701	0	0.475059382422803	0	0	0.237529691211401	0.475059382422803	0.237529691211401	0	0	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	20	"AWI"	20	-36	264	88	0	0.235294117647059	0	0	0	0.470588235294118	0	0	0	0.235294117647059	0.235294117647059	0	0	0	0	0	0	0.235294117647059	0.235294117647059	12.4705882352941	0	0	0	0.235294117647059	0.470588235294118	0	0	0	0.705882352941177	0	0	0	0.705882352941177	0	83.2941176470588	0	0	0	0	0	0.235294117647059	0.235294117647059	0	0	0	0	0	0	0	0	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	24	"AWI"	24	-16	294	119	0	0.219298245614035	0	0	0	0.219298245614035	0	0.87719298245614	0	0.219298245614035	0	0.43859649122807	0	0	0	0	0	0.657894736842105	0	9.42982456140351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.8245614035088	0	6.35964912280702	0	0.219298245614035	0	0.219298245614035	0.43859649122807	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	28	"AWI"	28	-1	335	150	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0.277777777777778	0.277777777777778	0	4.72222222222222	0	0	0	0.277777777777778	0	0	0	0	0.277777777777778	0.277777777777778	0	0	0.277777777777778	0	90.5555555555556	0	0	0	0	0	1.38888888888889	0.555555555555556	0	0	0	0	0	0	0	0.277777777777778	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	32	"AWI"	32	17	376	178	0	0	0	0	0	1.10619469026549	0	0	0	0.221238938053097	0	0	0	0	0	0	0.442477876106195	0.221238938053097	0.221238938053097	1.76991150442478	0	0	0	0	0.221238938053097	0.221238938053097	0	0	0.221238938053097	0	0.221238938053097	0	0	0	92.4778761061947	0	0	0	0	0.221238938053097	1.32743362831858	0.442477876106195	0.442477876106195	0	0	0	0.221238938053097	0	0	0	0	0	0	0
26051	45186	"Arroyo de Navalacarreta"	40.85222	-4.03111	36	"AWI"	36	44	390	208	0	0	0	0	0	0.56710775047259	0	0.56710775047259	0	0	0	0	0	0	0	0	0.189035916824197	0.56710775047259	0	2.45746691871456	0	0	0	0	0	0	0	0	0	0	0	0	0.189035916824197	0	93.7618147448015	0	0	0	0	0	0.945179584120983	0.378071833648393	0.378071833648393	0	0	0	0	0	0	0	0	0	0	0
