"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23901	41460	"Lago di Origlio"	46.05152	8.94329	0.5	"AWI"	0.5	-46	-41.5	-43.5	0	0	0	37.2937293729373	0.33003300330033	0	0	0	0	4.62046204620462	0	0	0	0	3.3003300330033	0	0	42.2442244224422	0.33003300330033	0	2.31023102310231	1.32013201320132	0	0	0	0	0.66006600660066	0	0	0	0	0.33003300330033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28052805280528	0	0	0	0	0	0.99009900990099	0.33003300330033	0	0	0	0	0	0	0.33003300330033	0	0	0	0.33003300330033
23901	41460	"Lago di Origlio"	46.05152	8.94329	1.5	"AWI"	1.5	-44	-40.5	-42	0	0	0	39.6887159533074	0.389105058365759	0	0	0	0	3.89105058365759	0	0.778210116731518	0	0	1.55642023346304	0	0	31.5175097276265	0	0	2.33463035019455	1.16731517509728	0	0	0	0	0.778210116731518	0	0	0.389105058365759	0	0	0	0	0.778210116731518	0	0	0	0	0	0	0	0	0.778210116731518	0	0	0	0	0	0	0	0.389105058365759	0	0	0.389105058365759	0	0	10.8949416342412	0	0	0	0	0	1.55642023346304	0.389105058365759	0	0	0	0	0	0.389105058365759	0.778210116731518	0.389105058365759	0.778210116731518	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	2.25	"AWI"	2.25	-42.5	-39.5	-40.75	0	0	0	34.9693251533742	0	0	0.306748466257669	0.306748466257669	0	3.68098159509202	0	0	0	0	1.84049079754601	0	0	28.2208588957055	0.306748466257669	0	3.98773006134969	0.613496932515337	0	0	0	0	0.613496932515337	0	3.68098159509202	0	0	0	0	0	2.14723926380368	0	0	0.306748466257669	0.306748466257669	0	0	0	0	0	0	0	0	0.613496932515337	4.60122699386503	0	0	0.306748466257669	0	0	0.306748466257669	0	0.306748466257669	8.58895705521472	0.306748466257669	0	0	0	0	1.22699386503067	0.306748466257669	0	0	0	0	0	1.22699386503067	0	0	0.613496932515337	0	0.306748466257669
23901	41460	"Lago di Origlio"	46.05152	8.94329	2.75	"AWI"	2.75	-41.5	-38.5	-40.25	0	0	0	0	0.531914893617021	0	0	0	0	13.8297872340426	0	0	0	0	2.12765957446809	0	0	43.0851063829787	0.531914893617021	0	3.19148936170213	3.19148936170213	0	0	0	0	1.06382978723404	0	0	0	0	0	0	0	1.06382978723404	0	0	0	1.06382978723404	0	0	0	0	0	0	0	0	1.06382978723404	5.31914893617021	0	0	1.59574468085106	0	0	0	0	0	13.8297872340426	0	0	0	0	0	3.19148936170213	2.12765957446809	0	0	0	0	0	0.531914893617021	0.531914893617021	0.531914893617021	1.59574468085106	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	3.25	"AWI"	3.25	-40.75	-37.5	-39.5	0	0	0	35.4838709677419	0	0	0	0.32258064516129	0	6.7741935483871	0	0	0	0	2.25806451612903	0	0	24.1935483870968	0.32258064516129	0	2.90322580645161	0.32258064516129	0	0	0	0	2.25806451612903	0	3.2258064516129	0	0	0	0	0	0.967741935483871	0.32258064516129	0	0.32258064516129	0	0	0.32258064516129	0	0	0	0.32258064516129	0	1.61290322580645	0.32258064516129	5.16129032258065	0.32258064516129	0	0.645161290322581	0	0	0	0	0.32258064516129	6.45161290322581	0.645161290322581	0	0	0	0	0.645161290322581	0.967741935483871	0	0	0	0	0.32258064516129	0.645161290322581	0.645161290322581	0.32258064516129	0.645161290322581	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	3.75	"AWI"	3.75	-40.25	-36.5	-38.5	0	0.333333333333333	0	37.6666666666667	0.333333333333333	0	0	0	0	3.33333333333333	0	0.333333333333333	0	0	2.33333333333333	0	0	31.3333333333333	0	0	4.33333333333333	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.666666666666667	0	0	0	0	0	0	0	0	0	0	2.33333333333333	0	0	0	0	0.333333333333333	0	0	0.333333333333333	0	0	11.3333333333333	0.333333333333333	0	0	0	0	1	1.33333333333333	0	0	0	0	0	1.33333333333333	0.333333333333333	0	0	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	4.25	"AWI"	4.25	-39.75	-35.5	-37.5	0	0	0	36.6141732283465	0	0	0	0.393700787401575	0	8.26771653543307	0	0.393700787401575	0	0	1.96850393700787	0	0	25.1968503937008	0.393700787401575	0	2.36220472440945	0.393700787401575	0	0	0	0	1.5748031496063	0	0	0	0	0	0	0	1.96850393700787	0.393700787401575	0	0	0	0	0	0	0	0	0	0	0	1.18110236220472	0	0	0	1.5748031496063	0	0	0	0	0	11.4173228346457	0.393700787401575	0	0	0	0	3.54330708661417	0.78740157480315	0	0	0	0	0	0.393700787401575	0.393700787401575	0.393700787401575	0	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	4.75	"AWI"	4.75	-39.25	-34.5	-36.5	0	0	0.27027027027027	38.3783783783784	0	0	0	0	0	6.48648648648649	0	0	0	0	2.43243243243243	0	0	20.8108108108108	0.810810810810811	0	2.43243243243243	1.35135135135135	0	0	0	0	1.62162162162162	0	4.86486486486486	0	0	0	0	0	1.08108108108108	0.27027027027027	0	0	0	0	0	0	0	0	0	0	0	0.540540540540541	1.89189189189189	0.27027027027027	0	1.08108108108108	0	0	0	0	0	12.7027027027027	0.540540540540541	0	0	0	0	0.540540540540541	0.810810810810811	0	0	0	0	0	0.540540540540541	0	0	0.27027027027027	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	5.25	"AWI"	5.25	-38.5	-33.5	-35.75	0	0	0	0	0	0	0	0.436681222707424	0	5.67685589519651	0	0	0	0	4.36681222707424	0	0	44.1048034934498	0.436681222707424	0	4.36681222707424	1.74672489082969	0	0	0	0	0.873362445414847	0	0	0	0	0.436681222707424	0	0	0.873362445414847	0.436681222707424	0	0	0	0.436681222707424	0	0	0	0	0	0	3.93013100436681	0.873362445414847	0	0	0	1.74672489082969	0	0	0	0	0	20.9606986899563	0.436681222707424	0	0	0	0	3.93013100436681	1.31004366812227	0	0	0	0	0.436681222707424	0.436681222707424	0	0.436681222707424	1.31004366812227	0	0
23901	41460	"Lago di Origlio"	46.05152	8.94329	5.75	"AWI"	5.75	-37.5	-32.5	-35.25	0	0	0	43.1818181818182	0	0	0	0.378787878787879	0	6.43939393939394	0	0	0	0	1.89393939393939	0	0	21.2121212121212	0	0	3.40909090909091	1.51515151515152	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0.378787878787879	0	0	0	0.378787878787879	0	0	0	0	0	0	0	3.03030303030303	0.378787878787879	0	0	0	1.13636363636364	0	0	1.13636363636364	0	0	11.3636363636364	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0.757575757575758	0	0	0.378787878787879	0	0
