"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	450	"AWI"	450	2932	3576	3304	35	1	0	3	0	0	0	0	3	0	0	4	0	4	0	0	0	0	0	0	0	0	0	34	0	50	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	14	0	0	32	0	0	0	0	0	54	0	0	0	1	0	13	0	0	0	0	0	6	6	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	470	"AWI"	470	3469	3777	3601	98	2	487	0	0	0	3	0	1	0	0	5	0	1	1	1	0	0	1	0	0	0	0	29	3	252	0	0	0	0	0	65	0	13	0	0	0	0	2	0	1	0	0	0	0	0	0	1	3	6	0	0	171	0	0	0	5	0	81	3	0	0	0	0	6	0	1	3	0	0	9	12	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	490	"AWI"	490	3664	4312	3915	23	3	190	1	0	0	0	0	4	0	0	8	0	3	1	5	0	0	0	0	0	0	0	35	0	79	1	0	0	0	0	45	0	11	0	0	0	2	3	0	0	0	0	0	0	0	0	0	4	25	0	0	45	0	0	1	0	0	111	3	0	0	2	9	7	0	0	0	0	0	9	18	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	540	"AWI"	540	4295	5169	4734	39	3	0	2	0	0	0	0	17	0	0	6	0	3	0	0	0	0	0	0	0	0	0	71	0	95	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	31	0	0	47	0	0	0	0	0	137	0	0	0	2	0	4	0	0	2	0	0	2	21	0	2
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	550	"AWI"	550	4450	5324	4914	63	3	0	0	0	0	0	0	7	0	0	16	0	0	0	0	0	0	0	0	0	0	0	116	0	205	1	0	0	0	0	41	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	162	0	0	0	9	0	4	0	0	2	0	1	6	15	0	2
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	570	"AWI"	570	4798	5584	5248	18	1	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	1	21	0	66	0	0	0	0	0	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	590	"AWI"	590	5229	5782	5560	125	2	0	0	0	0	1	0	5	0	0	5	0	4	0	0	0	0	0	0	0	0	0	138	0	16	0	0	0	0	0	70	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	61	0	0	0	1	0	67	46	0	2	2	0	9	14	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	610	"AWI"	610	5670	5982	5838	268	0	0	0	0	0	2	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	1	109	0	110	0	0	0	0	0	44	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	33	0	0	0	0	0	18	0	0	0	0	0	13	15	0	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	625	"AWI"	625	5792	6267	6007	409	0	0	1	0	0	5	0	4	0	0	4	0	1	0	0	0	0	0	0	0	0	2	80	0	38	0	0	0	0	0	22	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	5	0	0	0	0	0	8	10	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	650	"AWI"	650	6030	6585	6304	392	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	75	0	26	0	0	0	0	0	18	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	1	0	0	9	4	0	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	670	"AWI"	670	6281	6781	6550	253	2	0	1	0	0	6	0	15	0	0	6	0	2	0	0	0	0	1	0	0	0	0	69	0	36	0	0	0	0	0	15	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	20	0	0	0	0	0	0	0	0	95	0	0	0	1	0	6	0	0	0	0	0	32	12	0	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	690	"AWI"	690	6663	6977	6776	320	2	0	0	0	0	9	0	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	75	0	48	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	2	0	0	0	0	0	31	16	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	710	"AWI"	710	6865	7565	7160	340	3	0	1	0	0	3	0	14	0	0	1	0	2	0	0	0	0	0	0	0	0	0	78	1	21	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	26	0	0	13	0	0	0	0	0	25	0	0	0	1	0	8	0	0	0	0	1	27	12	0	2
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	730	"AWI"	730	7146	8007	7585	341	2	0	0	0	0	7	1	4	0	0	2	0	3	0	0	0	0	0	0	0	0	1	51	0	133	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	2	0	0	0	0	0	34	39	0	2
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	750	"AWI"	750	7576	8353	8025	469	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	18	0	70	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	46	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	31	13	0	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	760	"AWI"	760	7820	8470	8225	396	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	43	0	126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	1	0	0	1	0	1	16	18	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	770	"AWI"	770	8223	8563	8402	374	1	0	1	0	0	2	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	73	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	1	34	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	780	"AWI"	780	8457	8809	8594	148	3	0	3	0	0	0	0	2	0	0	38	0	1	0	0	0	0	0	0	0	0	0	295	0	66	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	29	0	0	0	1	0	1	0	0	0	0	0	29	8	0	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	790	"AWI"	790	8545	9169	8786	328	3	0	1	0	0	55	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	53	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	2	0	0	45	38	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	800	"AWI"	800	8659	9417	8989	330	0	0	1	0	0	0	0	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	41	0	51	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	2	0	0	0	0	0	15	8	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	810	"AWI"	810	8800	9644	9188	423	1	0	0	0	0	2	0	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	21	0	18	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	2	0	1	6	0	0	0	1	17	33	0	2
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	820	"AWI"	820	8950	9848	9399	358	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	35	0	161	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	38	0	0	0	2	0	0	0	0	0	0	0	14	10	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	830	"AWI"	830	9154	10016	9605	486	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	3	2	14	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	840	"AWI"	840	9320	10162	9814	263	4	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	32	0	620	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	69	3	0	0	2	0	2	6	0	0	0	0	5	24	0	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	850	"AWI"	850	9578	10293	10011	313	3	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	40	0	393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	12	0	0	0	0	1	10	39	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	870	"AWI"	870	10241	10554	10366	243	1	0	0	0	0	1	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	53	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	7	75	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	880	"AWI"	880	10308	10784	10513	221	4	0	2	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	33	0	481	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	65	0	0	0	0	0	0	0	0	35	0	0	0	0	0	4	0	0	0	0	0	19	34	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	890	"AWI"	890	10401	10981	10655	26	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	7	12	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	900	"AWI"	900	10501	11133	10803	110	2	0	1	0	0	0	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	116	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	83	0	0	0	1	0	0	0	0	71	0	0	0	1	0	1	3	0	0	0	1	22	72	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	930	"AWI"	930	10928	11526	11227	9	1	0	5	0	0	0	0	9	0	0	6	0	1	0	0	0	0	0	0	0	0	0	10	0	152	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	3	0	0	0	0	0	113	0	0	0	0	0	0	0	0	49	1	0	0	2	0	4	0	0	0	0	2	9	13	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	950	"AWI"	950	11304	11774	11503	1	0	0	5	0	0	0	0	31	0	0	8	0	0	0	0	0	0	0	0	0	0	1	22	0	1843	1	0	0	0	0	1	0	10	1	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	86	3	0	0	3	0	1	0	0	0	0	4	1	7	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	970	"AWI"	970	11490	12088	11785	2	0	0	12	0	0	0	0	124	0	0	8	0	2	0	0	0	0	0	0	0	0	0	7	0	243	0	3	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	28	0	3	0	0	0	0	2	0	2	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1000	"AWI"	1000	11896	12475	12204	3	2	0	21	1	0	0	0	47	0	0	6	0	118	2	0	0	0	0	0	2	0	1	1	1	1429	2	5	0	0	0	1	0	0	0	0	0	0	10	0	1	0	0	0	3	0	0	0	1	92	0	0	0	0	0	2	0	0	18	0	0	0	16	0	9	0	0	0	0	0	1	0	6	1
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1010	"AWI"	1010	12063	12580	12357	0	1	0	19	0	0	0	0	85	0	0	9	0	13	0	0	0	0	0	0	0	0	0	4	0	423	3	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	59	0	0	0	0	0	0	0	0	20	1	0	0	7	0	2	0	0	0	0	0	3	1	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1020	"AWI"	1020	12204	12887	12532	4	1	0	17	0	0	0	0	123	0	0	8	0	88	0	0	0	0	0	0	0	0	0	1	0	645	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	6	0	11	0	0	0	0	2	3	1	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1030	"AWI"	1030	12358	13181	12744	16	1	0	5	0	0	0	0	19	0	0	44	0	0	0	0	0	0	0	0	0	0	0	6	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	79	0	0	0	1	0	17	0	0	0	0	2	18	34	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1040	"AWI"	1040	12520	13405	12951	3	1	0	7	0	0	0	0	25	0	0	19	0	10	0	0	0	0	0	0	0	0	0	6	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	50	0	0	0	6	0	33	0	0	0	0	2	13	7	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1050	"AWI"	1050	12722	13599	13172	3	0	0	8	0	0	0	0	18	0	0	11	0	1	0	0	0	0	0	0	0	0	0	10	0	428	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0	3	0	17	0	0	0	0	1	21	10	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1070	"AWI"	1070	13172	13919	13612	2	1	0	11	1	0	0	0	38	0	0	42	0	1	0	0	0	0	0	0	0	0	0	27	0	1517	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	261	0	0	0	0	0	0	0	0	35	0	0	0	10	0	16	0	0	0	0	2	5	3	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1080	"AWI"	1080	13543	14032	13802	1	2	0	0	0	0	0	0	51	0	0	42	0	13	0	0	0	0	0	0	0	0	1	11	0	707	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	31	0	0	0	1	0	101	0	0	0	0	5	7	1	8	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1090	"AWI"	1090	13773	14247	13985	0	0	0	0	1	0	0	0	38	0	0	19	0	1	0	0	0	0	0	0	0	0	0	2	0	150	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	60	0	0	0	0	0	0	2	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1100	"AWI"	1100	13873	14534	14138	0	0	0	0	0	0	0	0	27	0	0	25	0	0	0	0	0	0	0	0	0	0	1	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	17	0	0	0	0	3	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1110	"AWI"	1110	13964	14804	14285	0	0	0	2	0	0	0	0	33	0	0	17	0	1	0	0	0	0	0	0	2	0	0	0	0	130	3	2	0	0	0	0	0	0	0	0	0	0	47	0	1	0	0	0	0	0	0	0	4	194	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1120	"AWI"	1120	14064	15019	14439	1	0	0	16	1	0	0	0	143	1	0	23	0	0	0	0	0	0	0	0	8	0	0	0	0	61	4	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	5	8	1	0	0	0	0	6	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1130	"AWI"	1130	14157	15235	14592	0	1	0	21	0	0	0	0	191	0	0	20	0	2	0	0	0	0	0	0	4	0	0	0	0	67	2	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	1	69	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1140	"AWI"	1140	14267	15450	14742	0	0	0	23	0	0	0	0	212	0	0	13	0	1	0	0	0	0	0	0	10	0	0	0	0	45	2	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1150	"AWI"	1150	14386	15648	14905	0	2	0	28	0	0	0	0	214	0	0	12	0	0	0	0	0	0	0	0	11	0	0	0	1	46	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1160	"AWI"	1160	14500	15851	15059	0	1	0	25	0	0	0	0	180	0	0	7	0	0	0	0	0	0	0	1	6	0	0	4	0	58	1	0	0	0	0	0	0	0	0	0	0	0	58	0	1	0	0	0	0	0	0	0	1	84	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1170	"AWI"	1170	14624	16062	15213	0	0	0	33	0	0	0	0	174	1	0	9	0	3	0	0	0	0	0	0	11	0	0	1	0	45	2	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	1	107	0	0	0	0	0	0	0	0	1	0	0	0	4	0	2	0	0	0	0	4	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	1190	"AWI"	1190	14827	16446	15516	0	0	0	64	0	0	0	0	233	0	0	6	0	1	0	0	0	0	0	0	19	0	0	0	0	47	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	1	0	0	0	0
