"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Myrica"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16097	24854	"Rezé"	47.1925	-1.56694	120	"AWI"	120	393	1198	800	1.80995475113122	0	15.8371040723982	1.35746606334842	2.71493212669683	0	1.80995475113122	9.95475113122172	0	0.452488687782805	0	0	0	0	0	0	4.52488687782805	0.452488687782805	0.452488687782805	0	0	0	0.904977375565611	0	0	0.452488687782805	0	0	0	0.452488687782805	0	0.452488687782805	0	0	7.23981900452489	0	42.0814479638009	0	0	0	3.61990950226244	0.904977375565611	0	1.80995475113122	0	0	0	1.35746606334842	0	0	0	0.452488687782805	0.452488687782805	0	0.452488687782805
16097	24854	"Rezé"	47.1925	-1.56694	130	"AWI"	130	472	1258	872	0	0	11.1587982832618	1.28755364806867	3.00429184549356	0.429184549356223	0.858369098712446	0	0.429184549356223	0	0	0	0.429184549356223	0	0	0	2.57510729613734	0	1.71673819742489	0	0	0	0	0.429184549356223	0	0	0.429184549356223	2.57510729613734	0	0	0	0	0	1.28755364806867	6.43776824034335	0	58.3690987124464	0	0	0.429184549356223	3.00429184549356	2.14592274678112	0	2.14592274678112	0	0	0	0.429184549356223	0	0	0	0	0	0	0.429184549356223
16097	24854	"Rezé"	47.1925	-1.56694	135	"AWI"	135	504	1277	911	3.66492146596859	0	18.848167539267	2.09424083769634	2.61780104712042	0	1.04712041884817	0	1.57068062827225	0	0	0	0	0	0	0	3.66492146596859	0	2.09424083769634	0	0	0	0	0	0	0	0.523560209424084	0.523560209424084	0	0	0	0	0	0	13.0890052356021	0	39.7905759162304	0	0	0.523560209424084	1.04712041884817	7.32984293193717	0	0	0	0	0	1.04712041884817	0	0	0	0.523560209424084	0	0	0
16097	24854	"Rezé"	47.1925	-1.56694	140	"AWI"	140	533	1304	948	1.47783251231527	0	11.3300492610837	0.985221674876847	2.46305418719212	0	0	0	0	0	0.492610837438424	0.492610837438424	1.97044334975369	0	0	0	1.97044334975369	0	2.95566502463054	0	0	0	0	0	0	0	0	1.47783251231527	0	0	0	0.492610837438424	0	0.492610837438424	7.88177339901478	0	53.6945812807882	0	0	0	3.44827586206897	5.41871921182266	0	2.46305418719212	0	0	0	0	0	0	0	0	0	0.492610837438424	0
16097	24854	"Rezé"	47.1925	-1.56694	145	"AWI"	145	562	1341	985	9.43396226415094	0	17.6100628930818	1.25786163522013	4.40251572327044	0	0	0	0	0	0	0	0	0	0	0	5.0314465408805	0	6.91823899371069	3.14465408805031	0	0	0	0.628930817610063	0	0	1.88679245283019	0	0	0	0	0	0	0.628930817610063	10.062893081761	0	28.9308176100629	0	0	1.25786163522013	1.88679245283019	5.0314465408805	0	0	0	0	0	1.25786163522013	0	0	0	0.628930817610063	0	0	0
16097	24854	"Rezé"	47.1925	-1.56694	150	"AWI"	150	593	1375	1020	1.13636363636364	0	10.2272727272727	0.757575757575758	2.27272727272727	0	0	0	0	0	0.378787878787879	0	0.757575757575758	0	0	0	3.40909090909091	0	4.54545454545455	0	0	0	0.378787878787879	0	0	0	1.13636363636364	1.89393939393939	0	0	0	0	0	2.65151515151515	7.57575757575758	0	45.8333333333333	4.54545454545455	0	0	3.40909090909091	3.78787878787879	0	3.40909090909091	0.378787878787879	0	0	0.757575757575758	0	0	0.378787878787879	0.378787878787879	0	0	0
16097	24854	"Rezé"	47.1925	-1.56694	160	"AWI"	160	689	1417	1091	1.94552529182879	0	10.1167315175097	0.778210116731518	3.50194552529183	0.389105058365759	0.389105058365759	0	1.94552529182879	0	0	0	0	0	0	0	3.89105058365759	0	4.66926070038911	1.16731517509728	0	0	0.389105058365759	0.389105058365759	0	0	0.389105058365759	0	0	0	0	0	0	1.94552529182879	6.6147859922179	0	47.4708171206226	0	0	0	5.44747081712062	3.11284046692607	0	3.11284046692607	0	0	0.389105058365759	1.16731517509728	0	0	0	0	0	0.389105058365759	0.389105058365759
16097	24854	"Rezé"	47.1925	-1.56694	165	"AWI"	165	720	1442	1130	4.12844036697248	0	19.7247706422018	0	0.458715596330275	0	0.458715596330275	0	0	0	0	0	0	0	0	0	14.2201834862385	0	2.75229357798165	5.5045871559633	0	0	1.8348623853211	0	0	0.458715596330275	1.37614678899083	0.458715596330275	0	0	0	0.458715596330275	0	0.917431192660551	2.75229357798165	0	34.4036697247706	0	0	0	4.12844036697248	2.75229357798165	0	0.917431192660551	0	0	0	0.917431192660551	0	0	0	0	0	0	1.37614678899083
16097	24854	"Rezé"	47.1925	-1.56694	170	"AWI"	170	742	1474	1167	0.3125	0	15	1.25	0.9375	0	0	10	0.625	0	0.625	0	0	0	0	0	3.75	0	0.9375	0	0	0	0.9375	0	0	0	2.8125	0.3125	0.3125	0.3125	0	0	0.3125	1.5625	3.125	0	39.375	0	0	0.3125	8.75	0.9375	0	2.1875	0.3125	0.3125	0	0.625	0	0	0.3125	0.625	0.625	1.875	0.625
16097	24854	"Rezé"	47.1925	-1.56694	175	"AWI"	175	787	1503	1204	3.53356890459364	0	24.0282685512367	0	1.76678445229682	0	0	0	2.47349823321555	0	0	0	0.706713780918728	0	0	0	6.71378091872792	0	6.36042402826855	3.886925795053	0	0	0.706713780918728	0.353356890459364	0	0.706713780918728	1.06007067137809	2.12014134275618	0	0	0	1.06007067137809	0	1.41342756183746	5.65371024734982	0	18.7279151943463	0	0	0	8.48056537102473	2.12014134275618	0	0.706713780918728	0.706713780918728	0	0	0	0	0	2.47349823321555	0.706713780918728	0	2.47349823321555	1.06007067137809
16097	24854	"Rezé"	47.1925	-1.56694	180	"AWI"	180	847	1519	1236	6.79611650485437	0.323624595469256	14.5631067961165	0.647249190938511	0.970873786407767	0.323624595469256	0	0	1.94174757281553	0	0	0	0.647249190938511	0	0.647249190938511	0	3.23624595469256	0	6.47249190938511	2.58899676375405	0	0	1.29449838187702	0	0	0	0.970873786407767	0.647249190938511	0	0	0.323624595469256	0	0.323624595469256	2.26537216828479	3.23624595469256	0	33.6569579288026	0	0	0.647249190938511	7.44336569579288	3.55987055016181	0	1.61812297734628	0.323624595469256	0	0	1.29449838187702	0.323624595469256	0	0.323624595469256	0	0	2.26537216828479	0.323624595469256
16097	24854	"Rezé"	47.1925	-1.56694	185	"AWI"	185	893	1536	1270	4.28571428571429	0	12.8571428571429	0.357142857142857	4.64285714285714	0	0	0	3.57142857142857	0	0	0	0.714285714285714	0	0	0	7.5	0	1.42857142857143	3.21428571428571	0	0	0.357142857142857	0	0	0	1.07142857142857	0	0	0	0.357142857142857	0.357142857142857	0	1.07142857142857	6.07142857142857	0	39.2857142857143	0	0	0	7.5	2.85714285714286	0	1.07142857142857	0	0	0	0.714285714285714	0	0	0.357142857142857	0	0	0	0.357142857142857
