"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Ericales"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
3505	4531	"Mire Pelisoo"	58.46667	22.38333	150	"AWI"	150	899	1947	1412	17.0491803278689	0	0.327868852459016	0.327868852459016	0	15.7377049180328	5.57377049180328	1.63934426229508	9.83606557377049	0.655737704918033	11.8032786885246	33.7704918032787	0	1.9672131147541	0.327868852459016	0.327868852459016	0	0	0.327868852459016	0.327868852459016
3505	4531	"Mire Pelisoo"	58.46667	22.38333	160	"AWI"	160	1024	2008	1508	10.4918032786885	0	0	0.327868852459016	0	20.655737704918	4.59016393442623	1.31147540983607	9.50819672131147	0	14.0983606557377	35.4098360655738	0.327868852459016	2.29508196721311	0.327868852459016	0	0	0	0.327868852459016	0.327868852459016
3505	4531	"Mire Pelisoo"	58.46667	22.38333	170	"AWI"	170	1112	2106	1601	9.44055944055944	0	0	0	0.34965034965035	18.5314685314685	4.1958041958042	1.3986013986014	13.2867132867133	0	15.7342657342657	33.9160839160839	0	1.74825174825175	0.34965034965035	0.34965034965035	0	0	0.34965034965035	0.34965034965035
3505	4531	"Mire Pelisoo"	58.46667	22.38333	180	"AWI"	180	1279	2164	1694	10.4294478527607	0	0	0.613496932515337	0	22.0858895705521	4.29447852760736	2.14723926380368	6.74846625766871	0	14.4171779141104	36.8098159509202	0	0.920245398773006	0	0.306748466257669	0	0	0.306748466257669	0.920245398773006
3505	4531	"Mire Pelisoo"	58.46667	22.38333	190	"AWI"	190	1394	2245	1790	8.22784810126582	0.316455696202532	0	0	0.632911392405063	21.8354430379747	3.16455696202532	1.58227848101266	5.37974683544304	0	18.3544303797468	37.6582278481013	0	1.58227848101266	0.316455696202532	0	0	0	0.316455696202532	0.632911392405063
3505	4531	"Mire Pelisoo"	58.46667	22.38333	200	"AWI"	200	1654	2287	1890	4.5643153526971	0	0	0	0	32.3651452282158	4.5643153526971	2.0746887966805	5.39419087136929	0	14.1078838174274	33.6099585062241	0	1.6597510373444	0	0.4149377593361	0	0	0.4149377593361	0.829875518672199
3505	4531	"Mire Pelisoo"	58.46667	22.38333	210	"AWI"	210	1884	2395	2095	9.23913043478261	0	0	0	0	22.2826086956522	6.52173913043478	2.17391304347826	16.8478260869565	0	11.4130434782609	26.0869565217391	0	2.17391304347826	0.543478260869565	0.543478260869565	0	0	0.543478260869565	1.6304347826087
3505	4531	"Mire Pelisoo"	58.46667	22.38333	220	"AWI"	220	2128	2769	2495	15	0	0	0.769230769230769	0	24.2307692307692	5.76923076923077	1.53846153846154	15	0.384615384615385	10.7692307692308	21.9230769230769	0	1.92307692307692	0.384615384615385	0.384615384615385	0	0	0.384615384615385	1.53846153846154
3505	4531	"Mire Pelisoo"	58.46667	22.38333	230	"AWI"	230	2313	3200	2755	9.28270042194093	0	0	0.421940928270042	0	21.5189873417722	7.17299578059072	2.53164556962025	17.7215189873418	0	12.6582278481013	24.0506329113924	0	2.10970464135021	0.421940928270042	0.843881856540084	0	0	0	1.26582278481013
3505	4531	"Mire Pelisoo"	58.46667	22.38333	240	"AWI"	240	2463	3288	2927	11.6182572614108	0	0	0	0.4149377593361	17.0124481327801	6.63900414937759	1.2448132780083	11.2033195020747	0	21.1618257261411	25.7261410788382	0	2.9045643153527	0.4149377593361	0	0	0	0.4149377593361	1.2448132780083
3505	4531	"Mire Pelisoo"	58.46667	22.38333	250	"AWI"	250	2644	3383	3071	11.4391143911439	0.3690036900369	0.3690036900369	0	0	25.4612546125461	8.11808118081181	1.1070110701107	12.1771217712177	0	17.7121771217712	19.5571955719557	0	1.8450184501845	0.3690036900369	0	0	0	0	1.4760147601476
3505	4531	"Mire Pelisoo"	58.46667	22.38333	260	"AWI"	260	2821	3467	3211	13.3574007220217	0	0	0.36101083032491	0	22.3826714801444	6.85920577617329	1.80505415162455	13.7184115523466	0	19.85559566787	17.3285198555957	0	2.16606498194946	0.72202166064982	0	0	0	0.72202166064982	0.72202166064982
3505	4531	"Mire Pelisoo"	58.46667	22.38333	270	"AWI"	270	3129	3559	3351	12.2302158273381	0	0	0	0	21.2230215827338	6.47482014388489	1.79856115107914	14.7482014388489	0	20.5035971223022	18.3453237410072	0	1.79856115107914	0.719424460431655	0	0	0	1.07913669064748	1.07913669064748
3505	4531	"Mire Pelisoo"	58.46667	22.38333	280	"AWI"	280	3318	3773	3506	10.7142857142857	0	0	0	0	16.2698412698413	8.33333333333333	2.38095238095238	12.6984126984127	0.793650793650794	25	19.4444444444444	0	2.38095238095238	0.396825396825397	0	0	0	0.396825396825397	1.19047619047619
3505	4531	"Mire Pelisoo"	58.46667	22.38333	290	"AWI"	290	3451	4241	3734	11.2903225806452	0.403225806451613	0	0.403225806451613	0.403225806451613	18.9516129032258	6.85483870967742	1.20967741935484	7.66129032258065	0	26.6129032258064	20.9677419354839	0	2.82258064516129	1.20967741935484	0	0	0	0.806451612903226	0.403225806451613
3505	4531	"Mire Pelisoo"	58.46667	22.38333	300	"AWI"	300	3507	4990	3953	12.7659574468085	0.425531914893617	0	0	0	18.2978723404255	5.95744680851064	2.97872340425532	6.38297872340426	0	30.2127659574468	18.7234042553191	0	1.70212765957447	0.851063829787234	0	0	0	0.425531914893617	1.27659574468085
3505	4531	"Mire Pelisoo"	58.46667	22.38333	310	"AWI"	310	3662	5327	4248	16.7808219178082	0	0.342465753424658	0	0	20.5479452054795	7.87671232876712	1.02739726027397	1.36986301369863	0	14.7260273972603	29.4520547945205	0	3.08219178082192	0.684931506849315	0.342465753424658	0	0	2.3972602739726	1.36986301369863
3505	4531	"Mire Pelisoo"	58.46667	22.38333	320	"AWI"	320	3758	5864	4538	17.0454545454545	1.13636363636364	0	0	0	18.9393939393939	7.1969696969697	3.78787878787879	0.757575757575758	0	8.71212121212121	34.469696969697	0	3.03030303030303	0.378787878787879	0.378787878787879	0	0	2.27272727272727	1.89393939393939
3505	4531	"Mire Pelisoo"	58.46667	22.38333	330	"AWI"	330	3966	6108	4839	20.8695652173913	0	0.434782608695652	0	0.869565217391304	23.0434782608696	5.65217391304348	3.91304347826087	3.04347826086957	0	5.21739130434783	29.1304347826087	0	3.04347826086957	0.869565217391304	0.434782608695652	0	0	1.73913043478261	1.73913043478261
3505	4531	"Mire Pelisoo"	58.46667	22.38333	340	"AWI"	340	4103	6455	5132	20.1581027667984	0	0	0	0	22.5296442687747	6.32411067193676	2.37154150197628	9.09090909090909	0	5.13833992094862	28.8537549407115	0.395256916996047	2.37154150197628	0.395256916996047	0	0	0	0.790513833992095	1.58102766798419
3505	4531	"Mire Pelisoo"	58.46667	22.38333	350	"AWI"	350	4352	6695	5422	23.1617647058824	0	0	0.367647058823529	0	23.1617647058824	7.72058823529412	1.83823529411765	12.5	0	3.67647058823529	19.1176470588235	0.367647058823529	1.83823529411765	0.735294117647059	0.367647058823529	0	0	3.30882352941176	1.83823529411765
3505	4531	"Mire Pelisoo"	58.46667	22.38333	360	"AWI"	360	4525	6986	5688	17.8030303030303	0.378787878787879	0.378787878787879	0	0	25.7575757575758	12.5	2.65151515151515	0.378787878787879	0	4.92424242424242	28.030303030303	0	2.65151515151515	0.757575757575758	0	0	0	0.757575757575758	3.03030303030303
3505	4531	"Mire Pelisoo"	58.46667	22.38333	370	"AWI"	370	4780	7232	5993	24.7232472324723	0	0	0.3690036900369	0	28.4132841328413	6.27306273062731	3.3210332103321	0.3690036900369	0	1.8450184501845	22.8782287822878	0	3.3210332103321	0.738007380073801	0.3690036900369	0	0	2.5830258302583	4.7970479704797
3505	4531	"Mire Pelisoo"	58.46667	22.38333	380	"AWI"	380	5011	7498	6284	22.8136882129278	0	0.380228136882129	0	0.380228136882129	25.8555133079848	6.4638783269962	3.80228136882129	0.380228136882129	0	1.52091254752852	28.1368821292776	0	3.80228136882129	0.760456273764259	1.14068441064639	0	0	1.52091254752852	3.04182509505703
3505	4531	"Mire Pelisoo"	58.46667	22.38333	390	"AWI"	390	5277	7716	6567	25.4032258064516	0.403225806451613	0.806451612903226	0	0	22.5806451612903	7.25806451612903	3.62903225806452	1.61290322580645	0	0.806451612903226	26.2096774193548	0	3.62903225806452	1.20967741935484	0	0	0	1.61290322580645	4.83870967741935
3505	4531	"Mire Pelisoo"	58.46667	22.38333	400	"AWI"	400	5559	7968	6861	20.7407407407407	0.37037037037037	0.740740740740741	0	0.37037037037037	19.6296296296296	12.5925925925926	2.22222222222222	0	0	1.85185185185185	30.3703703703704	0.37037037037037	2.22222222222222	0.740740740740741	0.37037037037037	0.37037037037037	0	1.85185185185185	5.18518518518519
3505	4531	"Mire Pelisoo"	58.46667	22.38333	410	"AWI"	410	5832	8154	7155	20.7357859531773	0	0.334448160535117	0	0.334448160535117	16.3879598662207	18.3946488294314	1.67224080267559	0.668896321070234	0	0.668896321070234	33.7792642140468	0	1.67224080267559	1.00334448160535	0.668896321070234	0	0	1.00334448160535	2.67558528428094
3505	4531	"Mire Pelisoo"	58.46667	22.38333	420	"AWI"	420	6190	8361	7442	20.5882352941176	0	0.367647058823529	0.367647058823529	0.735294117647059	19.4852941176471	16.9117647058824	3.30882352941176	0.367647058823529	0	0.367647058823529	31.9852941176471	0	1.10294117647059	0.367647058823529	0.735294117647059	0	0	0.735294117647059	2.57352941176471
3505	4531	"Mire Pelisoo"	58.46667	22.38333	430	"AWI"	430	6514	8549	7739	16.3716814159292	0	0.442477876106195	0.442477876106195	0.884955752212389	27.8761061946903	8.84955752212389	1.76991150442478	0	0	0.884955752212389	34.9557522123894	0	1.76991150442478	0.884955752212389	1.32743362831858	0	0	0.442477876106195	3.09734513274336
3505	4531	"Mire Pelisoo"	58.46667	22.38333	440	"AWI"	440	6972	8698	8030	14.9779735682819	0	0	0	1.3215859030837	26.431718061674	9.69162995594714	1.3215859030837	0.881057268722467	0	1.3215859030837	32.15859030837	0	1.3215859030837	1.3215859030837	1.3215859030837	0	0	0.881057268722467	7.04845814977974
3505	4531	"Mire Pelisoo"	58.46667	22.38333	450	"AWI"	450	7294	8870	8338	10.5263157894737	0.37593984962406	0	0.37593984962406	1.50375939849624	34.2105263157895	6.39097744360902	2.63157894736842	0	0	1.12781954887218	33.4586466165414	0.75187969924812	2.63157894736842	0	1.50375939849624	0	0	0	4.51127819548872
3505	4531	"Mire Pelisoo"	58.46667	22.38333	460	"AWI"	460	7948	8997	8572	7.78688524590164	0.409836065573771	0	0.409836065573771	0	36.0655737704918	4.50819672131148	2.45901639344262	0	0	0	42.2131147540984	0	2.45901639344262	0	1.63934426229508	0	0	0.409836065573771	1.63934426229508
3505	4531	"Mire Pelisoo"	58.46667	22.38333	470	"AWI"	470	8480	9163	8811	7.11297071129707	0	0	0.836820083682008	0	33.0543933054393	4.18410041841004	2.09205020920502	0	0	0	45.6066945606695	0	2.09205020920502	0	1.25523012552301	0	0	0.836820083682008	2.92887029288703
3505	4531	"Mire Pelisoo"	58.46667	22.38333	480	"AWI"	480	8639	9346	8969	6.03448275862069	0.431034482758621	0	0.862068965517241	0	35.7758620689655	4.31034482758621	1.72413793103448	0	0	0	45.6896551724138	0	1.72413793103448	0	1.29310344827586	0	0	0	2.1551724137931
3505	4531	"Mire Pelisoo"	58.46667	22.38333	490	"AWI"	490	8707	9644	9101	7.72946859903382	0.483091787439614	0	0.966183574879227	0	27.536231884058	3.86473429951691	1.44927536231884	0	0	0	53.1400966183575	0	1.44927536231884	0	0.966183574879227	0	0	0.483091787439614	1.93236714975845
3505	4531	"Mire Pelisoo"	58.46667	22.38333	500	"AWI"	500	8840	9774	9254	6.36363636363636	0.454545454545455	0	0.454545454545455	0.454545454545455	27.7272727272727	6.81818181818182	2.72727272727273	0	0	0	48.1818181818182	0	2.72727272727273	0	0.909090909090909	0	0.454545454545455	0	2.72727272727273
3505	4531	"Mire Pelisoo"	58.46667	22.38333	510	"AWI"	510	8927	9973	9403	3.53982300884956	0.442477876106195	0	0.442477876106195	0	28.3185840707965	6.63716814159292	1.76991150442478	0	0	0	53.0973451327434	0	1.76991150442478	0	1.32743362831858	0	0	0	2.65486725663717
3505	4531	"Mire Pelisoo"	58.46667	22.38333	520	"AWI"	520	9062	10086	9555	1.38888888888889	0	0	0.462962962962963	0	31.9444444444444	3.24074074074074	1.38888888888889	0	0	0	58.7962962962963	0	1.38888888888889	0	0	0	0	0	1.38888888888889
3505	4531	"Mire Pelisoo"	58.46667	22.38333	530	"AWI"	530	9190	10243	9701	0.943396226415094	0	0	0.471698113207547	0	30.6603773584906	2.35849056603774	1.88679245283019	0	0	0	59.9056603773585	0	1.88679245283019	0	0.943396226415094	0	0	0	0.943396226415094
3505	4531	"Mire Pelisoo"	58.46667	22.38333	540	"AWI"	540	9371	10356	9856	0.900900900900901	0.45045045045045	0	1.35135135135135	0.45045045045045	29.7297297297297	3.6036036036036	1.35135135135135	0	0	0	57.6576576576577	0	1.35135135135135	0	1.35135135135135	0	0	0	1.8018018018018
3505	4531	"Mire Pelisoo"	58.46667	22.38333	550	"AWI"	550	9557	10510	10014	1.38248847926267	0	0	1.38248847926267	0	36.8663594470046	2.30414746543779	1.84331797235023	0	0	0	53.4562211981567	0	1.84331797235023	0	0	0	0	0	0.921658986175115
3505	4531	"Mire Pelisoo"	58.46667	22.38333	560	"AWI"	560	9749	10706	10187	0.523560209424084	0.523560209424084	0	0.523560209424084	0	36.6492146596859	1.57068062827225	1.04712041884817	0	0	0	58.1151832460733	0	1.04712041884817	0	0	0	0	0	0
3505	4531	"Mire Pelisoo"	58.46667	22.38333	565	"AWI"	565	9805	10862	10263	0.465116279069767	0.465116279069767	0	0.930232558139535	0	33.953488372093	0.465116279069767	0.930232558139535	0	0	0	61.8604651162791	0	0.930232558139535	0	0	0	0	0	0
