"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	100	"AWI"	100	572	2101	1297	129	2	0	0	1	0	6	0	0	0	1	0	7	0	0	0	0	0	14	0	22	0	128	0	0	193	0	4	0	0	0	0	0	0	0	0	0	47	105	0	0	0	0	0	0	55	0	0	0	1	0	1	0	0	0	0	0	1	2	19	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	110	"AWI"	110	735	2205	1428	222	2	0	2	0	0	12	0	106	0	1	0	1	0	0	0	0	0	22	0	9	0	0	0	0	161	0	6	0	0	0	0	0	0	0	0	0	65	150	0	0	0	0	1	0	72	0	0	0	1	0	2	0	0	0	0	0	1	1	14	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	120	"AWI"	120	833	2363	1563	260	0	0	1	1	0	3	0	110	0	1	0	1	0	0	1	0	0	20	0	7	0	0	0	0	124	0	3	0	0	0	0	0	0	0	0	0	49	139	0	0	0	0	0	0	38	0	0	0	1	0	2	0	0	0	0	0	0	3	19	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	130	"AWI"	130	975	2466	1695	206	0	0	1	1	0	6	0	0	0	1	0	1	0	0	0	0	0	23	0	26	0	0	0	0	152	0	6	0	0	0	0	0	0	0	0	0	56	157	0	0	0	0	0	0	85	0	0	0	0	0	1	0	0	0	0	0	0	1	20	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	140	"AWI"	140	1085	2566	1843	297	3	71	2	0	0	14	0	84	0	0	0	2	0	0	0	0	0	16	0	13	0	11	0	0	133	0	8	0	0	0	0	0	0	0	0	0	57	155	0	0	0	0	0	0	31	0	0	0	1	0	0	0	1	0	0	0	0	2	8	1	0	1
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	150	"AWI"	150	1212	2681	1979	234	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	20	0	6	0	0	0	0	120	0	1	0	0	0	0	0	0	0	0	0	61	161	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	2	11	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	160	"AWI"	160	1354	2761	2116	149	0	0	2	2	0	9	0	0	0	0	0	1	0	0	0	0	0	22	0	6	0	0	0	0	161	0	5	0	0	0	0	0	0	0	0	0	55	198	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1	2	10	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	170	"AWI"	170	1440	2884	2256	143	1	0	2	0	0	10	0	0	0	0	0	1	0	0	0	0	0	37	0	7	0	0	0	0	164	0	6	0	0	0	0	0	0	0	0	0	37	126	0	0	0	0	0	0	57	0	0	0	1	0	2	0	0	0	0	0	1	1	22	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	180	"AWI"	180	1609	2950	2396	173	3	134	1	1	0	19	0	125	0	0	0	0	0	0	0	0	0	39	0	30	0	0	0	0	119	0	5	0	0	0	0	0	0	0	1	0	47	166	0	0	0	0	0	0	58	0	0	0	0	0	3	0	0	0	0	0	1	2	12	3	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	190	"AWI"	190	1732	3036	2538	186	1	0	0	2	0	20	0	0	0	0	0	1	0	0	0	0	0	38	0	3	0	0	0	0	125	0	7	0	0	0	0	0	0	0	0	0	52	87	0	0	0	0	0	0	57	0	0	0	0	0	2	0	0	0	0	0	1	1	12	0	0	1
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	200	"AWI"	200	1929	3120	2665	172	1	0	1	2	0	11	0	0	0	0	0	1	0	0	0	0	0	43	0	15	0	5	0	0	105	0	13	0	0	0	0	0	0	0	0	0	50	149	0	0	0	0	0	0	56	0	0	0	1	0	1	0	1	0	0	0	1	4	11	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	210	"AWI"	210	2149	3171	2801	238	3	0	2	1	0	12	0	0	0	0	0	0	0	0	1	0	0	27	0	9	0	22	0	0	116	0	5	0	0	0	0	0	0	0	0	0	36	227	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	0	1	13	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	220	"AWI"	220	2295	3263	2944	124	1	0	2	1	1	8	0	127	0	0	0	1	0	0	0	0	0	31	0	6	0	5	0	0	126	0	5	0	0	0	0	0	0	0	0	0	68	167	168	0	0	0	0	0	36	0	0	0	1	0	1	0	0	0	0	0	1	9	10	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	230	"AWI"	230	2634	3299	3051	197	3	0	1	1	0	10	0	63	0	1	0	1	0	0	0	0	0	18	0	40	0	0	0	0	125	0	3	0	0	0	0	0	0	0	0	0	24	349	0	0	0	0	0	0	28	0	0	0	1	0	1	0	0	0	0	0	1	4	9	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	240	"AWI"	240	2908	3354	3167	228	1	66	1	1	0	9	0	61	1	0	0	0	0	0	0	0	0	20	0	7	0	0	0	0	90	0	4	0	0	0	0	0	0	0	0	0	42	353	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	5	9	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	250	"AWI"	250	3042	3471	3293	144	2	0	2	1	0	9	0	0	0	1	0	0	0	0	0	0	0	33	0	6	0	0	0	0	188	1	13	0	0	0	0	0	0	0	0	0	118	177	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	1	2	20	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	260	"AWI"	260	3116	3683	3409	310	5	0	1	0	0	9	0	53	0	1	0	1	0	0	0	0	0	30	0	4	0	0	0	0	87	0	2	0	0	0	0	0	0	0	0	0	75	241	0	0	0	0	0	0	35	0	0	0	1	0	1	0	0	0	0	0	1	5	18	2	0	1
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	270	"AWI"	270	3192	3910	3523	160	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	31	0	15	0	0	1	0	132	0	5	0	0	0	0	0	0	0	0	0	89	254	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	6	34	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	280	"AWI"	280	3372	3976	3658	255	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	46	0	20	0	0	0	0	67	0	16	0	0	0	0	0	0	0	0	0	138	183	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	13	33	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	290	"AWI"	290	3463	4097	3795	291	0	88	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	42	0	75	0	0	0	0	63	0	12	0	0	0	0	0	0	0	0	0	46	282	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	300	"AWI"	300	3676	4198	3929	106	1	126	1	1	0	5	0	51	0	2	0	0	0	0	0	0	0	80	0	13	0	0	0	0	78	0	15	0	0	0	0	0	0	0	0	0	88	258	127	0	0	0	0	0	52	0	0	0	1	0	2	0	1	0	0	0	1	15	114	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	310	"AWI"	310	3811	4355	4077	40	2	111	1	2	0	10	0	64	0	0	0	1	0	0	0	0	0	95	0	3	0	0	0	0	44	0	4	0	0	0	0	0	0	0	0	0	60	379	0	0	0	0	0	0	39	0	0	0	1	0	2	0	0	0	0	0	1	14	29	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	320	"AWI"	320	3905	4580	4211	18	3	0	1	0	0	8	0	39	0	0	0	0	0	0	1	0	0	42	0	8	0	0	2	0	46	0	14	0	0	0	0	0	0	0	0	0	48	575	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	1	15	25	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	330	"AWI"	330	3991	4723	4351	8	2	98	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	101	0	5	0	0	0	0	39	0	6	0	0	0	0	0	0	0	0	0	47	375	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	27	24	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	340	"AWI"	340	4042	4937	4483	15	1	109	0	1	0	2	0	48	0	0	0	0	0	0	0	0	1	97	0	16	0	0	3	0	47	0	7	0	0	0	0	0	0	0	0	0	28	488	0	0	0	0	1	0	47	0	0	0	0	0	1	0	0	0	0	0	0	20	25	4	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	350	"AWI"	350	4215	5035	4616	29	3	0	1	0	0	3	0	0	0	1	0	1	0	0	0	0	0	74	0	21	0	0	0	0	32	0	5	0	0	0	0	0	0	0	0	0	25	538	0	0	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	16	37	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	360	"AWI"	360	4309	5144	4757	2	8	119	1	0	1	12	0	0	0	0	0	1	0	0	0	0	0	91	0	28	0	0	0	0	33	0	17	0	0	0	0	0	0	0	0	0	23	430	0	0	0	0	0	0	66	0	0	0	1	0	0	0	0	0	0	0	1	20	58	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	370	"AWI"	370	4454	5273	4882	1	3	100	1	1	0	4	0	67	0	0	0	1	0	0	0	0	0	111	0	16	0	0	0	0	17	0	23	1	0	0	0	0	0	0	0	0	12	438	0	0	0	0	0	0	85	0	0	0	0	0	0	0	1	0	0	0	1	25	46	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	380	"AWI"	380	4630	5342	5006	1	2	0	0	0	0	4	0	72	0	0	0	1	0	0	1	0	0	64	0	10	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	15	532	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	17	31	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	390	"AWI"	390	4731	5474	5139	1	9	159	0	1	0	4	0	84	0	0	0	1	0	0	0	0	0	153	0	11	0	0	0	0	18	0	45	0	0	0	0	0	0	0	0	0	10	277	0	0	0	0	0	0	82	0	0	0	1	0	0	0	0	0	0	0	1	22	88	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	400	"AWI"	400	4873	5532	5229	4	2	117	0	1	0	10	0	66	0	0	0	5	0	0	0	0	0	102	0	6	0	7	0	0	13	0	15	0	0	0	0	0	0	0	0	0	6	476	0	0	0	0	0	0	42	0	0	0	1	0	5	0	0	0	0	0	0	22	50	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	410	"AWI"	410	4959	5617	5319	1	3	0	0	0	0	12	0	61	0	0	0	2	0	0	0	0	0	103	0	5	0	0	0	0	9	0	41	0	0	0	0	0	0	0	0	0	7	447	0	0	0	0	0	0	63	2	0	0	0	0	1	0	0	0	0	0	0	21	52	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	420	"AWI"	420	5090	5699	5402	0	8	0	1	2	0	17	0	102	0	0	0	1	0	0	0	0	0	176	0	18	0	0	4	0	12	0	63	0	0	0	0	0	0	0	0	0	11	225	0	0	0	0	0	0	79	0	0	0	1	0	4	0	0	0	0	0	1	30	69	1	0	1
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	430	"AWI"	430	5234	5752	5488	0	7	0	1	2	0	9	0	90	0	0	0	0	0	0	0	0	0	165	0	37	0	0	0	0	3	0	27	0	0	0	0	0	0	0	0	0	12	245	0	0	0	0	0	0	70	0	0	0	2	0	4	0	0	0	0	0	1	52	82	0	0	1
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	440	"AWI"	440	5340	5836	5579	0	1	0	1	1	0	1	0	41	0	0	0	1	0	0	0	0	0	79	0	16	0	0	0	0	12	0	24	0	0	0	0	0	0	0	0	0	4	658	0	0	0	0	0	0	28	0	0	0	0	0	1	0	1	0	0	0	0	13	57	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	450	"AWI"	450	5526	6034	5747	42	2	88	1	0	0	14	0	58	0	1	0	1	0	0	0	0	0	120	0	21	0	0	2	0	33	0	32	0	0	0	0	0	0	0	0	0	23	382	0	0	0	0	0	0	57	0	0	0	1	0	0	0	0	0	0	0	1	18	63	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	460	"AWI"	460	5576	6456	5902	1	2	0	1	1	1	12	0	112	0	0	0	18	0	0	0	0	0	173	0	42	0	0	1	0	4	0	74	0	0	0	0	0	0	0	0	0	15	210	0	0	0	0	0	0	106	0	0	0	1	0	1	0	1	0	0	0	2	38	98	4	0	1
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	470	"AWI"	470	5704	6724	6099	0	3	115	1	0	1	7	0	77	0	0	0	8	0	0	0	0	0	160	0	11	0	0	0	0	4	0	27	0	0	0	0	0	0	0	0	0	10	286	0	0	0	0	0	0	56	0	0	0	1	0	1	0	0	0	0	0	1	45	119	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	480	"AWI"	480	5795	7032	6318	0	3	131	0	1	0	3	0	69	0	0	0	11	0	0	0	0	0	141	0	11	0	0	0	0	4	0	37	0	0	0	0	0	0	0	0	0	2	396	0	0	0	0	0	0	57	0	0	0	0	0	1	0	0	0	0	0	2	38	63	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	490	"AWI"	490	5902	7376	6512	1	6	0	1	0	0	9	0	58	0	0	0	17	0	0	0	0	0	110	0	4	0	0	1	0	3	0	31	0	0	0	0	0	0	0	0	0	9	489	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	42	100	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	500	"AWI"	500	6079	7518	6739	14	6	127	2	1	0	9	0	121	0	0	0	23	0	0	0	0	0	162	0	12	0	0	1	0	20	0	39	0	0	0	0	0	0	0	0	0	26	202	0	0	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	3	39	129	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	510	"AWI"	510	6193	7743	6973	5	2	133	1	0	0	1	0	74	0	1	0	9	0	0	1	0	0	180	0	18	0	0	0	0	4	0	34	0	0	0	0	0	0	0	0	0	6	228	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	1	42	120	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	520	"AWI"	520	6424	7891	7187	6	1	130	0	0	0	8	0	50	0	0	0	13	0	0	0	0	0	208	0	31	0	0	1	0	7	0	33	0	0	0	0	0	0	0	0	0	8	274	0	0	0	0	0	0	53	0	0	0	0	0	0	0	3	0	1	0	2	44	89	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	530	"AWI"	530	6625	8007	7414	3	0	156	1	0	0	12	0	64	0	0	0	13	0	0	0	0	0	181	0	30	0	0	1	0	2	0	26	0	0	0	0	0	0	0	0	0	5	242	0	0	0	0	0	0	63	0	0	0	1	0	1	0	1	0	0	0	1	52	124	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	540	"AWI"	540	6871	8164	7625	0	1	149	2	1	1	3	0	135	0	1	0	9	0	0	0	0	0	199	0	34	0	0	5	0	6	0	40	0	0	0	0	0	0	0	0	0	12	163	0	0	0	0	0	0	53	0	0	0	0	0	3	0	2	0	0	0	2	32	149	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	550	"AWI"	550	7327	8245	7819	10	1	0	1	0	1	11	0	88	0	1	0	5	0	0	0	0	0	235	0	47	0	0	0	0	13	0	24	0	0	0	0	0	0	0	0	0	4	170	0	0	0	0	0	0	46	0	0	0	1	0	1	0	1	0	0	0	3	31	120	3	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	560	"AWI"	560	7594	8388	8026	2	0	72	2	0	0	8	0	91	0	1	0	3	0	0	0	0	0	133	0	107	0	0	1	0	2	0	13	0	0	0	0	0	0	0	0	0	3	379	176	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	28	71	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	570	"AWI"	570	7767	8528	8177	0	2	129	1	1	0	5	0	68	0	1	0	10	0	0	0	0	0	294	0	20	0	33	0	0	1	0	20	0	0	0	0	0	0	0	0	0	2	201	0	0	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	35	110	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	580	"AWI"	580	7869	8786	8308	0	1	0	1	0	1	5	0	82	0	1	0	7	0	0	0	0	0	355	0	13	0	0	3	0	4	0	22	0	0	0	0	0	0	0	0	0	3	105	0	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	0	0	1	49	114	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	590	"AWI"	590	7989	9005	8444	0	1	0	1	0	0	3	0	66	0	1	0	1	0	0	1	0	0	349	0	13	0	0	2	0	4	0	23	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	27	0	0	0	0	0	1	0	1	0	1	0	0	39	106	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	600	"AWI"	600	8089	9127	8580	1	1	0	1	0	0	10	0	48	0	1	0	3	0	0	0	0	0	240	0	19	0	0	1	0	5	0	27	0	0	0	0	0	0	0	0	0	1	281	0	0	0	0	0	0	48	0	0	0	1	0	1	0	0	0	0	0	0	11	118	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	610	"AWI"	610	8164	9350	8709	2	0	0	0	0	2	1	0	72	0	1	0	4	0	0	0	0	0	313	0	16	0	82	0	0	6	0	12	0	0	0	0	0	0	0	0	0	1	266	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	0	1	34	88	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	620	"AWI"	620	8305	9444	8852	0	0	123	0	1	0	6	0	113	0	0	0	0	0	0	0	0	0	324	0	36	0	0	0	0	6	0	31	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	52	0	0	0	0	0	1	0	0	0	0	2	1	30	126	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	630	"AWI"	630	8410	9562	8997	0	1	88	1	0	1	7	0	117	0	2	0	4	0	0	0	0	0	350	0	66	0	0	1	0	0	0	40	0	0	0	0	0	0	0	0	0	3	113	0	0	0	0	0	0	35	0	0	0	2	0	4	0	0	0	0	2	1	18	130	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	640	"AWI"	640	8555	9687	9131	0	1	89	1	1	0	10	0	96	0	0	0	3	0	0	0	0	0	354	0	97	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	167	148	0	0	0	0	0	25	0	0	0	0	0	3	0	0	0	0	0	2	20	130	0	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	650	"AWI"	650	8735	9765	9275	0	0	0	0	0	0	5	0	117	0	0	0	1	0	0	0	0	0	461	0	56	0	8	0	0	1	0	18	0	0	0	0	0	0	0	0	0	1	58	0	0	0	0	0	0	20	0	0	0	2	0	4	0	0	0	0	0	1	19	96	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	660	"AWI"	660	8881	9902	9414	7	1	0	1	0	1	6	0	114	0	0	0	1	0	0	0	0	0	298	0	53	0	5	0	0	6	0	10	0	0	0	0	0	0	0	0	0	7	143	0	0	0	0	0	0	24	0	0	0	1	0	0	0	1	0	0	0	1	23	88	1	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	670	"AWI"	670	9276	9984	9554	0	0	0	1	1	1	4	0	93	0	1	0	1	0	0	0	0	0	355	0	65	0	0	0	0	0	0	7	0	1	0	1	0	0	0	0	0	2	91	266	0	0	0	1	0	11	0	0	0	2	0	4	0	0	0	0	0	3	22	119	3	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	680	"AWI"	680	9485	10122	9731	0	1	0	1	2	0	20	0	255	0	0	0	1	0	0	0	0	0	102	0	35	0	57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	317	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	13	153	4	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	690	"AWI"	690	9821	10477	10155	0	0	0	2	3	0	25	0	614	0	0	0	5	0	0	0	0	0	6	0	107	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	213	0	0	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	2	1	152	8	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	700	"AWI"	700	10053	11118	10694	0	0	0	1	1	0	12	0	596	0	0	0	0	0	0	0	0	0	9	0	73	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	64	287	0	0	0	1	0	3	0	0	0	1	0	4	0	0	0	0	0	1	2	75	2	0	0
3366	4364	"Puscizna Rekowianska"	49.471458	19.809474	710	"AWI"	710	10235	11717	11143	0	0	0	2	1	0	12	0	661	0	0	0	0	1	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	391	0	0	0	0	0	1	0	0	0	2	0	11	0	0	0	0	0	1	0	1	7	0	0
