"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16094	24842	"Carquefou"	47.30917	-1.47694	5	"AWI"	5	-51	214	45	0	52.536231884058	0.181159420289855	0.36231884057971	0.36231884057971	0.543478260869565	0	1.26811594202899	0	0.72463768115942	0.181159420289855	0	0	0	0	0	8.51449275362319	3.07971014492754	0	0	0	0	0.181159420289855	0.181159420289855	0	0	0	0	0	0.905797101449275	0	0.36231884057971	1.44927536231884	16.6666666666667	0	0	0.543478260869565	6.88405797101449	0	0.72463768115942	0	0.905797101449275	1.99275362318841	0.905797101449275	0.181159420289855	0	0.181159420289855	0	0	0.181159420289855	0
16094	24842	"Carquefou"	47.30917	-1.47694	10	"AWI"	10	-13	267	100	0	46.0496613995485	0.225733634311512	0.451467268623025	0.451467268623025	0	0	1.12866817155756	0	0.451467268623025	0	0.225733634311512	0	0	0.225733634311512	0	6.77200902934537	6.09480812641084	0	0.225733634311512	0	0	0.225733634311512	0.90293453724605	0	0.225733634311512	0	0	0	1.35440180586907	0	0	3.6117381489842	20.0902934537246	0	0	0.677200902934537	7.2234762979684	0	0.451467268623025	0	0	1.12866817155756	0.225733634311512	0	0	0.90293453724605	0.225733634311512	0.225733634311512	0	0.225733634311512
16094	24842	"Carquefou"	47.30917	-1.47694	15	"AWI"	15	24	321	156	0	52.7851458885942	0.26525198938992	0.26525198938992	0	0	0	1.3262599469496	0	0.26525198938992	0.26525198938992	0.26525198938992	0	0	0.26525198938992	0	4.77453580901857	2.12201591511936	0	0	0.26525198938992	0	0.26525198938992	0.26525198938992	0	0.530503978779841	0	0	0	0.795755968169761	0	0.530503978779841	1.3262599469496	19.6286472148541	0	0	2.6525198938992	5.03978779840849	0.530503978779841	0.530503978779841	0	1.59151193633952	2.12201591511936	0.26525198938992	0.26525198938992	0	0.530503978779841	0.26525198938992	0	0	0
16094	24842	"Carquefou"	47.30917	-1.47694	20	"AWI"	20	66	373	211	0	35.7988165680473	0.29585798816568	0.591715976331361	0	0	0	1.4792899408284	0	0.29585798816568	0	0	0	0.29585798816568	0	0	5.62130177514793	2.36686390532544	0	0	0	0	0	0.29585798816568	0	0	0.29585798816568	0	0	0	0	0	6.50887573964497	22.189349112426	0	0.29585798816568	2.36686390532544	5.62130177514793	0.591715976331361	0	9.17159763313609	0.591715976331361	1.18343195266272	1.77514792899408	0.887573964497041	0	0	0.29585798816568	0	0	1.18343195266272
16094	24842	"Carquefou"	47.30917	-1.47694	25	"AWI"	25	116	419	268	0	62.8230616302187	0.198807157057654	0.397614314115308	0.397614314115308	0.198807157057654	0	1.39165009940358	0	0.397614314115308	0	0	0	0	0	0	7.75347912524851	1.59045725646123	0	0	0	0	0.198807157057654	0.397614314115308	0	0.198807157057654	0	0	0.198807157057654	0.397614314115308	0	0.198807157057654	1.78926441351889	12.7236580516899	0	0	0	6.95825049701789	0.198807157057654	0.397614314115308	0	0	0.397614314115308	0.198807157057654	0	0	0.198807157057654	0.198807157057654	0	0	0.198807157057654
16094	24842	"Carquefou"	47.30917	-1.47694	30	"AWI"	30	164	464	325	0	51.588785046729	0.186915887850467	0.186915887850467	0.373831775700935	0.186915887850467	0	0.560747663551402	0	0.186915887850467	0.186915887850467	0	0	0	0	0	7.28971962616822	4.85981308411215	0	0	0	0	0.186915887850467	0.373831775700935	0	0.560747663551402	0.186915887850467	0	0	0.186915887850467	0	0.186915887850467	1.30841121495327	18.1308411214953	0	0	0.186915887850467	9.34579439252336	0.373831775700935	0.186915887850467	0	1.86915887850467	0.373831775700935	0.186915887850467	0	0	0.560747663551402	0.186915887850467	0	0	0
16094	24842	"Carquefou"	47.30917	-1.47694	35	"AWI"	35	211	503	379	0	51.8018018018018	0.225225225225225	0.225225225225225	0.225225225225225	0	0	1.8018018018018	0	0.225225225225225	0	0	0	0	0	0	6.53153153153153	3.82882882882883	0	0	0	0	1.35135135135135	0.45045045045045	0.225225225225225	0.675675675675676	0	0	0	0.45045045045045	0.225225225225225	0	1.35135135135135	15.990990990991	0	0	0.45045045045045	5.18018018018018	0.675675675675676	0.675675675675676	0	1.8018018018018	4.5045045045045	0.225225225225225	0	0	0.675675675675676	0.225225225225225	0	0	0
16094	24842	"Carquefou"	47.30917	-1.47694	40	"AWI"	40	267	544	436	0	33.5276967930029	0.291545189504373	1.16618075801749	0.291545189504373	0.291545189504373	0	1.16618075801749	0	0.583090379008746	0.87463556851312	0	0	0.291545189504373	0	0	4.66472303206997	9.62099125364431	0.583090379008746	0	0	0	0.291545189504373	0	0	0.291545189504373	0	0.583090379008746	0	0.87463556851312	0	0	0.87463556851312	29.1545189504373	0	0	0	6.70553935860058	0.87463556851312	2.62390670553936	0	1.16618075801749	2.04081632653061	0.291545189504373	0	0.87463556851312	0	0	0	0	0
16094	24842	"Carquefou"	47.30917	-1.47694	45	"AWI"	45	316	591	492	0	62.0689655172414	0.246305418719212	0.246305418719212	0.492610837438424	0.246305418719212	0	2.70935960591133	0	0.738916256157635	0	0	0	0	0	0	4.43349753694581	1.97044334975369	0	0	0	0	0.492610837438424	0.246305418719212	0	0.492610837438424	0	0	0	1.72413793103448	0	0.246305418719212	0.985221674876847	18.2266009852217	0	0	0	2.95566502463054	0	0.246305418719212	0	0.246305418719212	0.492610837438424	0	0	0.246305418719212	0.246305418719212	0	0	0	0
16094	24842	"Carquefou"	47.30917	-1.47694	50	"AWI"	50	361	630	534	0	0.574712643678161	0.574712643678161	0.28735632183908	0	0.28735632183908	0	0.574712643678161	0	0.574712643678161	0	0.28735632183908	0	0.28735632183908	0	0	1.14942528735632	35.3448275862069	0	0	0.28735632183908	0	0	0.28735632183908	0.574712643678161	0.862068965517241	0	0	0	6.03448275862069	0	0	2.29885057471264	40.5172413793103	0	0	0	3.44827586206897	0	0.28735632183908	0	4.02298850574713	0.28735632183908	0.28735632183908	0.28735632183908	0	0	0.574712643678161	0	0	0
