"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acanthaceae"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cucurbitaceae"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frankeniaceae"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Nerium"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prosopis"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Styrax"	"Tamaricaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3013	3927	"Beysehir Gölü"	37.54167	31.5	170	"AWI"	170	1868	2428	2147	0.917431192660551	0	0	0	0.131061598951507	0	0	9.56749672346003	0	0	0	0	0	0	0	0	0	0	6.15989515072084	0	0.131061598951507	0	0	0	29.3577981651376	0	0	0	0	0	0	0	0	1.17955439056356	0.131061598951507	0	0	0	3.14547837483617	0	0	0	0	0.131061598951507	0	0.131061598951507	0	0	0	0	0	39.1874180865006	0	1.04849279161206	3.6697247706422	0	0	0	0	2.49017038007864	0.655307994757536	0	0	0	1.04849279161206	0	0.131061598951507	0	0.131061598951507	0	0	0	0.131061598951507	0.262123197903014	0	0.131061598951507	0	0	0.131061598951507
3013	3927	"Beysehir Gölü"	37.54167	31.5	180	"AWI"	180	2001	2554	2275	0.302571860816944	0	0	0	0.453857791225416	0	0	7.86686838124055	0	0.151285930408472	0	0	0	0	0	0	0	0.151285930408472	5.59757942511346	0	0	0	0	0	32.9803328290469	0	0	0	0.151285930408472	0	0	0	0	0	0	0	0	0.453857791225416	0.151285930408472	0	0	0	0	0.151285930408472	0	0	0	0	0	0	0.151285930408472	42.0574886535552	0	2.11800302571861	4.08472012102874	0	0	0	0	0.907715582450832	0	0	0	0	1.21028744326778	0	0.302571860816944	0	0	0	0	0	0	0.75642965204236	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	190	"AWI"	190	2140	2678	2405	0.356188780053428	0	0.0890471950133571	0	0.356188780053428	0	0	7.92520035618878	0	0.0890471950133571	0	0.534283170080142	0	0	0	0	0	0	3.56188780053428	0	0	0.356188780053428	0	0	58.4149599287622	0	0	0.178094390026714	0	0.534283170080142	0	0	0	0	0	0	0	0.356188780053428	1.51380231522707	0	0	0	0	0.0890471950133571	0	0.267141585040071	0	0	0	0	0	6.41139804096171	0	1.51380231522707	5.25378450578807	0	0.0890471950133571	0	0	8.37043633125556	2.22617987533393	0	0	0	0.445235975066785	0	0.178094390026714	0.267141585040071	0	0	0	0	0	0.356188780053428	0	0.0890471950133571	0	0	0.178094390026714
3013	3927	"Beysehir Gölü"	37.54167	31.5	200	"AWI"	200	2274	2793	2537	0.290697674418605	0	0	0	0.581395348837209	0	0	4.50581395348837	0	0.290697674418605	0	0	0	0	0	0	0	0.872093023255814	2.76162790697674	0	0.290697674418605	0.145348837209302	0	0	51.3081395348837	0	0	0	0	0	0	0	0	0	0	0	0	1.01744186046512	0.581395348837209	0	0	0	0	0.290697674418605	0	0.436046511627907	0	0	0	0	0	13.953488372093	0	2.61627906976744	13.8081395348837	0	0	0	0	4.94186046511628	0	0	0	0	0.436046511627907	0	0.145348837209302	0.145348837209302	0	0	0	0	0	0.145348837209302	0	0	0	0	0.436046511627907
3013	3927	"Beysehir Gölü"	37.54167	31.5	210	"AWI"	210	2406	2915	2667	0.218818380743982	0.437636761487965	0.218818380743982	0.218818380743982	0	0	0	45.7330415754923	0	0	0	0	0	0	0	0	0	0.437636761487965	4.15754923413567	0	0	0.437636761487965	0	0	7.00218818380744	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0	3.28227571115974	0	0	0	0	0.218818380743982	0	0.656455142231947	0	0	0	0	0	14.6608315098468	0	5.68927789934355	6.78336980306346	0	0	0	0	6.34573304157549	0.656455142231947	0	0	0	1.09409190371991	0	0.87527352297593	0	0	0.218818380743982	0	0	0	0	0.218818380743982	0	0	0	0.218818380743982
3013	3927	"Beysehir Gölü"	37.54167	31.5	220	"AWI"	220	2547	3035	2797	0.413793103448276	0	0	0	0	0	0	14.7586206896552	0	0.137931034482759	0	0	0	0	0	0	0	0.275862068965517	4.55172413793103	0	0	0.137931034482759	0	0.137931034482759	13.6551724137931	0	0	0	0.275862068965517	0	0	0	0	0	0	0	0	0.275862068965517	1.24137931034483	0	0	0	0	0.413793103448276	0	0	0	0	0	0	0.137931034482759	35.8620689655172	0	10.2068965517241	8.13793103448276	0	0	0	0	5.24137931034483	0	0	0	0	2.89655172413793	0	1.10344827586207	0	0	0	0	0	0	0	0	0.137931034482759	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	230	"AWI"	230	2684	3159	2927	0.727272727272727	0	0	0	0	0	0	6.90909090909091	0	0.0909090909090909	0	0.545454545454546	0.181818181818182	0	0	0.0909090909090909	0	0.181818181818182	4	0	0	0	0	0	9.45454545454546	0	0	0.363636363636364	0.0909090909090909	0	0.909090909090909	0	0	9.63636363636364	0.0909090909090909	0	0.272727272727273	0.272727272727273	7.09090909090909	0	0	0	0	0.0909090909090909	0	0.454545454545455	0	0	0	0	0	36.9090909090909	0	3.18181818181818	6.18181818181818	0	0	0	0	3.27272727272727	1.09090909090909	0	0	0	1.72727272727273	0	5.09090909090909	0	0.181818181818182	0	0	0	0	0.545454545454546	0.0909090909090909	0.0909090909090909	0	0	0.181818181818182
3013	3927	"Beysehir Gölü"	37.54167	31.5	240	"AWI"	240	2826	3270	3054	0.309597523219814	0	0	0	0	0	0	5.77915376676987	0	0.515995872033024	0	0	0	0	0	0.103199174406605	1.54798761609907	0.103199174406605	2.37358101135191	0	0	0.103199174406605	0	0	7.22394220846233	0.103199174406605	0	0	0.619195046439629	0	0	0.206398348813209	0	17.5438596491228	0	0.103199174406605	0	0.412796697626419	0.515995872033024	0	0	0	0	0.103199174406605	0	0.309597523219814	0	0.103199174406605	0	0	0	34.8813209494324	0	7.43034055727554	8.46233230134159	0	0	0	0	6.39834881320949	0	0	0.103199174406605	0	1.85758513931889	0	2.2703818369453	0.103199174406605	0	0	0	0	0	0.103199174406605	0	0.103199174406605	0	0.103199174406605	0.103199174406605
3013	3927	"Beysehir Gölü"	37.54167	31.5	250	"AWI"	250	2979	3387	3182	1.62074554294976	0	0	0	0.162074554294976	0	0	11.5072933549433	0	0	0	0	0	0	0	0	0	0.162074554294976	10.3727714748784	0.162074554294976	0	0.324149108589951	0	0	2.43111831442464	0	0.162074554294976	0	0.162074554294976	0	0	0	0	0	0	0	0	0	1.78282009724473	0	0	0	0	0	0	0.486223662884927	0	0	0	0	0	48.2982171799027	0	4.37601296596434	9.40032414910859	0	0	0	0	3.07941653160454	1.29659643435981	0	0	0	2.91734197730956	0	0.972447325769854	0	0.162074554294976	0	0.162074554294976	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	260	"AWI"	260	3134	3509	3312	1.21359223300971	0	0	0	0.970873786407767	0	0	17.4757281553398	0	0	0	0	0	0	0	0	0	0.728155339805825	2.9126213592233	0	0	0.485436893203883	0	0	20.3883495145631	0	0	0	0.485436893203883	0	0	0	0	0	0	0	0	0.485436893203883	0	0	0	0	0.242718446601942	0	0	0.242718446601942	0	0	0	0	0	24.2718446601942	0	4.85436893203883	9.22330097087379	0	0	0	0	10.1941747572816	0	0	0	0	3.88349514563107	0	0.970873786407767	0.242718446601942	0	0	0	0	0	0.242718446601942	0	0.242718446601942	0	0	0.242718446601942
3013	3927	"Beysehir Gölü"	37.54167	31.5	280	"AWI"	280	3452	3759	3575	1.58520475561427	0	0	0	0.132100396301189	0	0	3.5667107001321	0	0	0	0	0	0	0	0	0	3.03830911492734	6.34081902245707	0	0	0	0	0	31.0435931307794	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0	0.132100396301189	0	0	0	0	0	0	0	0.396301188903567	0.132100396301189	0	0	0	0	40.1585204755614	0.132100396301189	0	7.79392338177015	0	0	0	0	2.77410832232497	0	0	0	0	1.1889035667107	0	0.264200792602378	0.792602377807133	0	0	0	0	0	0.396301188903567	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	285	"AWI"	285	3508	3845	3648	0.0857632933104631	0	0.0857632933104631	0	0.0857632933104631	0	0	4.20240137221269	0	0.0857632933104631	0	0.771869639794168	0	0	0	0	0	0.428816466552316	5.48885077186964	0	0	0	0	0	42.967409948542	0	0	0	0.0857632933104631	0	0	0	0	0	0.0857632933104631	0	0	0.257289879931389	0.257289879931389	0	0	0	0	0	0	0.171526586620926	0	0	0	0	0	16.6380789022298	0	1.54373927958834	7.63293310463122	0	0.343053173241852	0	0.943396226415094	3.2590051457976	0.514579759862779	0	0	0	0.857632933104631	0.257289879931389	12.2641509433962	0.171526586620926	0	0	0	0.0857632933104631	0	0.257289879931389	0	0	0.0857632933104631	0	0.0857632933104631
3013	3927	"Beysehir Gölü"	37.54167	31.5	290	"AWI"	290	3565	3934	3721	0.229709035222052	0	0	0	0.0765696784073507	0	0	3.36906584992343	0	0	0	0	0	0	0	0	0	0.153139356814701	6.27871362940276	0	0	0	0	0	43.5681470137825	0	0	0.153139356814701	0	0	0	0	0.0765696784073507	0	0	0	0	0.0765696784073507	0.535987748851455	0	0	0	0	0	0.0765696784073507	0.0765696784073507	0	0	0.153139356814701	0	0	14.0888208269525	0	0.535987748851455	5.81929555895865	0	0	0	0.153139356814701	1.22511485451761	0.535987748851455	0	0	0	0.689127105666156	0.0765696784073507	21.7457886676876	0.0765696784073507	0	0	0	0	0	0.153139356814701	0	0	0	0	0.0765696784073507
3013	3927	"Beysehir Gölü"	37.54167	31.5	295	"AWI"	295	3625	4020	3795	0.150829562594268	0	0	0	0	0	0	2.18702865761689	0	0	0	0.52790346907994	0.0754147812971342	0.150829562594268	0	0	0.452488687782805	0.226244343891403	5.88235294117647	0	0	0.150829562594268	0	0	51.5082956259427	0	0	0	0	0	0	0	0	0	0.0754147812971342	0	0	0.0754147812971342	0.150829562594268	0	0	0	0	0	0	0.150829562594268	0	0	0	0	0	18.6274509803922	0	1.65912518853695	5.58069381598793	0	0	0	0	1.28205128205128	0.150829562594268	0	0	0	0.52790346907994	0.0754147812971342	10.0301659125189	0.0754147812971342	0	0	0	0	0	0.150829562594268	0	0.0754147812971342	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	300	"AWI"	300	3686	4107	3868	0.677392040643522	0	0	0	0	0	0	0.423370025402202	0	0	0	0	0	0	0	0	0	0	10.1608806096528	0	0	0	0	0	38.1033022861981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0846740050804403	0	0	0	0.0846740050804403	0	48.1795088907705	0	0	1.35478408128704	0	0	0	0	0.254022015241321	0	0	0	0	0.254022015241321	0	0.254022015241321	0	0	0	0	0	0	0.0846740050804403	0	0.0846740050804403	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	320	"AWI"	320	3930	4436	4168	1.41388174807198	0	0	0	0	0	0	0.38560411311054	0	0	0	0	0	0	0	0	0	0	12.0822622107969	0	0.12853470437018	0.12853470437018	0	0	8.3547557840617	0	0	0.38560411311054	0	0	0	0	0	0	0.38560411311054	0	0	0	0	0	0	0	0	0	0	0.12853470437018	0	0.12853470437018	0	0	0	75.4498714652956	0	0	0.38560411311054	0	0	0	0	0.25706940874036	0	0	0	0	0.25706940874036	0	0.12853470437018	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	340	"AWI"	340	4192	4754	4462	2.40384615384615	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0	0	0	0	0	0	19.7115384615385	0	0.480769230769231	0	0	0	2.40384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0	0	0	74.0384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	360	"AWI"	360	4469	5073	4758	1.23893805309735	0	0	0	0	0	0	0.176991150442478	0	0	0	0	0	0	0	0	0	0	15.2212389380531	0	0	0	0	0	10.0884955752212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	0	0	0	0	0	0	71.6814159292035	0	0.176991150442478	1.06194690265487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	380	"AWI"	380	4745	5379	5054	0.687285223367698	0	0	0	0.343642611683849	0	0	0.343642611683849	0	0	0	0	0	0	0	0	0	0	11.340206185567	0	0.515463917525773	0	0	0	13.9175257731959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171821305841924	0	0	0.171821305841924	0	0	0	0	67.3539518900344	0	0	4.98281786941581	0	0	0	0	0.171821305841924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	390	"AWI"	390	4893	5527	5201	0.666666666666667	0	0	0	0.333333333333333	0	0	2.33333333333333	0	0	0	0	0	0	0	0	1	0	19.3333333333333	0	0	0	0	0	14.6666666666667	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	58	0	0	1.66666666666667	0	0	0	0	1	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	400	"AWI"	400	5030	5677	5349	0.961538461538462	0	0	0	0	0	0	1.6025641025641	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	5.44871794871795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.7051282051282	0	0.32051282051282	0	0	0.641025641025641	0	0	0.32051282051282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	410	"AWI"	410	5174	5828	5499	0.245098039215686	0	0.245098039215686	0	0	0	0	3.18627450980392	0	0	0	0	0	0	0	0	0	0	15.9313725490196	0	0.245098039215686	0	0	0	13.2352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245098039215686	0	0	0	0	0	0	0	62.0098039215686	0	0	2.69607843137255	0	0	0	0	1.47058823529412	0.490196078431373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	420	"AWI"	420	5325	5980	5646	1.19047619047619	0	0	0	0	0	0	0.238095238095238	0	0	0	0	0	0	0	0	0	0	21.9047619047619	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	72.8571428571428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	440	"AWI"	440	5627	6261	5941	0.471698113207547	0	0	0	0.471698113207547	0	0	0.235849056603774	0	0.235849056603774	0	0	0	0	0	0	0	0	23.3490566037736	0	0.471698113207547	0	0	0	3.5377358490566	0	0	0	0	0	0	0	0	0	0.235849056603774	0	0	0	0	0	0	0	0	0.235849056603774	0	0	0	0	0	0	0	70.0471698113208	0	0.235849056603774	0.471698113207547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	460	"AWI"	460	5929	6543	6235	0	0	0	0	0.24330900243309	0	0	0.48661800486618	0	0.24330900243309	0	0	0	0	0	0	0	0	18.4914841849148	0	0.24330900243309	0	0	0	22.3844282238443	0	0	0	0.24330900243309	0	0	0	0	0	0.24330900243309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.4744525547445	0	0	1.21654501216545	0	0	0	0	0	0	0	0	0	0.24330900243309	0	0.24330900243309	0	0	0	0	0	0	0	0	0.24330900243309	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	480	"AWI"	480	6243	6823	6530	0.238663484486874	0	0	0	0.715990453460621	0	0	1.19331742243437	0	0	0	0	0	0	0	0	0	0	29.8329355608592	0	0	0.477326968973747	0	0	2.38663484486873	0	0	0.715990453460621	0.238663484486874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238663484486874	0	0	0	0	0	0	0	63.0071599045346	0	0	0	0	0	0	0	0.238663484486874	0	0	0	0	0.477326968973747	0	0	0	0	0	0	0	0	0	0.238663484486874	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	500	"AWI"	500	6567	7088	6822	0	0	0	0	0.15748031496063	0	0	0.94488188976378	0	0	0	0	0	0	0	0	0	0	53.8582677165354	0	0	0.15748031496063	0	0	3.62204724409449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31496062992126	0	0	0	0.15748031496063	37.6377952755906	0	0.31496062992126	2.83464566929134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	520	"AWI"	520	6867	7392	7116	0	0	0	0	0	0	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0	60.8365019011407	0	0	0	0	0	10.0760456273764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190114068441065	0	0	0	0	0	0	0	0.190114068441065	0	0	0	0	26.615969581749	0	0	0	0	0	0	0	0.950570342205323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190114068441065	0	0	0	0	0.190114068441065
3013	3927	"Beysehir Gölü"	37.54167	31.5	540	"AWI"	540	7119	7746	7418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5396825396825	0	0	0	0	0	9.52380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0	0	0	26.3492063492064	0	0.317460317460317	0	0	0	0	0	0.634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0
