"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Liliaceae"	"Olea"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
2972	3872	"Ampoix"	45.63333	2.93333	60	"AWI"	60	128	2031	803	2.38907849829352	0	2.38907849829352	1.02389078498294	0.341296928327645	0	0	0	0.341296928327645	0.341296928327645	0	0	0.68259385665529	0	0	0.341296928327645	0.341296928327645	5.11945392491468	11.6040955631399	0	0	1.02389078498294	0	0.68259385665529	15.6996587030717	0	0	0	0.68259385665529	0	0	1.36518771331058	1.70648464163823	0	2.38907849829352	0	32.4232081911263	0	0	10.2389078498294	0	0	0	0	8.53242320819113	0	0	0	0	0	0	0.341296928327645	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	70	"AWI"	70	230	2289	957	4.59518599562363	0	2.18818380743982	0.437636761487965	0.218818380743982	0	0.87527352297593	0	2.18818380743982	0	0	0.218818380743982	0.218818380743982	0.437636761487965	0.218818380743982	0.437636761487965	0	5.25164113785558	7.22100656455142	0	0	0.656455142231947	0	0.437636761487965	35.0109409190372	0	0	0.218818380743982	0.218818380743982	0	0	0.437636761487965	1.09409190371991	0	0	0	21.4442013129103	0.437636761487965	0	12.691466083151	0	0.437636761487965	0	0.437636761487965	0.656455142231947	0.87527352297593	0	0	0	0	0	0.218818380743982	0.218818380743982	0	0
2972	3872	"Ampoix"	45.63333	2.93333	80	"AWI"	80	316	2460	1109	5.68475452196382	0	6.71834625322997	0.258397932816538	0	0	0.258397932816538	0	5.68475452196382	0.258397932816538	0	0	0	0	0	0	0	8.52713178294574	5.94315245478036	0	0.516795865633075	0	0	0	43.9276485788114	0.258397932816538	0	0.258397932816538	0.258397932816538	0	0	1.03359173126615	2.0671834625323	0	0	0	0	0	0	16.2790697674419	0	0	0	0.516795865633075	0.258397932816538	0.516795865633075	0	0	0	0	0	0.516795865633075	0.258397932816538	0	0
2972	3872	"Ampoix"	45.63333	2.93333	90	"AWI"	90	378	2664	1257	2.46913580246914	0	4.93827160493827	0	0	0	0	0	6.79012345679012	0.617283950617284	0	0	0	0	0	0	0	9.87654320987654	17.9012345679012	0	0	0	0	0	29.0123456790123	2.46913580246914	0	0	0	0	0	0.617283950617284	4.93827160493827	0	0	0	0	0	0	18.5185185185185	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	100	"AWI"	100	462	2845	1406	2.51396648044693	0	3.63128491620112	0	1.11731843575419	0.279329608938547	0.279329608938547	0	2.51396648044693	0	0	0	0	0	0	0.279329608938547	0	6.42458100558659	13.4078212290503	0	0	0	0	0.279329608938547	34.9162011173184	0.837988826815642	0	0.279329608938547	0	0	0	0	2.51396648044693	0	1.39664804469274	0	15.0837988826816	0	0	11.1731843575419	0	0.279329608938547	0	0.279329608938547	1.67597765363128	0.837988826815642	0	0	0	0	0	0	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	110	"AWI"	110	577	2992	1565	1.1441647597254	0	7.78032036613272	0	0.45766590389016	0	0.22883295194508	0	2.51716247139588	0	0	0.22883295194508	0.22883295194508	0	0	0	0	5.03432494279176	13.2723112128146	0	0	0	0	0.22883295194508	34.324942791762	0.22883295194508	0	0	0.22883295194508	0	0	0	1.83066361556064	0	1.83066361556064	0	14.6453089244851	0	0	13.2723112128146	0.22883295194508	0.68649885583524	0	0.22883295194508	0.68649885583524	0.22883295194508	0	0	0	0	0	0.22883295194508	0.22883295194508	0	0
2972	3872	"Ampoix"	45.63333	2.93333	120	"AWI"	120	676	3151	1723	0.873362445414847	0	3.7117903930131	0.436681222707424	0.436681222707424	0	0.436681222707424	0	3.05676855895197	0	0	0	0	0	0	0	0	3.93013100436681	7.4235807860262	0	0	0	0	0	43.6681222707424	0	0	0	0.218340611353712	0	0	0	2.40174672489083	0	0	0	15.7205240174673	0	0	15.7205240174673	0.218340611353712	0.218340611353712	0	0	1.09170305676856	0.218340611353712	0	0	0	0	0	0.218340611353712	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	130	"AWI"	130	752	3363	1875	2.6378896882494	0	5.75539568345324	0.239808153477218	0.479616306954436	0	0.479616306954436	0	4.07673860911271	0.239808153477218	0.239808153477218	0	0	0	0	0.239808153477218	0.239808153477218	3.11750599520384	5.2757793764988	0	0	0	0	0	38.3693045563549	0	0	0.239808153477218	0	0	0.239808153477218	0.239808153477218	2.39808153477218	0	0	0	20.6235011990408	0	0	11.031175059952	0	0.239808153477218	0	0.239808153477218	1.67865707434053	0.479616306954436	0	0	0	0	0	1.19904076738609	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	140	"AWI"	140	911	3469	2037	1.48148148148148	0	2.96296296296296	0	0.37037037037037	0	0	1.48148148148148	1.11111111111111	0.37037037037037	0	0.37037037037037	0	0	0.740740740740741	0	0	1.85185185185185	9.25925925925926	0	0	0	0	0.37037037037037	50.7407407407407	0	0	0	0	0	0	0	2.59259259259259	0	0	0	10.7407407407407	0	0	13.7037037037037	0	0.37037037037037	0	0.37037037037037	1.11111111111111	0	0	0	0	0	0	0	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	150	"AWI"	150	1034	3605	2211	6.12244897959184	0	7.14285714285714	0	0	0	1.02040816326531	0	4.08163265306122	1.02040816326531	0	0	0	0	0	0	0	5.10204081632653	15.3061224489796	0	0	0	0	0	33.6734693877551	0	0	0	0	0	0	0	0	0	0	0	15.3061224489796	0	0	11.2244897959184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	160	"AWI"	160	1126	3806	2375	8.27814569536424	0	9.60264900662252	0.33112582781457	0.33112582781457	0	0.33112582781457	0	4.96688741721854	0.33112582781457	0	0	0	0	0	0	0	4.63576158940397	8.94039735099338	0	0	0	0	0.662251655629139	45.6953642384106	0	0	0	0	0	0.33112582781457	0	1.98675496688742	0	0	0	0	0	0	10.9271523178808	0.33112582781457	0.993377483443709	0	0.33112582781457	0.662251655629139	0	0	0	0	0	0	0.33112582781457	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	170	"AWI"	170	1298	3955	2531	9.2814371257485	0	9.88023952095808	0	0	0	0.29940119760479	0	3.59281437125748	0	0	0	0	0	0	0	0	8.08383233532934	3.59281437125748	0	0	0	0	0.29940119760479	44.9101796407186	0.598802395209581	0	0	0	0	0	0	0.29940119760479	0	3.2934131736527	0	0	0	0	13.4730538922156	0.29940119760479	0.29940119760479	0	0.29940119760479	0.598802395209581	0	0	0	0	0	0	0.598802395209581	0	0	0.29940119760479
2972	3872	"Ampoix"	45.63333	2.93333	180	"AWI"	180	1440	4111	2696	13.8004246284501	0.212314225053079	11.6772823779193	0	0.424628450106157	0	0.212314225053079	0	5.30785562632696	0	0.212314225053079	0	0	0	0	0	0	4.67091295116773	0.424628450106157	0	0	0	0	0	53.0785562632696	0.424628450106157	0	0	0	0	0	0	1.06157112526539	0	0	0	1.91082802547771	0	0	3.18471337579618	0.212314225053079	0.424628450106157	0	0	0.212314225053079	0	0	0	0	0	0	2.54777070063694	0	0	0
2972	3872	"Ampoix"	45.63333	2.93333	190	"AWI"	190	1549	4310	2860	9.31098696461825	0.186219739292365	16.2011173184358	0	0.186219739292365	0	0.37243947858473	0	6.70391061452514	0	0	0	0.186219739292365	0.186219739292365	0	0	0	13.2216014897579	2.23463687150838	0	0.186219739292365	0	0.186219739292365	0.186219739292365	30.7262569832402	1.48975791433892	0	0	0	0	0	0	0.558659217877095	0	1.48975791433892	0	5.40037243947858	0	0	8.75232774674116	0	0	0	0.186219739292365	0.558659217877095	0.37243947858473	0	0	0	0	0	0.931098696461825	0.186219739292365	0	0
