"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Moraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3515	4541	"Zalozhtsy"	49.75	25.45	187	"AWI"	187	3115	3534	3330	0	9.32203389830508	0	0	2.54237288135593	2.54237288135593	5.08474576271187	0	0	0	0.847457627118644	0	0	0	0	0	0.847457627118644	0	0	0	5.08474576271187	55.9322033898305	4.23728813559322	0	8.47457627118644	0.847457627118644	0	2.54237288135593	0	0.847457627118644	0	0.847457627118644	0
3515	4541	"Zalozhtsy"	49.75	25.45	200	"AWI"	200	3801	4284	4043	0	6.4	1.6	0	0.8	0.8	1.6	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	69.6	12	0	2.4	2.4	0	1.6	0	0	0	0	0
3515	4541	"Zalozhtsy"	49.75	25.45	225	"AWI"	225	4449	5461	4971	0	3.2	1.6	0	2.4	2.4	4	0	0	0	2.4	0	0	0	0	0	0	0	0	0	4	64.8	7.2	0	3.2	1.6	0	2.4	0	0	0.8	0	0
3515	4541	"Zalozhtsy"	49.75	25.45	250	"AWI"	250	5629	6166	5909	0	5.40540540540541	2.7027027027027	0	2.7027027027027	0.900900900900901	2.7027027027027	0	0	0	1.8018018018018	0	0	0	0	0	0	0	0	0	9.00900900900901	72.0720720720721	0.900900900900901	0	0.900900900900901	0.900900900900901	0	0	0	0	0	0	0
3515	4541	"Zalozhtsy"	49.75	25.45	275	"AWI"	275	6193	7004	6598	0	1.76991150442478	0.884955752212389	0	0.884955752212389	0	5.30973451327434	0	0.884955752212389	0.884955752212389	1.76991150442478	0.884955752212389	0	0.884955752212389	0	0	0	0	0	0	3.53982300884956	77.8761061946903	2.65486725663717	0	0	0	0	0	0	0	0	0	1.76991150442478
3515	4541	"Zalozhtsy"	49.75	25.45	300	"AWI"	300	7035	7544	7300	1.8018018018018	9.90990990990991	0.900900900900901	0	0.900900900900901	0.900900900900901	9.00900900900901	0	0	0	0.900900900900901	0	0	0.900900900900901	0	0	0	0	0	0	0	66.6666666666667	5.40540540540541	0	1.8018018018018	0	0	0	0	0	0	0.900900900900901	0
3515	4541	"Zalozhtsy"	49.75	25.45	325	"AWI"	325	8117	8623	8448	0	1.81818181818182	0.909090909090909	0.909090909090909	0.909090909090909	2.72727272727273	0	0	0	0	0	0	0	0	0.909090909090909	0	0	0	0	0	0	88.1818181818182	0.909090909090909	0	0	2.72727272727273	0	0	0	0	0	0	0
3515	4541	"Zalozhtsy"	49.75	25.45	350	"AWI"	350	8695	9139	8922	0	0.869565217391304	1.73913043478261	0	5.21739130434783	1.73913043478261	1.73913043478261	0	1.73913043478261	0	0.869565217391304	0	0	0	0	0	0	0	0	0	1.73913043478261	81.7391304347826	1.73913043478261	0	0.869565217391304	0	0	0	0	0	0	0	0
3515	4541	"Zalozhtsy"	49.75	25.45	375	"AWI"	375	9164	9604	9413	0.87719298245614	3.50877192982456	0	0	3.50877192982456	2.63157894736842	3.50877192982456	0	0.87719298245614	2.63157894736842	0.87719298245614	0	0	0.87719298245614	0	0	0.87719298245614	0	0	0	0	78.9473684210526	0	0	0.87719298245614	0	0	0	0	0	0	0	0
3515	4541	"Zalozhtsy"	49.75	25.45	400	"AWI"	400	9624	10198	9934	0.909090909090909	0	0	0	0.909090909090909	0	2.72727272727273	0	0	0	0	0.909090909090909	0	0	0	0	0	0	0	0	0	87.2727272727273	3.63636363636364	3.63636363636364	0	0	0	0	0	0	0	0	0
