"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15806	24305	"Aletschwald"	46.38972	8.02556	7.2	"AWI"	7.2	-40.4	-34.6	-37.4	0	0	0	13	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	1	0	0	0	0	34	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	7.6	"AWI"	7.6	-39.2	-33.8	-36.2	0	0	0	12	0	0	0	2	0	12	0	1	0	0	0	0	0	0	0	0	2	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	23	218	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	8	"AWI"	8	-38	-33	-35	0	0	0	10	1	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	6	0	22	0	0	0	0	0	1	0	1	0	0	0	2	0	21	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1
15806	24305	"Aletschwald"	46.38972	8.02556	8.25	"AWI"	8.25	-37.25	-32.25	-34.25	0	0	0	22	0	0	0	3	0	12	0	1	0	0	0	0	0	0	0	0	4	0	31	0	0	0	0	0	2	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	44	299	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	8.5	"AWI"	8.5	-36.5	-31.5	-33.5	0	0	0	10	0	0	0	1	0	16	0	0	0	0	0	0	0	2	0	0	4	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	8.75	"AWI"	8.75	-35.75	-30.75	-32.75	0	0	0	4	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	1	0	0	0	0	16	315	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	9	"AWI"	9	-35	-30	-32	0	0	0	6	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	18	329	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	9.25	"AWI"	9.25	-34.5	-28.75	-31.25	0	1	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	9.5	"AWI"	9.5	-34	-27.5	-30.5	0	1	0	15	0	0	0	4	0	21	0	0	0	0	0	0	0	1	0	0	1	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	20	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	9.75	"AWI"	9.75	-33.5	-26.25	-29.75	0	0	0	13	0	0	0	3	0	15	0	2	0	0	0	0	0	1	0	0	2	0	12	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	10	"AWI"	10	-33	-25	-29	1	1	0	8	1	0	0	5	0	16	0	0	0	0	0	0	0	1	0	1	3	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	0	0	0	14	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	10.25	"AWI"	10.25	-31.75	-24.25	-28	0	0	0	17	1	0	0	5	0	37	0	0	0	0	0	0	0	1	0	1	3	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	10.5	"AWI"	10.5	-30.5	-23.5	-27	0	0	0	7	2	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0	4	0	14	0	0	0	0	0	0	0	1	0	0	1	0	0	17	0	0	0	0	0	0	0	27	305	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	10.75	"AWI"	10.75	-29.25	-22.75	-26	0	0	0	13	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	0	0	1	1	0	12	0	0	0	0	0	0	0	30	311	0	0	0	1	0	3	0	3	0	0	0	2	0	0	0	1	2	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	11	"AWI"	11	-28	-22	-25	0	0	0	16	1	0	0	2	0	19	0	0	0	0	0	0	0	0	0	1	8	0	33	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	19	322	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	11.25	"AWI"	11.25	-27.25	-21	-24	0	0	0	28	1	0	0	6	0	18	0	0	0	0	0	0	0	1	0	0	3	0	49	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	62	328	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	11.5	"AWI"	11.5	-26.5	-20	-23	0	0	0	28	2	0	0	6	0	19	0	2	0	0	0	0	0	3	0	0	5	0	60	0	0	0	0	0	1	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	61	320	0	0	0	0	0	2	0	3	0	2	0	20	0	0	0	0	1	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	11.75	"AWI"	11.75	-25.75	-19	-22	0	0	0	19	1	0	0	6	0	16	0	0	0	0	0	0	0	3	0	0	6	0	44	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	26	314	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	12	"AWI"	12	-25	-18	-21	0	0	0	17	1	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	2	0	40	0	0	0	0	0	0	0	0	0	0	4	0	0	21	0	0	0	0	0	0	0	31	333	0	0	0	0	0	4	0	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	12.2	"AWI"	12.2	-24	-17	-20.2	0	0	0	15	2	0	0	4	0	29	0	0	0	0	0	0	0	2	0	0	8	0	29	0	0	0	0	0	1	7	0	0	0	1	0	0	15	0	0	1	0	0	0	0	41	311	0	0	0	0	0	5	0	2	0	2	0	3	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	12.4	"AWI"	12.4	-23	-16	-19.4	0	0	0	20	0	0	0	2	0	24	0	0	0	0	0	0	0	3	0	0	7	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	33	322	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	12.6	"AWI"	12.6	-22	-15	-18.6	0	0	0	20	1	0	0	3	0	22	0	0	0	0	0	0	0	1	0	0	8	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	16	275	0	0	0	0	0	5	0	2	0	0	0	4	0	0	0	1	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	12.8	"AWI"	12.8	-21	-14	-17.8	0	0	0	14	1	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	19	344	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	13	"AWI"	13	-20	-13	-17	0	0	0	11	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	1	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	4	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	13.2	"AWI"	13.2	-19.2	-12	-15.8	0	0	0	5	1	0	0	2	0	12	0	0	0	0	0	0	0	1	0	0	6	0	30	0	0	0	0	0	0	6	0	0	0	0	0	0	11	0	0	1	0	0	0	0	16	309	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
15806	24305	"Aletschwald"	46.38972	8.02556	13.4	"AWI"	13.4	-18.4	-11	-14.6	0	0	0	7	0	0	0	1	0	15	0	0	0	0	0	0	0	2	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	26	255	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	13.6	"AWI"	13.6	-17.6	-10	-13.4	0	0	1	15	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	21	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	13.8	"AWI"	13.8	-16.8	-9	-12.2	2	0	0	16	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	2	0	55	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	36	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	14	"AWI"	14	-16	-8	-11	0	0	0	9	1	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	5	0	37	0	0	0	0	0	0	4	0	0	0	0	0	0	10	0	1	1	0	0	0	0	24	309	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	14.2	"AWI"	14.2	-15.2	-6.6	-10	0	0	0	21	1	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	4	0	77	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40	349	0	0	0	0	0	7	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	14.4	"AWI"	14.4	-14.4	-5.2	-9	0	0	0	9	0	0	0	1	0	15	0	0	0	0	0	0	0	2	0	0	4	0	63	0	0	0	1	0	2	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	43	334	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	14.6	"AWI"	14.6	-13.6	-3.8	-8	0	0	0	12	4	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	4	0	258	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	25	297	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	14.8	"AWI"	14.8	-12.8	-2.4	-7	0	0	0	13	0	0	0	3	0	14	0	0	0	0	0	0	0	1	0	0	2	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	19	344	0	0	0	0	0	6	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	15	"AWI"	15	-12	-1	-6	0	0	0	16	1	1	0	3	0	15	0	0	0	0	0	0	0	0	0	0	5	0	193	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	24	321	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	15.2	"AWI"	15.2	-10.6	-0.200000000000003	-5	0	0	0	14	0	0	0	4	0	10	0	1	0	0	0	0	0	0	0	0	4	0	214	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	34	316	0	0	0	0	0	8	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	15.4	"AWI"	15.4	-9.2	0.600000000000001	-4	0	0	0	9	0	0	0	3	0	10	0	2	0	0	3	0	0	4	0	0	9	0	165	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	15.6	"AWI"	15.6	-7.8	1.4	-3	0	1	0	13	1	0	0	3	0	9	0	1	0	4	0	0	0	0	0	1	6	0	105	0	0	0	0	0	1	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	15	314	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	15.8	"AWI"	15.8	-6.4	2.2	-2	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	3	0	60	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	23	358	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
15806	24305	"Aletschwald"	46.38972	8.02556	16	"AWI"	16	-5	3	-1	1	0	0	4	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	16.2	"AWI"	16.2	-4.2	4.4	0.199999999999996	1	0	0	10	0	0	0	4	0	6	0	0	0	0	0	0	0	1	0	0	2	1	57	0	0	0	0	0	2	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	16.4	"AWI"	16.4	-3.40000000000001	5.79999999999999	1.39999999999999	0	0	0	10	1	0	0	3	0	6	0	0	0	0	0	0	0	4	0	1	7	0	41	0	0	0	0	0	2	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0	27	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	4	1	1	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	16.6	"AWI"	16.6	-2.59999999999999	7.20000000000001	2.60000000000001	0	1	0	25	0	0	0	2	0	15	1	0	0	0	2	0	0	0	0	0	1	0	84	0	0	0	1	0	0	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	39	296	0	0	0	0	0	2	0	3	0	0	0	1	0	0	3	0	0	0	0	3	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	16.8	"AWI"	16.8	-1.8	8.6	3.8	0	0	0	24	0	0	0	3	0	9	0	0	0	0	0	0	0	1	0	0	2	0	47	0	0	0	1	0	2	0	1	0	0	0	3	0	7	0	0	0	1	0	0	0	27	273	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	2	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	17	"AWI"	17	-1	10	5	0	0	0	8	1	0	0	1	0	5	0	0	0	0	0	0	0	2	0	0	5	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	20	331	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1
15806	24305	"Aletschwald"	46.38972	8.02556	17.2	"AWI"	17.2	-3.5527136788005e-15	11.2	6	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	17.4	"AWI"	17.4	0.999999999999993	12.4	6.99999999999999	0	0	0	8	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	2	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	20	330	0	0	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	17.6	"AWI"	17.6	2.00000000000001	13.6	8.00000000000001	0	1	0	18	3	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	4	0	28	0	0	0	0	0	0	0	1	0	0	3	1	0	13	0	0	1	0	0	0	0	30	280	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	17.8	"AWI"	17.8	3	14.8	9	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	10	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	18	"AWI"	18	4	16	10	0	0	0	8	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	18.2	"AWI"	18.2	5.2	17	11.2	1	0	0	12	0	0	0	2	0	7	0	0	0	0	0	0	0	2	0	0	3	0	108	0	0	0	0	0	1	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	22	0	0	0	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	18.4	"AWI"	18.4	6.39999999999999	18	12.4	1	0	0	11	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	2	0	78	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	18.6	"AWI"	18.6	7.60000000000001	19	13.6	2	0	0	13	1	0	0	1	0	12	0	3	0	3	0	0	0	1	0	1	1	0	54	0	0	0	0	0	3	0	0	0	0	2	1	0	5	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2	0	4	0	0	0	3	0	0	0	1	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	18.8	"AWI"	18.8	8.8	20	14.8	0	1	0	10	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	2	0	56	0	0	0	0	0	2	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	19	"AWI"	19	10	21	16	0	0	0	17	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	1	0	83	0	0	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	28	230	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	3	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	19.2	"AWI"	19.2	10.6	22.6	17	0	0	0	19	0	0	0	4	0	10	0	1	0	2	3	0	0	1	0	0	2	0	118	0	0	0	1	0	0	0	0	0	0	0	2	0	6	0	0	1	0	0	0	0	13	284	0	0	0	0	0	2	0	1	0	1	0	8	0	0	0	0	0	0	0	1	0	0
15806	24305	"Aletschwald"	46.38972	8.02556	19.4	"AWI"	19.4	11.2	24.2	18	0	0	0	23	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	3	0	116	0	0	0	0	0	1	0	1	0	0	1	1	0	6	0	0	1	0	0	0	0	33	333	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1
