"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cupressus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15972	24631	"Kerminihy beach"	47.63278	-3.20083	2	"AWI"	2	2467	2880	2693	0	0	0.925925925925926	0	0.925925925925926	0	1.85185185185185	0	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0	75.9259259259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8888888888889	0.925925925925926	0	0	0	0	0	0.925925925925926	0.925925925925926	0	0	0	0	0	0.925925925925926	0.925925925925926	0.925925925925926
15972	24631	"Kerminihy beach"	47.63278	-3.20083	4	"AWI"	4	2526	2926	2738	0	0	1.67364016736402	2.09205020920502	0.836820083682008	0	2.51046025104602	0	0	0	0	0.418410041841004	0	0	0	0	0	0	0.418410041841004	0	0	83.2635983263598	0	0	0	0	0	0	0.836820083682008	0	0	0	0	0	0	0	0	0	0	0	0	7.53138075313808	0	0	0	0	0	0.418410041841004	0	0	0	0	0	0	0	0	0	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	6	"AWI"	6	2564	2978	2781	0	0	4.23728813559322	5.93220338983051	0.847457627118644	0	1.69491525423729	0	0	0.847457627118644	0	0.847457627118644	0	0	0	0	0	0	4.23728813559322	0	0	49.1525423728814	0	0	0	0	0	0	0.847457627118644	0.847457627118644	0	0	0	0	0	0	0	0.847457627118644	0	0	0	22.0338983050847	0	0	0	0	0	1.69491525423729	1.69491525423729	0.847457627118644	0	0	0.847457627118644	0	1.69491525423729	0.847457627118644	0	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	10	"AWI"	10	2615	3141	2871	0	0	8.33333333333333	2.56410256410256	3.84615384615385	0	2.56410256410256	0	0	1.28205128205128	0	0.641025641025641	0	0	0	0.641025641025641	0	0	6.41025641025641	0	0	41.025641025641	0	0	0	3.84615384615385	0	0	0.641025641025641	0	0	0	0	3.2051282051282	0	0	0	0	0	0	0	20.5128205128205	0	0	0	1.28205128205128	0	1.92307692307692	0.641025641025641	0	0	0	0	0	0	0.641025641025641	0	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	12	"AWI"	12	2703	3158	2921	0	0	1.30293159609121	4.88599348534202	1.95439739413681	0	4.88599348534202	0	0	2.93159609120521	0	0	0	0	0	0.325732899022801	0	0	5.21172638436482	0	0	38.1107491856677	0	0	0	1.30293159609121	0	0	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	32.2475570032573	0	0	2.60586319218241	0	0	0.977198697068404	0	0.325732899022801	0	0	2.60586319218241	0	0	0	0	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	14	"AWI"	14	2780	3177	2973	0	0	3.01507537688442	2.51256281407035	1.50753768844221	0	10.5527638190955	0	0	5.52763819095477	0	0	0	0	0	0	0	0	9.04522613065327	0	0	17.0854271356784	0	0	0	1.00502512562814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.713567839196	0	0	1.50753768844221	0	0	2.51256281407035	0.50251256281407	0	0	0	2.01005025125628	0	0.50251256281407	0	0	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	16	"AWI"	16	2838	3202	3026	0	0	4	1.71428571428571	1.71428571428571	0	0	0	0	4.57142857142857	0	1.14285714285714	0	0.571428571428571	0	0	0	0	3.42857142857143	0	0	14.8571428571429	0	0	0	0.571428571428571	0	0	0.571428571428571	0	0	0.571428571428571	0	0	0	0	0	0	37.7142857142857	0	0	23.4285714285714	0	0	1.14285714285714	0	0	0.571428571428571	1.71428571428571	1.14285714285714	0	0	0	0.571428571428571	0	0	0	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	18	"AWI"	18	2880	3241	3080	0	0	5.82959641255605	3.1390134529148	1.34529147982063	0	1.34529147982063	0	0	4.03587443946188	0	0	0	0	0	0.448430493273543	0	0	2.69058295964126	0	0	45.7399103139013	0	0	0	0	0	0	0	0	0	0	0	0.448430493273543	0.448430493273543	0	0	0	0	0	0	28.2511210762332	0	0	0	1.34529147982063	0	0.896860986547085	0.896860986547085	0.896860986547085	0	0	0.896860986547085	0	0.896860986547085	0	0.448430493273543	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	20	"AWI"	20	2913	3297	3130	0.467289719626168	0	4.20560747663551	0.467289719626168	1.4018691588785	0.467289719626168	2.33644859813084	0	0	4.20560747663551	0	0	0	0	0	0.934579439252336	0	0	7.47663551401869	0	0	27.5700934579439	0	0	0	1.86915887850467	0	0	0.467289719626168	0	0	0.467289719626168	0	0	0	3.73831775700935	0	0.467289719626168	0	0	0	39.7196261682243	0	0	0	0.934579439252336	0	0.934579439252336	0.934579439252336	0	0	0	0.467289719626168	0	0	0	0.467289719626168	0
15972	24631	"Kerminihy beach"	47.63278	-3.20083	22	"AWI"	22	2976	3309	3158	0	0	4.04624277456647	1.15606936416185	2.3121387283237	0	0.578034682080925	0	0	6.35838150289017	0	1.15606936416185	0	0	0	0.578034682080925	0	0	4.04624277456647	0	0	37.5722543352601	0	0	0	0.578034682080925	0	0	1.15606936416185	0	0	0.578034682080925	0	0	0	1.15606936416185	0	0	0	0	0	31.7919075144509	0	0	0	1.15606936416185	0	4.04624277456647	0.578034682080925	0.578034682080925	0.578034682080925	0	0	0	0	0	0	0
