"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Hypericaceae"	"Linaceae"	"Montiaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Urticaceae"
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	235	"AWI"	235	10125	10886	10525	0	0	27.3255813953488	0	0	2.32558139534884	0	1.45348837209302	1.74418604651163	0	0	4.06976744186047	6.3953488372093	2.61627906976744	0	0	0	0	0.290697674418605	0	0	0.290697674418605	1.16279069767442	0	0.290697674418605	0	0	16.2790697674419	0.581395348837209	1.74418604651163	3.77906976744186	0	1.74418604651163	13.6627906976744	2.32558139534884	0	8.13953488372093	3.19767441860465	0.290697674418605	0.290697674418605
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	240	"AWI"	240	10215	10938	10601	0	0	31.4928425357873	0	0	2.45398773006135	0	1.6359918200409	0	0	0.408997955010225	3.2719836400818	5.31697341513292	4.9079754601227	0.408997955010225	0	0.408997955010225	0	0	0	0	0	0	0.204498977505113	0	0	3.68098159509202	9.40695296523517	0	0.408997955010225	0.81799591002045	0	0	27.4028629856851	1.6359918200409	0	4.49897750511247	1.6359918200409	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	245	"AWI"	245	10300	11000	10679	0	0.286532951289398	12.3209169054441	0.573065902578797	0	8.02292263610315	0	0	0	0	0	2.57879656160458	7.44985673352436	4.01146131805158	0	0	0	0	0.286532951289398	0	0	0	0	0.286532951289398	0	0	2.00573065902579	13.4670487106017	0	0.286532951289398	0	0	0.286532951289398	36.9627507163324	2.00573065902579	0.286532951289398	7.16332378223496	1.71919770773639	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	250	"AWI"	250	10394	11049	10761	0	0	2.48756218905473	0.497512437810945	0	11.9402985074627	0	0	0	0	0	5.4726368159204	6.96517412935323	3.48258706467662	0	0	1.49253731343284	0	0	0	0	0	0	0	0.497512437810945	0	0	17.4129353233831	0	0	0.497512437810945	0	0.497512437810945	41.2935323383085	0.995024875621891	0	5.97014925373134	0.497512437810945	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	255	"AWI"	255	10493	11116	10853	0	0	3.6144578313253	0	0	8.43373493975904	0	0	0	0	0	3.01204819277108	16.2650602409639	4.81927710843374	0	0	0	0.602409638554217	0	0	0	0	0	0	0	0.602409638554217	3.01204819277108	19.2771084337349	0	0	0.602409638554217	0	0.602409638554217	33.1325301204819	3.01204819277108	0.602409638554217	1.20481927710843	0	1.20481927710843	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	265	"AWI"	265	10669	11369	11059	0.740740740740741	1.48148148148148	2.22222222222222	0.740740740740741	0	5.92592592592593	0	0	0	0	0.740740740740741	5.18518518518519	10.3703703703704	10.3703703703704	0	0.740740740740741	0	0	0	0	0	0	0	0	0.740740740740741	0	0	13.3333333333333	0	0	0	0	0.740740740740741	42.2222222222222	2.22222222222222	0	2.22222222222222	0	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	260	"AWI"	260	10592	11191	10966	0.431034482758621	0.431034482758621	3.44827586206897	0.431034482758621	0	11.2068965517241	0	0	0	0	0	3.87931034482759	19.3965517241379	6.03448275862069	0	0	0	0	0	0.431034482758621	0	0	0	0	0.431034482758621	0	1.29310344827586	15.0862068965517	0	0.431034482758621	2.58620689655172	0	0	31.0344827586207	0.431034482758621	0.431034482758621	1.72413793103448	0.862068965517241	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	270	"AWI"	270	10737	11686	11168	0	1.5748031496063	0	3.1496062992126	0	12.5984251968504	0	0	0	0	0	4.7244094488189	6.2992125984252	1.5748031496063	0	0	0	0	0	0	0	0	0	0	0.78740157480315	0	0	20.4724409448819	0	0	0	0	0	47.244094488189	1.5748031496063	0	0	0	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	280	"AWI"	280	10885	12185	11408	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	7.14285714285714	0	0	0	0	0	50	7.14285714285714	0	7.14285714285714	0	0	0
9998	14946	"Efstadalsvatn"	65.9404	-22.675412	295	"AWI"	295	11145	12826	11804	3.38983050847458	0	1.69491525423729	1.69491525423729	0	15.2542372881356	1.69491525423729	0	0	1.69491525423729	0	13.5593220338983	5.08474576271187	5.08474576271187	0	0	0	0	0	0	0	0	0	0	6.77966101694915	0	0	13.5593220338983	0	0	0	0	0	25.4237288135593	1.69491525423729	0	1.69491525423729	1.69491525423729	0	0
