"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	55	"AWI"	55	492	938	677	31.2169312169312	3.17460317460317	0	0	0.529100529100529	0	0	0	0	0.529100529100529	0	0.529100529100529	0	0	0	0	0	0	0	0	4.76190476190476	0	6.87830687830688	0	0	0	0	0	40.2116402116402	0	0.529100529100529	0	0	0	0	0	1.58730158730159	0.529100529100529	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34920634920635	0	0	0	0	0	0	0	0	0	0	0	0.529100529100529	2.11640211640212	0.529100529100529	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	60	"AWI"	60	531	1285	801	48.2587064676617	0.497512437810945	0	0.497512437810945	0.995024875621891	0	0	0	0	1.99004975124378	0	0	0	0	0	0	0	0	0	0	4.47761194029851	0	6.46766169154229	0	0	0.497512437810945	0	0	18.9054726368159	0	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4427860696517	0	0	0	0	0	0	2.98507462686567	0	0	0	0	0.995024875621891	1.49253731343284	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	70	"AWI"	70	701	1579	1127	58.974358974359	0	0	0	0	0	0.466200466200466	0	0	0.466200466200466	0	0	0	0	0	0	0	0	0	0	5.36130536130536	0	3.72960372960373	0	0	0	0	0	20.2797202797203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466200466200466	0	0	0	0	0	0	0	8.15850815850816	0	0	0	0	0	0	0	0	0	0	0	0.466200466200466	1.3986013986014	0	0	0.233100233100233
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	75	"AWI"	75	885	1646	1278	52.4590163934426	0.655737704918033	0	0	0	0	0.327868852459016	0	0	0.327868852459016	0	0	0	0	0	0	0	0	0	0	5.57377049180328	0	2.95081967213115	0	0	0.655737704918033	0	0	23.9344262295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4918032786885	0	0	0	0	0	0	1.31147540983607	0	0	0	0	0	1.31147540983607	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	80	"AWI"	80	980	1776	1436	37.0716510903427	1.86915887850467	0	0	0	0	0.311526479750779	0	0	1.24610591900312	0	0	0	0	0	0	0	0	0	0	10.5919003115265	0	1.24610591900312	0	0	0.311526479750779	0	0	31.4641744548287	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0841121495327	0	0.311526479750779	0	0	0	0	0	0	0	0	0	0.623052959501558	0.934579439252336	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	85	"AWI"	85	1290	1827	1566	43.5344827586207	1.29310344827586	0	0	0	0	0.431034482758621	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	12.5	0	5.17241379310345	0	0	0.431034482758621	0	0	17.6724137931034	0	0	0	0	0	0	0	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0	0	11.2068965517241	0	0	0	0	0	0	0.431034482758621	0	0	0	0	0.862068965517241	2.58620689655172	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	90	"AWI"	90	1494	1938	1713	61.3733905579399	0.429184549356223	0	0	0.858369098712446	0	0	0	0	1.28755364806867	0	0	0	0.429184549356223	0	0	0	0	0	0	5.5793991416309	0	2.57510729613734	0	0	0.429184549356223	0	0	9.01287553648069	0	1.28755364806867	0	0	0	0.429184549356223	0	0.429184549356223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44206008583691	0.429184549356223	0.429184549356223	0	0	0	0	1.28755364806867	0	0	0	0	0.429184549356223	3.86266094420601	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	95	"AWI"	95	1648	2249	1893	50.1960784313725	1.17647058823529	0	0	0	0.392156862745098	1.56862745098039	0	0	4.70588235294118	0	0.392156862745098	0	0.392156862745098	0	0	0	0	0	0	8.23529411764706	0	3.92156862745098	0	0	0.392156862745098	0	0	3.13725490196078	0	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7647058823529	2.35294117647059	0.784313725490196	0	0	0	0.392156862745098	0	0	0	0	0	3.13725490196078	5.88235294117647	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	100	"AWI"	100	1697	2795	2048	56.0714285714286	0.357142857142857	0	0	2.5	0	0.714285714285714	0	0	7.5	0	0	0	0	0	0	0	0	0	0	7.5	0	6.78571428571429	0	0	0	0	0	2.14285714285714	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	7.14285714285714	0	0	0	0	0	0	0.714285714285714	0	0	0	0	1.78571428571429	3.92857142857143	0	0	0.357142857142857
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	105	"AWI"	105	1815	3057	2260	58.8652482269503	0.236406619385343	0	0.236406619385343	0.709219858156028	0.236406619385343	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0	0	0	9.9290780141844	0	13.7115839243499	0	0	0	0	0	1.89125295508274	0.236406619385343	1.18203309692671	0	0	0.472813238770686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18203309692671	6.14657210401891	0.236406619385343	0	0	0	0	0	0	0	0	0	0	0.945626477541371	1.6548463356974	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	110	"AWI"	110	1886	3462	2451	62.144420131291	0.437636761487965	0	0	0.218818380743982	0	0.218818380743982	0	0	14.2231947483589	0	0	0	0.218818380743982	0	0	0	0	0	0	9.62800875273523	0	2.62582056892779	0	0	0.218818380743982	0	0	0.87527352297593	0	0.218818380743982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18818380743982	0	0	0	0	0	0	0.218818380743982	0	0	0	0	1.75054704595186	4.59518599562363	0	0	0.218818380743982
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	115	"AWI"	115	2037	3744	2684	69.4736842105263	0.150375939849624	0	0	1.20300751879699	0.300751879699248	0.451127819548872	0	0	2.10526315789474	0	0	0	0.150375939849624	0	0	0	0	0	0	8.1203007518797	0	7.36842105263158	0	0	0	0	0	0.601503759398496	0	0.451127819548872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601503759398496	3.7593984962406	0.150375939849624	0	0	0	0	0	0.300751879699248	0	0	0	0	1.50375939849624	3.00751879699248	0	0.300751879699248	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	120	"AWI"	120	2131	4168	2894	63.5321100917431	0.229357798165138	0	0	1.14678899082569	0	0	0	0	1.60550458715596	0	0	0	0	0	0.229357798165138	0	0	0	0	6.88073394495413	0	7.79816513761468	0	0	0	0	0	0.458715596330275	0	2.06422018348624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458715596330275	7.3394495412844	0.229357798165138	0.229357798165138	0	0	0	0	0	0	0	0	0	1.8348623853211	5.96330275229358	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	125	"AWI"	125	2218	4694	3096	70.9055876685935	0	0	0	0.963391136801541	0	0	0	0	2.50481695568401	0	0	0	0	0	0	0	0	0	0	5.00963391136801	0	5.97302504816956	0	0	0.192678227360308	0	0	0.385356454720617	0.192678227360308	1.73410404624277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78034682080925	0	0	0	0	0	0	0	0	0	0	0	1.92678227360308	4.43159922928709	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	130	"AWI"	130	6629	8201	7639	56.1068702290076	0	0	0.190839694656489	1.52671755725191	0.381679389312977	0.381679389312977	0	0	2.48091603053435	0	0	0	0	0	0	0	0	0	0	12.5954198473282	0	5.34351145038168	0	0	0.190839694656489	0	0	0	0	0.763358778625954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43511450381679	7.06106870229008	0	0	0	0	0.190839694656489	0	0.190839694656489	0	0	0	0	2.86259541984733	6.29770992366412	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	140	"AWI"	140	7396	8387	8036	53.4798534798535	0.366300366300366	0	0	0.549450549450549	0.549450549450549	0	0	0	8.79120879120879	0	0	0	0	0	0.183150183150183	0	0	0	0	13.3699633699634	0	4.3956043956044	0	0	0	0	0	0	0.183150183150183	0.366300366300366	0	0	0	0	0	0	0.183150183150183	0	0	0	0	0.549450549450549	0	0	0	0	0	0	0	0.183150183150183	6.04395604395604	0	0	0.183150183150183	0	0	0.366300366300366	0.183150183150183	0.183150183150183	0	0.183150183150183	0	2.1978021978022	7.50915750915751	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	145	"AWI"	145	7792	8448	8181	31.8918918918919	0.900900900900901	0	0	0.540540540540541	0	0.36036036036036	0	0	21.0810810810811	0	0	0.18018018018018	0	0	0	0	0	0	0	17.2972972972973	0	9.72972972972973	0	0	0	0	0	0	0.720720720720721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720720720720721	5.94594594594595	0.18018018018018	0.18018018018018	0	0	0	0	0.18018018018018	0	0	0	0	2.16216216216216	7.92792792792793	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	150	"AWI"	150	7993	8622	8342	37.9432624113475	0.177304964539007	2.12765957446809	0	0.354609929078014	0.177304964539007	0	0	0	26.063829787234	0	0	0	0.354609929078014	0	0	0	0	0	0	13.4751773049645	0	5.14184397163121	0	0	0	0	0	0.354609929078014	0.709219858156028	0	0	0	0	0	0	0	0	0	0	0.177304964539007	0	0	0	0	0	0	0	0	0	0.177304964539007	5.85106382978723	0	0	0	0	0.177304964539007	0	0	0	0	0	0	1.77304964539007	4.9645390070922	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	155	"AWI"	155	8075	8721	8426	5.49927641099855	0.434153400868307	0	0	0.289435600578871	0	0.144717800289436	0	0	28.6541244573082	0	0	0	0.144717800289436	0	0.144717800289436	0	0	0	0	25.4703328509407	0	7.67004341534009	0	0	0.144717800289436	0	0	0.144717800289436	0.289435600578871	0	0	0	0	0	0	0	0.144717800289436	0	0	0	0	0	0	0	0	0	0	0	0	0.868306801736614	18.0897250361794	0	0	0	0	0	0	0.434153400868307	0	0	0	0	2.74963820549928	8.68306801736614	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	160	"AWI"	160	8121	8889	8502	2.80373831775701	0	0	0	0.186915887850467	0.934579439252336	0	0	0	13.4579439252336	0	0	0	0.373831775700935	0	0	0	0	0	0	42.4299065420561	0	13.2710280373832	0	0	0	0	0	0	0.560747663551402	0.186915887850467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5233644859813	0	0	0	0	0	0	2.61682242990654	0.186915887850467	0	0	0	3.17757009345794	7.28971962616822	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	165	"AWI"	165	8199	8979	8591	1.20967741935484	0.806451612903226	0	0	0.604838709677419	0.403225806451613	0	0	0	29.6370967741936	0	0	0	0	0	0	0	0	0	0	41.1290322580645	0	1.41129032258065	0	0	0	0.201612903225806	0	0	2.21774193548387	0.201612903225806	0	0	0	0	0	0	0.201612903225806	0	0	0	0	0.201612903225806	0	0	0	0	0	0	0	0	10.6854838709677	0	0	0	0	0	0	0.806451612903226	0.201612903225806	0	0	0	2.21774193548387	7.66129032258065	0	0	0.201612903225806
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	170	"AWI"	170	8257	9124	8670	0.145243282498184	0.217864923747277	0	0	0.580973129992738	0.0726216412490922	0	0	0	3.34059549745824	0	0	0	0	0	0.0726216412490922	0	0	0	0	19.3173565722585	0	63.6165577342048	0	0	0	0	0	0	1.59767610748003	0	0.0726216412490922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50254175744372	0	0.0726216412490922	0	0	0	0.0726216412490922	0.726216412490922	0	0	0	0	1.52505446623094	4.06681190994916	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	175	"AWI"	175	8337	9205	8759	0.2710027100271	0.13550135501355	0	0.13550135501355	0.2710027100271	0.2710027100271	0	0	0	25.8807588075881	0	0	0	0.13550135501355	0	0	0	0	0	0	29.810298102981	0	25.3387533875339	0	0	0	0	0	0	0.813008130081301	0.13550135501355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21409214092141	0	0	0	0	0	0.13550135501355	0.813008130081301	0	0	0	0	1.3550135501355	4.8780487804878	0	0.40650406504065	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	180	"AWI"	180	8390	9317	8842	0.307692307692308	0	0	0	0.307692307692308	0.153846153846154	0.153846153846154	0	0	7.53846153846154	0	0	0	0.153846153846154	0	0	0	0	0	0	27.3846153846154	0	32.6153846153846	0	0	0	0	0	0.153846153846154	0.461538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0769230769231	0	0.153846153846154	0	0	0	0	0	0	0	0	0	1.84615384615385	3.69230769230769	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	185	"AWI"	185	8477	9386	8927	0.159489633173844	0	0	0	0.318979266347687	0.159489633173844	0	0	0	48.006379585327	0	0.159489633173844	0	0.159489633173844	0	0	0	0	0	0	24.2424242424242	0	1.27591706539075	0	0	0	0	0	0	0.478468899521531	0	0	0	0	0	0	0	0.159489633173844	0	0	0	0	0	0	0	0	0	0	0	0	0.478468899521531	16.9059011164274	0	0.318979266347687	0	0	0.159489633173844	0	0	0	0	0	0	1.43540669856459	4.78468899521531	0.159489633173844	0.637958532695375	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	190	"AWI"	190	8538	9496	9014	0	0	0	0	0.371747211895911	0	0	0	0	14.6840148698885	0	0	0	0	0	0	0	0	0	0	58.17843866171	0	0.185873605947955	0	0	0	0	0	0	0.185873605947955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185873605947955	0	17.1003717472119	0.185873605947955	0	0	0	0	0.185873605947955	0.371747211895911	0	0	0	0	1.85873605947955	6.13382899628253	0	0.371747211895911	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	195	"AWI"	195	8635	9563	9098	0	0.209205020920502	0	0	0.418410041841004	0.418410041841004	0.209205020920502	0	0	3.55648535564854	0	0	0	0.209205020920502	0	0	0	0	0	0	63.8075313807531	0	8.78661087866109	0	0	0	0	0	0.209205020920502	0.209205020920502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418410041841004	0.209205020920502	12.5523012552301	0.209205020920502	0	0	0	0	0	0.209205020920502	0.209205020920502	0	0	0	1.67364016736402	6.48535564853557	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	200	"AWI"	200	8699	9661	9188	1.92307692307692	0	0	0	0	0.192307692307692	0.384615384615385	0	0	10.9615384615385	0	0	0	0	0	0	0	0	0	0	45.3846153846154	0	3.65384615384615	0	0	0.192307692307692	0	0	0.192307692307692	1.73076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0.192307692307692	0	0	0	0	0	0	0	3.65384615384615	20.9615384615385	0	0.192307692307692	0	0	0	0	0.769230769230769	0	0	0.192307692307692	0	1.34615384615385	8.07692307692308	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	210	"AWI"	210	8883	9806	9359	0	0.22271714922049	0	0.22271714922049	0.66815144766147	0.22271714922049	0	0	0	11.1358574610245	0	0	0	0	0	0	0	0	0	0	55.011135857461	0	4.4543429844098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22271714922049	0	0	0	0	0	0	0	0	0	0	0	0	0.22271714922049	12.6948775055679	0	0	0	0	0	0	0.89086859688196	0	0	0	0.22271714922049	3.34075723830735	10.467706013363	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	215	"AWI"	215	8977	9870	9445	0	0.22075055187638	0	0	0	0.883002207505519	0.441501103752759	0	0	11.2582781456954	0	0	0	0	0	0.22075055187638	0	0	0	0	56.2913907284768	0	3.09050772626932	0	0	0	0	0	0.22075055187638	0.662251655629139	0	0	0	0	0	0	0	0.22075055187638	0	0	0	0	0	0	0	0	0	0	0	0	0.883002207505519	13.0242825607064	0	0	0	0	0	0	0	0.22075055187638	0	0	0	1.32450331125828	11.037527593819	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	220	"AWI"	220	9051	9965	9530	0	0	0	0	0	0.25706940874036	0.51413881748072	0	0	6.68380462724936	0	0	0	0.77120822622108	0	0	0	0	0	0	52.6992287917738	0	9.51156812339332	0.25706940874036	0	0	0	0	0	0.77120822622108	0	0	0	0	0	0	0	0.25706940874036	0	0	0	0	0	0	0	0	0	0	0	0.25706940874036	1.02827763496144	10.5398457583548	0.25706940874036	0	0	0	0	0	0.51413881748072	0	0	0	0	1.79948586118252	13.8817480719794	0	0	0
16376	25472	"Tourbière de Mont Sec"	45.06889	5.80667	225	"AWI"	225	9171	10016	9615	0	0.458715596330275	0	0.229357798165138	0.229357798165138	0.229357798165138	0.458715596330275	0	0	0.229357798165138	0	0	0	0.688073394495413	0	0	0	0	0	0	53.2110091743119	0	12.1559633027523	0	0	0	0	0	0	1.14678899082569	0	0	0	0	0	0	0	0.229357798165138	0	0	0	0	0	0	0	0	0	0	0	0.229357798165138	0.229357798165138	11.4678899082569	0.229357798165138	0	0	0	0.229357798165138	0	0.458715596330275	0	0	0	0	1.60550458715596	16.0550458715596	0	0.229357798165138	0
