"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3435	4449	"Spjällsjön"	56.68361	14.59256	485	"AWI"	485	10236	11756	11101	0	0.689655172413793	0	2.75862068965517	0	0	0	0	0	0	4.13793103448276	0	0	0	15.1724137931034	0	0	0	24.8275862068966	0	15.8620689655172	0	0.689655172413793	0	0.689655172413793	0	0	0	30.3448275862069	0	0	0	4.82758620689655
3435	4449	"Spjällsjön"	56.68361	14.59256	491	"AWI"	491	10499	11929	11285	0	0.375234521575985	0	1.68855534709193	0	68.8555347091933	0.187617260787992	0	0.187617260787992	0	2.4390243902439	0	0	0	2.6266416510319	0	0	0	9.38086303939962	0	3.93996247654784	0	0	0	0.562851782363977	0	0	0	9.56848030018762	0	0.187617260787992	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	494	"AWI"	494	10635	11996	11379	0.200803212851406	0.200803212851406	0	2.40963855421687	0	51.004016064257	0	0	0	0	4.81927710843374	0	0	0	3.01204819277108	0	0	0	27.710843373494	0	6.02409638554217	0	0	0	1.00401606425703	0	0	0	3.4136546184739	0	0.200803212851406	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	497	"AWI"	497	10761	12054	11476	0	0.341880341880342	0	2.22222222222222	0	42.2222222222222	0	0	0	0.170940170940171	5.12820512820513	0	0	0	3.76068376068376	0	0	0	26.4957264957265	0	14.3589743589744	0	0	0	2.05128205128205	0	0	0	3.07692307692308	0	0.170940170940171	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	500	"AWI"	500	10881	12116	11570	0.17825311942959	1.24777183600713	0	2.49554367201426	0	44.7415329768271	0.17825311942959	0	0	0.17825311942959	5.70409982174688	0	0	0	2.49554367201426	0	0	0	24.4206773618538	0	13.5472370766488	0	0	0	1.24777183600713	0	0	0	3.20855614973262	0	0.35650623885918	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	502	"AWI"	502	10982	12158	11632	0	0.74487895716946	0	3.91061452513966	0	51.7690875232775	0	0	0	0.186219739292365	9.31098696461825	0	0	0	1.67597765363128	0.186219739292365	0	0	12.8491620111732	0	16.0148975791434	0	0	0	0.74487895716946	0	0.558659217877095	0	2.04841713221601	0	0	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	504	"AWI"	504	11065	12217	11700	0.340136054421769	0.850340136054422	0	5.95238095238095	0	57.4829931972789	0	0	0	0.680272108843537	6.46258503401361	0	0	0.170068027210884	0.340136054421769	0	0	0	14.4557823129252	0	10.2040816326531	0	0	0	0	0	0	0	2.72108843537415	0	0.340136054421769	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	507	"AWI"	507	11176	12300	11800	0.32626427406199	1.79445350734095	0	12.7243066884176	0	50.7340946166395	0	0	0	1.14192495921697	5.87275693311582	0	0	0	2.12071778140294	0	0	0	14.0293637846656	0	7.66721044045677	0	0	0	0.163132137030995	0	0	0	2.12071778140294	0	1.14192495921697	0.163132137030995	0
3435	4449	"Spjällsjön"	56.68361	14.59256	510	"AWI"	510	11274	12396	11903	0.513698630136986	2.3972602739726	0	9.58904109589041	0	45.0342465753425	0	0.171232876712329	0	0.513698630136986	7.53424657534247	0	0	0	3.42465753424658	0	0	0	17.1232876712329	0	9.07534246575342	0	0	0	0.171232876712329	0	0	0	3.08219178082192	0	1.36986301369863	0	0
3435	4449	"Spjällsjön"	56.68361	14.59256	515	"AWI"	515	11502	12518	12066	0.357142857142857	3.03571428571429	0	12.6785714285714	0	47.8571428571429	0	0	0	0.357142857142857	8.39285714285714	0	0	0	3.57142857142857	0	0	0	11.0714285714286	0	7.5	0	0	0	0	0	0	0	4.82142857142857	0	0.357142857142857	0	0
