"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	5	"AWI"	5	97	577	412	0.251256281407035	0	40.9547738693467	2.01005025125628	3.26633165829146	0.251256281407035	0.251256281407035	0	1.50753768844221	0	1.00502512562814	0	0	0	0	0.50251256281407	0.753768844221105	0	0.251256281407035	0	2.26130653266332	5.27638190954774	0	0	0.50251256281407	1.25628140703518	0.50251256281407	0.251256281407035	0.251256281407035	0	0.251256281407035	0	0	0.251256281407035	0.251256281407035	0.251256281407035	0	0	1.75879396984925	2.26130653266332	13.0653266331658	0	0	0	14.070351758794	0	1.50753768844221	0	0	0.251256281407035	0.753768844221105	1.00502512562814	0	0.50251256281407	0.251256281407035	0.251256281407035	0.251256281407035	1.75879396984925	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	10	"AWI"	10	196	586	444	0.341296928327645	0	28.3276450511945	5.46075085324232	5.46075085324232	0	0.341296928327645	0	0.68259385665529	0	0.68259385665529	0	0	0	0	0	0	0	0	0	2.73037542662116	3.07167235494881	0	0	0.68259385665529	0.68259385665529	2.38907849829352	0	0	0.68259385665529	0	0	0	0.341296928327645	0	0	0	0	15.6996587030717	0.68259385665529	16.0409556313993	0	0	0	11.6040955631399	0	2.04778156996587	0	0	0	0	0.68259385665529	0	0	0	0	0.341296928327645	0.341296928327645	0	0.68259385665529
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	15	"AWI"	15	289	595	474	1.11731843575419	0	31.5642458100559	5.02793296089385	9.77653631284916	0	0.279329608938547	8.10055865921788	0.558659217877095	0	0.558659217877095	0	0	0.279329608938547	0	0	0	0	0.279329608938547	0	1.11731843575419	5.58659217877095	0	0	0	0.837988826815642	0.279329608938547	0	0	0	0	0	0.279329608938547	0	0	0	0	0	9.77653631284916	0.558659217877095	12.2905027932961	0	0	0	8.10055865921788	0	0.837988826815642	0.279329608938547	0	0	0	1.67597765363128	0	0.279329608938547	0	0	0	0.558659217877095	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	20	"AWI"	20	334	606	505	0	0	44.4444444444444	4.90196078431373	8.49673202614379	0.326797385620915	0	0	0.326797385620915	0	0.326797385620915	0	0	0	0	0.326797385620915	0	0	0.980392156862745	0	3.59477124183007	1.96078431372549	0	0	0.980392156862745	1.30718954248366	0.326797385620915	0	0	0.326797385620915	0	0	0.326797385620915	0.326797385620915	0	0	0	0	3.26797385620915	0.65359477124183	13.3986928104575	0	0	0	9.80392156862745	0.65359477124183	0.980392156862745	0	0	0	0	0.65359477124183	0	0.326797385620915	0	0	0.65359477124183	0.326797385620915	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	25	"AWI"	25	367	628	536	0	0	34.9315068493151	3.42465753424658	6.84931506849315	0.342465753424658	0	0	0.684931506849315	1.02739726027397	0.342465753424658	0	0	1.36986301369863	0	0.684931506849315	0	0	0	0	1.71232876712329	3.76712328767123	0	0	0	0.684931506849315	0	0	0	0.342465753424658	0	0.342465753424658	0	0	0	0	0.342465753424658	0.342465753424658	8.56164383561644	1.71232876712329	15.4109589041096	0	0	0	11.3013698630137	0	1.71232876712329	0	0	0	0	0.684931506849315	0	0	0	0	1.02739726027397	2.3972602739726	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	30	"AWI"	30	392	645	554	0	0	32.5373134328358	2.08955223880597	3.58208955223881	0	0.298507462686567	0	0	0	0.597014925373134	0	0	2.38805970149254	0	0.298507462686567	0	0.597014925373134	0	0	2.98507462686567	4.47761194029851	0	0	0.597014925373134	0.298507462686567	0	0	0	0	0	0	0	0.298507462686567	0	0	0.597014925373134	0	11.044776119403	0.298507462686567	24.4776119402985	0	0	0	10.1492537313433	0	0.298507462686567	0	0	0	0	1.19402985074627	0	0.298507462686567	0	0	0.298507462686567	0.298507462686567	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	40	"AWI"	40	459	704	597	0	0	6.04026845637584	3.02013422818792	4.02684563758389	0.335570469798658	0.335570469798658	0	0	0	4.36241610738255	0	0	0	0	0.671140939597315	0	0	0	0	0.335570469798658	21.1409395973154	0	0	0.671140939597315	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39597315436242	1.34228187919463	43.9597315436242	0	0	0	3.02013422818792	0	0	0	0	0	0	0.335570469798658	0	0.335570469798658	0	0	0	0.335570469798658	0	0.335570469798658
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	50	"AWI"	50	493	790	633	0.396825396825397	0	1.98412698412698	3.96825396825397	1.98412698412698	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0	0	0	37.3015873015873	0	0	0.396825396825397	0	0	0	0	0	0.396825396825397	0	0	0	0	0	0	0	7.14285714285714	1.98412698412698	34.9206349206349	0	0	0	4.36507936507936	0	3.96825396825397	0	0	0	0	0.396825396825397	0	0	0	0	0	0	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	55	"AWI"	55	520	805	651	0	0	2.45398773006135	1.53374233128834	1.84049079754601	0	0	0	0.613496932515337	0	1.84049079754601	0	0	0	0	0.306748466257669	0	0	0	0	0.920245398773006	41.4110429447853	0	0	0.306748466257669	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98773006134969	1.22699386503067	37.1165644171779	0	0	0	3.06748466257669	0	1.84049079754601	0	0	1.22699386503067	0	0	0.306748466257669	0	0	0	0	0	0	0
15965	24611	"La Prairie du Cassoir"	47.25667	0.1475	60	"AWI"	60	542	823	669	0	0	21.1678832116788	7.2992700729927	6.56934306569343	0.72992700729927	0	0	0.72992700729927	0	0.72992700729927	0	0	0	0	0	0	0	0	0	0	13.1386861313869	0	0	0.72992700729927	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0	8.02919708029197	3.64963503649635	29.1970802919708	0	0	0	5.10948905109489	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0.72992700729927	0.72992700729927	0	0
