"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3018	3932	"Bjärsjon"	58.33431	13.654576	3	"AWI"	NA	NA	NA	NA	0	0	0	0	0	22.4673202614379	0	0	0	0	0	0	3.83986928104575	0	2.77777777777778	0.326797385620915	0	0	0	0	0	0	0.980392156862745	0	0	0	0	0	65.0326797385621	0	2.94117647058824	0	0	0	0	0.163398692810458	0	0	0	0	0.898692810457516	0.245098039215686	0	0	0	0	0.326797385620915	0
3018	3932	"Bjärsjon"	58.33431	13.654576	13	"AWI"	NA	NA	NA	NA	0	0	0	0	0	44.8092280390417	0	0	0	0	0	0	3.99290150842946	0	2.12954747116238	0	0	0	0	0	0	0	1.59716060337178	0	0	0	0	0	44.4543034605146	0	1.77462289263531	0	0	0	0	0	0	0	0	0.354924578527063	0.443655723158829	0.0887311446317657	0	0.0887311446317657	0	0	0.266193433895297	0
3018	3932	"Bjärsjon"	58.33431	13.654576	21	"AWI"	NA	NA	NA	NA	0	0	0	0	0	61.4840989399293	0	0	0	0	0	0	0.918727915194346	0	1.06007067137809	0	0	0	0	0	0	0	2.12014134275618	0	0	0	0	0	30.1060070671378	0	2.75618374558304	0	0	0	0	0	0	0	0	0.212014134275618	0.848056537102473	0	0	0.0706713780918728	0	0.424028268551237	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	86	"AWI"	NA	NA	NA	NA	0	3.04568527918782	0	11.6751269035533	0	13.4880348078318	0	0	1.01522842639594	0	0	0	0	0	1.66787527193619	0	0	0	0	0	0.217548948513416	0	5.0761421319797	0	0	0	0	0	52.7918781725888	0	6.09137055837564	0	0	0	0	0	0	0	0	1.52284263959391	2.03045685279188	0.942712110224801	0	0	0.435097897026831	0	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	92	"AWI"	NA	NA	NA	NA	0	1.45903479236813	0	9.65207631874298	0	7.29517396184063	0	0	0	0	0	0	0	0	1.90796857463524	0	0	0	0	0	0.448933782267116	0	4.60157126823793	0	0	0	0	0	65.7687991021324	0	5.05050505050505	0	0	0	0	0	0	0	0	0.224466891133558	1.79573512906846	1.45903479236813	0	0.112233445566779	0.224466891133558	0	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	23	"AWI"	NA	NA	NA	NA	0	0	0.0805152979066023	2.17391304347826	0	63.8486312399356	0	0	0	0	0	0	0.161030595813205	0	1.36876006441224	0	0	0	0	0	0	0	2.81803542673108	0	0	0	0	0	22.7053140096618	0	3.38164251207729	0	0	0	0	0.0805152979066023	0.0805152979066023	0	0	0.0805152979066023	3.22061191626409	0	0	0	0	0	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	88	"AWI"	NA	NA	NA	NA	0.0886524822695035	4.34397163120567	0	15.5141843971631	0	12.4113475177305	0	0	0.265957446808511	0	0	0	0	0	3.63475177304965	0	0	0	0	0	1.50709219858156	0	2.30496453900709	0.177304964539007	0	0	0	0	53.1028368794326	0	4.07801418439716	0	0	0	0	0	0	0	0	0.975177304964539	1.32978723404255	0.177304964539007	0	0	0.0886524822695035	0	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	94	"AWI"	NA	NA	NA	NA	0	1.66666666666667	0	7.03703703703704	0	14.6296296296296	0	0	0.185185185185185	0	0.37037037037037	0	0	0	0.648148148148148	0	0	0	0	0	0	0	1.75925925925926	0	0	0	0	0	68.6111111111111	0	2.03703703703704	0	0	0	0	0	0	0	0	0.277777777777778	0.833333333333333	1.66666666666667	0	0	0.277777777777778	0	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	84	"AWI"	NA	NA	NA	NA	0	4.16243654822335	0	24.2639593908629	0	15.3299492385787	0.101522842639594	0	0.812182741116751	0	0	0	0.203045685279188	0	1.92893401015228	0	0	0	0	0	0.406091370558376	0.101522842639594	4.67005076142132	0	0	0	0	0	38.7817258883249	0	6.49746192893401	0	0	0	0	0	0	0	0	0.203045685279188	1.7258883248731	0.812182741116751	0	0	0	0	0	0
3018	3932	"Bjärsjon"	58.33431	13.654576	15	"AWI"	NA	NA	NA	NA	0	0	0	0	0	55.2950687146322	0	0	0	0	0	0	2.50606305578011	0	2.26354082457559	0	0	0	0	0	0	0	1.69765561843169	0	0	0	0	0.161681487469685	33.9531123686338	0.0808407437348424	2.1018593371059	0	0	0	0	0	0	0	0	0.404203718674212	0.646725949878739	0.242522231204527	0	0	0.161681487469685	0	0.485044462409054	0
