"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Colchicaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
26642	46648	"Pfafforetsee"	46.29951	7.58686	0.5	"AWI"	0.5	-53.5	-50	-51.5	0.383877159309021	0	8.25335892514395	0	0	0	0.191938579654511	1.15163147792706	0	11.5163147792706	0	0.191938579654511	0	0	1.15163147792706	0	0	0.575815738963532	0	0	0	2.87907869481766	0	0.767754318618042	0	0	0	0	0.383877159309021	0.191938579654511	2.49520153550864	0	0	0	0.191938579654511	0.191938579654511	0	0.575815738963532	0.191938579654511	0	0.191938579654511	0	0	3.07101727447217	49.5201535508637	0	0.191938579654511	5.3742802303263	0	1.15163147792706	0	0.959692898272553	0	0	0	0.383877159309021	0	0.383877159309021	0	2.49520153550864	0.383877159309021	0	0.191938579654511	0.191938579654511	0.383877159309021	2.87907869481766	0	0.191938579654511	0.191938579654511	0.191938579654511	0.191938579654511	0	0.191938579654511
26642	46648	"Pfafforetsee"	46.29951	7.58686	1.5	"AWI"	1.5	-52.5	-49.5	-51	0	0.239808153477218	3.83693045563549	0	0.239808153477218	0	0	0.239808153477218	0	7.19424460431655	0	0	0	0	0	0	0	0	0	0	0	2.39808153477218	0	2.15827338129496	0	0	0	0	0	0	2.87769784172662	0	0	0	0	0.239808153477218	0	1.67865707434053	0	0	0	0	0	3.35731414868106	58.7529976019185	0	0	9.11270983213429	0	1.43884892086331	0	2.87769784172662	0	0	0	0	0	0	0	0.719424460431655	0	0	0	0	0.239808153477218	1.43884892086331	0	0	0.239808153477218	0	0.719424460431655	0	0
26642	46648	"Pfafforetsee"	46.29951	7.58686	3.5	"AWI"	3.5	-51	-48.5	-50	0.448430493273543	0	5.15695067264574	0	0	0	0.224215246636771	0.224215246636771	0	10.762331838565	0	0.224215246636771	0	0	1.5695067264574	0	0	0.448430493273543	0	0	0	2.69058295964126	0	0.672645739910314	0	0	0	0	1.34529147982063	0	2.01793721973094	0	0	0	0	0	0	0.448430493273543	0	0	0	0	0	7.17488789237668	52.4663677130045	0	0	7.17488789237668	0	1.34529147982063	0	2.91479820627803	0	0	0	0	0	0.224215246636771	0	0.896860986547085	0	0.224215246636771	0	0	0	0.896860986547085	0	0	0	0	0.224215246636771	0	0.224215246636771
26642	46648	"Pfafforetsee"	46.29951	7.58686	5.5	"AWI"	5.5	-50.5	-47	-49	0	0.354609929078014	9.9290780141844	0	0	0	0	0.177304964539007	0	16.6666666666667	0	0.709219858156028	0	0.177304964539007	0	0	0	0	0	0	0	5.67375886524823	0.177304964539007	1.24113475177305	0	0	0	0	0.354609929078014	0	2.12765957446809	0	0	0	0	0	0	0.531914893617021	0	0	0	0	0.177304964539007	4.07801418439716	41.8439716312057	0	0	6.91489361702128	0	3.01418439716312	0.177304964539007	1.95035460992908	0	0	0	0	0	0.177304964539007	0	1.77304964539007	0.177304964539007	0	0	0	0	0.886524822695036	0	0	0	0	0.531914893617021	0	0.177304964539007
26642	46648	"Pfafforetsee"	46.29951	7.58686	8.5	"AWI"	8.5	-48	-45.5	-47	0	0.207900207900208	6.65280665280665	0	0	0	0	0.415800415800416	0	13.9293139293139	0	0	0	0.207900207900208	0	0	0	0	0	0	0	5.40540540540541	0	1.24740124740125	0.415800415800416	0	0	0	0.623700623700624	0.207900207900208	2.07900207900208	0	0	0	0	0.207900207900208	0	0	0.207900207900208	0.207900207900208	0	0	0.623700623700624	2.91060291060291	49.2723492723493	0	0	9.14760914760915	0	1.24740124740125	0.207900207900208	2.28690228690229	0	0	0	0.207900207900208	0	0	0	1.45530145530146	0.207900207900208	0	0	0	0	0	0	0.207900207900208	0	0.207900207900208	0	0	0
26642	46648	"Pfafforetsee"	46.29951	7.58686	11.5	"AWI"	11.5	-46.5	-44	-45	0.364963503649635	0.182481751824818	8.57664233576642	0	0	0	0	0.72992700729927	0	15.1459854014599	0.547445255474453	0.364963503649635	0	0	1.09489051094891	0	0	0	0	0	0.364963503649635	3.64963503649635	0	1.45985401459854	0	0	0	0	0.912408759124087	0.364963503649635	2.37226277372263	0	0	0	0	0.182481751824818	0	0.547445255474453	0	0	0	0	0	4.37956204379562	41.7883211678832	0	0	8.02919708029197	0	1.45985401459854	0.364963503649635	2.00729927007299	0	0	0	0.547445255474453	0	0	0	2.73722627737226	0.182481751824818	0	0	0	0	0.364963503649635	0	0.182481751824818	0.182481751824818	0	0.547445255474453	0	0.364963503649635
26642	46648	"Pfafforetsee"	46.29951	7.58686	13.5	"AWI"	13.5	-45.5	-42.5	-44	0.184162062615101	0	5.34069981583794	0	0	0	0.184162062615101	0.920810313075507	0	12.8913443830571	0	0.552486187845304	0	0	0.552486187845304	0	0	0.184162062615101	0	0	0	4.05156537753223	0	2.20994475138122	0	0	0	0	0.552486187845304	0	0.920810313075507	0	0	0.184162062615101	0.368324125230203	0.184162062615101	0	0.920810313075507	0	0	0.368324125230203	0	0.368324125230203	3.86740331491713	46.0405156537753	0	0.184162062615101	8.10313075506446	0	1.65745856353591	0	3.13075506445672	0	0	0	0	0	0	0	2.39410681399632	2.02578268876611	0	0	0	0	0.920810313075507	0	0	0	0	0.736648250460405	0	0
26642	46648	"Pfafforetsee"	46.29951	7.58686	15.5	"AWI"	15.5	-44.5	-41	-43	0.180831826401447	0	7.95660036166365	0	0	0	0	0.723327305605787	0	13.9240506329114	0.180831826401447	0.54249547920434	0	0	2.35081374321881	0	0	0	0	0	0	2.53164556962025	0.180831826401447	1.80831826401447	0.180831826401447	0	0	0	0.361663652802893	0.54249547920434	2.16998191681736	0	0	0	0	0.180831826401447	0	0.180831826401447	0	0	0	0.361663652802893	0	3.79746835443038	43.5804701627486	0	0	8.31826401446655	0	1.80831826401447	0.180831826401447	2.16998191681736	0	0	0.180831826401447	0	0	0.54249547920434	0	2.89330922242315	0.180831826401447	0	0	0	0	0.723327305605787	0	0	0	0.54249547920434	0.180831826401447	0	0.54249547920434
26642	46648	"Pfafforetsee"	46.29951	7.58686	17.5	"AWI"	17.5	-44	-39.5	-41.5	0.187617260787992	0	9.75609756097561	0	0	0	0	0.938086303939963	0	16.3227016885553	0.187617260787992	0.562851782363977	0	0	1.87617260787993	0	0	0.375234521575985	0.375234521575985	0	0	3.18949343339587	0	0.75046904315197	0.375234521575985	0	0	0	0.375234521575985	0.187617260787992	1.68855534709193	0	0	0	0.187617260787992	0.562851782363977	0	0.375234521575985	0	0	0	0	0	2.25140712945591	42.4015009380863	0	0	7.87992495309568	0	3.93996247654784	0	0.75046904315197	0	0	0	0	0	0.375234521575985	0	2.6266416510319	0.187617260787992	0	0	0	0.187617260787992	0.187617260787992	0	0.187617260787992	0	0	0.375234521575985	0	0.375234521575985
26642	46648	"Pfafforetsee"	46.29951	7.58686	19.5	"AWI"	19.5	-43	-37.5	-40.5	0.193798449612403	0	9.88372093023256	0	0	0	0	1.35658914728682	0	14.1472868217054	0	0.387596899224806	0	0	2.13178294573643	0	0	0	0	0	0	2.51937984496124	0	0.387596899224806	0.193798449612403	0	0	0	0.581395348837209	0.193798449612403	0.581395348837209	0	0	0	0.387596899224806	0.387596899224806	0	0	0	0	0	0	0	2.71317829457364	47.4806201550388	0	0	10.6589147286822	0	0.387596899224806	0.581395348837209	1.55038759689922	0	0	0	0.193798449612403	0	0	0	1.55038759689922	0.387596899224806	0	0	0	0.193798449612403	0	0	0	0.387596899224806	0	0.193798449612403	0	0.387596899224806
