"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
15945	24570	"Riabelais"	47.4025	0.64833	5	"AWI"	5	-61	357	75	0	18.8940092165899	1.84331797235023	1.84331797235023	0	2.76497695852535	0	0.921658986175115	0.460829493087558	0	0	0	0	6.91244239631336	38.2488479262673	0	0	0	5.06912442396313	0	0	0	0	0	0	12.4423963133641	1.38248847926267	0	0	0	5.52995391705069	0	0.460829493087558	0	0.460829493087558	1.38248847926267	0.460829493087558	0	0	0.460829493087558	0.460829493087558
15945	24570	"Riabelais"	47.4025	0.64833	10	"AWI"	10	8	562	218	0	30.6451612903226	1.61290322580645	1.61290322580645	0	0	0	0.806451612903226	0	0.806451612903226	2.41935483870968	0.806451612903226	0	10.4838709677419	21.7741935483871	0	0	0	0	0	0	0	0	0	0	5.64516129032258	6.45161290322581	0	0	0	11.2903225806452	0.806451612903226	0.806451612903226	0	3.2258064516129	0	0	0	0.806451612903226	0	0
15945	24570	"Riabelais"	47.4025	0.64833	15	"AWI"	15	91	753	367	0	18.8755020080321	2.40963855421687	0.803212851405622	0.401606425702811	0	17.6706827309237	0.401606425702811	0	0	0	0	0.401606425702811	6.02409638554217	29.3172690763052	0	1.20481927710843	0.401606425702811	0	0	0	0	0.401606425702811	0	0.401606425702811	10.8433734939759	1.60642570281124	0	0	0	5.22088353413655	0.401606425702811	0	0	0	0.401606425702811	0.803212851405622	0.401606425702811	0.803212851405622	0.401606425702811	0.401606425702811
15945	24570	"Riabelais"	47.4025	0.64833	20	"AWI"	20	186	926	510	0	27.734375	1.5625	0	0	1.5625	0	0.78125	0.390625	0	0	0	0	12.5	27.734375	0	0.78125	0	0	0	0	0	0	0	0	12.890625	1.171875	0	0	0	8.203125	0	0.78125	1.5625	0.390625	0	0	0	0.390625	1.5625	0
15945	24570	"Riabelais"	47.4025	0.64833	25	"AWI"	25	294	1083	659	0	15.5555555555556	1.77777777777778	0.888888888888889	0	0.444444444444444	0	0.444444444444444	0	0	0	0	0.444444444444444	4.44444444444444	53.3333333333333	0.444444444444444	0	0	0	0.444444444444444	0	0	0.444444444444444	0	0	13.3333333333333	0.444444444444444	0	0	0	5.77777777777778	0	0	0	0.444444444444444	0	0.888888888888889	0	0.444444444444444	0	0
15945	24570	"Riabelais"	47.4025	0.64833	30	"AWI"	30	416	1232	808	0	19.7718631178707	3.04182509505703	0.760456273764259	0.380228136882129	0	0	0.380228136882129	0	0	0	0	0.760456273764259	6.08365019011407	51.7110266159696	0	0	0	0	0	0	0	0	0	0.380228136882129	4.94296577946768	0.760456273764259	0	0	0	7.98479087452472	0.760456273764259	0	0	0	0	0	1.52091254752852	0.380228136882129	0.380228136882129	0
15945	24570	"Riabelais"	47.4025	0.64833	35	"AWI"	35	551	1365	961	0.938967136150235	41.3145539906103	0.469483568075117	0.938967136150235	0.469483568075117	1.40845070422535	0	0	0	0	0.469483568075117	0	0.938967136150235	18.7793427230047	15.962441314554	0	0.469483568075117	0	0	0	0	0	0.469483568075117	0	0	4.22535211267606	1.40845070422535	0	0	1.87793427230047	7.981220657277	0	0	0	0	0	0	0	0.469483568075117	0.938967136150235	0.469483568075117
15945	24570	"Riabelais"	47.4025	0.64833	40	"AWI"	40	683	1494	1111	0	17.3684210526316	1.57894736842105	1.05263157894737	0.526315789473684	0	0	1.05263157894737	0.526315789473684	0	0	0	0.526315789473684	6.31578947368421	49.4736842105263	0.526315789473684	0.526315789473684	0	0.526315789473684	0	0	0.526315789473684	1.57894736842105	0	0	7.36842105263158	2.10526315789474	0	0	0	3.68421052631579	1.57894736842105	0	0	0	0	2.10526315789474	0	0.526315789473684	0.526315789473684	0
15945	24570	"Riabelais"	47.4025	0.64833	45	"AWI"	45	841	1617	1262	0	16.4835164835165	0.549450549450549	2.1978021978022	0	0.549450549450549	0	0	0.549450549450549	0	0	0	0	6.04395604395604	58.7912087912088	0	0	0	0	0	0	0	0.549450549450549	0	0	4.94505494505495	3.2967032967033	0	0	0	3.2967032967033	1.0989010989011	0	0	0	0.549450549450549	0	0	0.549450549450549	0	0.549450549450549
15945	24570	"Riabelais"	47.4025	0.64833	50	"AWI"	50	997	1719	1405	0	12.3152709359606	1.47783251231527	0.492610837438424	0	0	0	0	0.985221674876847	0	0	0	0.985221674876847	6.40394088669951	65.5172413793103	0	0	0	0	0	0	0	0.492610837438424	0	0	3.44827586206897	1.97044334975369	0	0	0	3.94088669950739	0.985221674876847	0	0	0	0	0.492610837438424	0	0.492610837438424	0	0
15945	24570	"Riabelais"	47.4025	0.64833	55	"AWI"	55	1174	1818	1551	0	16.1434977578475	1.34529147982063	0.448430493273543	0.448430493273543	0.448430493273543	0	0.448430493273543	0	0	0	0.448430493273543	0.448430493273543	19.2825112107623	40.8071748878924	0	0	0.448430493273543	0	0	0	0	0.448430493273543	0	0.448430493273543	2.24215246636771	1.34529147982063	0	0	0	8.96860986547085	0	0	2.24215246636771	0	0.896860986547085	0	0	1.79372197309417	0.896860986547085	0
15945	24570	"Riabelais"	47.4025	0.64833	60	"AWI"	60	1384	1905	1702	0	12.1495327102804	1.4018691588785	0.467289719626168	0	0	0	0.467289719626168	0	0	0	0	0	6.07476635514019	64.9532710280374	0	0	0	0	0	0	0.467289719626168	1.4018691588785	0	0	1.4018691588785	4.20560747663551	0	0	0	3.27102803738318	1.86915887850467	0	0	0.467289719626168	0	0.467289719626168	0	0.467289719626168	0	0.467289719626168
