"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
13385	20022	"Avrig"	45.71667	24.38333	5	"AWI"	5	-124	39	-47	1.84331797235023	0.460829493087558	0	0.921658986175115	2.30414746543779	0	0.921658986175115	1.84331797235023	11.9815668202765	0	0	0.460829493087558	1.38248847926267	0	0.460829493087558	0	0	0	9.21658986175115	0	1.38248847926267	0	0	0	0	0	34.5622119815668	0	0.460829493087558	0	0	0	0	0.460829493087558	0	0	0	0.460829493087558	0	0	0	0	0	2.76497695852535	0	0	0	0	0	0	0	23.963133640553	0	0	0	0	0	0	2.30414746543779	0.460829493087558	0	0	0	0	0	0.460829493087558	0	0	0.921658986175115	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	10	"AWI"	10	-62	376	107	2.31788079470199	0	0	0.33112582781457	0.33112582781457	0	1.98675496688742	0.993377483443709	8.60927152317881	0	0	0	1.65562913907285	0	0	0	0	0	9.27152317880795	0	2.31788079470199	0	0	0	0	0	27.4834437086093	0	0	0	0	0.33112582781457	0	0	0	0	0	0.33112582781457	0	0	0	16.887417218543	0	0.993377483443709	0	0	0	10.5960264900662	0	0	0	12.2516556291391	0	0	0	0	0	0.33112582781457	0.33112582781457	0.993377483443709	0.33112582781457	0	0	0	0	0	0	0	0.993377483443709	0.33112582781457	0	0
13385	20022	"Avrig"	45.71667	24.38333	15	"AWI"	15	-38	767	252	1.54798761609907	0.309597523219814	0	0.928792569659443	0.928792569659443	0	2.1671826625387	0	7.43034055727554	0	0	0	2.1671826625387	0	0	0	0	0	6.19195046439629	0	0.928792569659443	0	0	0	0	0	34.0557275541796	0	0	0	0	0	0	0	0	0.309597523219814	0	0	0	0	0	19.1950464396285	0	1.54798761609907	0	0	0	11.1455108359133	0	0	0	7.12074303405573	0	0	0	0	0	0.309597523219814	0.309597523219814	0.928792569659443	0	0	0	0	0	0	0	0.928792569659443	1.54798761609907	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	20	"AWI"	20	-20	1163	399	0.664451827242525	0	0	0.332225913621262	0.332225913621262	0	1.32890365448505	0	5.3156146179402	0	0	0	0	0	0	0	0	0	10.6312292358804	0	0.664451827242525	0	0	0	0	0	29.9003322259136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5548172757475	0	0.332225913621262	0	0	0	0	0	0	0	13.2890365448505	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0	0.996677740863787	1.66112956810631	0.664451827242525	0	0
13385	20022	"Avrig"	45.71667	24.38333	25	"AWI"	25	-5	1550	550	0.492610837438424	0.492610837438424	0	0.492610837438424	0.492610837438424	0	1.97044334975369	0	27.5862068965517	0	0	0	0.492610837438424	0	0	0	0	0	11.8226600985222	0	1.47783251231527	0	0	0	0	0	33.4975369458128	0	0	0	0.492610837438424	0.492610837438424	0	0.492610837438424	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	12.807881773399	0	0	0	0	0	0	0.492610837438424	0.492610837438424	0	0	0	0	0	0	0.492610837438424	0	1.97044334975369	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	30	"AWI"	30	10	1944	694	1.47058823529412	0.367647058823529	0	0	0.367647058823529	0	2.20588235294118	0	8.82352941176471	0	0	0.367647058823529	0.735294117647059	0	0	0	0	0	21.3235294117647	0	1.10294117647059	0	0	0	0	0	26.4705882352941	0	0	0	0	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0.735294117647059	0	0	0	0	0	0	0	31.25	0	0	0	0	0	0	0.735294117647059	0.735294117647059	0	0	0	0	0	0	0.367647058823529	0.367647058823529	1.83823529411765	0	0.367647058823529	0
13385	20022	"Avrig"	45.71667	24.38333	35	"AWI"	35	159	2145	844	4	0	0	1.09090909090909	0.363636363636364	0	1.45454545454545	1.09090909090909	12.3636363636364	0	0	0	0.727272727272727	0	0.727272727272727	0	0	0	5.81818181818182	0	1.45454545454545	0	0	0	0	0	28	0	0	0	0.363636363636364	0.363636363636364	0	0.363636363636364	0	0	0	0	0	0	0	5.81818181818182	0	4	0	0	0	12.3636363636364	0	0	0	16.7272727272727	0	0	0	0	0	0	0.363636363636364	0	0.363636363636364	0.363636363636364	0	0	0	0	0	0.727272727272727	0.727272727272727	0.363636363636364	0	0
13385	20022	"Avrig"	45.71667	24.38333	40	"AWI"	40	265	2233	1069	3.46820809248555	0	0	0	0	0	2.60115606936416	0	31.7919075144509	0	0	0	0	0	0	0	0	0	6.35838150289017	0	0.578034682080925	0	0	0	0	0	36.1271676300578	0	0	0	0	0	0	0	0	0.289017341040462	0	0	0	0	0	0	0	1.44508670520231	0	0	0	0	0	0.289017341040462	0	13.8728323699422	0	0	0	0	0	0.289017341040462	0	0	0	0	0	0	0	0	0	0.578034682080925	2.02312138728324	0.289017341040462	0	0
13385	20022	"Avrig"	45.71667	24.38333	45	"AWI"	45	360	2375	1304	1.18577075098814	0.395256916996047	0	0	0	0	2.37154150197628	1.18577075098814	19.7628458498024	0	0	0	0.790513833992095	0	0	0	0	0	7.90513833992095	0	0.790513833992095	0	0	0	0	0	31.2252964426877	0	0	0	0.395256916996047	0.395256916996047	0	0	0	0	0	0.395256916996047	0	0	0	0	0	7.5098814229249	0	0	0	11.4624505928854	0	0	0	9.48616600790514	0	0	0	0	0	0.790513833992095	0	1.18577075098814	0	0.395256916996047	0	0	0	0	0	0.395256916996047	1.18577075098814	0.790513833992095	0	0
13385	20022	"Avrig"	45.71667	24.38333	50	"AWI"	50	427	2567	1511	1.11524163568773	0	0	0	0.371747211895911	0	1.85873605947955	0	6.69144981412639	0	0	0	0	0	0	0	0	0	8.17843866171004	0	2.23048327137546	0	0	0.371747211895911	0	0	48.3271375464684	0	0	0	0.743494423791822	0	0	0	0	0	0	0	0	0	0	0	0	1.11524163568773	0	0	0	0	0	0	0	24.907063197026	0	0	0	0.371747211895911	0	0	0	0	0	0	0	0	0	0	0	0	3.71747211895911	0	0	0
