"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15977	24641	"Ecours"	46.61222	-1.84278	10	"AWI"	10	3008	3601	3305	0	5.66801619433198	2.02429149797571	1.21457489878543	2.02429149797571	0.404858299595142	0	0	0.404858299595142	0	0	0	0	0	0	0	0	0	0	0	0.404858299595142	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809716599190283	6.88259109311741	5.66801619433198	0	54.251012145749	0	0	0	0	7.28744939271255	0	4.8582995951417	0	0	0.404858299595142	0	0	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	15	"AWI"	15	3051	3665	3358	0	6.88259109311741	0.404858299595142	3.64372469635628	0.404858299595142	0.404858299595142	0	0	0	0	0.404858299595142	0	0	0	0	0	0	0	0	0	0.809716599190283	0	3.64372469635628	0	0	2.42914979757085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64372469635628	17.0040485829959	0	46.9635627530364	0	0	0	0	5.26315789473684	0	7.69230769230769	0	0	0	0	0.404858299595142	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	20	"AWI"	20	3095	3734	3414	0	2.91666666666667	0.833333333333333	1.66666666666667	0	0.416666666666667	0	0	0	0	2.5	0	0	0	0	0	0.416666666666667	0	0	0	0.833333333333333	0	5.83333333333333	0	0	2.08333333333333	0	0	0	0	0	0.416666666666667	0	0	0	0	0	0	0	0	1.25	0	0	75.4166666666667	0	0	0	0	2.5	0	1.66666666666667	0	0	0.416666666666667	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	25	"AWI"	25	3131	3813	3470	0	5.78512396694215	0.413223140495868	0.826446280991736	0	0.413223140495868	0	0	0	0	2.06611570247934	0	0	0	0	0	0	0	0	0	0.413223140495868	0	15.702479338843	0	0	0.413223140495868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826446280991736	0	0	60.3305785123967	0	0	0	0	3.71900826446281	0	7.85123966942149	0	0	0	0	1.2396694214876	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	30	"AWI"	30	3154	3898	3524	0	2.65151515151515	12.1212121212121	7.1969696969697	0.757575757575758	0.378787878787879	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	0	1.13636363636364	0	9.46969696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0454545454545	0	0	0	0	1.89393939393939	0	20.0757575757576	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	35	"AWI"	35	3182	3975	3578	0	0.434782608695652	6.08695652173913	3.47826086956522	0	0	0	0	0	0	0.869565217391304	0	0	0	0	0	0	0	0	0	1.30434782608696	0	10.8695652173913	0	0	0	0	0	0	0	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	46.0869565217391	0	0	0	0	0.869565217391304	0	29.1304347826087	0	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	40	"AWI"	40	3205	4061	3632	0	0.78740157480315	5.11811023622047	3.93700787401575	0.393700787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	0	15.3543307086614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	0.393700787401575	0	0	51.9685039370079	0	0	0	0	2.36220472440945	0	17.3228346456693	0	0	1.5748031496063	0	0	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	45	"AWI"	45	3226	4151	3689	0	0.45045045045045	10.3603603603604	4.05405405405405	0.900900900900901	0	0	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	37.8378378378378	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45045045045045	0	0	31.0810810810811	0	0	0	0	1.35135135135135	0	12.6126126126126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	50	"AWI"	50	3248	4246	3746	0	3.77358490566038	5.66037735849057	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.3584905660377	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	5.66037735849057	0	1.88679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15977	24641	"Ecours"	46.61222	-1.84278	55	"AWI"	55	3269	4342	3802	0	1.36363636363636	1.36363636363636	2.27272727272727	0	0	0	0	0.909090909090909	0	0.909090909090909	0	0.454545454545455	0	0	0	0	0	0	0	0.454545454545455	0	22.7272727272727	0	0	0.454545454545455	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545454545455	0	0	63.6363636363636	0	0	0	0	2.27272727272727	0	1.36363636363636	0	0	0.454545454545455	0	0	0	0	0	0	0	0	0.454545454545455	0	0	0	0
