"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16348	25384	"Montbé"	47.21472	4.10694	0	"AWI"	0	-116	55	-44	0.159616919393456	0	3.03272146847566	0	0	0	0.0798084596967279	0	0	9.1779728651237	0	0.0798084596967279	0	0	0	0	0.319233838786911	0	0	2.31444533120511	0	0	0	0	1.59616919393456	0	0.638467677573823	0	0	0	0	0	0	0	0	0	0	0.718276137270551	0	2.23463687150838	4.78850758180367	0	70.9497206703911	0	0	0	2.47406225059856	0	0	0	0.159616919393456	0	0.558659217877095	0	0	0	0	0	0	0.0798084596967279	0	0	0.0798084596967279	0.558659217877095	0
16348	25384	"Montbé"	47.21472	4.10694	4	"AWI"	4	-60	340	68	0	0	6.97674418604651	0.465116279069767	0	0	0	0.930232558139535	0	10.2325581395349	0	0	0	0	0	0	0.930232558139535	0	0	12.093023255814	18.6046511627907	0	0	0	7.90697674418605	0	0.930232558139535	0.465116279069767	0	0	0	0	0.465116279069767	0	0	0	0	6.04651162790698	0	0	8.37209302325581	0	0	0	0	0	15.3488372093023	0.465116279069767	0.465116279069767	0	0.465116279069767	3.72093023255814	1.3953488372093	0	0	0	2.32558139534884	0	0	0	0	0.465116279069767	0.930232558139535	0	0
16348	25384	"Montbé"	47.21472	4.10694	8	"AWI"	8	-3	526	190	0	0	2.9126213592233	0.970873786407767	0	0	0	0	0	14.0776699029126	0	0	0	0	0	0	4.85436893203883	0	0	6.31067961165049	9.70873786407767	5.8252427184466	0	0	5.8252427184466	0	0.485436893203883	0	0	0	0	3.39805825242718	0	0	0	0	0	2.42718446601942	0	0	4.85436893203883	0	0	0	0	0	19.9029126213592	2.42718446601942	0	0	0.485436893203883	11.1650485436893	0.970873786407767	0	0	0	1.45631067961165	0	0	0	0	0	1.45631067961165	0.485436893203883	0
16348	25384	"Montbé"	47.21472	4.10694	12	"AWI"	12	66	690	319	0.171526586620926	0	7.2041166380789	0.343053173241852	0	0.343053173241852	0	0.171526586620926	0	5.48885077186964	0	0	0	0	0	0	0.343053173241852	0	0	8.74785591766724	7.03259005145798	0.857632933104631	0	0	11.1492281303602	0	0	0	0	0	15.2658662092624	0.171526586620926	0.171526586620926	0	0	0	0	1.20068610634648	0	0.171526586620926	0.514579759862779	0	27.4442538593482	0	0	0	9.94854202401372	0.514579759862779	0.171526586620926	0	0.171526586620926	1.02915951972556	0.514579759862779	0.514579759862779	0	0	0	0	0	0	0	0	0.171526586620926	0.171526586620926	0
16348	25384	"Montbé"	47.21472	4.10694	16	"AWI"	16	153	876	451	0	0	10.1398601398601	0	0	0	0	0.524475524475524	0	16.6083916083916	0	0	0	0	0	0	0.34965034965035	0	0	12.5874125874126	16.2587412587413	0.699300699300699	0	0	22.2027972027972	0.34965034965035	0	0	0	0	0	0.524475524475524	0	0	0	0	0	0.699300699300699	0	0	0.699300699300699	0	0	0	0	0	14.3356643356643	0.524475524475524	0	0	0	2.27272727272727	0.874125874125874	0	0	0	0.174825174825175	0	0	0	0	0	0.174825174825175	0	0
16348	25384	"Montbé"	47.21472	4.10694	20	"AWI"	20	236	1033	595	0.173010380622837	0	12.1107266435986	0.173010380622837	0	0	0	0.346020761245675	0	35.6401384083045	0.346020761245675	0	0	0	0	0	0	0	0	10.0346020761246	4.1522491349481	0	0	0	15.5709342560554	0.173010380622837	0	0	0	0	0	0.69204152249135	0	0	0.519031141868512	0	0	1.55709342560554	0	0	0.865051903114187	0	0	0	0	0	12.9757785467128	0.346020761245675	0	0	0.519031141868512	1.90311418685121	1.03806228373702	0.173010380622837	0	0	0	0	0	0	0	0	0	0.69204152249135	0
16348	25384	"Montbé"	47.21472	4.10694	24	"AWI"	24	350	1145	729	0	0	11.8811881188119	0.396039603960396	0	0	0	0.594059405940594	0	12.6732673267327	0.198019801980198	0	0	0	0	0	0	0	0	17.029702970297	12.4752475247525	1.18811881188119	0	0	11.2871287128713	0.396039603960396	0.396039603960396	0	0.198019801980198	0	0	0.396039603960396	0	0	0	0	2.37623762376238	3.56435643564356	0	0	0.198019801980198	0	0	0	0	0	18.2178217821782	0.594059405940594	0	0	0	2.77227722772277	1.58415841584158	0.198019801980198	0	0	0.198019801980198	0	0	0	0	0	0.594059405940594	0.594059405940594	0
16348	25384	"Montbé"	47.21472	4.10694	28	"AWI"	28	468	1259	872	0.350262697022767	0	22.2416812609457	0	0	0	0	0	0	7.70577933450088	0.350262697022767	0	0	0	0	0	0	0	0	19.0893169877408	2.97723292469352	0.350262697022767	0	0	25.9194395796848	0.175131348511384	0	0	0	0	0	0	0	0	0	0	0	2.1015761821366	0	0	0.175131348511384	0	0	0	0	0	13.6602451838879	0.700525394045534	0	0	0	0.700525394045534	3.1523642732049	0	0	0	0	0	0	0	0	0	0	0.350262697022767	0
16348	25384	"Montbé"	47.21472	4.10694	32	"AWI"	32	570	1380	1006	0.142045454545455	0	15.4829545454545	0	0	0	0	0.284090909090909	0	20.3125	0	0	0	0	0	0	0.142045454545455	0	0	8.23863636363636	2.98295454545455	0	0	0	25.2840909090909	0	0.284090909090909	0	0	0	0	0.142045454545455	0	0	0.426136363636364	0	0	1.70454545454545	0	0	0.426136363636364	0	0	0	0	0.142045454545455	11.6477272727273	0.284090909090909	0	0	0.284090909090909	0.568181818181818	9.09090909090909	0	0	0	0.852272727272727	0.142045454545455	0.142045454545455	0	0	0.142045454545455	0.710227272727273	0	0.142045454545455
16348	25384	"Montbé"	47.21472	4.10694	36	"AWI"	36	691	1497	1141	0.344827586206897	0	30.9195402298851	0.114942528735632	0	0	0	0	0	26.7816091954023	0	0	0	0	0	0	0	0	0	9.42528735632184	2.98850574712644	0	0	0	16.551724137931	0	1.03448275862069	0	0	0	0	0	0	0	0	0	0	0.919540229885057	0	0	0.229885057471264	0	0	0	0	0	7.81609195402299	0	0.114942528735632	0	0	0.114942528735632	2.41379310344828	0	0	0	0	0	0	0	0	0	0.114942528735632	0.114942528735632	0
