"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Ulmus"
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	2	"AWI"	2	-70	106	9	0	0.416666666666667	0	0	0	0	0	52.5	0.833333333333333	0	0.416666666666667	0	0.416666666666667	0.416666666666667	0	15.8333333333333	0	0	0.416666666666667	0.833333333333333	0	0	2.5	1.25	2.91666666666667	0.833333333333333	5.83333333333333	9.16666666666667	0	0	0	0	5.41666666666667	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	6	"AWI"	6	-47	191	46	0	0	0.411522633744856	0	0	0	0	55.5555555555556	0	0	0	0	0.411522633744856	0.411522633744856	0	25.1028806584362	0	0	0	0	0	0	3.29218106995885	0.411522633744856	2.46913580246914	0.411522633744856	3.7037037037037	5.34979423868313	0	0	0	0.411522633744856	2.05761316872428	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	10	"AWI"	10	-35	301	81	0	0	0	0	0	0	0	47.7732793522267	1.21457489878543	0	0	0	1.21457489878543	1.21457489878543	0	22.6720647773279	0.404858299595142	0.404858299595142	2.83400809716599	0	0	0	2.83400809716599	1.21457489878543	2.02429149797571	0.809716599190283	5.26315789473684	5.26315789473684	0	0	0	0.404858299595142	4.45344129554656	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	42	"AWI"	42	190	719	433	0	0	0.418410041841004	0	0	1.25523012552301	0	55.6485355648536	0	0	0.836820083682008	0	0.836820083682008	7.11297071129707	0	11.2970711297071	0	0	2.51046025104602	0	0	0	3.76569037656904	0.418410041841004	0.418410041841004	0.836820083682008	2.09205020920502	8.36820083682008	0	0	0	0.418410041841004	3.76569037656904	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	46	"AWI"	46	224	759	478	0	0.36231884057971	0.36231884057971	0.36231884057971	0	0.36231884057971	0	44.9275362318841	0	0	0	0	0.36231884057971	12.3188405797101	0	15.9420289855072	0	0.72463768115942	1.81159420289855	0	0	0	1.81159420289855	0	0.36231884057971	0	3.6231884057971	9.42028985507246	0	0	0	0.36231884057971	6.52173913043478	0.36231884057971
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	50	"AWI"	50	252	821	523	0	0	0.826446280991736	0	0	0	1.65289256198347	11.0192837465565	0	0	0.826446280991736	0	0.826446280991736	14.3250688705234	0	23.4159779614325	0	0	1.92837465564738	0.826446280991736	0	0	3.58126721763085	0	2.20385674931129	1.10192837465565	5.78512396694215	20.1101928374656	0.275482093663912	0.275482093663912	0	0	11.0192837465565	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	54	"AWI"	54	300	850	568	0	0	1.36986301369863	0	0	0	0	13.3561643835616	0	0	0	0.342465753424658	2.05479452054794	9.58904109589041	0	18.8356164383562	0	0.342465753424658	0.684931506849315	0.684931506849315	0	0	9.58904109589041	0	0	1.36986301369863	4.45205479452055	24.3150684931507	0.342465753424658	0	0	0	12.6712328767123	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	58	"AWI"	58	336	890	614	0	0	1.02040816326531	0	0	0	0	8.16326530612245	0	0	0	0	2.04081632653061	7.14285714285714	0	24.4897959183673	0	0.680272108843537	0.680272108843537	0.340136054421769	0	0	9.52380952380952	0	1.02040816326531	0	4.08163265306122	25.1700680272109	0.340136054421769	0	0	0	15.3061224489796	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	62	"AWI"	62	381	929	656	0	0	0.673400673400673	0	0	0	0	8.08080808080808	0	0.336700336700337	0	0	3.03030303030303	2.35690235690236	0	15.4882154882155	0.673400673400673	0.336700336700337	2.02020202020202	0	0	0.336700336700337	10.7744107744108	0	1.34680134680135	0	7.40740740740741	23.9057239057239	0.336700336700337	0	0	0	22.8956228956229	0
13449	20171	"Rodenbourg Bretzboesh"	49.69167	6.27	66	"AWI"	66	424	962	700	0	0.446428571428571	0.446428571428571	0	0	0	0	4.91071428571429	0	0	1.33928571428571	0	1.78571428571429	6.25	0	18.75	0	0.446428571428571	0.892857142857143	0	0	0	12.5	0	0.446428571428571	0	7.14285714285714	20.5357142857143	0	1.33928571428571	0	0.446428571428571	22.3214285714286	0
