"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acacia"	"Acanthaceae"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Chamaerops"	"Cistaceae"	"Citrus"	"Colchicaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Morus"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"	"Zelkova"
23928	45324	"Gorgo Basso"	37.6	12.65	220	"AWI"	220	958	1657	1337	0	0	0	0	4	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	7	0	2	0	0	0	0	12	0	0	0	0	0	1	0	0	7	16	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	240	"AWI"	240	1134	1760	1497	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	15	0	3	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	3	0	0	0	0	250	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	260	"AWI"	260	1369	1845	1659	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	47	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	1	0	3	5	0	0	0	1	0	0	250	0	1	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	280	"AWI"	280	1680	1926	1808	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	3	0	0	38	0	0	0	1	0	0	222	0	0	0	0	0	0	0	0	22	88	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	35	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	300	"AWI"	300	1787	2110	1937	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	10	0	1	0	0	10	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	12	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	320	"AWI"	320	1862	2299	2057	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	2	0	21	0	3	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	340	"AWI"	340	1956	2451	2191	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	2	1	0	0	0	0	1	2	0	0	0	0	4	0	0	60	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	360	"AWI"	360	2074	2582	2319	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	78	0	0	0	2	0	0	47	0	0	0	0	0	0	0	0	19	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	370	"AWI"	370	2128	2655	2383	0	0	0	0	2	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	72	0	0	0	7	0	0	50	0	0	0	0	0	0	0	0	22	128	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	390	"AWI"	390	2273	2725	2506	0	0	0	0	0	0	0	0	1	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	56	0	0	0	3	0	0	37	0	0	0	0	0	0	0	0	29	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	410	"AWI"	410	2438	2772	2634	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	4	0	0	0	0	0	1	3	0	0	0	0	1	0	0	50	0	0	1	3	0	2	5	0	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	430	"AWI"	430	2518	2916	2743	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	28	0	0	0	1	0	3	12	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0	79	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	448	"AWI"	448	2586	3012	2801	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	11	0	0	0	2	0	0	20	0	0	1	0	0	0	0	0	16	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	465	"AWI"	465	2665	3097	2861	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	65	0	0	0	2	0	0	57	0	0	0	0	0	0	0	0	35	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	470	"AWI"	470	2681	3126	2879	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	16	0	7	0	0	0	0	1	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	84	0	0	0	2	0	0	51	0	0	0	0	0	0	0	0	20	96	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	480	"AWI"	480	2739	3167	2918	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17	0	0	0	1	0	0	4	0	0	0	0	3	0	0	81	0	0	0	1	0	0	52	0	0	0	0	0	0	0	0	30	147	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	490	"AWI"	490	2773	3221	2954	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	68	0	4	0	1	0	0	94	0	0	0	0	0	0	0	0	43	117	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	3	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	500	"AWI"	500	2872	3312	3023	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	1	0	12	1	0	0	0	0	0	4	0	0	0	0	0	0	0	88	0	0	0	7	0	0	123	0	0	0	0	0	0	0	0	56	211	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	506	"AWI"	506	2896	3366	3066	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	5	0	0	0	0	0	26	0	0	0	1	0	1	5	0	0	0	0	2	0	0	123	0	4	0	1	0	0	85	0	0	0	0	0	0	0	0	27	179	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	513	"AWI"	513	2934	3463	3128	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	6	0	0	0	0	1	18	1	0	0	0	0	0	6	0	0	0	0	0	0	0	62	0	0	0	6	0	0	112	0	0	0	0	0	0	0	0	38	177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	520	"AWI"	520	2997	3567	3244	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	6	0	6	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	56	0	0	0	7	0	0	56	0	0	0	0	0	0	0	0	25	191	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	5	0
23928	45324	"Gorgo Basso"	37.6	12.65	526	"AWI"	526	3030	3719	3337	0	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	1	37	1	0	0	0	0	0	6	0	0	0	0	0	0	0	75	0	0	0	6	0	0	91	0	0	0	0	0	0	0	0	28	238	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	533	"AWI"	533	3065	3939	3428	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	17	1	0	0	0	0	0	2	0	0	0	0	0	0	0	75	0	0	0	1	0	0	145	0	0	0	0	0	0	1	0	25	189	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	540	"AWI"	540	3146	4006	3534	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	45	0	2	0	11	0	2	115	0	0	0	0	0	0	0	0	22	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	546	"AWI"	546	3193	4105	3622	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	4	0	0	0	1	1	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	44	0	0	0	5	0	0	101	0	0	0	0	0	0	0	0	42	208	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	552	"AWI"	552	3229	4241	3709	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	10	0	0	0	0	1	21	1	0	0	0	0	0	2	0	0	0	0	0	0	0	79	0	0	0	10	0	0	209	0	0	0	0	0	0	0	0	42	155	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	558	"AWI"	558	3330	4297	3793	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	16	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	41	0	0	0	7	0	0	220	0	0	0	0	0	0	0	0	20	63	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	566	"AWI"	566	3420	4401	3909	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	12	0	0	0	0	1	14	3	0	0	0	0	0	3	0	0	1	0	0	0	0	55	0	0	1	5	0	0	166	0	0	0	0	0	0	0	0	38	129	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0
23928	45324	"Gorgo Basso"	37.6	12.65	571	"AWI"	571	3465	4484	3976	0	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	8	0	0	0	0	0	21	0	0	0	0	0	0	3	0	1	0	0	0	0	0	56	0	5	0	7	0	0	176	0	0	0	0	0	0	0	0	27	154	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	576	"AWI"	576	3575	4533	4047	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	52	0	5	0	6	0	0	156	0	0	0	0	0	0	1	0	32	120	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	582	"AWI"	582	3726	4578	4135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	3	0	9	0	0	1	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	9	0	0	96	0	0	0	0	0	0	0	0	8	75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	593	"AWI"	593	3905	4695	4317	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	15	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	27	0	5	0	14	1	0	166	0	0	0	0	0	0	0	0	41	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	600	"AWI"	600	4159	4744	4418	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	8	0	11	0	0	0	1	0	21	0	0	0	0	0	0	1	0	0	1	0	0	0	0	61	0	7	0	5	0	0	161	0	0	0	0	0	0	0	0	62	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	606	"AWI"	606	4336	4787	4508	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	24	0	0	0	10	0	0	111	0	0	0	0	0	0	0	0	31	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	613	"AWI"	613	4443	4947	4641	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	2	0	33	0	1	0	0	0	0	1	0	0	1	0	1	0	0	67	0	0	0	15	0	0	136	0	0	0	0	0	0	0	0	50	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	620	"AWI"	620	4606	5051	4790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	33	0	0	0	6	0	0	120	0	0	0	0	0	0	0	0	16	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	626	"AWI"	626	4738	5146	4928	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	30	0	0	1	8	0	0	113	0	0	0	0	0	0	0	0	17	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	633	"AWI"	633	4848	5356	5074	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	51	0	0	0	12	0	0	129	0	0	0	0	0	0	0	0	17	218	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
23928	45324	"Gorgo Basso"	37.6	12.65	640	"AWI"	640	4952	5608	5287	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	10	0	0	0	1	0	3	1	0	0	0	0	0	3	0	0	0	0	0	0	0	82	0	2	0	2	0	0	150	0	0	0	0	0	0	0	0	12	62	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23928	45324	"Gorgo Basso"	37.6	12.65	648	"AWI"	648	5021	6126	5529	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	9	0	0	0	0	2	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	2	0	3	142	0	0	0	0	0	0	0	0	11	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	1	0
