"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3167	4120	"Jasiel"	49.3705	21.8875	5	"AWI"	5	-88	175	28	2.52631578947368	0.842105263157895	11.7894736842105	1.47368421052632	0	0	3.15789473684211	0	20.8421052631579	0	0	0	1.47368421052632	0	0	0	5.89473684210526	5.68421052631579	0	0	17.6842105263158	0.421052631578947	0.210526315789474	0	0.210526315789474	0.210526315789474	0	0	0	2.94736842105263	4	0	3.15789473684211	0	0	0.631578947368421	1.47368421052632	0.210526315789474	0	0.210526315789474	2.10526315789474	6.10526315789474	0	0	1.05263157894737	5.68421052631579
3167	4120	"Jasiel"	49.3705	21.8875	10	"AWI"	10	-65	392	110	0.652173913043478	0.434782608695652	46.7391304347826	0.434782608695652	0	0	0.217391304347826	0	10.2173913043478	0	0.217391304347826	0	0	0	0	0	7.82608695652174	5	0	0	13.9130434782609	0.217391304347826	0	0	0	0.217391304347826	0.217391304347826	0	0	1.30434782608696	0.217391304347826	0	0	0	0	0.652173913043478	2.82608695652174	1.08695652173913	0	0	0.434782608695652	5.43478260869565	0	0	0.869565217391304	0.869565217391304
3167	4120	"Jasiel"	49.3705	21.8875	15	"AWI"	15	2	445	196	0.343053173241852	0.171526586620926	64.3224699828473	0.343053173241852	0	0	0.514579759862779	1.54373927958834	2.91595197255575	0	0.171526586620926	0	0.686106346483705	0	0	0	1.71526586620926	4.63121783876501	0	0	11.663807890223	0	0.343053173241852	0	0	0.857632933104631	0	0	0	0.514579759862779	0.171526586620926	0	0.857632933104631	0	0	0.514579759862779	3.60205831903945	0.171526586620926	0	0	0.514579759862779	2.74442538593482	0	0.171526586620926	0.343053173241852	0.171526586620926
3167	4120	"Jasiel"	49.3705	21.8875	20	"AWI"	20	34	537	284	0.930851063829787	0	61.7021276595745	0	0	0	0.398936170212766	1.06382978723404	1.1968085106383	0	0	0	0	0	0	0	0.797872340425532	3.72340425531915	0	0	7.97872340425532	0	0	0	0	0.132978723404255	0	0	0	0.398936170212766	0	0	0	16.7553191489362	0	0.797872340425532	0.930851063829787	0.531914893617021	0.531914893617021	0	0.265957446808511	1.46276595744681	0	0	0.265957446808511	0.132978723404255
3167	4120	"Jasiel"	49.3705	21.8875	25	"AWI"	25	156	583	373	0.593471810089021	0.148367952522255	81.7507418397626	0.148367952522255	0	0	0.29673590504451	0.593471810089021	1.3353115727003	0	0	0.148367952522255	0	0	0	0	1.63204747774481	2.52225519287834	0	0	7.12166172106825	0.148367952522255	0	0	0	0	0	0	0	0.148367952522255	0.148367952522255	0	0	0	0	0.148367952522255	1.48367952522255	0	0	0	0.148367952522255	1.18694362017804	0	0	0.148367952522255	0.148367952522255
3167	4120	"Jasiel"	49.3705	21.8875	30	"AWI"	30	215	648	468	0.759493670886076	0	83.5443037974684	0	0	0	0.759493670886076	0	0.253164556962025	0	0	0	0	0	0	0	0.759493670886076	3.0379746835443	0	0	6.45569620253165	0	0	0	0	0	0	0	0	0.379746835443038	0	0	0.632911392405063	0	0	0.253164556962025	1.13924050632911	0.253164556962025	0	0	0.126582278481013	0.632911392405063	0	0.379746835443038	0.126582278481013	0.506329113924051
3167	4120	"Jasiel"	49.3705	21.8875	35	"AWI"	35	484	744	599	5.95567867036011	0	33.5180055401662	0	0	0	0.692520775623269	0	1.8005540166205	0	0	0	0	0	0	0	1.66204986149584	6.78670360110803	0	0	17.8670360110803	0	0	0	0	0	0	0	0	2.35457063711911	0	0	0	23.5457063711911	0	0.415512465373961	3.18559556786704	0	0	0	0.277008310249307	0.415512465373961	0	0.138504155124654	0.969529085872576	0.415512465373961
3167	4120	"Jasiel"	49.3705	21.8875	40	"AWI"	40	552	1019	722	3.83912248628885	0	48.9945155393053	0	0	0	1.27970749542962	0	5.48446069469835	0	0	0	0	0	0	0	2.19378427787934	7.31261425959781	0	0	19.5612431444241	0	0	0	0	0	0	0	0	3.47349177330896	0.182815356489945	0	0	0	0	0.548446069469835	4.02193784277879	0.182815356489945	1.27970749542962	0	0.182815356489945	0.731261425959781	0	0	0.731261425959781	0
3167	4120	"Jasiel"	49.3705	21.8875	45	"AWI"	45	698	1738	1057	7.66550522648084	0	44.5993031358885	0.174216027874564	0	0	1.56794425087108	2.09059233449477	2.09059233449477	0	0.348432055749129	0	0	0.174216027874564	0	0	2.61324041811847	6.27177700348432	0.174216027874564	0	22.6480836236934	0	0.348432055749129	0	0	0	0	0	0	3.65853658536585	0	0	0	0	0	0	3.31010452961672	0.174216027874564	0	0	0	0.348432055749129	0	0	1.21951219512195	0.522648083623693
3167	4120	"Jasiel"	49.3705	21.8875	50	"AWI"	50	753	2719	1368	10.8651911468813	0.603621730382294	20.3219315895372	0.402414486921529	0	0	1.81086519114688	5.63380281690141	7.24346076458753	0	1.20724346076459	0	0.201207243460765	0	0.201207243460765	0	5.23138832997988	4.82897384305835	0	0	24.748490945674	0	0.804828973843058	0	0	0	0	0	0	5.43259557344064	0.201207243460765	0	0	0	0	0.402414486921529	4.22535211267606	0.402414486921529	1.60965794768612	0	0.804828973843058	0.201207243460765	0	0.402414486921529	2.01207243460765	0.201207243460765
3167	4120	"Jasiel"	49.3705	21.8875	55	"AWI"	55	960	3017	1746	12.8668171557562	0.451467268623025	23.4762979683973	0.225733634311512	0	0	1.8058690744921	0	3.83747178329571	0	0	0	0	0	0	0	5.64334085778781	8.35214446952596	0	0	27.9909706546275	0	0.451467268623025	0	0	0	0	0	0	5.4176072234763	0.225733634311512	0	0	0	0	0.225733634311512	4.06320541760722	0.451467268623025	0	0	0	0.677200902934537	0	1.35440180586907	1.58013544018059	0.90293453724605
3167	4120	"Jasiel"	49.3705	21.8875	60	"AWI"	60	1067	3545	2124	6.25	0.208333333333333	10.625	0.416666666666667	0	0	0.833333333333333	6.25	5	0	0	0	0	0	0	0	4.58333333333333	6.04166666666667	0	0.208333333333333	34.375	0	0.416666666666667	0	0	0	0	0	0	4.79166666666667	0.625	0	0	0	0	0	7.08333333333333	0	5.20833333333333	0	0.208333333333333	0.625	0.208333333333333	1.04166666666667	4.79166666666667	0.208333333333333
3167	4120	"Jasiel"	49.3705	21.8875	65	"AWI"	65	1394	3784	2534	11.6033755274262	0	10.126582278481	0	0	0	0.632911392405063	0	4.21940928270042	0	0.210970464135021	0	0	0	0	0	4.43037974683544	11.1814345991561	0	0	31.4345991561181	0	1.26582278481013	0	0	0	0	0	0	4.43037974683544	0	0	0.632911392405063	0	0.210970464135021	0	5.27426160337553	0.210970464135021	5.48523206751055	0	0.210970464135021	1.47679324894515	0	0.210970464135021	6.75105485232067	0
3167	4120	"Jasiel"	49.3705	21.8875	70	"AWI"	70	1549	4255	2956	5.20231213872832	0.770712909441233	8.09248554913295	0.578034682080925	0	0	2.11946050096339	3.85356454720617	5.97302504816956	0	0	0	0.192678227360308	0	0.192678227360308	0	6.55105973025048	5.39499036608863	0	0.192678227360308	26.3969171483622	0	1.15606936416185	0	0	0	0	0	0	6.16570327552987	2.50481695568401	0	0	0	0	0.192678227360308	7.12909441233141	0.385356454720617	6.35838150289017	0	0.770712909441233	0.578034682080925	0	0.192678227360308	8.86319845857418	0.192678227360308
3167	4120	"Jasiel"	49.3705	21.8875	75	"AWI"	75	1851	4439	3319	3.48360655737705	0.204918032786885	10.2459016393443	0.204918032786885	0	0	1.22950819672131	4.0983606557377	3.27868852459016	0	0	0	0	0	0	0	7.99180327868853	7.58196721311475	0.204918032786885	0.204918032786885	28.6885245901639	0	2.45901639344262	0	0	0	0	0	0	5.32786885245902	1.02459016393443	0	0	0	0.204918032786885	0.409836065573771	4.0983606557377	0.409836065573771	8.19672131147541	0.204918032786885	0	0.819672131147541	0	0.409836065573771	8.81147540983607	0.204918032786885
3167	4120	"Jasiel"	49.3705	21.8875	80	"AWI"	80	2077	4768	3697	1.32575757575758	0.189393939393939	8.71212121212121	0	0	0	1.13636363636364	0	5.68181818181818	0	0.378787878787879	0	0	0.189393939393939	0	0	13.4469696969697	5.3030303030303	0	0	15.1515151515152	0	1.51515151515152	0	0	0	0	0	0	6.25	2.27272727272727	0	0	0	0	0.946969696969697	7.1969696969697	1.32575757575758	12.5	0	0	2.46212121212121	0	3.03030303030303	10.7954545454545	0.189393939393939
3167	4120	"Jasiel"	49.3705	21.8875	85	"AWI"	85	2578	4914	4076	0.203252032520325	0.40650406504065	9.75609756097561	0	0	0	0.609756097560976	3.45528455284553	4.8780487804878	0	0	0	0	0	0	0	14.4308943089431	5.28455284552846	0	0	12.3983739837398	0	0.40650406504065	0	0	0	0	0	0	8.94308943089431	4.8780487804878	0	0	0	0	5.28455284552846	7.11382113821138	1.82926829268293	0	0	0	3.2520325203252	0	3.45528455284553	13.4146341463415	0
3167	4120	"Jasiel"	49.3705	21.8875	90	"AWI"	90	2939	5185	4505	0.19723865877712	0.788954635108481	9.27021696252466	0	0	0	0.591715976331361	3.35305719921105	3.55029585798817	0	0	0	0	0	0	0	14.792899408284	3.55029585798817	0	0	6.11439842209073	0	1.38067061143984	0	0	0	0	0	0	8.48126232741617	4.93096646942801	0	0	0	0	1.77514792899408	7.88954635108481	1.9723865877712	13.6094674556213	0	0	2.9585798816568	0	2.56410256410256	12.2287968441815	0
3167	4120	"Jasiel"	49.3705	21.8875	95	"AWI"	95	4042	5254	4836	0.592592592592593	0.444444444444444	10.5185185185185	0	0	0	0.888888888888889	0	2.81481481481481	0	0	0	0	0	0	0	15.7037037037037	6.22222222222222	0	0	2.07407407407407	0	1.92592592592593	0	0	0	0	0	0	1.18518518518519	2.51851851851852	0	0	0	0	3.11111111111111	4.44444444444444	3.40740740740741	27.8518518518519	0	0.296296296296296	3.55555555555556	0	2.96296296296296	9.48148148148148	0
3167	4120	"Jasiel"	49.3705	21.8875	100	"AWI"	100	4931	5439	5162	0	0.211416490486258	9.09090909090909	0.211416490486258	0	0	0.634249471458774	0	3.38266384778013	0	0	0	0	0	0	0	27.061310782241	5.91966173361522	0	0.211416490486258	1.47991543340381	0	5.07399577167019	0	0	0	0.211416490486258	0	0	1.90274841437632	2.74841437632135	0	0	0	0	8.66807610993657	9.93657505285412	2.32558139534884	0	0	0	2.5369978858351	0	4.65116279069767	13.7420718816068	0
3167	4120	"Jasiel"	49.3705	21.8875	105	"AWI"	105	5096	5586	5338	0	0	7.36434108527132	0.581395348837209	0	0	1.35658914728682	0	2.71317829457364	0	0	0	0	0	0.193798449612403	0	32.1705426356589	18.2170542635659	0	0	0.193798449612403	0	2.32558139534884	0	0	0	0	0	0	0	1.74418604651163	0	0	0	0	1.74418604651163	6.78294573643411	1.55038759689922	0	0.193798449612403	0	1.55038759689922	0	3.87596899224806	17.2480620155039	0.193798449612403
3167	4120	"Jasiel"	49.3705	21.8875	110	"AWI"	110	5150	5846	5492	0	0.161290322580645	3.2258064516129	0	0	0	0.483870967741935	0.967741935483871	1.29032258064516	0	0	0	0	0	0	0	26.7741935483871	11.1290322580645	0	0	0.32258064516129	0	1.61290322580645	0	0	0	0	0	0	0.483870967741935	2.58064516129032	0	0	0	0	0.161290322580645	5.48387096774194	3.38709677419355	21.6129032258065	0	0	1.93548387096774	0	2.58064516129032	15.8064516129032	0
3167	4120	"Jasiel"	49.3705	21.8875	115	"AWI"	115	5473	6106	5725	0	0	6.55021834061135	0.218340611353712	0	0.218340611353712	1.31004366812227	0	4.80349344978166	0	0.218340611353712	0	0	0	0	0	32.9694323144105	11.5720524017467	0	0	0	0	1.96506550218341	0	0	0	0.218340611353712	0	0	0	2.40174672489083	0	0	0	0	0.436681222707424	5.67685589519651	5.24017467248908	0	0	0	1.74672489082969	0	3.93013100436681	20.5240174672489	0
3167	4120	"Jasiel"	49.3705	21.8875	120	"AWI"	120	5570	6562	5955	0	0	3.71747211895911	0.185873605947955	0	0	0.557620817843866	0	3.53159851301115	0	0	0	0	0	0	0	40.1486988847584	9.10780669144981	0	0	0.185873605947955	0	0.929368029739777	0	0	0	0	0	0	0	2.41635687732342	0	0	0	0	0	3.71747211895911	2.78810408921933	19.7026022304833	0	0	1.11524163568773	0	1.48698884758364	10.4089219330855	0
3167	4120	"Jasiel"	49.3705	21.8875	125	"AWI"	125	5907	7577	6628	0	0	1.47420147420147	0	0	0	1.22850122850123	0	3.93120393120393	0	0	0	0	0	0	0	57.985257985258	12.5307125307125	0	0	0	0	0	0	0	0	0	0	0	0	2.45700245700246	0	0	0	0	0	1.22850122850123	1.71990171990172	0	0	0	1.47420147420147	0	2.45700245700246	13.5135135135135	0
3167	4120	"Jasiel"	49.3705	21.8875	130	"AWI"	130	6026	9029	7252	0	0	0.706713780918728	2.12014134275618	0	0	1.06007067137809	0	19.0812720848057	0	0.353356890459364	0	0	0.353356890459364	0	0	18.0212014134276	1.76678445229682	0	0	0	0	0	0	0	0	0	0	0	0	17.6678445229682	0	0	0	0	0	1.06007067137809	3.18021201413428	0	0	0	8.12720848056537	0	0.353356890459364	26.1484098939929	0
3167	4120	"Jasiel"	49.3705	21.8875	135	"AWI"	135	6593	9417	8026	0	0	0.694444444444444	1.38888888888889	0	0	0.694444444444444	2.77777777777778	52.4305555555556	0	0	0.347222222222222	0	0.694444444444444	0.347222222222222	0	3.47222222222222	8.68055555555556	0	0	0	0	0	0	0	0	0	0	0	0	10.7638888888889	0	0	0	0	0	0.347222222222222	1.38888888888889	0	0	0	7.29166666666667	0	0	8.68055555555556	0
3167	4120	"Jasiel"	49.3705	21.8875	140	"AWI"	140	6886	10045	8809	0	0	0.606060606060606	0.454545454545455	0	0	1.21212121212121	0.909090909090909	12.5757575757576	0	0	0	0	0.151515151515152	0	0	0.757575757575758	29.3939393939394	0	0	0	0	0	0	0	0	0	0.454545454545455	0	0	1.66666666666667	45	0	0	0	0	0	2.27272727272727	0	0	0.151515151515152	2.12121212121212	0.454545454545455	0.151515151515152	1.51515151515152	0.151515151515152
3167	4120	"Jasiel"	49.3705	21.8875	145	"AWI"	145	8435	10196	9435	0	0	0.262123197903014	1.31061598951507	0	0	6.02883355176933	0	8.25688073394496	0	0.393184796854522	0.131061598951507	0	0	0.262123197903014	0	0.262123197903014	32.2411533420708	0	0	0	0	0	0	0	0.917431192660551	0	0.786369593709043	0	0	0.655307994757536	35.5176933158585	0	0	0	0	0.131061598951507	3.40760157273919	0	0.393184796854522	0.262123197903014	8.38794233289646	0	0	0.393184796854522	0
3167	4120	"Jasiel"	49.3705	21.8875	150	"AWI"	150	9434	10545	10134	0	0	0	1.27591706539075	1.43540669856459	0	6.53907496012759	1.27591706539075	8.29346092503987	0	0	0	0	0	0	0	0.159489633173844	3.03030303030303	0	0	0	0	0	0	0	0.637958532695375	0	1.11642743221691	0	0	0.318979266347687	36.8421052631579	0	0	0	0	0	11.3237639553429	0	0.318979266347687	0	25.518341307815	1.75438596491228	0	0.159489633173844	0
3167	4120	"Jasiel"	49.3705	21.8875	155	"AWI"	155	9915	10674	10374	0	0	0	2.3121387283237	0	0	8.09248554913295	1.54142581888247	11.9460500963391	0	0	0	0	0.192678227360308	0.192678227360308	0	0	2.11946050096339	0	0	0	0	0	0	0	0.963391136801541	0	1.34874759152216	0	0	0.192678227360308	44.1233140655106	0	0	0	0	0	2.50481695568401	0	0	0	24.2774566473988	0.192678227360308	0	0	0
3167	4120	"Jasiel"	49.3705	21.8875	160	"AWI"	160	10155	11125	10641	0	0	0	0.74487895716946	0	0	4.09683426443203	4.46927374301676	16.0148975791434	0	0.186219739292365	0	0	0.74487895716946	0.186219739292365	0	0	5.58659217877095	0	0	0	0	0	0.558659217877095	0	0.931098696461825	0	0.186219739292365	0	0	0.186219739292365	29.9813780260708	0	0	0	0	0	4.46927374301676	0	0	0	30.3538175046555	1.11731843575419	0	0.186219739292365	0
3167	4120	"Jasiel"	49.3705	21.8875	165	"AWI"	165	10388	11245	10816	0	0	0.146627565982405	1.02639296187683	1.75953079178886	0	12.6099706744868	2.05278592375367	9.67741935483871	0	0.439882697947214	0.146627565982405	0	0	0.439882697947214	0	0	4.54545454545455	0	0	0	0	0	0	0	0.879765395894428	0	0.146627565982405	0	0	0.293255131964809	26.3929618768328	0	0	0	0	0	10.8504398826979	0	0.586510263929619	0	26.9794721407625	1.02639296187683	0	0	0
3167	4120	"Jasiel"	49.3705	21.8875	170	"AWI"	170	10498	11477	11000	0	0	0.280112044817927	0.420168067226891	1.12044817927171	0	4.34173669467787	0	13.1652661064426	0	0	0	0	0	0	0	0	4.6218487394958	0	0	0	0	0	0	0	0	0	0.980392156862745	0	0	0	21.9887955182073	0	0	0	0	0	11.3445378151261	6.72268907563025	0.420168067226891	0	34.0336134453782	0.420168067226891	0	0.140056022408964	0
3167	4120	"Jasiel"	49.3705	21.8875	175	"AWI"	175	10718	11571	11144	0	0	0.584795321637427	0.584795321637427	2.10526315789474	0	4.44444444444444	3.9766081871345	16.2573099415205	0	0	0.116959064327485	0	0.233918128654971	0.233918128654971	0	0	0.818713450292398	0	0	0	0	0	0.116959064327485	0	0	0	0.350877192982456	0	0	0.233918128654971	24.7953216374269	0	0	0	0	0	7.48538011695906	29.9415204678363	0	0	7.48538011695906	0.116959064327485	0	0.116959064327485	0
3167	4120	"Jasiel"	49.3705	21.8875	180	"AWI"	180	10824	11718	11296	0	0	0.302114803625378	1.51057401812689	2.87009063444109	0	4.83383685800604	3.47432024169184	18.429003021148	0	0	0	0	0	0.151057401812689	0	0.151057401812689	5.4380664652568	0.151057401812689	0	0	0	0	0	0	0.302114803625378	0	0.906344410876133	0	0	0.906344410876133	32.4773413897281	0	0	0	0	0	17.97583081571	0	0.302114803625378	0.151057401812689	8.91238670694864	0.453172205438067	0	0	0.302114803625378
3167	4120	"Jasiel"	49.3705	21.8875	185	"AWI"	185	10970	11847	11440	0	0	0	2.02360876897133	1.5177065767285	0	4.04721753794266	6.57672849915683	21.9224283305228	0	0	0	0	0.337268128161889	0.168634064080944	0	0	3.035413153457	0	0	0	0	0	0	0	0	0	0.674536256323777	0	0	0.168634064080944	31.3659359190556	0	0	0	0	0	10.6239460370995	0	0.505902192242833	0	15.6829679595278	1.01180438448567	0	0.337268128161889	0
3167	4120	"Jasiel"	49.3705	21.8875	190	"AWI"	190	11060	12075	11572	0	0	0.178571428571429	0.357142857142857	0.535714285714286	0	1.96428571428571	9.64285714285714	13.2142857142857	0	0.178571428571429	0	0	0.178571428571429	0.178571428571429	0	0	1.96428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0.178571428571429	22.1428571428571	0	0	0	0	0	5.89285714285714	33.2142857142857	0	0	9.82142857142857	0.357142857142857	0	0	0
3167	4120	"Jasiel"	49.3705	21.8875	195	"AWI"	195	11219	12165	11710	0	0	0	1.00671140939597	4.02684563758389	0	2.68456375838926	9.73154362416107	16.4429530201342	0	0	0	0	1.00671140939597	0.335570469798658	0	0	5.36912751677852	0	0	0	0	0	0	0	0	0	0.335570469798658	0	0	1.00671140939597	39.261744966443	0	0	0	0	0	7.38255033557047	0	0	0	10.0671140939597	1.34228187919463	0	0	0
