"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Colchicaceae"	"Cornaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Vitaceae"
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	0	"AWI"	0	-135	26	-49	0	1.05263157894737	0.701754385964912	0	0	0.350877192982456	0	0	0	13.6842105263158	0	0	0	0	0	0	0	2.45614035087719	0	0	0.701754385964912	0	4.56140350877193	0.350877192982456	1.05263157894737	0	0	0	0	0	0	0	0	0	0	0.350877192982456	0	0	0	0	4.56140350877193	0	0	0	2.45614035087719	0	0	0	43.859649122807	0	0	0	19.2982456140351	0	0	0	0	3.50877192982456	0	0	0	0.350877192982456	0	0.350877192982456	0	0.350877192982456	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	8	"AWI"	8	-79	254	42	0	0.530503978779841	0	1.3262599469496	0	0.530503978779841	0	0	0	38.9920424403183	0	0	0	0.26525198938992	0	0	0.26525198938992	1.85676392572944	0	0	0	0	2.6525198938992	0.26525198938992	1.3262599469496	0	0	0	0	0	0	0	0	0	0	0.26525198938992	0	0	0	0	0.26525198938992	0	0	0	0.530503978779841	0	0	0	29.4429708222812	0	0	0	15.9151193633952	0	0	0	0	4.77453580901857	0	0	0	0.26525198938992	0	0	0	0	0.530503978779841	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	16	"AWI"	16	-33	486	138	0	1.98019801980198	0	0.99009900990099	0	0.33003300330033	0	0	0	45.2145214521452	0.33003300330033	0	0	0	0	0	0.99009900990099	0.99009900990099	0	0	0	0	1.65016501650165	0	0.33003300330033	0	0	0	0	0	0.33003300330033	0	0	0	0	0	0	0	0	0	0.99009900990099	0	0	0	0.66006600660066	0	0	0	28.0528052805281	0	0	0	12.2112211221122	0.33003300330033	0	0	0	3.96039603960396	0	0	0	0	0.33003300330033	0	0.33003300330033	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	24	"AWI"	24	19	616	256	0	0.651465798045603	0	2.93159609120521	0	0.977198697068404	0	0.325732899022801	0	41.3680781758958	0	0	0	0.325732899022801	0.325732899022801	0	0.325732899022801	1.62866449511401	0	0	0	0	3.25732899022801	0.325732899022801	1.95439739413681	0	0	0	0	0	0	0	0	0	0	0.325732899022801	0.325732899022801	0	0	0.325732899022801	0	0	0	0	1.30293159609121	0	0	0	22.4755700325733	0	0	0	15.6351791530945	0.651465798045603	0	0	0.325732899022801	2.93159609120521	0.325732899022801	0	0.325732899022801	0	0	0.325732899022801	0.325732899022801	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	32	"AWI"	32	90	732	365	0	1.23076923076923	0	0.923076923076923	0	0.615384615384615	0	0.615384615384615	0	32.9230769230769	0	0.307692307692308	0	0	0	0	0.615384615384615	2.46153846153846	0	0	0	0	1.53846153846154	0	0.923076923076923	0	0	0	0	0	0	0	0	0	0	0.307692307692308	0	0	0	0	0	0	0	0	0.923076923076923	0	0.307692307692308	0	37.8461538461538	0	0	0.307692307692308	9.84615384615385	0.615384615384615	0	0	0	4.30769230769231	0.307692307692308	0	0	0.923076923076923	0	0	0.307692307692308	0	1.84615384615385	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	48	"AWI"	48	254	926	590	0	1.36986301369863	0	0.91324200913242	0	0.684931506849315	0	0	0	54.1095890410959	0	0	0	0	0	0	0	1.14155251141552	0	0	0	0	1.59817351598174	0	1.59817351598174	0	0	0	0	0	0	0	0	0	0	0.45662100456621	0	0	0	0	0	0	0	0	0.45662100456621	0	0	0	22.8310502283105	0	0	0	11.4155251141553	0	0	0	0.45662100456621	2.73972602739726	0	0	0	0	0.228310502283105	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	64	"AWI"	64	436	1085	814	0	0.568181818181818	0	1.70454545454545	0	0	0	0.284090909090909	0	38.0681818181818	0	0.284090909090909	0	0	3.125	0	0.284090909090909	1.13636363636364	0	0	0	0	4.26136363636364	0	0.568181818181818	0	0	0	0	0	0	0	0	0	3.125	0.284090909090909	0	0	0	0	0	0	0	0	0.852272727272727	0	0	0	28.6931818181818	0	0	0	11.3636363636364	0	0	0	0	4.26136363636364	0.284090909090909	0	0	0	0	0.284090909090909	0.284090909090909	0	0.284090909090909	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	80	"AWI"	80	744	1218	1032	0	0.837988826815642	0	1.95530726256983	0	0	0	0	0	50	0.279329608938547	0	0	0	0	0	0	0.558659217877095	0	0	0	0	1.95530726256983	0	0.558659217877095	0	0	5.58659217877095	0	0.558659217877095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558659217877095	0	0	0	26.536312849162	0	0	0	6.98324022346369	0.279329608938547	0	0	0	3.07262569832402	0	0	0	0	0	0	0	0.279329608938547	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	84	"AWI"	84	835	1250	1086	0	1.33333333333333	0.266666666666667	1.6	0	0	0	0.266666666666667	0	54.6666666666667	0	0	0	0	0	0	0	0.266666666666667	0	0	0	0	0.533333333333333	0	0.533333333333333	0	0	0	0	0	0.266666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533333333333333	0	0	0	22.9333333333333	0	0	0	12.5333333333333	0	0	0	0	3.73333333333333	0	0	0	0	0	0	0	0	0.533333333333333	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	88	"AWI"	88	943	1268	1137	0	0.864553314121038	0	1.44092219020173	0	0.576368876080692	0	0	0	51.0086455331412	0.288184438040346	0	0	0	0.288184438040346	0	0	0.576368876080692	0	0	0	0	0.576368876080692	0	0.288184438040346	0	0	0	0	0	0	0	0	0	2.88184438040346	0	0.288184438040346	0	0	0	0	0	0	0	0.576368876080692	0	0	0	23.0547550432277	0	0	0	11.5273775216138	0	0	0	0.576368876080692	3.7463976945245	0.288184438040346	0	0	0	0	0.864553314121038	0	0	0.288184438040346	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	92	"AWI"	92	1009	1300	1194	0	0	0	2.38805970149254	0	0.895522388059702	0	0	0	22.089552238806	0	0.298507462686567	0	0	0	0	0.298507462686567	0.597014925373134	0	0	0	0	0.895522388059702	0	0.895522388059702	0	0	0	0	0	0.298507462686567	0	0	0	0	0	0.298507462686567	0	0	0	0	0	0	0	0.895522388059702	0	0	0	48.3582089552239	0	0	0.597014925373134	15.8208955223881	0.597014925373134	0	0	0.597014925373134	3.28358208955224	0	0	0	0.597014925373134	0	0	0	0	0.298507462686567	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	96	"AWI"	96	1054	1387	1246	0	0.824175824175824	0	2.1978021978022	0	1.64835164835165	0.274725274725275	0.274725274725275	0	16.7582417582418	0	0	0	0	0.274725274725275	0	0.274725274725275	1.92307692307692	0	0	0	0	0.824175824175824	0	0.549450549450549	0	0	0	0	1.0989010989011	0.549450549450549	0	0	0	0	0	0	0	0	0	0.274725274725275	0	0	0	0.824175824175824	0	0	0	46.4285714285714	0	0.274725274725275	0	20.6043956043956	0.824175824175824	0	0	0	3.2967032967033	0	0	0	0	0	0	0	0	0	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	104	"AWI"	104	1146	1507	1337	0	1.79640718562874	0.598802395209581	2.39520958083832	0	0.598802395209581	0	0	0	7.48502994011976	0	0.29940119760479	0	0.29940119760479	0	0	0.598802395209581	0.898203592814371	0	0	0	2.09580838323353	0.598802395209581	0	1.49700598802395	0	0	0	0	1.49700598802395	0.29940119760479	0	0	0	0	0	0	0	0	0.29940119760479	0.598802395209581	0	0	0	1.79640718562874	0	0	0	39.2215568862275	0	0	0	32.3353293413174	0.29940119760479	0	0	1.19760479041916	2.09580838323353	0	0	0	0	0	0	0	0	1.19760479041916	0
3224	4184	"Laguna de la Roya"	42.135308	-6.793838	112	"AWI"	112	1246	1640	1429	0	1.46198830409357	0	0.292397660818713	0	1.16959064327485	0	0	0	21.3450292397661	0	0.292397660818713	0	0	0.292397660818713	0	0	0	0.292397660818713	0	0	0	4.3859649122807	0	0.87719298245614	0	0	0	0	0	0.584795321637427	0	0	0	0	0	0	0	0	0	0.292397660818713	0	0	0	3.21637426900585	0	0	0	37.719298245614	0	0	0	23.0994152046784	0.584795321637427	0	0	0.292397660818713	3.21637426900585	0	0	0	0	0	0	0	0.292397660818713	0	0.292397660818713
