"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"
3198	4154	"Kluki"	54.70694	17.28472	50	"AWI"	50	371	830	618	0	0	196	1	1	0	5	0	180	0	0	0	0	0	7	22	0	0	0	39	1	1	0	0	0	0	13	35	3	196	0	0	0	2	0	69	0	2	0	0	0	2	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	55	"AWI"	55	515	858	685	0	0	114	1	0	0	1	0	100	1	0	0	0	0	4	27	0	0	0	35	1	0	0	0	0	0	3	12	8	245	0	0	0	0	2	85	0	3	0	0	0	3	0	0	0	4	1
3198	4154	"Kluki"	54.70694	17.28472	60	"AWI"	60	601	910	759	0	0	114	1	2	0	3	0	175	1	0	0	0	0	12	57	1	0	0	30	2	1	0	0	0	0	0	17	7	303	6	0	0	0	0	71	0	0	0	0	0	3	0	0	0	3	0
3198	4154	"Kluki"	54.70694	17.28472	65	"AWI"	65	715	991	853	0	0	27	0	0	0	4	0	145	0	0	0	0	0	7	28	0	0	0	17	0	1	0	0	0	0	0	9	3	358	0	0	0	1	0	53	0	0	0	2	0	0	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	70	"AWI"	70	752	1155	945	0	0	69	1	0	0	6	0	364	1	0	0	0	0	15	27	0	0	0	75	0	3	0	0	0	0	12	58	4	307	0	0	0	3	0	102	0	9	0	1	0	1	0	0	0	6	1
3198	4154	"Kluki"	54.70694	17.28472	75	"AWI"	75	894	1210	1055	1	0	69	0	0	0	4	0	247	1	0	0	0	0	9	102	0	0	1	65	0	2	0	1	0	0	5	43	3	289	6	0	0	1	0	105	0	0	0	2	0	3	0	0	0	3	1
3198	4154	"Kluki"	54.70694	17.28472	80	"AWI"	80	957	1317	1171	1	0	256	0	0	0	6	0	191	2	0	0	0	0	16	316	0	0	0	99	1	3	0	1	0	0	9	138	14	271	0	0	0	0	0	140	0	0	0	2	3	8	0	0	0	6	3
3198	4154	"Kluki"	54.70694	17.28472	85	"AWI"	85	1075	1360	1235	0	1	121	0	0	0	3	0	96	1	0	0	0	0	15	313	0	0	1	37	1	0	0	0	0	0	4	66	6	224	0	0	0	1	0	85	0	0	0	2	0	1	0	0	0	3	0
3198	4154	"Kluki"	54.70694	17.28472	90	"AWI"	90	1133	1447	1305	0	1	114	1	0	0	1	0	73	3	0	0	0	0	9	154	0	0	0	30	0	2	0	0	0	0	0	55	6	368	0	0	0	0	0	108	0	0	0	1	0	0	0	0	0	6	1
3198	4154	"Kluki"	54.70694	17.28472	95	"AWI"	95	1224	1474	1350	0	0	123	0	0	0	2	0	147	8	0	0	0	0	8	253	0	0	0	37	0	0	0	1	0	0	0	54	9	419	0	0	0	2	0	140	0	0	0	1	0	1	0	0	0	7	0
3198	4154	"Kluki"	54.70694	17.28472	100	"AWI"	100	1276	1519	1397	1	1	82	1	1	0	5	0	162	5	0	0	0	0	5	240	0	0	0	18	0	2	0	1	0	0	0	37	7	467	0	0	0	2	0	54	0	0	0	2	0	0	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	105	"AWI"	105	1345	1557	1451	0	0	103	0	0	0	6	0	195	6	0	0	0	0	11	0	0	0	0	22	0	1	0	0	2	0	0	38	9	519	0	0	0	2	0	69	0	0	0	6	0	2	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	110	"AWI"	110	1374	1645	1505	0	20	32	0	0	0	2	0	7	0	0	0	0	5	4	22	0	0	0	0	0	0	0	0	0	0	0	0	1	88	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	115	"AWI"	115	1448	1671	1552	0	0	108	2	0	0	8	0	211	5	0	0	0	0	19	292	0	0	0	12	0	1	0	0	0	0	0	18	4	410	0	0	0	1	0	110	0	0	5	10	0	4	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	120	"AWI"	120	1482	1729	1603	0	0	97	1	0	0	7	0	135	9	1	0	0	0	12	263	0	0	0	10	0	0	1	1	0	0	0	9	7	317	0	0	0	2	0	63	0	0	4	11	0	4	0	0	0	3	1
3198	4154	"Kluki"	54.70694	17.28472	130	"AWI"	130	1575	1914	1717	0	0	65	2	0	0	4	0	52	2	0	0	0	0	6	81	0	0	0	0	0	0	0	0	0	0	0	5	4	279	0	0	0	0	0	62	0	0	0	11	0	0	0	0	0	3	0
3198	4154	"Kluki"	54.70694	17.28472	140	"AWI"	140	1637	2061	1829	0	0	84	0	0	0	2	0	100	0	0	0	0	0	15	77	0	0	0	4	0	1	0	0	0	0	0	16	7	394	0	0	0	0	0	50	0	0	0	0	0	1	0	0	0	3	1
3198	4154	"Kluki"	54.70694	17.28472	150	"AWI"	150	1716	2168	1937	0	0	235	0	0	0	11	0	158	0	0	0	0	0	23	24	0	0	0	6	1	0	0	0	0	0	1	27	2	283	0	0	0	1	0	39	0	1	0	0	0	0	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	160	"AWI"	160	1820	2264	2051	0	0	241	2	0	0	13	0	183	0	0	0	0	0	35	3	0	349	0	9	1	0	0	0	0	1	2	23	3	420	0	0	0	1	2	51	0	0	0	0	0	0	0	0	0	3	0
3198	4154	"Kluki"	54.70694	17.28472	170	"AWI"	170	1932	2450	2165	1	0	140	0	1	0	6	0	121	1	0	1	0	0	28	10	0	0	0	0	0	1	0	0	0	0	6	17	0	658	5	0	0	0	0	55	0	0	0	0	0	0	0	0	0	5	0
3198	4154	"Kluki"	54.70694	17.28472	180	"AWI"	180	2139	2902	2446	0	1	165	1	1	0	9	0	183	0	0	0	0	0	59	10	0	16	0	5	0	1	0	0	0	0	26	19	2	479	0	0	0	0	0	55	0	0	0	7	0	1	0	0	0	9	0
3198	4154	"Kluki"	54.70694	17.28472	190	"AWI"	190	2846	3339	3156	0	0	96	0	1	0	2	0	103	0	0	0	0	0	32	124	0	0	1	3	0	1	0	0	0	0	17	7	0	244	2	0	0	0	0	100	0	0	0	1	0	0	0	0	0	7	0
3198	4154	"Kluki"	54.70694	17.28472	200	"AWI"	200	3077	3773	3407	0	0	49	0	1	0	1	0	136	0	0	0	0	0	27	349	0	0	0	3	0	1	0	0	0	0	6	8	3	236	0	0	0	0	0	87	0	0	0	6	0	2	0	0	0	9	0
3198	4154	"Kluki"	54.70694	17.28472	210	"AWI"	210	3273	4005	3626	0	0	79	1	1	0	0	0	481	0	0	0	0	0	29	18	0	0	0	1	0	0	0	0	0	0	6	5	2	87	4	0	0	0	0	58	0	0	0	2	0	0	0	0	0	16	0
3198	4154	"Kluki"	54.70694	17.28472	220	"AWI"	220	3471	4220	3844	0	66	69	1	0	0	1	0	5	3	0	0	0	63	0	203	0	0	0	0	1	0	0	0	0	0	0	0	5	225	0	0	0	1	0	102	0	0	0	3	0	1	0	0	0	5	0
3198	4154	"Kluki"	54.70694	17.28472	230	"AWI"	230	3649	4382	4056	1	0	101	0	0	0	1	0	58	1	0	0	0	0	31	165	0	0	0	0	0	2	0	0	0	0	5	2	3	247	0	0	0	2	0	102	0	0	0	1	0	0	0	0	0	8	0
3198	4154	"Kluki"	54.70694	17.28472	240	"AWI"	240	3955	4507	4240	1	0	84	0	0	0	2	0	85	0	0	0	0	0	69	58	0	0	0	0	0	1	0	0	0	0	0	1	11	143	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	6	0
3198	4154	"Kluki"	54.70694	17.28472	250	"AWI"	250	4192	4911	4488	1	0	54	0	0	0	1	0	49	0	0	0	0	0	37	240	0	0	0	0	0	0	0	0	0	0	1	0	5	251	0	0	0	0	0	109	0	0	0	1	0	0	0	0	0	58	0
3198	4154	"Kluki"	54.70694	17.28472	260	"AWI"	260	4384	5182	4751	0	2	40	0	0	0	0	0	96	2	0	0	0	0	31	116	0	0	0	0	0	1	0	0	0	0	0	0	6	202	0	0	0	72	0	0	2	0	0	3	0	4	0	0	0	0	0
3198	4154	"Kluki"	54.70694	17.28472	270	"AWI"	270	4655	5371	5056	0	0	89	0	0	0	1	0	50	0	0	0	0	0	57	52	0	0	0	0	0	5	0	0	0	0	0	0	6	219	0	0	0	1	0	82	0	0	0	1	0	2	0	4	0	16	0
3198	4154	"Kluki"	54.70694	17.28472	280	"AWI"	280	4957	5497	5256	0	0	62	1	2	0	2	0	13	0	0	0	0	0	45	37	0	0	0	0	0	1	1	0	0	0	0	0	5	184	0	0	0	2	0	35	0	0	0	0	0	0	0	0	0	7	0
3198	4154	"Kluki"	54.70694	17.28472	290	"AWI"	290	5073	5581	5387	0	1	86	0	7	0	0	0	63	0	0	0	0	0	50	19	0	0	0	0	0	0	0	0	0	0	0	0	2	177	0	0	0	0	0	40	3	0	0	0	0	1	0	0	0	11	0
3198	4154	"Kluki"	54.70694	17.28472	300	"AWI"	300	5203	5662	5483	0	1	122	0	1	0	0	0	40	0	0	2	0	0	68	230	0	0	0	0	0	2	0	0	0	0	0	0	4	310	0	0	0	0	0	64	0	0	0	3	0	5	0	0	0	15	0
3198	4154	"Kluki"	54.70694	17.28472	310	"AWI"	310	5330	5726	5584	0	0	56	0	1	0	0	0	31	1	0	0	0	0	21	209	0	0	0	0	0	0	0	0	0	0	0	0	4	338	0	0	0	1	1	39	0	0	0	3	0	1	0	0	0	9	0
3198	4154	"Kluki"	54.70694	17.28472	320	"AWI"	320	5436	5797	5661	0	0	54	0	0	0	1	0	30	0	0	0	0	0	36	1	0	0	0	0	0	1	0	0	0	0	0	0	7	351	0	0	0	1	0	52	0	0	0	0	0	0	0	0	15	10	0
3198	4154	"Kluki"	54.70694	17.28472	330	"AWI"	330	5533	5857	5729	0	0	21	0	1	0	0	0	9	0	0	0	0	0	6	31	0	0	0	0	0	2	0	0	0	0	0	0	1	192	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	6	0
3198	4154	"Kluki"	54.70694	17.28472	335	"AWI"	335	5610	5872	5767	1	0	74	1	2	0	0	0	16	0	0	0	0	0	15	42	0	0	1	0	0	3	0	0	0	0	0	0	0	289	0	0	0	0	0	28	0	0	0	1	0	1	0	0	0	21	1
3198	4154	"Kluki"	54.70694	17.28472	345	"AWI"	345	5694	5941	5849	0	0	84	3	2	1	1	0	22	0	0	0	0	0	35	76	0	0	0	0	0	4	0	0	0	0	0	1	4	310	0	0	0	0	1	19	0	0	0	1	0	0	0	0	0	22	0
3198	4154	"Kluki"	54.70694	17.28472	355	"AWI"	355	5772	6075	5929	18	10	0	1	1	0	0	0	0	1	0	0	0	14	0	75	0	0	0	0	1	0	0	0	0	0	0	0	2	254	0	0	0	0	0	21	0	0	0	3	0	0	0	0	0	15	0
3198	4154	"Kluki"	54.70694	17.28472	360	"AWI"	360	5801	6160	5971	0	0	78	1	0	1	1	0	26	0	0	0	0	0	36	286	0	0	0	0	0	6	0	0	0	1	0	0	3	315	0	0	0	0	0	33	0	0	0	0	0	2	0	0	0	17	0
3198	4154	"Kluki"	54.70694	17.28472	370	"AWI"	370	5878	6238	6059	0	0	58	1	0	0	1	0	29	1	0	0	0	0	40	325	0	0	0	0	1	3	0	0	0	0	0	0	3	317	0	0	0	0	0	31	0	0	0	1	0	2	0	0	0	25	0
3198	4154	"Kluki"	54.70694	17.28472	375	"AWI"	375	5940	6278	6106	0	0	20	0	0	0	1	0	6	0	0	0	0	0	8	76	0	0	0	0	0	2	0	0	0	0	0	0	1	129	0	0	0	1	0	20	0	0	0	2	0	0	0	0	0	7	0
3198	4154	"Kluki"	54.70694	17.28472	380	"AWI"	380	5972	6337	6148	0	0	29	0	0	0	0	0	19	0	0	0	0	0	21	304	0	0	0	0	0	0	0	0	0	0	0	0	2	353	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	14	0
3198	4154	"Kluki"	54.70694	17.28472	390	"AWI"	390	6069	6548	6278	0	0	46	0	0	0	0	0	22	0	0	0	0	0	15	159	0	0	0	0	0	1	0	0	0	0	0	0	2	405	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	23	1
3198	4154	"Kluki"	54.70694	17.28472	400	"AWI"	400	6180	6781	6447	0	0	62	0	3	0	0	0	66	0	0	0	0	0	29	236	0	0	0	0	0	7	0	0	2	2	0	0	1	333	0	0	0	0	0	51	0	0	0	2	0	2	0	0	0	18	0
3198	4154	"Kluki"	54.70694	17.28472	410	"AWI"	410	6292	6946	6600	0	0	42	0	1	0	0	0	38	0	0	0	0	0	15	361	0	0	0	0	0	2	0	0	0	0	0	0	2	388	0	0	0	0	0	27	0	0	0	3	0	0	0	0	0	14	0
3198	4154	"Kluki"	54.70694	17.28472	420	"AWI"	420	6446	7096	6769	0	0	77	0	2	0	0	0	57	0	0	0	0	0	23	442	0	0	0	0	0	6	0	0	0	0	0	0	2	320	0	0	0	0	0	35	0	0	0	2	0	3	0	0	0	33	0
3198	4154	"Kluki"	54.70694	17.28472	430	"AWI"	430	6631	7221	6924	0	1	97	0	8	0	0	0	85	0	0	0	0	0	43	75	0	0	0	0	3	4	0	0	0	1	0	0	2	251	0	0	0	0	0	37	0	0	0	1	0	7	2	0	0	17	1
3198	4154	"Kluki"	54.70694	17.28472	440	"AWI"	440	6815	7398	7124	0	1	85	0	7	0	1	0	57	0	0	0	0	0	32	158	0	0	0	0	0	9	0	0	0	0	0	0	0	289	0	0	0	0	0	54	0	0	0	2	0	7	0	0	0	33	0
3198	4154	"Kluki"	54.70694	17.28472	450	"AWI"	450	7009	7532	7316	0	0	86	0	4	0	0	0	73	3	0	0	0	0	56	57	0	0	0	0	0	3	0	0	0	0	0	0	2	238	0	0	0	0	0	52	0	0	0	1	0	2	2	0	0	31	0
3198	4154	"Kluki"	54.70694	17.28472	460	"AWI"	460	7327	7639	7489	0	0	104	0	0	3	3	0	75	0	0	0	0	0	73	38	0	0	1	0	0	6	0	0	0	0	0	0	0	216	0	0	0	0	0	42	0	0	0	0	0	1	0	0	0	26	0
3198	4154	"Kluki"	54.70694	17.28472	470	"AWI"	470	7470	7879	7638	0	1	76	0	0	1	0	0	45	2	0	0	0	0	46	41	0	0	0	0	0	9	0	0	0	0	0	0	1	300	0	0	0	0	0	53	0	0	0	0	0	1	0	0	0	16	0
3198	4154	"Kluki"	54.70694	17.28472	480	"AWI"	480	7571	8074	7802	0	0	69	0	1	0	1	0	41	1	0	0	0	0	62	26	0	0	0	0	0	7	0	0	0	0	1	0	1	208	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	24	0
3198	4154	"Kluki"	54.70694	17.28472	490	"AWI"	490	7697	8216	7959	0	0	69	1	0	0	1	0	42	0	0	0	0	0	58	38	0	0	0	0	0	3	0	0	0	0	0	0	1	320	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	27	0
3198	4154	"Kluki"	54.70694	17.28472	500	"AWI"	500	7869	8307	8118	0	0	20	0	0	0	1	0	11	1	0	0	0	0	23	25	0	0	0	0	1	2	0	0	0	0	0	0	1	577	0	0	0	1	0	7	0	0	0	1	0	1	0	0	0	5	0
3198	4154	"Kluki"	54.70694	17.28472	505	"AWI"	505	8001	8344	8198	0	0	25	1	0	0	0	0	20	0	0	0	0	0	22	28	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0	15	0	0	0	0	0	3	0	0	0	11	0
3198	4154	"Kluki"	54.70694	17.28472	515	"AWI"	515	8151	8593	8376	0	0	31	0	0	0	1	0	18	2	0	0	0	0	23	52	0	0	0	0	0	0	0	0	1	0	0	0	2	414	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	9	0
3198	4154	"Kluki"	54.70694	17.28472	525	"AWI"	525	8297	8898	8564	0	1	82	0	0	0	1	0	51	1	0	0	0	0	68	42	0	0	0	0	0	9	0	0	0	0	0	0	1	274	0	0	0	0	0	34	0	0	0	1	0	1	0	0	0	40	0
3198	4154	"Kluki"	54.70694	17.28472	535	"AWI"	535	8492	9078	8761	0	0	35	0	1	0	2	0	32	2	0	0	0	0	48	64	0	0	0	0	0	2	0	0	0	0	0	0	1	418	0	0	0	1	0	14	0	0	0	1	0	4	0	0	0	23	0
3198	4154	"Kluki"	54.70694	17.28472	545	"AWI"	545	8670	9228	8946	0	0	26	0	0	0	0	0	11	0	0	0	0	0	19	61	0	0	0	0	0	0	0	0	1	0	0	0	2	595	0	0	0	2	0	7	0	0	0	1	0	2	0	0	0	4	0
3198	4154	"Kluki"	54.70694	17.28472	555	"AWI"	555	8806	9374	9099	0	1	74	0	0	0	2	0	117	1	0	0	0	0	210	38	0	0	0	0	0	0	0	0	0	0	0	0	2	863	0	0	0	2	0	30	0	0	5	0	0	5	0	0	0	17	0
3198	4154	"Kluki"	54.70694	17.28472	565	"AWI"	565	8940	9481	9228	0	0	17	0	0	0	0	0	33	0	0	0	0	0	55	44	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	10	0
3198	4154	"Kluki"	54.70694	17.28472	575	"AWI"	575	9088	9617	9367	0	0	17	0	0	0	3	0	90	0	0	0	0	0	115	78	0	0	0	0	0	0	0	0	5	0	0	0	0	639	0	0	0	3	0	10	0	0	0	1	0	3	0	0	0	13	0
3198	4154	"Kluki"	54.70694	17.28472	585	"AWI"	585	9235	9791	9518	0	0	4	0	0	0	0	0	31	0	0	0	0	0	31	32	0	0	0	0	0	0	0	1	0	0	0	0	0	529	0	0	0	1	0	2	0	0	0	0	0	5	0	0	0	6	0
3198	4154	"Kluki"	54.70694	17.28472	595	"AWI"	595	9375	10027	9684	0	0	0	0	0	0	0	0	7	0	0	0	0	0	11	50	0	0	0	0	0	0	0	0	0	0	0	0	1	422	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	1	0
3198	4154	"Kluki"	54.70694	17.28472	605	"AWI"	605	9513	10193	9853	0	0	1	0	0	0	0	0	45	0	0	0	0	0	46	43	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	2	0	2	0	0	0	1	0	8	0	0	0	11	0
3198	4154	"Kluki"	54.70694	17.28472	615	"AWI"	615	9697	10349	10031	0	0	5	1	0	0	2	0	144	1	0	0	0	0	83	35	0	0	0	0	0	0	0	0	0	0	0	0	1	486	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	7	2
3198	4154	"Kluki"	54.70694	17.28472	625	"AWI"	625	9946	10483	10193	0	0	1	0	0	0	1	0	47	1	0	0	0	0	50	81	0	0	0	0	0	0	0	1	0	0	2	0	1	617	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	635	"AWI"	635	10200	10680	10406	0	0	91	0	1	0	2	0	0	1	0	0	0	46	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	684	0	0	0	6	1	2	0	0	0	0	0	4	0	0	0	1	0
3198	4154	"Kluki"	54.70694	17.28472	645	"AWI"	645	10372	11034	10670	0	0	1	0	0	0	0	0	26	0	0	0	0	0	11	77	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2	0
3198	4154	"Kluki"	54.70694	17.28472	655	"AWI"	655	10588	11325	10962	0	0	0	1	1	0	3	0	84	0	0	0	0	0	17	98	0	0	0	0	0	0	0	1	0	0	0	0	1	565	0	0	0	5	0	0	0	0	0	1	0	7	0	0	0	1	0
3198	4154	"Kluki"	54.70694	17.28472	665	"AWI"	665	10762	11620	11230	0	0	0	7	6	0	22	0	482	1	0	0	0	0	0	128	1	0	0	0	0	0	0	13	1	0	0	0	0	1101	0	0	0	14	0	0	3	0	0	2	0	0	0	0	0	0	0
