"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16168	25481	"Lac des Boites"	45.05611	5.88528	390	"AWI"	390	5916	6793	6313	170	4	12	0	0	0	1	0	74	0	0	0	3	0	0	0	0	0	0	24	0	7	0	0	0	0	0	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	4	0	0	0	0	1	0	0	0	0	0	1	6	17	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	395	"AWI"	395	6017	6877	6423	215	1	17	0	0	0	3	0	67	0	0	0	1	0	0	0	0	0	0	59	0	10	0	0	0	0	0	35	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	1	0	0	1	1	1	0	0	0	0	0	0	6	22	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	400	"AWI"	400	6086	7027	6530	134	3	0	0	0	0	0	0	56	0	0	0	2	0	0	0	0	0	0	45	0	8	0	0	0	0	0	23	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	2	0	0	0	0	3	0	0	0	1	0	1	8	19	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	405	"AWI"	405	6193	7106	6644	332	7	0	1	0	0	2	0	126	0	0	0	1	0	0	1	0	0	0	90	0	5	0	0	0	0	0	26	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	2	1	0	0	0	0	4	0	0	0	0	1	0	22	50	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	410	"AWI"	410	6268	7224	6753	132	2	0	1	0	0	1	0	58	0	0	0	0	0	0	0	0	0	0	31	0	2	0	0	0	0	0	23	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	2	0	0	0	0	1	1	0	6	14	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	415	"AWI"	415	6399	7296	6858	301	2	0	0	0	0	1	0	45	0	0	0	0	0	0	0	0	0	0	51	0	7	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	17	0	0	0	38	1	1	0	0	0	2	1	0	0	0	0	0	0	6	11	1	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	420	"AWI"	420	6483	7389	6964	150	2	0	0	0	1	3	0	52	0	0	0	0	0	0	0	0	0	0	35	0	10	0	0	0	0	0	18	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	32	1	3	1	0	0	2	2	0	0	0	0	0	1	9	25	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	430	"AWI"	430	6705	7550	7173	135	5	19	0	0	2	1	0	61	0	0	0	1	0	0	0	0	0	0	31	0	1	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	1	2	0	0	0	1	0	0	11	22	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	435	"AWI"	435	6907	7599	7269	218	4	22	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	52	0	2	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	56	4	2	0	0	0	0	3	0	0	0	0	0	0	8	18	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	440	"AWI"	440	7026	7685	7375	113	6	0	1	0	0	3	0	53	0	0	0	1	0	0	0	0	0	0	40	0	4	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0	1	0	0	0	0	0	0	2	25	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	445	"AWI"	445	7179	7755	7476	301	3	0	0	0	0	1	0	57	0	0	0	0	0	0	0	0	0	0	71	0	4	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	1	1	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	455	"AWI"	455	7368	7976	7674	241	6	21	2	0	1	3	0	50	0	0	0	0	0	0	0	0	0	0	64	0	3	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	44	0	1	0	0	2	0	1	0	0	0	0	0	0	14	37	1	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	460	"AWI"	460	7435	8112	7768	168	6	0	0	0	0	5	0	43	0	0	0	0	0	0	0	0	0	0	51	0	2	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	39	1	0	0	0	0	0	0	0	53	0	0	0	0	0	1	1	0	0	1	4	2	0	15	26	1	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	465	"AWI"	465	7560	8168	7862	251	4	0	1	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	47	2	3	0	0	0	2	0	0	0	1	0	0	0	7	35	1	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	470	"AWI"	470	7632	8270	7957	155	4	0	0	0	1	1	0	45	0	0	0	1	0	0	0	0	0	0	46	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	1	1	0	0	0	0	0	0	0	33	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	475	"AWI"	475	7729	8360	8052	302	3	0	1	0	0	2	0	35	0	0	0	1	0	0	0	0	0	1	35	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	47	0	2	0	0	1	2	2	0	0	0	0	0	0	11	32	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	480	"AWI"	480	7783	8532	8138	197	1	0	0	0	1	2	0	44	0	0	0	1	0	0	0	0	0	0	19	0	2	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	2	0	0	16	40	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	485	"AWI"	485	7843	8650	8223	250	7	7	0	0	0	1	0	54	0	0	0	0	0	0	0	0	0	0	26	0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	1	0	0	0	0	0	0	9	38	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	490	"AWI"	490	7885	8820	8300	163	2	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	36	0	1	0	0	0	0	2	0	0	0	4	0	0	13	38	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	495	"AWI"	495	7950	8924	8384	271	4	0	0	0	0	1	0	36	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1	1	0	0	0	3	0	0	0	0	0	0	0	9	39	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	500	"AWI"	500	7998	9079	8465	147	3	0	0	0	1	2	0	43	0	0	0	1	0	0	0	0	0	0	27	0	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	2	0	0	0	0	0	0	0	0	1	0	0	18	41	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	502.5	"AWI"	502.5	8043	9128	8507.5	280	5	0	0	0	0	4	0	58	0	0	0	0	0	0	0	0	0	0	49	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	1	1	0	0	0	2	0	0	0	0	0	0	0	15	41	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	510	"AWI"	510	8114	9338	8631	162	4	0	0	0	0	1	0	46	0	0	0	1	0	0	0	0	0	0	56	0	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1	3	0	0	2	3	2	1	0	0	0	0	0	26	52	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	515	"AWI"	515	8188	9439	8716	240	7	0	0	0	1	1	0	40	0	0	0	0	0	0	0	0	0	0	72	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	2	1	0	0	0	1	0	0	0	0	0	0	1	24	39	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	520	"AWI"	520	8234	9578	8801	136	5	0	0	0	1	2	0	25	0	0	0	0	0	0	0	0	0	0	49	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1	0	0	0	1	1	1	0	0	0	0	0	0	14	50	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	525	"AWI"	525	8309	9689	8885	175	4	0	0	0	1	4	0	33	0	0	0	0	0	0	0	0	0	0	50	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	2	1	0	0	0	0	0	0	12	62	1	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	530	"AWI"	530	8365	9819	8970	92	4	7	0	0	0	1	0	61	0	0	0	1	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	12	46	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	535	"AWI"	535	8438	9913	9052	184	4	0	0	0	1	0	0	37	0	0	0	0	0	0	0	0	0	0	78	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	2	0	0	0	2	0	0	0	0	0	0	0	15	31	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	540	"AWI"	540	8484	10025	9135	165	3	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	1	0	0	0	0	1	0	1	16	20	0	0	1
16168	25481	"Lac des Boites"	45.05611	5.88528	545	"AWI"	545	8557	10130	9224	172	5	0	0	0	1	1	0	36	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	60	3	2	0	0	0	2	2	0	0	0	0	0	0	9	48	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	550	"AWI"	550	8618	10259	9310	49	0	0	1	0	0	1	0	14	0	0	0	1	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	6	37	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	552.5	"AWI"	552.5	8653	10294	9348.5	186	3	4	0	0	4	2	0	20	0	0	0	0	0	0	0	0	0	0	98	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	68	2	0	0	0	0	1	0	0	0	0	0	0	1	20	35	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	560	"AWI"	560	8742	10475	9476	138	2	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	39	0	1	0	0	1	0	0	0	0	0	1	0	0	7	20	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	565	"AWI"	565	8815	10568	9562	177	0	0	1	0	1	0	0	25	0	0	1	0	0	0	0	0	0	0	179	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	1	0	0	0	1	1	0	0	0	0	0	0	20	50	0	1	1
16168	25481	"Lac des Boites"	45.05611	5.88528	570	"AWI"	570	8868	10685	9654	86	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	185	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	53	0	0	1	0	1	4	0	0	0	0	2	0	1	7	33	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	575	"AWI"	575	8943	10771	9739	8	1	0	0	0	1	0	0	64	0	0	0	0	0	0	1	0	0	0	226	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	61	0	2	0	0	1	6	0	0	1	0	0	0	0	12	24	2	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	580	"AWI"	580	8997	10877	9819	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	6	0	72	0	1	0	0	1	0	3	0	0	0	2	0	1	12	48	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	590	"AWI"	590	9132	11093	9996	0	0	0	0	0	0	7	0	63	0	0	0	0	0	0	0	0	0	0	61	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	5	1	0	0	0	1	0	0	5	40	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	591	"AWI"	591	9143	11110	10012	0	0	0	0	0	0	12	0	193	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	175	0	0	0	0	0	0	0	0	9	0	1	0	0	1	13	4	0	0	0	1	0	0	0	0	0	1	0
16168	25481	"Lac des Boites"	45.05611	5.88528	592	"AWI"	592	9163	11124	10028	0	0	0	2	0	0	0	0	86	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	11	1	0	0	0	3	0	0	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	595	"AWI"	595	9197	11169	10078	0	0	7	1	0	0	11	0	137	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	0	0	0	1	0	0	0	1	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	596	"AWI"	596	9213	11193	10097	0	0	0	0	0	0	9	0	97	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1	0	1	0	1	0	1	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	597	"AWI"	597	9226	11222	10116	0	0	7	6	0	0	55	0	34	0	0	0	1	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	7	0	0	1	0	0	0	1	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	600	"AWI"	600	9266	11288	10165	0	0	0	3	0	0	18	0	26	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	602	"AWI"	602	9305	11321	10197	0	0	0	10	0	0	58	0	41	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0
16168	25481	"Lac des Boites"	45.05611	5.88528	605	"AWI"	605	9350	11385	10249	1	0	0	2	0	0	56	0	248	0	0	0	1	0	0	0	0	0	0	36	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	2	0	0	4	7	3	0	0	1	4	0	2	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	607	"AWI"	607	9377	11429	10283	0	0	0	2	0	0	40	0	37	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	1	0	5	0	0	1	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	610	"AWI"	610	9413	11511	10336	0	0	0	11	0	0	88	0	19	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	192	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	7	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	612	"AWI"	612	9448	11538	10368	0	0	0	26	0	0	113	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	6	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	615	"AWI"	615	9492	11592	10428	1	0	0	47	8	0	160	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	1	1	0	2	1	0	0	10	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	617	"AWI"	617	9518	11630	10462	0	0	0	20	0	0	86	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0	0	10	0	0	1	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	620	"AWI"	620	9554	11690	10513	0	0	0	32	0	0	138	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	622	"AWI"	622	9590	11738	10551	1	0	0	42	0	0	90	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	624	"AWI"	624	9621	11791	10588	0	0	0	43	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	2	0	0	0	18	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	625	"AWI"	625	9633	11809	10609	0	0	0	43	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	40	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	15	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	626	"AWI"	626	9648	11837	10626	0	0	0	62	0	0	31	0	4	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
16168	25481	"Lac des Boites"	45.05611	5.88528	629	"AWI"	629	9683	11906	10678	0	0	0	36	0	0	44	0	0	0	0	0	0	0	0	0	9	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
