"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
15969	24622	"La Grange"	46.08972	-0.77528	12	"AWI"	12	368	1080	634	0	0	2.10526315789474	1.05263157894737	1.05263157894737	0	0.701754385964912	0	0	0.350877192982456	1.05263157894737	0	0	0	0	0	0	0	0	5.6140350877193	0	26.6666666666667	0.350877192982456	0	0	0	0	0	0	0	0	0	0	0	1.05263157894737	0.350877192982456	0	0	0	0	0	0	0	1.40350877192982	2.45614035087719	0	27.0175438596491	0	0	0	0	25.6140350877193	0.350877192982456	1.40350877192982	0	0	0	0	0.701754385964912	0	0	0	0	0	0	0	0	0.701754385964912	0	0	0
15969	24622	"La Grange"	46.08972	-0.77528	18	"AWI"	18	719	1897	1187	0	0	1.89274447949527	1.57728706624606	3.15457413249211	0	0.315457413249211	0	0.630914826498423	0	0.315457413249211	0	0	0	0	0	0	0	0	10.410094637224	0	19.5583596214511	0	0	0	0	0	0.315457413249211	0	0	0	0	0.315457413249211	0.315457413249211	0	0	0	0	0	0	0	0	0	1.89274447949527	2.20820189274448	0	19.8738170347003	0	0.630914826498423	0	0	33.1230283911672	0	0.630914826498423	0	0	0	0	0.315457413249211	0	0	0.315457413249211	0.315457413249211	0	0	0.315457413249211	0.315457413249211	0.630914826498423	0	0.315457413249211	0.315457413249211
15969	24622	"La Grange"	46.08972	-0.77528	24	"AWI"	24	831	3160	1694	0	0	4.6875	0.9375	2.5	0	0.625	0	0	0	0.3125	0	0	0	0	0	0	0	0	13.125	0	14.375	0	0	0	0	0.3125	0.3125	0	0	0	0	0	0	0.625	0	0	0	0	0	0	0	0	0.3125	1.5625	0	35.9375	0	0	0	0	21.25	0.3125	0.3125	0	0	0.3125	0.3125	0.9375	0	0	0	0.3125	0	0	0	0	0.3125	0	0.3125	0
15969	24622	"La Grange"	46.08972	-0.77528	30	"AWI"	30	1129	4196	2259	0	0.321543408360129	1.92926045016077	0.643086816720257	2.2508038585209	0.321543408360129	0.321543408360129	0	0.643086816720257	0	0.964630225080386	0	0	0	0	0	0	0	0	8.68167202572347	0	20.5787781350482	0	0	0	0	0	0	0	0	0	0	0	0.321543408360129	0.643086816720257	0	0	0	0	0	0	0	0	0.964630225080386	3.53697749196141	0	30.5466237942122	0	0	0	0	25.4019292604502	0	0	0	0	0	0.321543408360129	1.28617363344051	0	0	0	0	0	0	0	0	0	0	0	0.321543408360129
15969	24622	"La Grange"	46.08972	-0.77528	36	"AWI"	36	2012	4381	3014	0	0	1.2012012012012	0.600600600600601	7.50750750750751	0.3003003003003	0.600600600600601	0	0	0	0.600600600600601	0	0.3003003003003	0	0	0	0	0	0	6.00600600600601	0.3003003003003	16.8168168168168	0	0	0	0	0.3003003003003	0.3003003003003	0	0	0	0	0	0.3003003003003	1.2012012012012	0.3003003003003	0	0.3003003003003	0	0	0	0	0	0.900900900900901	2.7027027027027	0	34.5345345345345	0	0	0	0	18.018018018018	0	0	0	0	0	0.900900900900901	3.9039039039039	0	0	0	0.600600600600601	1.2012012012012	0	0	0	0	0	0.3003003003003	0
15969	24622	"La Grange"	46.08972	-0.77528	42	"AWI"	42	2543	4631	3821	0	0	0.810810810810811	0.27027027027027	4.59459459459459	0	0.810810810810811	0	0.27027027027027	0.27027027027027	1.35135135135135	0	0	0	0	0	0	0	0	9.45945945945946	0	10.8108108108108	0	0	0	0	0	0.540540540540541	0	0	0	0	0.27027027027027	0	1.89189189189189	0.27027027027027	0.27027027027027	0.27027027027027	0	0.27027027027027	0	0	0	0.27027027027027	4.32432432432432	0	33.7837837837838	0	0.27027027027027	0	0	17.027027027027	0.27027027027027	0.540540540540541	0	0	0	0.540540540540541	5.94594594594595	0	0	0.27027027027027	0.810810810810811	1.62162162162162	0	0	0.27027027027027	0.540540540540541	0	0.810810810810811	0.27027027027027
15969	24622	"La Grange"	46.08972	-0.77528	49	"AWI"	49	3265	4960	4407	0	0.261096605744125	1.56657963446475	1.30548302872063	7.04960835509138	0.261096605744125	0.261096605744125	0	0.261096605744125	0	3.91644908616188	0	0.261096605744125	0	0	0	0	0	0.261096605744125	10.443864229765	0	12.2715404699739	0	0	1.30548302872063	0	0	0.261096605744125	0	0	0.261096605744125	0	0	0.261096605744125	0.261096605744125	0	0	0.522193211488251	0	0	0	0	0	1.82767624020888	3.91644908616188	0	19.8433420365535	0	0	0	0	17.2323759791123	0	0.261096605744125	0.261096605744125	0	0	1.30548302872063	10.1827676240209	0	0.261096605744125	0.261096605744125	1.0443864229765	1.30548302872063	0	0.261096605744125	0.261096605744125	0	0	0.522193211488251	0.261096605744125
15969	24622	"La Grange"	46.08972	-0.77528	55	"AWI"	55	3941	5035	4680	0	0.285714285714286	1.42857142857143	0.571428571428571	7.71428571428571	0.571428571428571	1.42857142857143	0	0.285714285714286	0	2.28571428571429	0	0.285714285714286	0	0	0	0.285714285714286	0	0	11.4285714285714	0	16.8571428571429	0.285714285714286	0	1.14285714285714	0	0.285714285714286	0.571428571428571	0	0	0	0	0	0.285714285714286	1.71428571428571	0	0	0.571428571428571	0	0	0	0	0	0.285714285714286	1.14285714285714	0	20.5714285714286	0	0	0.857142857142857	0	19.1428571428571	0	0.857142857142857	0	0	0.285714285714286	0.285714285714286	6	0	0	0	0.571428571428571	0	0.285714285714286	0.285714285714286	0.285714285714286	0.285714285714286	0	0.285714285714286	0.285714285714286
15969	24622	"La Grange"	46.08972	-0.77528	61	"AWI"	61	4396	5220	4963	0	0.29673590504451	0.29673590504451	1.78041543026706	6.52818991097923	1.18694362017804	0.890207715133531	0	0	0	2.9673590504451	0	0	0	0	0	0	0	0.29673590504451	11.8694362017804	0	12.4629080118694	0	0	0	0	0	0.593471810089021	0	0	0	0	0	0	2.67062314540059	0.29673590504451	0	0.593471810089021	0	0	0	0	0	0.29673590504451	1.78041543026706	0	11.8694362017804	0	0	0	0	29.080118694362	0.890207715133531	0.593471810089021	0.29673590504451	0	0.29673590504451	0.29673590504451	7.71513353115727	0	0	0	2.07715133531157	0	0	0.29673590504451	0.29673590504451	0	0	0.890207715133531	0.593471810089021
15969	24622	"La Grange"	46.08972	-0.77528	67	"AWI"	67	4523	5315	5055	0	0.409836065573771	2.45901639344262	0.819672131147541	4.50819672131148	0	0	0	0.409836065573771	0	1.63934426229508	0	0	0	0	0	0.409836065573771	0	0	16.3934426229508	0.409836065573771	14.344262295082	0	0	1.22950819672131	0	0	0.409836065573771	0	0.409836065573771	0	0	0	0	2.45901639344262	0	0	0	0	0	0	0	0	0.819672131147541	0.819672131147541	0	0	0	0.409836065573771	0	0	39.7540983606557	0	1.22950819672131	0	0	0.409836065573771	0	7.78688524590164	0	0	0	1.22950819672131	0	0	0	0.409836065573771	0	0	0.409836065573771	0.409836065573771
