"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	55	"AWI"	55	4431	4847	4679	0	1	23	1	0	2	1	0	1	0	0	0	0	0	0	0	0	255	0	7	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	60	"AWI"	60	4589	5009	4830	1	0	37	1	0	0	1	0	8	0	0	0	0	1	0	0	0	330	0	6	0	0	0	0	4	0	2	0	0	0	0	0	0	1	0	0	0	0	34	0	0	0	0	0	0	0	280	3	0	0	0	0	2	0	0	0	0	0	0	17	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	65	"AWI"	65	4744	5268	5033	0	1	23	1	4	1	0	0	3	1	0	0	0	0	1	0	0	162	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	183	0	0	0	0	0	1	0	0	0	0	0	0	6	3	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	70	"AWI"	70	4843	5539	5242	2	1	8	0	25	1	2	0	6	1	0	0	0	0	0	0	1	154	0	8	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	14	0	0	0	0	0	0	0	186	4	0	0	0	0	2	0	0	1	0	1	0	3	7	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	75	"AWI"	75	4933	5840	5450	1	0	11	0	3	2	1	0	8	0	0	0	0	0	0	0	0	253	0	7	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	197	2	0	0	0	0	3	0	0	0	0	46	0	13	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	80	"AWI"	80	5185	5920	5598	0	1	10	0	0	3	2	0	7	1	0	0	0	0	0	0	0	98	0	20	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	159	0	1	0	0	0	2	0	0	0	0	150	0	22	12	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	85	"AWI"	85	5471	5972	5734	1	0	7	0	3	8	0	0	4	1	0	0	0	0	0	0	0	41	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	81	1	0	0	0	0	0	0	0	0	0	185	0	15	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	90	"AWI"	90	5669	6068	5902	0	0	6	0	1	4	0	0	2	0	0	0	0	0	0	0	0	42	0	16	0	0	0	0	0	1	7	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	125	0	0	0	0	0	1	0	0	0	0	156	0	17	12	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	95	"AWI"	95	5768	6268	6014	0	0	5	0	1	4	0	0	1	0	0	0	0	0	0	0	0	34	0	18	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	107	1	0	0	0	0	0	0	0	0	0	187	0	29	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	100	"AWI"	100	5822	6317	6074	0	0	5	0	10	0	0	0	1	0	0	0	0	0	0	0	0	39	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	90	0	0	0	0	0	1	0	0	0	0	165	0	26	6	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	105	"AWI"	105	5858	6393	6136	0	1	4	0	3	3	0	0	3	0	0	0	0	0	0	0	0	80	0	6	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	81	0	21	4	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	110	"AWI"	110	5890	6490	6191	0	1	11	0	1	6	0	0	5	0	0	0	0	0	0	0	0	71	0	7	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	24	0	23	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	115	"AWI"	115	5922	6588	6242	0	0	4	1	0	0	0	0	2	1	0	0	0	0	0	0	0	51	0	14	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	11	0	22	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	120	"AWI"	120	5988	6617	6299	0	0	6	1	1	1	0	0	2	0	0	0	0	0	0	0	0	93	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	182	0	0	0	0	0	3	0	0	0	1	2	0	13	11	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	125	"AWI"	125	6029	6652	6356	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	54	0	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	4	0	8	3	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	130	"AWI"	130	6061	6713	6412	0	0	13	3	1	1	0	0	1	0	0	0	0	0	0	0	0	68	0	8	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	6	0	14	12	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	135	"AWI"	135	6117	6754	6468	0	1	7	0	0	4	2	0	1	1	0	0	0	0	0	0	0	100	0	11	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	173	0	0	0	0	2	2	0	0	0	0	1	0	11	7	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	137.5	"AWI"	137.5	6159	6766	6495	0	0	2	0	0	0	1	0	6	2	1	0	0	0	0	0	0	96	0	10	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	2	0	202	0	0	0	0	0	1	0	0	0	2	1	0	6	7	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	140	"AWI"	140	6199	6780	6523	0	1	2	0	0	1	4	0	1	1	0	0	0	0	0	0	0	51	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	160	1	0	0	0	0	3	0	0	0	0	1	0	3	7	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	145	"AWI"	145	6258	6812	6579	0	1	3	0	3	2	1	0	0	0	0	0	0	0	1	0	0	81	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	198	1	0	0	0	0	1	0	0	0	0	2	0	12	10	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	150	"AWI"	150	6309	6858	6642	0	2	11	0	2	2	0	0	4	1	0	0	0	0	0	0	0	117	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	155	"AWI"	155	6401	6895	6692	0	4	5	0	1	2	3	0	4	0	0	0	0	0	0	0	0	122	0	16	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	26	0	12	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	1	3	0	15	21	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	160	"AWI"	160	6526	6915	6739	0	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	119	0	15	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	11	34	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	165	"AWI"	165	6628	6943	6788	0	0	6	0	0	0	3	0	4	0	0	0	0	1	0	0	0	101	0	11	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	158	0	0	0	1	0	1	0	0	0	0	0	0	13	6	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	170	"AWI"	170	6687	6986	6839	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	127	0	26	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	1	0	53	0	0	0	0	0	0	0	181	0	0	0	1	0	0	0	0	0	0	0	0	11	31	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	175	"AWI"	175	6729	7036	6885	0	1	5	0	2	1	0	0	2	0	0	0	0	0	0	0	0	103	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	215	0	0	0	0	1	0	0	0	0	0	0	0	9	20	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	180	"AWI"	180	6762	7119	6928	0	0	7	0	0	3	0	0	1	0	0	0	0	0	0	0	0	69	0	10	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	185	"AWI"	185	6780	7218	6967	0	1	3	0	1	3	0	0	2	0	0	0	0	0	0	0	0	112	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	11	25	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	190	"AWI"	190	6794	7332	7004	0	0	1	0	3	2	1	0	4	1	0	0	0	0	0	0	0	98	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	22	19	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	195	"AWI"	195	6837	7363	7050	0	0	4	0	1	1	2	0	3	0	0	0	0	0	0	1	0	94	0	18	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	1	0	0	0	0	22	31	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	200	"AWI"	200	6872	7398	7100	0	0	4	0	1	2	2	0	0	0	0	0	0	0	1	0	0	141	0	37	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	77	0	15	0	0	0	0	0	437	0	0	0	0	0	1	0	0	0	0	0	0	21	44	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	205	"AWI"	205	6893	7453	7147	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	113	0	18	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	1	5	16	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	210	"AWI"	210	6920	7519	7190	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	85	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	215	"AWI"	215	6964	7544	7237	0	0	3	0	2	1	0	0	1	0	0	0	0	0	0	0	0	81	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	157	1	0	0	0	0	0	0	0	0	0	1	0	14	21	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	220	"AWI"	220	6998	7580	7287	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	0	0	94	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	3
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	225	"AWI"	225	7020	7624	7334	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	88	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	16	25	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	230	"AWI"	230	7060	7670	7375	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	69	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	11	40	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	235	"AWI"	235	7112	7692	7424	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	86	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	10	19	0	0	2
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	240	"AWI"	240	7155	7719	7467	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	88	0	15	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	1	0	0	9	20	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	245	"AWI"	245	7186	7761	7514	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	64	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	2	0	13	25	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	250	"AWI"	250	7242	7793	7555	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	63	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	239	0	0	0	0	0	1	0	0	0	0	0	0	14	17	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	255	"AWI"	255	7326	7812	7597	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	45	0	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	260	"AWI"	260	7386	7837	7642	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	65	0	18	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	10	22	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	265	"AWI"	265	7425	7876	7688	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	74	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	1	0	0	0	0	4	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	270	"AWI"	270	7520	7897	7724	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	65	0	24	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	208	1	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	275	"AWI"	275	7613	7911	7763	0	0	0	0	1	4	1	0	1	0	0	0	0	0	0	0	0	58	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	1	0	158	3	0	0	0	0	0	0	0	0	0	1	0	6	6	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	280	"AWI"	280	7681	7931	7806	0	0	2	0	0	1	1	0	5	0	0	0	0	0	1	0	0	68	0	11	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	56	0	19	0	0	0	1	0	214	1	0	0	0	1	0	0	0	0	0	0	0	12	21	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	285	"AWI"	285	7709	7996	7847	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	84	0	40	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	1	0	181	1	0	0	0	0	0	0	1	0	0	0	0	12	11	0	0	3
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	290	"AWI"	290	7737	8026	7880	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	46	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	11	0	0	0	0	0	191	0	0	0	1	0	0	0	0	0	0	0	1	8	20	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	295	"AWI"	295	7757	8066	7912	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	38	0	32	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	300	"AWI"	300	7776	8118	7944	0	0	2	0	0	1	2	0	4	0	0	0	0	0	0	0	0	65	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	12	0	0	0	0	0	276	0	0	0	0	0	1	0	0	0	0	0	0	8	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	305	"AWI"	305	7795	8174	7974	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	51	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	310	"AWI"	310	7835	8199	8010	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	83	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	138	0	0	0	1	0	0	0	0	0	0	0	0	3	19	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	315	"AWI"	315	7860	8231	8045	0	0	2	0	0	2	0	0	4	1	0	0	0	0	1	0	0	104	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	1	0	212	0	0	0	0	0	0	0	0	0	0	0	1	4	17	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	320	"AWI"	320	7876	8269	8081	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	89	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	325	"AWI"	325	7910	8304	8114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	66	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	330	"AWI"	330	7959	8320	8145	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	61	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	2	0	191	0	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	2
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	335	"AWI"	335	7996	8346	8178	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	97	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	340	"AWI"	340	8024	8372	8210	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	79	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	345	"AWI"	345	8067	8403	8237	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	125	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1
16121	24902	"Marais du Grang Chaumet"	46.9375	1.89139	350	"AWI"	350	8116	8435	8262	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	102	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0
