"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14286	22367	"Popradské  pleso"	49.153142	20.079368	1	"AWI"	1	-105	82	-15	7.26141078838174	0.103734439834025	11.4107883817427	0.20746887966805	1.2448132780083	0	1.45228215767635	0	9.75103734439834	0	0.20746887966805	0	0	0	0	4.66804979253112	0.726141078838174	0	0	0	0	0	7.15767634854772	0	0.4149377593361	0	0	1.55601659751037	0.518672199170124	0	0.311203319502075	0	0	0	0	0	0	4.35684647302905	0	18.4647302904564	22.1991701244813	0.4149377593361	0	0	0	0	0	1.45228215767635	3.00829875518672	0	0	0.311203319502075	0	0	0.4149377593361	0.103734439834025	0	0.518672199170124	1.6597510373444	0.103734439834025
14286	22367	"Popradské  pleso"	49.153142	20.079368	5	"AWI"	5	-63	398	87	10.7066381156317	0.321199143468951	13.3832976445396	0	0	0	2.03426124197002	0	11.5631691648822	0	0.214132762312634	0	0	0	0	4.38972162740899	0.963597430406852	0	0	0	0	0	10.0642398286938	0	0.535331905781585	0	0	1.17773019271949	0.428265524625268	0	0.107066381156317	0.107066381156317	0	0.107066381156317	0	0	0	3.96145610278373	0	15.4175588865096	19.271948608137	0	0	0	0	0	0	2.35546038543897	0	0	0	0.214132762312634	0.214132762312634	0	0	0	0	0.321199143468951	1.9271948608137	0.214132762312634
14286	22367	"Popradské  pleso"	49.153142	20.079368	11	"AWI"	11	-36	920	241	10.7428571428571	0	12.9142857142857	0.457142857142857	0	0	2.17142857142857	0	0	0	0.342857142857143	0	0	0	0	3.54285714285714	0.685714285714286	0	0	0	0	0	13.4857142857143	0	0.342857142857143	0	0	1.37142857142857	0.228571428571429	0	0.228571428571429	0	0	0	0.114285714285714	0	0	4.34285714285714	0	17.7142857142857	21.4857142857143	0.685714285714286	0	0	0	0	0	2.74285714285714	3.2	0	0	0.914285714285714	0.114285714285714	0	0	0	0	0.228571428571429	1.94285714285714	0
14286	22367	"Popradské  pleso"	49.153142	20.079368	15	"AWI"	15	13	1177	355	12.1676891615542	0	11.6564417177914	0	0	0	2.24948875255624	0	9.91820040899796	0	0	0	0	0	0	3.57873210633947	1.32924335378323	0	0	0.102249488752556	0	0	10.838445807771	0.102249488752556	0.715746421267894	0	0	0.715746421267894	0	0	0.306748466257669	0	0	0	0	0	0	5.11247443762781	0	16.8711656441718	16.7689161554192	0	0	0	0	0	0	4.80572597137014	0	0	0	0.204498977505113	0.306748466257669	0	0	0.102249488752556	0.102249488752556	0.715746421267894	1.22699386503067	0.102249488752556
14286	22367	"Popradské  pleso"	49.153142	20.079368	21	"AWI"	21	96	1419	552	9.68063872255489	0.0998003992015968	12.0758483033932	0	0	0	0.998003992015968	0	12.874251497006	0	0.698602794411178	0	0	0	0	3.79241516966068	0.998003992015968	0	0	0	0	0	10.3792415169661	0	0.29940119760479	0	0	1.49700598802395	0.29940119760479	0	0.199600798403194	0	0	0	0	0	0	4.79041916167665	0.0998003992015968	19.7604790419162	13.9720558882236	0.399201596806387	0	0	0	0.0998003992015968	0	4.39121756487026	0	0	0.199600798403194	0.29940119760479	0.29940119760479	0	0	0.29940119760479	0	0.399201596806387	0.998003992015968	0.0998003992015968
14286	22367	"Popradské  pleso"	49.153142	20.079368	25	"AWI"	25	137	1647	673	10.5858170606372	0.102774922918808	14.7995889003083	0.102774922918808	0	0	0.92497430626927	0	11.9218910585817	0	0.513874614594039	0	0	0	0	4.0082219938335	0.616649537512847	0	0	0	0	0	8.11921891058582	0	0.308324768756423	0	0	0.719424460431655	0.308324768756423	0	0.308324768756423	0	0	0	0	0	0	4.31654676258993	0	20.5549845837616	14.1829393627955	0	0	0	0	0	0	5.2415210688592	0	0	0.102774922918808	0.102774922918808	0.308324768756423	0	0	0.205549845837616	0.102774922918808	0.411099691675231	1.02774922918808	0.102774922918808
14286	22367	"Popradské  pleso"	49.153142	20.079368	31	"AWI"	31	258	1839	873	17.6056338028169	0	10.4627766599598	0.301810865191147	0	0	1.40845070422535	0	12.9778672032193	0	0.402414486921529	0	0	0	0	3.420523138833	0.804828973843058	0	0	0	0	0	7.84708249496982	0	0.301810865191147	0	0	0.402414486921529	0	0	0.402414486921529	0	0	0	0	0	0	3.01810865191147	0	19.0140845070423	18.41046277666	0	0	0	0	0	0	2.01207243460765	0	0	0	0.301810865191147	0.100603621730382	0	0	0.201207243460765	0	0	0.603621730382294	0
14286	22367	"Popradské  pleso"	49.153142	20.079368	35	"AWI"	35	316	1971	1003	16.9491525423729	0.0997008973080758	11.3659022931206	0.0997008973080758	0	0	1.09670987038883	0	9.17248255234297	0	0.0997008973080758	0	0	0	0	3.2901296111665	0.897308075772682	0	0	0	0	0	8.07577268195414	0	0.299102691924227	0	0.0997008973080758	0.398803589232303	0.0997008973080758	0	0.199401794616152	0	0	0	0	0	0	2.69192422731805	0	18.5443668993021	19.740777666999	0	0	0	0	0	0	5.58325024925224	0	0	0	0	0	0	0	0	0	0.0997008973080758	0.997008973080758	0.0997008973080758
14286	22367	"Popradské  pleso"	49.153142	20.079368	41	"AWI"	41	413	2248	1195	14.0106951871658	0.106951871657754	11.6577540106952	0.213903743315508	0	0	1.3903743315508	0	10.0534759358289	0	0.106951871657754	0	0	0	0	3.20855614973262	0.855614973262032	0	0	0	0	0	5.24064171122995	0	0.213903743315508	0	0	0.962566844919786	0.427807486631016	0	0.427807486631016	0	0	0	0	0	0	4.49197860962567	0	21.0695187165775	16.4705882352941	0	0	0	0	0	0	4.81283422459893	0	0	0.106951871657754	0.320855614973262	0.106951871657754	0	0	0.106951871657754	0.106951871657754	0.641711229946524	2.7807486631016	0.106951871657754
14286	22367	"Popradské  pleso"	49.153142	20.079368	45	"AWI"	45	538	2332	1330	11.4669421487603	0	16.3223140495868	0	0	0	1.34297520661157	0	10.9504132231405	0	0	0	0	0	0	4.13223140495868	0.723140495867769	0	0	0	0	0	6.71487603305785	0	0.103305785123967	0	0.206611570247934	0.206611570247934	0.103305785123967	0	0.619834710743802	0	0	0	0	0	0	3.82231404958678	0	19.3181818181818	15.0826446280992	0	0	0	0	0	0	6.40495867768595	0	0	0	0.206611570247934	0.103305785123967	0	0	0	0.103305785123967	0.309917355371901	1.75619834710744	0
