"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
23898	41453	"Felchowsee"	53.053902	14.127872	21	"AWI"	21	95	860	421	0	0	18.92797319933	0.837520938023451	0	0	1.84254606365159	0	14.2378559463987	0	0	0	0	0	0	7.03517587939699	0.670016750418761	0	0	0	0	3.18257956448911	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	3.01507537688442	0	27.6381909547739	0	0	0	0	0	18.92797319933	0	0	0.16750418760469	1.50753768844221	0	0	0	0	0	0	0	0	1.50753768844221	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	24	"AWI"	24	153	902	489	0.264900662251656	0	10.7284768211921	0.529801324503311	0	0	1.98675496688742	0	17.0860927152318	0.132450331125828	0	0.264900662251656	0	0	0	3.57615894039735	1.72185430463576	0	0	0	0	4.50331125827815	0	0.264900662251656	0	0	0.794701986754967	0	0	0	0	0	0	0	6.49006622516556	0	31.9205298013245	0	0	0	0	0	17.8807947019868	0	0	0	0.397350993377483	0.397350993377483	0.132450331125828	0	0	0	0	0	0	0.927152317880795	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	28	"AWI"	28	204	988	588	0.516129032258065	0	10.7096774193548	0.129032258064516	0.129032258064516	0	1.16129032258065	0	9.67741935483871	0.129032258064516	0	0	0	0	0	5.03225806451613	1.03225806451613	0	0	0	0	8.51612903225806	0	0.258064516129032	0	0	0.258064516129032	0	0.129032258064516	0	0	0	0	0	8.38709677419355	0	30.9677419354839	0	0	0	0	0	21.4193548387097	0	0	0	0.774193548387097	0	0	0	0.129032258064516	0	0	0	0	0.645161290322581	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	32	"AWI"	32	277	1087	679	0.143472022955524	0	16.2123385939742	0.286944045911047	0	0	1.72166427546628	0	25.2510760401722	0	0	0.860832137733142	0	0	0	2.29555236728838	2.15208034433286	0	0	0	0	3.012912482066	0	0.573888091822095	0	0	0.717360114777618	0	0	0	0	0	0	0	2.86944045911047	0	20.5164992826399	0	0	0	0	0	19.5121951219512	0	0	0.143472022955524	1.86513629842181	0.717360114777618	0	0	0	0	0	0	0	1.14777618364419	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	36	"AWI"	36	336	1133	778	0	0	19.3403298350825	0	0	0	1.19940029985008	0	22.0389805097451	0	0	0	0	0	0	4.19790104947526	0.149925037481259	0	0	0	0	6.29685157421289	0.149925037481259	0	0	0	0.299850074962519	0.149925037481259	0	0	0	0	0	0	7.49625187406297	0	15.592203898051	0	0	0	0	0	21.4392803598201	0	0	0	0.599700149925038	0	0	0	0	0	0	0	0	1.04947526236882	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	40	"AWI"	40	382	1216	870	0.297324083250743	0	2.57680872150644	0	0	0	0.396432111000991	0	2.57680872150644	0	0	0	0	0	0	2.18037661050545	1.28840436075322	0	0	0	0	14.2715559960357	0	0.0991080277502478	0	0	0	0	0	0	0	0	0	0	7.92864222001982	0.396432111000991	48.7611496531219	0	0	0	0	0	17.7403369672944	0	0	0	0.0991080277502478	0	0	0	0	0	0	0	0	1.38751238850347	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	44	"AWI"	44	559	1249	955	0.145560407569141	0	7.13245997088792	0.291120815138282	0	0	1.45560407569141	0	23.5807860262009	0	0	0	0	0	0	4.07569141193595	0.436681222707424	0	0	0	0	8.87918486171761	0	0.145560407569141	0	0	0	0	0	0	0	0	0	0	4.65793304221252	0.145560407569141	23.8719068413392	0	0	0	0	0	23.2896652110626	0	0	0	0.873362445414847	0.145560407569141	0	0	0.291120815138282	0	0	0	0	0.582241630276565	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	48	"AWI"	48	664	1299	1048	0.563063063063063	0	1.46396396396396	0.112612612612613	0	0	0	0	4.5045045045045	0	0	0.112612612612613	0	0	0	2.25225225225225	1.01351351351351	0	0	0	0	10.2477477477477	0	0.112612612612613	0	0	0	0	0	0	0	0	0	0	7.20720720720721	0.337837837837838	42.454954954955	0	0	0	0	0	28.8288288288288	0	0	0	0.112612612612613	0.112612612612613	0	0	0	0	0	0	0	0.563063063063063	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	52	"AWI"	52	801	1343	1132	0.164744645799012	0.494233937397035	15.8154859967051	0	0.164744645799012	0	0.988467874794069	0	22.7347611202636	0	0	0	0	0	0	3.95387149917628	0.494233937397035	0	0	0	0	8.07248764415156	0	0.329489291598023	0	0	0	0	0	0	0	0	0	0	4.44810543657331	0.164744645799012	15.6507413509061	0	0	0	0	0	25.3706754530478	0	0	0	0.658978583196046	0	0	0	0	0	0	0	0	0.494233937397035	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	56	"AWI"	56	994	1382	1211	0.561797752808989	0	17.4157303370787	0.187265917602996	0	0	0.936329588014981	0	7.86516853932584	0	0	0	0	0	0	4.68164794007491	0.187265917602996	0	0	0	0	16.4794007490637	0	0.187265917602996	0	0	0.561797752808989	0	0	0	0	0	0	0	15.9176029962547	0	4.11985018726592	0	0	0	0	0	28.8389513108614	0	0	0	0.374531835205993	0	0	0	0	0	0	0	0	1.68539325842697	0	0	0
