"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Lamiaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3304	4288	"Mustusuo"	61.80556	33.5	25	"AWI"	25	101	1191	474	0	16.8776371308017	0	0	0.843881856540084	0	0	0.421940928270042	0	0	2.9535864978903	0	0	0	0	7.59493670886076	64.9789029535865	0	2.9535864978903	0.421940928270042	0	0.421940928270042	1.26582278481013	0	0	1.26582278481013	0	0	0	0	0
3304	4288	"Mustusuo"	61.80556	33.5	50	"AWI"	50	447	1944	1043	0	4.6583850931677	0.31055900621118	0	1.24223602484472	0	29.5031055900621	0	0	0	1.86335403726708	0	0	0	0	2.17391304347826	56.832298136646	0	2.17391304347826	0	0	0	0.62111801242236	0	0	0.31055900621118	0.31055900621118	0	0	0	0
3304	4288	"Mustusuo"	61.80556	33.5	75	"AWI"	75	873	2617	1619	0	10.5691056910569	0.40650406504065	0	0	0	0	0	0.40650406504065	0	3.2520325203252	0	0	0	0	6.09756097560976	72.7642276422764	0	3.65853658536585	0	0.40650406504065	0.813008130081301	0.40650406504065	0	0	0.40650406504065	0.813008130081301	0	0	0	0
3304	4288	"Mustusuo"	61.80556	33.5	100	"AWI"	100	1308	3291	2189	0	6.55172413793103	0.689655172413793	0.344827586206897	0.344827586206897	0	41.3793103448276	0	0	0	1.03448275862069	0	1.03448275862069	0	0	6.20689655172414	38.6206896551724	0	2.06896551724138	0	0.689655172413793	0	0	0	0	0	1.03448275862069	0	0	0	0
3304	4288	"Mustusuo"	61.80556	33.5	125	"AWI"	125	1798	3893	2779	0.584795321637427	7.60233918128655	0	0	1.16959064327485	0	0	0	0	0.584795321637427	4.09356725146199	0	0	0.584795321637427	0	11.6959064327485	66.0818713450292	0.584795321637427	0.584795321637427	0	0	1.16959064327485	1.16959064327485	0	0	0	0	0.584795321637427	0.584795321637427	2.33918128654971	0.584795321637427
3304	4288	"Mustusuo"	61.80556	33.5	150	"AWI"	150	2296	4496	3361	0.560224089635854	7.00280112044818	0.560224089635854	0	0.280112044817927	0	33.0532212885154	0	0	0.560224089635854	2.52100840336134	0	1.96078431372549	0	0	18.2072829131653	31.9327731092437	0	0.560224089635854	0	0	0.560224089635854	0.560224089635854	0	0	0	0.280112044817927	0	0	1.40056022408964	0
3304	4288	"Mustusuo"	61.80556	33.5	175	"AWI"	175	2848	5070	3938	0.467289719626168	14.018691588785	0	0	0.467289719626168	0	0	0	0	0	2.33644859813084	0	0	0	0.467289719626168	24.7663551401869	50.9345794392523	0	0.934579439252336	0	0	0.934579439252336	0.467289719626168	0.467289719626168	0	0.467289719626168	0.467289719626168	0	0.467289719626168	2.33644859813084	0
3304	4288	"Mustusuo"	61.80556	33.5	200	"AWI"	200	3389	5614	4525	0.77120822622108	9.76863753213368	0	0	0.51413881748072	0	32.6478149100257	0	0	3.8560411311054	3.08483290488432	0	0	0	0.25706940874036	14.1388174807198	30.8483290488432	0	0.77120822622108	0	0.25706940874036	1.2853470437018	0	0	0	0	0.51413881748072	0	0.25706940874036	1.02827763496144	0
3304	4288	"Mustusuo"	61.80556	33.5	225	"AWI"	225	4000	6145	5102	0.888888888888889	26.6666666666667	0	0	0	0.444444444444444	0	0	0	2.66666666666667	1.33333333333333	0	0	0	0	20.8888888888889	37.7777777777778	0	1.33333333333333	0	0	0.888888888888889	0.444444444444444	0.444444444444444	0.444444444444444	0	0.888888888888889	0	0.888888888888889	4	0
3304	4288	"Mustusuo"	61.80556	33.5	250	"AWI"	250	4616	6675	5698	1.28755364806867	13.3047210300429	0.429184549356223	0	0.429184549356223	0.429184549356223	0	0	0	4.72103004291846	1.28755364806867	0	0	0	0	18.4549356223176	50.2145922746781	0	2.14592274678112	0	0	1.71673819742489	0.429184549356223	0	0	0	0.858369098712446	0	0.429184549356223	3.86266094420601	0
3304	4288	"Mustusuo"	61.80556	33.5	275	"AWI"	275	5235	7137	6281	0.50761421319797	11.4213197969543	0	0	0.253807106598985	0	49.238578680203	0	0	2.28426395939086	1.26903553299492	0	0	0	0.253807106598985	7.61421319796954	23.3502538071066	0	0.50761421319797	0	0.253807106598985	0.253807106598985	0.50761421319797	0.253807106598985	0	0	0.253807106598985	0	0.761421319796954	1.01522842639594	0
3304	4288	"Mustusuo"	61.80556	33.5	300	"AWI"	300	5864	7610	6860	0	28.8770053475936	0.53475935828877	0.53475935828877	0.53475935828877	0	0	0	0	5.3475935828877	1.60427807486631	0	0	0	0.53475935828877	12.8342245989305	38.5026737967914	0	1.06951871657754	0	0.53475935828877	0.53475935828877	1.60427807486631	0	0	0	0.53475935828877	0	0.53475935828877	5.3475935828877	0.53475935828877
3304	4288	"Mustusuo"	61.80556	33.5	325	"AWI"	325	6598	8015	7436	0	19.2982456140351	0	0	0	0	0	0.584795321637427	0	2.92397660818713	2.33918128654971	0.584795321637427	0	0	0	2.33918128654971	60.8187134502924	0	2.33918128654971	0	0	0.584795321637427	0	0.584795321637427	0	0	1.75438596491228	0	0.584795321637427	5.26315789473684	0
3304	4288	"Mustusuo"	61.80556	33.5	350	"AWI"	350	7362	8371	7998	0	1.75438596491228	0	0	0.350877192982456	0	84.2105263157895	0	0	1.05263157894737	0.350877192982456	0	0	0	0	0.350877192982456	9.12280701754386	0	0.701754385964912	0	0	0	0	0	0	0	1.05263157894737	0	0	1.05263157894737	0
