"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13335	19906	"Styggtjärnen"	62.324148	13.557466	221	"AWI"	221	476	2306	1357	4.27715996578272	0.0855431993156544	0	0	0.0855431993156544	0	37.8956372968349	0	0	0	0	0	0.513259195893926	0.342172797262618	0.0855431993156544	0	0	0	0.0855431993156544	0	0	0	0.171086398631309	0	0.171086398631309	7.44225834046193	48.2463644140291	0	0	0	0	0.342172797262618	0	0	0	0.0855431993156544	0	0.171086398631309	0	0	0	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	223	"AWI"	223	631	2341	1487	2.67175572519084	0	0	0	0.0954198473282443	0	37.3091603053435	0	0	0	0	0	0.0954198473282443	0.763358778625954	0	0	0	0	0	0	0	0	0	0	0.190839694656489	8.87404580152672	48.8549618320611	0.0954198473282443	0	0.190839694656489	0	0.477099236641221	0	0	0	0.0954198473282443	0.0954198473282443	0	0	0.190839694656489	0	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	225	"AWI"	225	739	2379	1618	2.81124497991968	0	0	0	0	0	30.8433734939759	0	0	0	0	0	0.0803212851405622	0.963855421686747	0	0	0	0	0	0	0	0	0.0803212851405622	0	0.0803212851405622	11.1646586345382	53.7349397590362	0	0	0	0	0.160642570281124	0	0	0	0	0.0803212851405622	0	0	0	0	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	226	"AWI"	226	795	2411	1686	3.05410122164049	0	0	0	0.087260034904014	0	32.6352530541012	0	0	0	0	0	0.087260034904014	0.785340314136126	0	0	0	0	0	0	0	0	0.261780104712042	0	0.087260034904014	9.42408376963351	52.2687609075044	0	0	0	0	0.523560209424084	0	0	0	0.174520069808028	0.349040139616056	0.087260034904014	0	0	0.174520069808028	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	227	"AWI"	227	837	2433	1757	2.10045662100457	0	0	0	0.091324200913242	0	34.1552511415525	0	0	0	0	0	0.365296803652968	0.821917808219178	0	0	0	0	0.091324200913242	0	0.091324200913242	0	0.547945205479452	0	0	8.0365296803653	52.3287671232877	0	0	0.091324200913242	0	0.821917808219178	0	0	0	0.091324200913242	0.091324200913242	0.182648401826484	0	0	0.091324200913242	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	228	"AWI"	228	874	2465	1833	3.31447049312854	0	0	0	0	0	38.3993532740501	0	0	0	0	0	0	0.970088924818108	0	0	0	0	0	0	0	0	0.242522231204527	0	0.242522231204527	8.00323362974939	48.0194017784964	0	0	0	0	0.323362974939369	0	0	0	0	0.0808407437348424	0	0.0808407437348424	0.0808407437348424	0.242522231204527	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	229	"AWI"	229	910	2516	1914	2.59159964253798	0	0	0	0.357462019660411	0	34.0482573726542	0	0	0	0	0	0.536193029490617	0.178731009830206	0	0	0	0	0	0	0	0	0	0	0	6.70241286863271	54.1554959785523	0	0	0	0	0.893655049151028	0	0	0	0.0893655049151028	0.0893655049151028	0	0	0.0893655049151028	0.268096514745308	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	230	"AWI"	230	937	2563	1986	3.49716446124764	0	0	0	0.0945179584120983	0	34.8771266540643	0	0	0	0	0	0.472589792060492	0.850661625708885	0	0	0	0	0	0	0	0.0945179584120983	0.56710775047259	0	0.283553875236295	9.73534971644612	48.9603024574669	0	0	0	0	0.378071833648393	0	0	0	0	0.0945179584120983	0	0	0	0.0945179584120983	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	232	"AWI"	232	1130	2631	2116	3.74787052810903	0	0	0	0	0	33.8160136286201	0	0	0	0	0	0.596252129471891	1.27768313458262	0	0	0	0	0	0	0	0	0.170357751277683	0	0.170357751277683	9.71039182282794	48.7223168654174	0.0851788756388416	0	0	0.0851788756388416	1.19250425894378	0	0	0	0	0.340715502555366	0	0	0	0.0851788756388416	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	234	"AWI"	234	1454	2649	2225	3.65111561866126	0	0	0	0	0	24.7464503042596	0	0	0	0	0	0.202839756592292	0.405679513184584	0	0	0	0	0	0	0	0	0.101419878296146	0	0	8.92494929006085	61.0547667342799	0	0	0	0	0.50709939148073	0	0	0	0	0.202839756592292	0	0	0	0.202839756592292	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	236	"AWI"	236	1796	2669	2332	2.95420974889217	0.0738552437223043	0	0	0	0	35.3028064992614	0	0	0	0	0	0.590841949778434	0.443131462333826	0	0	0	0	0	0	0	0	0.147710487444609	0	0	5.1698670605613	54.357459379616	0	0	0	0	0.51698670605613	0	0	0.0738552437223043	0	0.0738552437223043	0	0	0.0738552437223043	0.221565731166913	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	238	"AWI"	238	2083	2693	2442	2.54163014899211	0	0	0	0	0	40.4907975460123	0	0	0	0	0	0.175284837861525	1.13935144609991	0	0	0	0	0	0	0	0	0.438212094653812	0	0	4.2068361086766	49.43032427695	0	0	0	0	0.788781770376862	0	0	0	0.175284837861525	0.175284837861525	0	0	0	0.438212094653812	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	240	"AWI"	240	2314	2729	2575	3.12727272727273	0	0	0	0.0727272727272727	0	39.7090909090909	0	0	0	0	0	0.363636363636364	0.654545454545455	0	0.581818181818182	0	0	0	0	0	0	0.363636363636364	0	0	2.90909090909091	51.2	0.0727272727272727	0	0	0	0.363636363636364	0	0	0	0	0.290909090909091	0.0727272727272727	0	0.145454545454545	0.0727272727272727	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	242	"AWI"	242	2463	2823	2709	3.39805825242718	0	0	0	0	0	39.2233009708738	0	0	0	0	0	0.0970873786407767	0.485436893203883	0	1.06796116504854	0	0	0.0970873786407767	0	0	0	0.194174757281553	0	0.0970873786407767	2.9126213592233	51.747572815534	0	0	0	0	0.29126213592233	0	0	0	0	0.194174757281553	0	0	0.0970873786407767	0.0970873786407767	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	244	"AWI"	244	2545	2928	2771	3.53535353535354	0	0	0	0.0631313131313131	0	37.0580808080808	0	0	0	0	0	0.631313131313131	0.820707070707071	0	1.57828282828283	0	0	0.0631313131313131	0	0	0.126262626262626	0.189393939393939	0	0.0631313131313131	2.46212121212121	51.9570707070707	0	0	0.126262626262626	0	0.568181818181818	0	0	0	0	0.378787878787879	0.189393939393939	0.0631313131313131	0	0.126262626262626	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	246	"AWI"	246	2588	3100	2854	2.85986653956149	0	0.0953288846520496	0	0	0	40.1334604385129	0	0	0	0	0	0.571973307912297	1.04861773117255	0	0	0	0	0.190657769304099	0	0	0	1.04861773117255	0	0	2.19256434699714	51.0009532888465	0	0	0	0	0.571973307912297	0	0	0	0	0.0953288846520496	0	0	0	0.190657769304099	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	248	"AWI"	248	2619	3277	2939	2.70491803278689	0	0	0	0	0	36.8032786885246	0	0	0.0819672131147541	0	0	0.409836065573771	0.573770491803279	0	1.63934426229508	0	0	0	0	0	0	0.245901639344262	0	0	1.63934426229508	54.1803278688525	0.0819672131147541	0	0	0	0.901639344262295	0	0	0	0.0819672131147541	0.163934426229508	0	0	0.163934426229508	0.327868852459016	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	250	"AWI"	250	2648	3469	3031	3.32383665716999	0	0	0	0.0949667616334283	0	41.025641025641	0	0	0	0	0	0.189933523266857	0.474833808167141	0	0	0	0	0	0	0	0	0.379867046533713	0	0	1.51946818613485	52.6115859449193	0	0	0.0949667616334283	0	0.189933523266857	0	0	0	0	0	0	0	0	0	0.0949667616334283
13335	19906	"Styggtjärnen"	62.324148	13.557466	252	"AWI"	252	2747	3574	3126	4.35943060498221	0	0	0	0.0889679715302491	0	41.9928825622776	0	0	0	0	0	0.622775800711744	0.800711743772242	0	1.60142348754448	0	0	0.0889679715302491	0	0	0.0889679715302491	0.177935943060498	0	0	1.15658362989324	47.9537366548043	0	0	0	0	0.355871886120996	0	0	0	0	0.266903914590747	0	0	0.177935943060498	0.266903914590747	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	254	"AWI"	254	2918	3596	3228	2.6857654431513	0.0895255147717099	0	0	0.0895255147717099	0	41.4503133393017	0	0	0	0	0	0.26857654431513	0.44762757385855	0.0895255147717099	0	0.0895255147717099	0	0	0	0	0	0.0895255147717099	0	0	1.34288272157565	51.6562220232766	0	0	0	0	0.62667860340197	0	0	0.0895255147717099	0	0.17905102954342	0.17905102954342	0	0.0895255147717099	0.53715308863026	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	256	"AWI"	256	3063	3620	3332	3.31400165700083	0.0828500414250207	0	0	0.165700082850041	0	42.3363711681856	0	0	0	0	0	0.662800331400166	0.414250207125104	0	0	0	0	0	0	0	0	0.0828500414250207	0	0	1.07705053852527	50.7042253521127	0	0	0	0	0.745650372825186	0	0	0	0	0.165700082850041	0	0	0	0.248550124275062	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	258	"AWI"	258	3173	3653	3441	3.58056265984655	0	0	0	0.0852514919011083	0	38.7894288150043	0	0	0	0	0	0.170502983802217	0.426257459505541	0	1.44927536231884	0	0	0.0852514919011083	0	0	0	0.255754475703325	0	0	1.36402387041773	52.6001705029838	0	0	0	0	0.51150895140665	0	0	0	0	0.170502983802217	0	0	0.170502983802217	0.341005967604433	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	260	"AWI"	260	3275	3710	3550	3.93412625800549	0	0	0	0.182982616651418	0	39.5242451967063	0	0	0.0914913083257091	0	0	0.823421774931381	0.182982616651418	0	0	0	0.0914913083257091	0.0914913083257091	0	0	0	0.0914913083257091	0	0	0.914913083257091	52.6989935956084	0	0	0.0914913083257091	0	0.274473924977127	0	0	0	0.182982616651418	0	0.365965233302836	0	0.274473924977127	0.182982616651418	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	262	"AWI"	262	3335	3765	3610	4.09914204003813	0	0	0	0	0	37.6549094375596	0	0	0	0	0	0.190657769304099	0.381315538608198	0	0	0	0	0.0953288846520496	0	0	0	0.381315538608198	0	0	0.571973307912297	55.1000953288847	0	0	0	0.0953288846520496	0.953288846520496	0	0	0	0	0.0953288846520496	0	0	0.0953288846520496	0.285986653956149	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	264	"AWI"	264	3377	3778	3630	3.73746581586144	0	0.0911577028258888	0	0.0911577028258888	0	39.8359161349134	0	0	0.0911577028258888	0	0	0.182315405651778	0.820419325432999	0	0	0	0	0.364630811303555	0	0	0.0911577028258888	0.455788514129444	0	0	0.455788514129444	52.6891522333637	0	0	0	0	0.455788514129444	0	0	0	0	0.364630811303555	0	0	0.0911577028258888	0.182315405651778	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	266	"AWI"	266	3399	3794	3651	3.08370044052863	0	0	0	0	0	42.2026431718062	0	0	0	0	0	0.616740088105727	0.616740088105727	0	0	0	0	0	0	0	0	0.176211453744493	0	0	0.704845814977974	51.0132158590308	0	0	0	0	0.616740088105727	0	0	0	0	0.352422907488987	0.352422907488987	0	0	0.26431718061674	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	268	"AWI"	268	3423	3813	3667	2.97984224364592	0	0	0	0	0	37.2480280455741	0	0	0	0	0	0.788781770376862	0.525854513584575	0	0	0.0876424189307625	0	0.0876424189307625	0	0	0.175284837861525	0.175284837861525	0	0	0.964066608238387	56.0035056967572	0	0	0	0	0.438212094653812	0	0	0	0	0.0876424189307625	0.175284837861525	0	0	0.262927256792287	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	270	"AWI"	270	3443	3841	3685	4.27807486631016	0	0	0	0	0	36.541889483066	0	0	0	0	0	0.53475935828877	0.267379679144385	0	0	0	0	0.089126559714795	0	0	0	0.35650623885918	0	0	0.53475935828877	55.7040998217469	0.089126559714795	0	0	0	0.802139037433155	0	0	0	0.089126559714795	0.17825311942959	0.089126559714795	0	0	0.35650623885918	0.089126559714795
13335	19906	"Styggtjärnen"	62.324148	13.557466	272	"AWI"	272	3476	3861	3702	3.64406779661017	0	0	0	0.0847457627118644	0	38.0508474576271	0	0	0.0847457627118644	0	0	0.76271186440678	0.932203389830509	0	0	0	0	0	0	0	0.0847457627118644	0.0847457627118644	0	0	0.169491525423729	54.5762711864407	0	0	0.0847457627118644	0	0.508474576271186	0	0	0	0	0.508474576271186	0.0847457627118644	0	0	0.338983050847458	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	274	"AWI"	274	3509	3873	3717	2.86561264822134	0	0	0	0.0988142292490119	0	34.7826086956522	0	0	0	0	0	0.592885375494071	0.296442687747036	0	0.691699604743083	0	0	0	0	0	0	0.395256916996047	0	0	0.0988142292490119	59.4861660079051	0	0	0.0988142292490119	0	0.395256916996047	0	0	0	0	0	0	0	0	0.197628458498024	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	276	"AWI"	276	3532	3886	3731	2.55063765941485	0	0	0	0.150037509377344	0	34.9587396849212	0	0	0	0	0	0.600150037509377	0.225056264066016	0	0	0	0	0.150037509377344	0	0	0.0750187546886722	0.375093773443361	0	0.0750187546886722	0.150037509377344	59.4148537134284	0	0	0.150037509377344	0	0.375093773443361	0	0	0	0.150037509377344	0.150037509377344	0	0.0750187546886722	0.0750187546886722	0.300075018754689	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	278	"AWI"	278	3553	3903	3745	3.30812854442344	0	0	0	0.0945179584120983	0	38.5633270321361	0	0	0	0	0	0.56710775047259	0.283553875236295	0	0	0	0	0	0	0	0	0.283553875236295	0	0	0.189035916824197	55.2930056710775	0	0	0	0	0.756143667296786	0	0	0	0.0945179584120983	0.0945179584120983	0.0945179584120983	0	0	0.378071833648393	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	280	"AWI"	280	3571	3921	3760	4.29799426934097	0	0	0	0.191021967526266	0	37.1537726838586	0	0	0	0	0	0.382043935052531	0.477554918815664	0	0	0	0	0.286532951289398	0	0	0	0.286532951289398	0	0	0.191021967526266	55.8739255014327	0	0	0	0	0.382043935052531	0	0	0	0	0.191021967526266	0	0	0	0.286532951289398	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	282	"AWI"	282	3599	3938	3774	4.30493273542601	0	0	0	0.0896860986547085	0	41.0762331838565	0	0	0	0	0	0.538116591928251	1.0762331838565	0	0	0	0	0	0	0	0	0.448430493273543	0.179372197309417	0	0.179372197309417	51.0313901345292	0	0	0	0	0.538116591928251	0	0	0	0	0.179372197309417	0	0	0.0896860986547085	0.269058295964126	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	284	"AWI"	284	3632	3948	3791	3.96825396825397	0	0.0881834215167548	0	0.17636684303351	0	38.7125220458554	0.0881834215167548	0	0	0	0	0.970017636684303	0.352733686067019	0	0	0	0	0.0881834215167548	0	0	0.0881834215167548	0.0881834215167548	0	0.0881834215167548	0.0881834215167548	53.7037037037037	0	0	0	0	0.881834215167548	0	0	0	0	0.17636684303351	0.0881834215167548	0	0	0.352733686067019	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	286	"AWI"	286	3668	3959	3806	3.96396396396396	0.0900900900900901	0	0	0	0	37.1171171171171	0	0	0	0	0	0.36036036036036	0.630630630630631	0	0	0	0	0	0	0	0	0.45045045045045	0	0	0.36036036036036	55.4954954954955	0	0	0.0900900900900901	0	0.900900900900901	0	0	0.0900900900900901	0	0.27027027027027	0	0	0	0.18018018018018	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	288	"AWI"	288	3691	3971	3823	3.04147465437788	0	0	0	0.0921658986175115	0	34.3778801843318	0	0	0	0	0	0.829493087557604	0.552995391705069	0	0.737327188940092	0	0	0.0921658986175115	0	0	0.0921658986175115	0.368663594470046	0	0.0921658986175115	0.184331797235023	58.4331797235023	0	0	0	0	0.276497695852535	0	0	0	0	0.184331797235023	0.0921658986175115	0	0.0921658986175115	0.460829493087558	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	292	"AWI"	292	3729	4015	3859	2.55063765941485	0	0	0	0.0750187546886722	0	30.3075768942236	0	0	0	0	0	0.450112528132033	0.225056264066016	0	0	0	0	0	0	0.0750187546886722	0.0750187546886722	0	0	0	0.150037509377344	65.1912978244561	0	0	0.0750187546886722	0	0.525131282820705	0	0	0	0	0.0750187546886722	0	0	0	0.225056264066016	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	296	"AWI"	296	3764	4078	3907	3.34261838440111	0	0	0	0	0	37.1402042711235	0	0	0	0	0	0.649953574744661	0.464252553389044	0	0	0	0	0.185701021355617	0	0	0	0.464252553389044	0	0	0	56.6388115134633	0	0	0	0	0.649953574744661	0	0	0	0	0	0.0928505106778087	0	0.0928505106778087	0.278551532033426	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	298	"AWI"	298	3774	4118	3932	3.83561643835616	0	0	0	0.182648401826484	0	38.8127853881278	0	0	0	0	0	0.639269406392694	0.273972602739726	0	0	0	0	0.091324200913242	0	0	0.091324200913242	0.091324200913242	0	0	0.273972602739726	54.1552511415525	0	0	0	0	0.821917808219178	0	0	0.091324200913242	0.091324200913242	0.091324200913242	0.273972602739726	0	0.091324200913242	0.091324200913242	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	302	"AWI"	302	3806	4203	3979	3.2258064516129	0	0	0.0827129859387924	0	0	33.1679073614558	0	0	0	0	0	0.909842845326716	0.744416873449132	0	0	0	0	0	0	0	0	0.0827129859387924	0	0.0827129859387924	0	60.3804797353184	0	0	0	0.0827129859387924	0.744416873449132	0	0	0	0.0827129859387924	0.165425971877585	0.0827129859387924	0	0	0.0827129859387924	0.0827129859387924
13335	19906	"Styggtjärnen"	62.324148	13.557466	304	"AWI"	304	3831	4221	4006	3.29972502291476	0	0	0	0	0	28.8725939505041	0	0	0	0	0	0.183318056828598	0.641613198900092	0	0	0	0	0	0	0	0	0.366636113657195	0	0	0.0916590284142988	65.3528872593951	0	0	0	0	0.458295142071494	0	0	0	0.0916590284142988	0.366636113657195	0	0	0.0916590284142988	0.183318056828598	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	308	"AWI"	308	3865	4267	4059	3.6869826937547	0	0	0	0.0752445447705041	0	34.0857787810384	0	0	0	0	0	1.20391271632807	0.150489089541008	0	0	0	0	0	0	0	0	0	0	0	0.0752445447705041	59.6689240030098	0	0	0.300978179082017	0	0.451467268623025	0	0	0	0	0.0752445447705041	0.150489089541008	0	0	0.0752445447705041	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	312	"AWI"	312	3903	4328	4109	3.90286209887251	0	0	0	0	0	32.6105810928014	0	0	0	0	0	0.693842150910668	0.520381613183001	0	0.954032957502168	0	0	0.0867302688638335	0	0	0	0.433651344319167	0	0	0	59.4969644405898	0	0	0.173460537727667	0	0.520381613183001	0	0	0	0	0.0867302688638335	0.173460537727667	0	0.0867302688638335	0.2601908065915	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	316	"AWI"	316	3973	4361	4159	3.02491103202847	0	0	0	0.0889679715302491	0	30.4270462633452	0	0	0.177935943060498	0	0	0.711743772241993	0.622775800711744	0	0	0	0	0	0	0	0.0889679715302491	0.0889679715302491	0	0	0	63.7900355871886	0	0	0	0	0.355871886120996	0	0	0	0	0.355871886120996	0.0889679715302491	0	0.0889679715302491	0.0889679715302491	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	320	"AWI"	320	4014	4414	4215	3.95387149917628	0	0	0	0.0823723228995058	0	35.831960461285	0	0	0.0823723228995058	0	0	0.329489291598023	0.247116968698517	0	0	0	0	0.247116968698517	0	0	0	0.247116968698517	0	0	0	57.166392092257	0	0	0.164744645799012	0	0.988467874794069	0	0	0	0	0.0823723228995058	0.164744645799012	0	0.164744645799012	0.247116968698517	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	324	"AWI"	324	4128	4494	4308	3.63036303630363	0.066006600660066	0	0	0.066006600660066	0	32.7392739273927	0	0	0	0	0	0.726072607260726	0.066006600660066	0	0	0	0	0	0	0	0	0.066006600660066	0	0	0.066006600660066	60.8580858085809	0	0	0.264026402640264	0	0.66006600660066	0	0	0	0	0.264026402640264	0.264026402640264	0	0	0.264026402640264	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	328	"AWI"	328	4187	4654	4400	2.5854108956602	0	0	0	0	0	29.1782086795937	0	0	0	0	0	0.923361034164358	0.738688827331487	0	0.831024930747922	0	0	0.0923361034164358	0	0	0.0923361034164358	0.369344413665743	0	0	0	63.6195752539243	0	0	0.184672206832872	0	0.369344413665743	0	0	0	0	0.277008310249307	0	0	0.0923361034164358	0.646352723915051	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	332	"AWI"	332	4262	4861	4507	3.67278797996661	0	0.0834724540901502	0	0	0	44.0734557595993	0	0	0.0834724540901502	0	0	1.08514190317195	0.0834724540901502	0	0	0	0	0.0834724540901502	0	0	0	0.250417362270451	0	0	0.0834724540901502	48.4974958263773	0	0	0	0	0.751252086811352	0	0	0	0	0.250417362270451	0.333889816360601	0	0.250417362270451	0.417362270450751	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	336	"AWI"	336	4355	5040	4697	3.32197614991482	0	0	0	0	0	41.5672913117547	0	0	0	0	0	0.596252129471891	0.511073253833049	0	1.10732538330494	0	0	0.0851788756388416	0	0	0	0	0	0	0.0851788756388416	52.129471890971	0	0	0	0	0.170357751277683	0	0	0	0	0	0.255536626916525	0	0	0.170357751277683	0
