"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24783	43513	"Lej da Champfèr"	46.46994	9.80624	1	"AWI"	1	-111	59	-32	1.73913043478261	0.347826086956522	13.7391304347826	0.521739130434783	0	1.56521739130435	0	5.39130434782609	0	0.347826086956522	0.173913043478261	0	0	0	0.521739130434783	1.91304347826087	0.347826086956522	0	3.1304347826087	0	4.17391304347826	0	0	0.869565217391304	0	0	1.04347826086957	0.869565217391304	0	0	0	0.173913043478261	0.869565217391304	0.173913043478261	0.869565217391304	0	6.08695652173913	0	0.173913043478261	0	0	1.21739130434783	11.8260869565217	37.2173913043478	0	0	0	0.173913043478261	0	1.56521739130435	0.173913043478261	0	0	0.347826086956522	0	0.869565217391304	0	0	0.173913043478261	0	0.347826086956522	0.347826086956522	0.173913043478261	0.347826086956522	0	0.173913043478261
24783	43513	"Lej da Champfèr"	46.46994	9.80624	10	"AWI"	10	34	215	128	1.31086142322097	0	12.3595505617978	0.374531835205993	0	0.561797752808989	0	2.62172284644195	0	0.374531835205993	0	0	0	0	1.31086142322097	0.561797752808989	0	0	0.749063670411985	0	6.36704119850187	0	0	0.936329588014981	0	0	0.749063670411985	0	0	0	0	0	0	0.187265917602996	1.12359550561798	0	7.67790262172285	0	0.187265917602996	0	0	0.561797752808989	24.1573033707865	33.1460674157303	0	0	0	0.374531835205993	0	2.05992509363296	0	0	0	0.374531835205993	0	0.749063670411985	0	0	0	0	0.936329588014981	0	0.187265917602996	0	0	0
24783	43513	"Lej da Champfèr"	46.46994	9.80624	30	"AWI"	30	254	603	489	0.386847195357834	0.386847195357834	42.3597678916828	0.773694390715667	0	1.1605415860735	0	2.90135396518375	0	0.193423597678917	0	0	0	0	0.386847195357834	0.580270793036751	0	0	0.580270793036751	0	5.22243713733075	0	0	2.51450676982592	0	0	0.386847195357834	0	0	0	0	0.193423597678917	1.35396518375242	0.580270793036751	2.12765957446809	0	2.321083172147	0	0	0	0	0	13.3462282398453	20.6963249516441	0	0	0	0	0	0.386847195357834	0	0	0	0	0	0.193423597678917	0	0	0	0	0.193423597678917	0	0	0.773694390715667	0	0
24783	43513	"Lej da Champfèr"	46.46994	9.80624	50	"AWI"	50	476	1018	851	0.749063670411985	0.187265917602996	11.6104868913858	0.561797752808989	0	0.936329588014981	0	2.80898876404494	0	0.374531835205993	0	0	3.55805243445693	0	1.12359550561798	7.11610486891386	0	0	0	0	8.80149812734082	0	0	0	0	0	0	0	0	0	0	0	2.62172284644195	0.936329588014981	6.55430711610487	0	6.17977528089888	0	0.187265917602996	0	0	0.561797752808989	16.2921348314607	24.7191011235955	0	0	0	0	0	1.87265917602996	0	0	0	0.561797752808989	0	0	0	0	0	0	0.374531835205993	0	0	1.12359550561798	0	0.187265917602996
24783	43513	"Lej da Champfèr"	46.46994	9.80624	70	"AWI"	70	690	1437	1211	0.785854616895874	0.392927308447937	11.1984282907662	0.589390962671906	0	0.392927308447937	0	4.12573673870334	0	0.196463654223969	0	0	1.96463654223969	0	0.392927308447937	2.75049115913556	0	0	0.392927308447937	0	6.8762278978389	0	0	0	0	0	1.37524557956778	0	0	0	0	0.196463654223969	1.96463654223969	0.982318271119843	6.8762278978389	0	4.91159135559921	0	0	0	0	1.17878192534381	14.9312377210216	30.8447937131631	0	0	0	0	0	1.96463654223969	0	0	0	0.392927308447937	2.55402750491159	0.785854616895874	0	0	0	0	0.196463654223969	0	0	0.589390962671906	0	0.196463654223969
24783	43513	"Lej da Champfèr"	46.46994	9.80624	80	"AWI"	80	803	1577	1341	0.493421052631579	0	6.90789473684211	0.986842105263158	0	0.493421052631579	0	2.30263157894737	0	0	0	0	0.657894736842105	0	0.493421052631579	0.657894736842105	0	0	0.328947368421053	0	5.75657894736842	0	0	0	0	0	0.986842105263158	0	0	0	0	0	1.97368421052632	1.31578947368421	7.73026315789474	0	3.28947368421053	0	0	0	0	0	21.5460526315789	38.1578947368421	0	0	0	0	0	4.44078947368421	0	0	0	0.328947368421053	0	0.657894736842105	0	0	0	0	0.164473684210526	0	0.164473684210526	0.164473684210526	0	0
24783	43513	"Lej da Champfèr"	46.46994	9.80624	90	"AWI"	90	929	1588	1380	1.76470588235294	0	8.82352941176471	0.392156862745098	0	0.980392156862745	0	2.54901960784314	0	0	0	0.392156862745098	0	0	0.980392156862745	1.17647058823529	0	0	0.784313725490196	0	9.2156862745098	0	0	0	0.196078431372549	0	1.17647058823529	0	0	0	0	0	1.56862745098039	1.37254901960784	2.35294117647059	0	6.66666666666667	0	0.196078431372549	0	0	0	17.6470588235294	38.4313725490196	0	0	0	0	0	1.37254901960784	0	0	0	0.196078431372549	0	0.392156862745098	0	0.392156862745098	0	0	0.588235294117647	0	0	0.392156862745098	0	0
24783	43513	"Lej da Champfèr"	46.46994	9.80624	110	"AWI"	110	1171	1617	1463	1.10650069156293	0	9.54356846473029	0.276625172890733	0	1.2448132780083	0	3.7344398340249	0	0	0	0	0	0	0.276625172890733	0.691562932226833	0	0.138312586445367	0.691562932226833	0	2.0746887966805	0	0	0	0	0	3.3195020746888	0	0.138312586445367	0	0	0	1.10650069156293	0.691562932226833	1.6597510373444	0	18.9488243430152	0	0	0	0	0.4149377593361	20.8852005532503	29.4605809128631	0	0	0	0	0	2.9045643153527	0	0	0	0	0	0	0	0	0	0	0.4149377593361	0	0.276625172890733	0	0	0
24783	43513	"Lej da Champfèr"	46.46994	9.80624	130	"AWI"	130	1373	1663	1542	1.02639296187683	0	16.7155425219941	0.146627565982405	0	0.146627565982405	0	2.63929618768328	0	0.439882697947214	0	0	0	0	0.146627565982405	0.733137829912023	0	0	2.34604105571848	0	4.69208211143695	0	0	0	0	0	2.93255131964809	0	0	0	0	0	1.46627565982405	1.75953079178886	0.733137829912023	0	11.58357771261	0	0	0	0	0.586510263929619	17.1554252199413	26.3929618768328	0	0	0	0	0	7.33137829912024	0	0	0	0.146627565982405	0	0	0	0	0	0	0.146627565982405	0	0.586510263929619	0.146627565982405	0	0
24783	43513	"Lej da Champfèr"	46.46994	9.80624	150	"AWI"	150	1486	1764	1617	1.78837555886736	0	14.3070044709389	0	0	0.29806259314456	0	2.68256333830104	0	0.14903129657228	0	0	0	0	0.447093889716841	1.04321907600596	0	0	1.93740685543964	0	3.12965722801788	0.894187779433681	0	0	0	0	2.9806259314456	0	0	0	0.14903129657228	0	1.63934426229508	1.34128166915052	0	0	14.0089418777943	0	0.14903129657228	0	0	0	17.8837555886736	26.080476900149	0	0	0	0	0	8.49478390461997	0	0	0	0.29806259314456	0	0	0	0	0	0.14903129657228	0.14903129657228	0	0	0	0	0
