"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3021	3935	"Bláto"	49.04174	15.19097	0	"AWI"	0	-96	70	-14	3.44827586206897	0	5.60344827586207	0.862068965517241	0	0	0	0	11.6379310344828	0	0	0	0	2.1551724137931	0.862068965517241	0	0	3.44827586206897	0	0	0	0	0	0	0	0.431034482758621	11.2068965517241	47.4137931034483	3.44827586206897	6.89655172413793	0	0	0	0.862068965517241	0.431034482758621	0	0	0.862068965517241	0	0	0.431034482758621	0	0	0	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	5	"AWI"	5	-5	837	222	3.68098159509202	0.306748466257669	4.60122699386503	0.920245398773006	0	0	1.22699386503067	0	9.20245398773006	0	0	0	0	3.37423312883436	1.84049079754601	0	15.3374233128834	4.60122699386503	0	0.306748466257669	0	0	0	0	0	0.306748466257669	7.97546012269939	25.1533742331288	1.84049079754601	15.6441717791411	0	0	0	1.84049079754601	0.613496932515337	0	0	1.22699386503067	0	0	0	0	0	0	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	10	"AWI"	10	31	1683	452	6.42570281124498	0.401606425702811	3.21285140562249	0.401606425702811	0	0	1.20481927710843	0	25.7028112449799	0	0	0	0	4.81927710843374	3.21285140562249	0	0	6.42570281124498	0.401606425702811	0	0	0	0	0	0	0.803212851405622	10.0401606425703	21.285140562249	0.803212851405622	10.8433734939759	0	0	0	0.401606425702811	1.20481927710843	0	0.803212851405622	0.803212851405622	0	0	0	0	0.401606425702811	0.401606425702811	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	15	"AWI"	15	64	2524	682	6.84410646387833	0	0.760456273764259	0.380228136882129	0	0	0.760456273764259	0	20.1520912547529	0	0	0	0	9.1254752851711	4.94296577946768	0	1.90114068441065	5.70342205323194	0	0	0	0	0	0	0	1.14068441064639	11.4068441064639	18.2509505703422	0.380228136882129	12.5475285171103	0	0	0	1.90114068441065	1.52091254752852	0	0	1.52091254752852	0.380228136882129	0	0	0	0	0.380228136882129	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	20	"AWI"	20	111	3327	915	32.7586206896552	0.431034482758621	3.01724137931034	0	0	0	1.29310344827586	0	2.1551724137931	0	0	0	0	5.17241379310345	3.01724137931034	0	2.1551724137931	19.3965517241379	0	0.431034482758621	0.431034482758621	0	0	0	0	0.862068965517241	7.75862068965517	12.0689655172414	0.862068965517241	4.74137931034483	0	0	0	1.29310344827586	0.862068965517241	0	0.431034482758621	0	0	0	0	0	0.431034482758621	0	0	0.431034482758621	0
3021	3935	"Bláto"	49.04174	15.19097	25	"AWI"	25	282	3559	1215	29.7560975609756	0	9.26829268292683	0.48780487804878	0	0	0.48780487804878	0	4.8780487804878	0	0	0	0	6.82926829268293	0	0	0	19.5121951219512	0.48780487804878	0.975609756097561	0	0	0	0	0	0.48780487804878	11.219512195122	9.26829268292683	0	0	0	0	0	2.4390243902439	0.48780487804878	0	0	0	0.48780487804878	0	0	0.48780487804878	0.48780487804878	1.95121951219512	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	30	"AWI"	30	384	3916	1505	25.2427184466019	0.485436893203883	6.31067961165049	0	0	0	0.970873786407767	0	5.33980582524272	0	0	0	0	8.25242718446602	0.970873786407767	0	0	17.4757281553398	0	0.485436893203883	0	0	0	0	0	0.485436893203883	20.873786407767	6.31067961165049	0	0	0	0	0	2.9126213592233	0	0	0.485436893203883	0	0	0.485436893203883	0	0	1.94174757281553	0.970873786407767	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	35	"AWI"	35	459	4390	1799	1.4218009478673	0	8.05687203791469	0.4739336492891	0	0	0	0	5.21327014218009	0	0	0	0	10.9004739336493	2.8436018957346	0	0	12.3222748815166	0	0.4739336492891	0	0	0	0	0	0	39.3364928909953	9.95260663507109	0	0	0	0	0	2.3696682464455	1.8957345971564	0	0	0	0	0	0	0	1.4218009478673	3.3175355450237	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	40	"AWI"	40	569	4910	2072	1.3953488372093	0.465116279069767	9.30232558139535	0	0	0	0.465116279069767	0	9.30232558139535	0	0	0	0	17.6744186046512	4.18604651162791	0	0	5.11627906976744	0	0.465116279069767	0	0	0	0	0	0	27.906976744186	12.093023255814	0	0	0	0	0	6.04651162790698	1.86046511627907	0	0	0.465116279069767	0	0	0	0	1.86046511627907	1.3953488372093	0	0	0
3021	3935	"Bláto"	49.04174	15.19097	45	"AWI"	45	800	5161	2380	1.4218009478673	0.947867298578199	12.7962085308057	0	0	0	0.947867298578199	0	8.53080568720379	0	0	0	0	13.7440758293839	1.8957345971564	0	0	2.3696682464455	0	0.947867298578199	0	0	0	0	0	0	35.0710900473934	10.9004739336493	0	1.4218009478673	0	0	0	3.7914691943128	0.4739336492891	0	0	0	0	0	0	0.4739336492891	3.7914691943128	0.4739336492891	0	0	0
