"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Malvaceae"	"Myrtaceae"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
2968	3868	"Algendar"	39.94056	3.95861	100	"AWI"	100	1606	3102	2281	0	0	25.3333333333333	15.5555555555556	0	0	0	0	0	0	1.33333333333333	0.444444444444444	0	0	0	0	0	0	0	4.44444444444444	0.888888888888889	42.2222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44444444444444	0	2.22222222222222	0	0	0	2.22222222222222	0.888888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	125	"AWI"	125	1737	3174	2390	0	0	0	8.11808118081181	0	0.738007380073801	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53505535055351	1.1070110701107	75.6457564575646	0	0	0	0.3690036900369	0	0	0	0	0	0	0	0	0	0	4.4280442804428	0	0.3690036900369	0	0.3690036900369	0	0.3690036900369	2.9520295202952	0	0	0	0	0	0	0	0	0	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	175	"AWI"	175	1899	3420	2627	0	0	0.547945205479452	55.0684931506849	0	0.547945205479452	0	0	0	0	0.547945205479452	0	0	0	0	0	0	0.547945205479452	0	0.821917808219178	0	19.7260273972603	0	0	0	0	0	0	3.01369863013699	0	0	0	0	5.47945205479452	0	0	3.83561643835616	0	0.547945205479452	0	0	0	1.91780821917808	5.20547945205479	0	0	0	2.19178082191781	0	0	0	0	0	0	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	220	"AWI"	220	2078	3645	2808	0	0	0.862068965517241	39.4396551724138	0	0.862068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6379310344828	0.21551724137931	19.1810344827586	0	0	0	0	0	0	2.37068965517241	0	0	0	0	3.87931034482759	0	0.646551724137931	4.52586206896552	0	9.48275862068965	0	0.431034482758621	0	0.431034482758621	2.80172413793103	0	0	0	1.93965517241379	0	0	0.646551724137931	0.21551724137931	0.21551724137931	0	0	0	0.21551724137931
2968	3868	"Algendar"	39.94056	3.95861	235	"AWI"	235	2125	3695	2871	0	0.41407867494824	3.93374741200828	6.2111801242236	0.41407867494824	0	0	0	0	0	0.62111801242236	0	0	0.20703933747412	0	0	0.20703933747412	0.41407867494824	0	3.93374741200828	0.62111801242236	42.4430641821946	0	0	0	0.41407867494824	0	0	0.82815734989648	0.82815734989648	0	0	0	13.2505175983437	0	1.86335403726708	4.34782608695652	0.62111801242236	6.41821946169772	0	0	0	1.44927536231884	9.93788819875776	0	0	0	0	0	0	0	0	0.41407867494824	0.20703933747412	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	250	"AWI"	250	2165	3751	2929	0	1.47783251231527	7.38916256157635	3.94088669950739	1.47783251231527	3.44827586206897	0	0.246305418719212	0	0.738916256157635	0	0	0	0	0	0	0.738916256157635	0.738916256157635	0	1.97044334975369	0.738916256157635	45.5665024630542	0	0	1.23152709359606	0.492610837438424	0	0	0	0	0	0	0.246305418719212	7.63546798029557	0	1.97044334975369	0.985221674876847	0.246305418719212	5.17241379310345	0	0.246305418719212	0	2.46305418719212	8.3743842364532	0.246305418719212	0	0	0.738916256157635	0	0	0.985221674876847	0	0	0	0	0	0.492610837438424
2968	3868	"Algendar"	39.94056	3.95861	265	"AWI"	265	2204	3816	2991	0	2.08333333333333	4.86111111111111	7.63888888888889	0	0.694444444444444	0	0	0	0	1.38888888888889	0	0	0.694444444444444	0	0	0	0.694444444444444	0	6.94444444444444	0	24.3055555555556	0	0	0	0.694444444444444	0	0	0	0	1.38888888888889	0	0.694444444444444	10.4166666666667	0	1.38888888888889	11.8055555555556	6.25	2.77777777777778	0	0	0	0	9.72222222222222	0	0	0	2.77777777777778	0	0	2.08333333333333	0	0	0.694444444444444	0	0	0
2968	3868	"Algendar"	39.94056	3.95861	280	"AWI"	280	2233	3867	3049	0	0.384615384615385	3.07692307692308	5.38461538461539	0	2.69230769230769	0	0.384615384615385	0	0	0.384615384615385	0	0	0.384615384615385	3.07692307692308	0	0	0.384615384615385	0	5.76923076923077	0	40	0	0	0	0.384615384615385	0	0	0.384615384615385	1.15384615384615	0	0	0	7.30769230769231	0	1.15384615384615	2.30769230769231	0	5.38461538461539	0	0	0	2.69230769230769	15	0	0	0	0	0.384615384615385	0	0	0.769230769230769	0	0	0	0	1.15384615384615
2968	3868	"Algendar"	39.94056	3.95861	295	"AWI"	295	2301	3914	3108	0	1.17994100294985	32.4483775811209	0.884955752212389	2.3598820058997	2.06489675516224	0	0	0	0	0	0	0	0	0	0	0	0.589970501474926	0	7.07964601769912	0	13.2743362831858	0	0	0	0	0	0	1.17994100294985	0	0	0	0	7.37463126843658	0	0.884955752212389	20.0589970501475	0	3.83480825958702	0	0	0	0.294985250737463	3.53982300884956	0	0	0	0.589970501474926	0	0	1.17994100294985	0	0	0.589970501474926	0	0	0.589970501474926
2968	3868	"Algendar"	39.94056	3.95861	310	"AWI"	310	2385	3942	3173	0	2.31884057971015	10.1449275362319	4.05797101449275	0.579710144927536	1.73913043478261	0	0.579710144927536	0	0.289855072463768	0	0	0	0	0	0	0	4.63768115942029	0	5.50724637681159	0.869565217391304	30.7246376811594	0	0	0	0.869565217391304	0	0	0.579710144927536	0	0	0	0.289855072463768	4.92753623188406	0	0.869565217391304	3.76811594202899	0.289855072463768	6.3768115942029	6.95652173913043	0.579710144927536	0	2.60869565217391	7.2463768115942	0	0	0	0.289855072463768	0	0	1.15942028985507	0.289855072463768	0	0	0.289855072463768	0	1.15942028985507
