"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Larix"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16617	26321	"Atemlöchermoos"	46.9375	11.01528	560	"AWI"	560	1918	5065	3688	2.61854210898797	0.141542816702052	5.80325548478415	0	0	0	0	0.141542816702052	0	3.75088464260439	0	0	0	0	0	0	0	0.212314225053079	0.424628450106157	0	0	0	1.84005661712668	0.0707714083510262	0	0	0	0.212314225053079	0.0707714083510262	0	0.0707714083510262	43.241330502477	38.8535031847134	0	1.69851380042463	0	0.495399858457183	0.0707714083510262	0	0	0	0	0	0	0	0	0	0.0707714083510262	0.0707714083510262	0.141542816702052	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	570	"AWI"	570	2156	5273	3991	2.08562019758507	0.109769484083425	11.1964873765093	0	0	0.21953896816685	0.109769484083425	0.329308452250274	0	5.37870472008782	0	0	0	0	0	0	0	0.658616904500549	1.97585071350165	0	0	0	2.6344676180022	0	0	0	0	0.21953896816685	0	0	0.109769484083425	42.1514818880351	27.5521405049396	0	3.95170142700329	0	0.439077936333699	0.109769484083425	0	0	0	0	0.21953896816685	0	0	0	0	0.21953896816685	0.109769484083425	0.21953896816685	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	580	"AWI"	580	2618	5443	4276	1.47179067865904	0	9.89370400654129	0.0817661488143908	0	0.0817661488143908	0	0.0817661488143908	0	2.20768601798855	0.0817661488143908	0	0	0	0.163532297628782	0	0	0.654129190515127	1.14472608340147	0	0	0	2.37121831561733	0.327064595257563	0	0	0	0.408830744071954	0	0	0	45.7072771872445	31.3982011447261	0	1.55355682747343	0	1.39002452984464	0	0	0	0.0817661488143908	0	0.163532297628782	0	0	0	0	0	0.163532297628782	0.572363041700736	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	590	"AWI"	590	2988	5673	4560	1.42857142857143	0.32967032967033	11.0989010989011	0.10989010989011	0	0	0	0.10989010989011	0	2.1978021978022	0	0	0	0	0	0	0	1.42857142857143	0.879120879120879	0	0	0	2.52747252747253	0.10989010989011	0	0	0	0.10989010989011	0	0	0	42.1978021978022	31.7582417582418	0	3.73626373626374	0	1.42857142857143	0	0	0	0	0.21978021978022	0	0	0	0	0.10989010989011	0.10989010989011	0	0.10989010989011	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	600	"AWI"	600	3393	5830	4825	1.88517566409597	0	12.0822622107969	0	0	0	0	0.25706940874036	0	4.37017994858612	0	0	0	0	0	0	0	1.37103684661525	2.31362467866324	0	0	0	2.65638389031705	0.171379605826907	0	0	0.171379605826907	1.11396743787489	0	0	0.0856898029134533	38.4747215081405	30.8483290488432	0	1.79948586118252	0	1.45672664952871	0	0	0	0.0856898029134533	0	0.171379605826907	0	0	0	0.0856898029134533	0	0.25706940874036	0.25706940874036	0.0856898029134533
16617	26321	"Atemlöchermoos"	46.9375	11.01528	610	"AWI"	610	3731	6011	5118	1.21951219512195	0.281425891181989	16.6979362101313	0	0	0.187617260787992	0	0.0938086303939962	0	2.72045028142589	0	0	0	0	0	0.0938086303939962	0	1.68855534709193	1.31332082551595	0	0	0	2.25140712945591	0.75046904315197	0	0	0	0.281425891181989	0	0	0	38.3677298311445	27.1106941838649	0	3.00187617260788	0	1.68855534709193	0	0	0	0.0938086303939962	0.187617260787992	0.187617260787992	0	0	0	0.281425891181989	0.0938086303939962	0.375234521575985	1.03189493433396	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	620	"AWI"	620	4134	6184	5398	0.855513307984791	0.285171102661597	16.1596958174905	0	0	0.190114068441065	0	0.380228136882129	0	2.37642585551331	0.0950570342205323	0	0	0	0	0	0	1.33079847908745	0.570342205323194	0	0	0	2.18631178707224	0.380228136882129	0	0	0.0950570342205323	0.190114068441065	0	0	0.0950570342205323	44.106463878327	25.1901140684411	0	3.04182509505703	0	1.33079847908745	0.0950570342205323	0	0	0	0	0.0950570342205323	0	0	0	0.0950570342205323	0.0950570342205323	0.0950570342205323	0.665399239543726	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	630	"AWI"	630	4450	6358	5650	0.800985828712261	0.123228589032656	19.1004313000616	0.0616142945163278	0	0.246457178065311	0	0.246457178065311	0	2.58780036968577	0	0	0	0	0.0616142945163278	0	0	2.27972889710413	1.66358595194085	0	0	0	2.27972889710413	0.369685767097967	0	0.0616142945163278	0.123228589032656	0.616142945163278	0	0	0.123228589032656	37.3382624768946	26.1860751694393	0	3.38878619839803	0.184842883548983	0.800985828712261	0.0616142945163278	0	0	0	0.184842883548983	0	0	0.0616142945163278	0	0.0616142945163278	0.0616142945163278	0.246457178065311	0.677757239679606	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	640	"AWI"	640	4910	6528	5915	0.518672199170124	0	14.6265560165975	0	0	0.311203319502075	0	0.20746887966805	0	4.35684647302905	0	0	0	0	0	0	0	1.86721991701245	3.7344398340249	0	0	0	3.00829875518672	0.518672199170124	0.103734439834025	0	0.622406639004149	0.4149377593361	0	0	0.103734439834025	38.6929460580913	23.6514522821577	0	3.7344398340249	0	2.28215767634855	0	0	0	0	0.103734439834025	0.103734439834025	0	0	0	0.20746887966805	0.20746887966805	0.103734439834025	0.518672199170124	0
16617	26321	"Atemlöchermoos"	46.9375	11.01528	650	"AWI"	650	5320	6666	6185	0.309597523219814	0.0773993808049536	23.5294117647059	0.0773993808049536	0	0.0773993808049536	0	0.309597523219814	0	8.90092879256966	0	0	0	0	0	0	0	1.31578947368421	1.85758513931889	0	0	0	2.39938080495356	1.0061919504644	0	0	0.386996904024768	0.309597523219814	0	0	0.0773993808049536	27.0897832817337	24.0712074303406	0	4.17956656346749	0	2.70897832817337	0.0773993808049536	0.0773993808049536	0	0	0.232198142414861	0.0773993808049536	0.0773993808049536	0	0	0.154798761609907	0.0773993808049536	0.232198142414861	0.309597523219814	0
