"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Nyssa"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
2255	2335	"Sanabria Marsh"	42.1	-6.73333	113	"AWI"	113	588	2927	1467	0.671140939597315	0	0	0	1.00671140939597	0	0.671140939597315	0	3.69127516778524	0.335570469798658	0	0	0	0	0	0	0	2.68456375838926	0	5.70469798657718	0	0	6.04026845637584	0	0	0	0	2.01342281879195	0	0	0	3.69127516778524	0	0	0	0	0	0	0	0	0	14.0939597315436	0	0	11.4093959731544	0	0.335570469798658	0.335570469798658	44.9664429530201	0.335570469798658	0	0	0	1.34228187919463	0.671140939597315	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	123	"AWI"	123	651	3136	1615	0	0.327868852459016	1.9672131147541	0	1.9672131147541	0	0	0	4.91803278688525	0.327868852459016	0	0	0	0	0.327868852459016	0	0	1.63934426229508	0	5.24590163934426	0	0	3.60655737704918	0	0	0.327868852459016	0	0.327868852459016	0	0	0	0	0	0	0	0	0	0	0	0	0.327868852459016	10.8196721311475	0	0	12.1311475409836	0	1.63934426229508	0	50.8196721311475	1.63934426229508	0	0	0	0.655737704918033	0.983606557377049	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	143	"AWI"	143	858	3509	1901	2.27920227920228	0.284900284900285	0.284900284900285	0	0.56980056980057	0	0.284900284900285	0	3.13390313390313	0.284900284900285	0	0	0	0	0	0	0	5.6980056980057	0	12.2507122507123	0	0	1.99430199430199	0	0	0.56980056980057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8091168091168	0	0	14.2450142450142	0	1.13960113960114	0	36.1823361823362	2.84900284900285	0	0	0	0.854700854700855	0.284900284900285	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	153	"AWI"	153	936	3715	2041	0.294985250737463	0	1.17994100294985	0	2.94985250737463	0	0	0	4.42477876106195	0.294985250737463	0	0	0	0	0	0	0	0.884955752212389	0	7.9646017699115	0	0	0	0	0	0	0	0.884955752212389	0	0	0	5.01474926253687	0	0	0	0	0	0	0	0	0	18.8790560471976	0	0	16.5191740412979	0	0.589970501474926	0	37.1681415929204	0	0	0	0	2.3598820058997	0.294985250737463	0	0	0	0.294985250737463	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	183	"AWI"	183	1221	4166	2500	0.530503978779841	0	1.06100795755968	0	1.3262599469496	0	0.26525198938992	0	3.18302387267904	0	0	0	0	0	0	0	0	1.06100795755968	0	41.9098143236074	0	0	0	0	0	0	0	0.26525198938992	0	0	0	0	0	0	0	0	0	0	0	0	0.795755968169761	15.3846153846154	0	0	6.63129973474801	0	0.26525198938992	0	24.4031830238727	1.3262599469496	0	0	0	1.06100795755968	0.530503978779841	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	193	"AWI"	193	1315	4374	2647	0	0	0.239234449760766	0	0.239234449760766	0	0	0	1.91387559808612	0	0	0	0	0	0	0	0	0.239234449760766	0	50.2392344497608	0	0	0	0	0	0	0	0.239234449760766	0	0	0	3.11004784688995	0	0	0	0	0	0	0	0	0	16.9856459330144	0	0	5.74162679425837	0	0.478468899521531	0	19.8564593301435	0	0	0	0	0.239234449760766	0.478468899521531	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	203	"AWI"	203	1446	4535	2795	0.303030303030303	0	0.606060606060606	0.303030303030303	1.21212121212121	0	0	0	1.81818181818182	0.303030303030303	0	0	0	0	0	0	0	1.51515151515152	0	46.6666666666667	0	0	0	0	0	0	0	0	0	0	0	3.93939393939394	0	0	0	0	0	0	0	0	0	16.3636363636364	0	0	3.33333333333333	0	0.303030303030303	0	20.9090909090909	0	0	0	0	1.81818181818182	0.303030303030303	0	0	0	0.303030303030303	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	213	"AWI"	213	1573	4675	2955	1.45985401459854	0	0.97323600973236	0.24330900243309	1.70316301703163	0	0	0	6.32603406326034	0	0	0	0	0	0.24330900243309	0	0	1.21654501216545	0	5.10948905109489	0	0	1.94647201946472	0	0	0	0	0.72992700729927	0	0	0	0.72992700729927	0	0	0	0	0	0	0	0	1.21654501216545	20.6812652068127	0	0	12.6520681265207	0	0	0	39.4160583941606	2.91970802919708	0	0	0	1.45985401459854	0.24330900243309	0	0	0	0.72992700729927	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	223	"AWI"	223	1664	4855	3096	0.595238095238095	0	0.595238095238095	0	1.48809523809524	0.595238095238095	0	0	7.14285714285714	0.297619047619048	0	0	0	0	0	0	0	0	0	3.57142857142857	0	0	2.97619047619048	0	0	0	0	0.297619047619048	0	0.297619047619048	0	3.86904761904762	0	0	0	0	0	0	0	0	0	26.1904761904762	0	0	11.9047619047619	0	0.595238095238095	0	37.5	0	0	0	0	1.19047619047619	0.595238095238095	0	0	0	0.297619047619048	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	233	"AWI"	233	1758	5025	3242	0.900900900900901	0	0.600600600600601	0	0.900900900900901	0	0	0	5.10510510510511	0	0	0	0	0	0.3003003003003	0	0	1.5015015015015	0	6.90690690690691	0	0	2.4024024024024	0	0	0	0	0.3003003003003	0	0	0	0	0	0	0	0	0	0	0	0	0.600600600600601	21.6216216216216	0	0	13.8138138138138	0	0.3003003003003	0	40.8408408408408	1.5015015015015	0	0	0	1.8018018018018	0.600600600600601	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	253	"AWI"	253	1987	5345	3526	0	0	0.363636363636364	0	0.363636363636364	0	0	0	5.81818181818182	0	0	0	0	0	0	0	0	0.727272727272727	0	4.36363636363636	0	0	0	0	0	0	0	0	0	0	0	3.27272727272727	0	0	0	0	0	0	0	0	0	29.4545454545455	0	0	10.9090909090909	0	0	0	43.6363636363636	0	0	0	0	1.09090909090909	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	263	"AWI"	263	2072	5531	3666	0.668896321070234	0	0.668896321070234	0	0	0	0.668896321070234	0	8.02675585284281	0	0	0	0	0	0	0	0	1.33779264214047	0	1.67224080267559	0	0	0	0	0	0	0	0.334448160535117	0	0	0	2.0066889632107	0	0	0	0	0	0	0	0	0	29.0969899665552	0	0	9.36454849498328	0	0	0	44.4816053511706	0.334448160535117	0	0	0	0	1.33779264214047	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	273	"AWI"	273	2235	5640	3811	0.33003300330033	0	0.33003300330033	0	0.33003300330033	0.33003300330033	0.33003300330033	0	4.62046204620462	0	0	0	0	0	0	0	0	2.31023102310231	0	1.65016501650165	0	0	0	0	0	0	0	0.33003300330033	0	0	0	3.63036303630363	0.33003300330033	0	0	0	0	0	0	0	0	35.3135313531353	0	0	8.25082508250825	0	0	0	39.6039603960396	0.33003300330033	0	0	0	0.66006600660066	1.32013201320132	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	283	"AWI"	283	2349	5780	3962	0	0	0.694444444444444	0	0.694444444444444	0	0	0	0	0	0	0	0	0	0.347222222222222	0	0	3.125	0	0.694444444444444	0	0	0	0	0	0	0	0.694444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3055555555556	0	0	18.0555555555556	0	0.347222222222222	0	47.2222222222222	1.04166666666667	0	0	0	2.43055555555556	0.347222222222222	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	293	"AWI"	293	2439	5974	4109	1.67224080267559	0	0	0	0.668896321070234	0	0	0	4.0133779264214	0	0	0	0	0	0	0	0	1.67224080267559	0	2.0066889632107	0	0	0	0	0	0	0	0.668896321070234	0	0	0	3.01003344481605	0	0	0	0	0	0	0	0	0	37.123745819398	0	0	11.7056856187291	0	0	0	34.1137123745819	0.334448160535117	0	0	0	2.0066889632107	1.00334448160535	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	303	"AWI"	303	2565	6096	4250	0	0	0.583090379008746	0	0	0	0.291545189504373	0	5.53935860058309	0	0	0	0	0	0.291545189504373	0	0	2.04081632653061	0	0.87463556851312	0	0	1.45772594752187	0	0	0	0	0.87463556851312	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8192419825073	0	0	13.7026239067055	0	0.87463556851312	0	36.4431486880466	0	0	0	0	1.45772594752187	0.87463556851312	0	0	0	0.291545189504373	0	0.583090379008746
2255	2335	"Sanabria Marsh"	42.1	-6.73333	313	"AWI"	313	2703	6233	4391	0	0	0.75187969924812	0.25062656641604	0.50125313283208	0	0	0	4.76190476190476	0.50125313283208	0	0	0	0	0	0	0	3.50877192982456	0	0.75187969924812	0	0	0	0	0	0	0	2.00501253132832	0	0	0	0	0	0	0	0	0	0	0	0	0	34.8370927318296	0	0	12.0300751879699	0	0.75187969924812	0	34.8370927318296	1.50375939849624	0	0	0	0.50125313283208	1.75438596491228	0	0	0	0.50125313283208	0	0.25062656641604
2255	2335	"Sanabria Marsh"	42.1	-6.73333	333	"AWI"	333	2915	6518	4660	0	0	0.418410041841004	0	0.836820083682008	0	0	0	2.92887029288703	0.418410041841004	0	0	0.418410041841004	0	0	0	0	2.09205020920502	0	0.418410041841004	0	0	0	0	0	0	0	1.25523012552301	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3807531380753	0	0	12.1338912133891	0	0	0	40.5857740585774	4.18410041841004	0	0	0	1.25523012552301	0.836820083682008	0	0	0	0.836820083682008	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	343	"AWI"	343	3092	6667	4816	0.294985250737463	0	0.294985250737463	0	0.884955752212389	0	0	0	2.94985250737463	0	0	0	0	0	0	0	0	1.47492625368732	0	0.884955752212389	0	0	0	0	0	0	0	0.884955752212389	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1976401179941	0	0	7.07964601769912	0	0	0	35.693215339233	0	0	0	0	2.3598820058997	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	363	"AWI"	363	3365	7052	5100	0	0	0.531914893617021	0	0	0	0	0	4.52127659574468	0.531914893617021	0.265957446808511	0	0	0	0	0	0	1.59574468085106	0	0.531914893617021	0	0	2.12765957446809	0	0	0	0	1.32978723404255	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7021276595745	0	0	10.1063829787234	0	0	0	37.2340425531915	2.65957446808511	0	0	0	1.59574468085106	0	0	0	0	0.265957446808511	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	373	"AWI"	373	3519	7161	5243	0.354609929078014	0	0	0	0	0	0	0	5.67375886524823	0	0	0	0	0	0	0	0	1.77304964539007	0	0.709219858156028	0	0	2.12765957446809	0	0	0	0.354609929078014	0.354609929078014	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7801418439716	0	0	9.9290780141844	0	0	0	36.5248226950355	0	0	0	0	1.41843971631206	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	383	"AWI"	383	3666	7274	5389	0	0	0.297619047619048	0	0.297619047619048	0	0	0	2.08333333333333	0	0	0	0	0	0	0	0	1.48809523809524	0	1.19047619047619	0	0	0	0	0	0	0	0.595238095238095	0	0	0	1.48809523809524	0	0	0	0	0	0	0	0	0	41.0714285714286	0	0	5.65476190476191	0	0	0	44.3452380952381	0	0	0	0	1.19047619047619	0.297619047619048	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	393	"AWI"	393	3769	7443	5549	0	0	0.33003300330033	0	0	0.33003300330033	0	0	3.96039603960396	0.33003300330033	0	0	0	0	0	0	0	0.66006600660066	0	0.66006600660066	0	0	0	0	0	0	0	0.66006600660066	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9438943894389	0	0	12.8712871287129	0	0	0	38.2838283828383	1.32013201320132	0	0	0	1.32013201320132	0.33003300330033	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	403	"AWI"	403	3914	7554	5691	0	0	0.342465753424658	0	0.684931506849315	0	0	0	2.05479452054794	0.342465753424658	0	0	0	0	0	0	0	1.36986301369863	0	0.342465753424658	0	0	0	0	0	0	0	0.342465753424658	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3835616438356	0	0	10.958904109589	0.684931506849315	0	0	41.4383561643836	1.02739726027397	0	0	0	0	1.02739726027397	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	413	"AWI"	413	4042	7685	5815	0.335570469798658	0	0.671140939597315	0	0.335570469798658	0	0.335570469798658	0	3.35570469798658	0	0.335570469798658	0	0	0	0	0	0	0.671140939597315	0	1.00671140939597	0	0	0	0	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2818791946309	0	0	8.7248322147651	0	0	0	38.9261744966443	0	0	0	0	2.01342281879195	0.671140939597315	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	423	"AWI"	423	4147	7836	5964	0	0	0.33112582781457	0	0.993377483443709	0	0	0	5.62913907284768	0	0	0	0	0	0	0	0	0.993377483443709	0	0.33112582781457	0	0	0	0	0	0	0	0.33112582781457	0	0	0	0	0	0	0	0	0	0	0	0	0	33.7748344370861	0	0	7.6158940397351	0	0	0	47.0198675496689	1.32450331125828	0	0	0	0.993377483443709	0.662251655629139	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	433	"AWI"	433	4279	7951	6103	0	0	0	0	0	0	0.346020761245675	0	5.19031141868512	0	0	0	0	0	0	0	0	2.7681660899654	0	0	0	0	0	0	0	0	0	0.346020761245675	0	0	0	0	0	0	0	0	0	0	0	0	0	35.6401384083045	0	0	11.0726643598616	0	0.346020761245675	0	40.1384083044983	1.73010380622837	0	0	0	0.346020761245675	1.03806228373702	0	0	0	1.03806228373702	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	463	"AWI"	463	4685	8348	6535	0	0	0.319488817891374	0	0	0	0	0	6.0702875399361	0	0	0	0	0	0	0	0	1.91693290734824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1437699680511	0	0	8.62619808306709	0	0	0	39.6166134185303	4.15335463258786	0	0	0	2.87539936102236	0.958466453674121	0	0	0	0.319488817891374	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	473	"AWI"	473	4821	8450	6700	0	0	0	0	0	0	0	0	4.18006430868167	0	0	0	0	0	0	0	0	1.28617363344051	0	0.643086816720257	0	0	0	0	0	0	0	2.89389067524116	0	0	0	0	0	0	0	0	0	0	0	0	0	33.1189710610932	0	0	10.2893890675241	0	0	0	43.4083601286174	0.964630225080386	0	0	0	0.964630225080386	2.2508038585209	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	483	"AWI"	483	4972	8574	6840	0	0	0	0	0.2710027100271	0.2710027100271	0.2710027100271	0	3.7940379403794	0.813008130081301	0	0	0	0	0	0	0	1.3550135501355	0	0.813008130081301	0	0	0	0	0	0	0	2.9810298102981	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2764227642276	0	0	17.8861788617886	0	0	0	21.1382113821138	3.2520325203252	0	0	0	3.7940379403794	0.813008130081301	0.2710027100271	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	493	"AWI"	493	5112	8735	6989	0	0	0	0	0.619195046439629	0	0	0	3.40557275541796	0.309597523219814	0.309597523219814	0	0	0	0	0	0	1.85758513931889	0	0.309597523219814	0	0	0	0	0	0	0	2.78637770897833	0	0	0	0	0	0	0	0	0	0	0	0	0	32.8173374613003	0	0	11.7647058823529	0	0.309597523219814	0	41.7956656346749	1.23839009287926	0	0	0	1.85758513931889	0.619195046439629	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	503	"AWI"	503	5288	8832	7123	0	0	0	0	0.34965034965035	0	0	0	2.7972027972028	0	0	0	0	0	0	0	0	1.74825174825175	0	1.3986013986014	0	0	0	0	0	0	0	1.3986013986014	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2657342657343	0	0	11.5384615384615	0	0	0	46.1538461538462	0	0	0	0	0	0	0	0	0	0	0	0.34965034965035
2255	2335	"Sanabria Marsh"	42.1	-6.73333	513	"AWI"	513	5414	8950	7278	0	0	0.43010752688172	0	0	0	0	0	1.50537634408602	0.43010752688172	0	0	0	0	0	0	0	0.860215053763441	0	0.645161290322581	0	0	0	0	0	0	0.21505376344086	0	0	0	0	2.36559139784946	0.21505376344086	1.0752688172043	0	0	0	0	0	0	0	35.2688172043011	0	0	9.46236559139785	0	0	0	42.5806451612903	3.01075268817204	0	0	0	1.50537634408602	0.21505376344086	0	0	0	0	0	0.21505376344086
2255	2335	"Sanabria Marsh"	42.1	-6.73333	523	"AWI"	523	5542	9101	7419	0	0	0	0	0.342465753424658	0	0	0	3.42465753424658	0	0	0	0	0	0	0	0	1.02739726027397	0	0.684931506849315	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	28.7671232876712	0	0	8.9041095890411	0	0	0	53.0821917808219	0.342465753424658	0	0	0	1.71232876712329	0.342465753424658	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	533	"AWI"	533	5698	9249	7564	0	0	0	0	0.378787878787879	0	0	0	1.89393939393939	0.378787878787879	0	0	0	0	0	0	0	0.757575757575758	0	1.89393939393939	0	0	0	0	0	0	0	1.89393939393939	0	0	0	2.65151515151515	0	0	0	0	0	0	0	0	0	34.0909090909091	0	0	8.71212121212121	0	0.378787878787879	0	44.6969696969697	1.89393939393939	0	0	0	0	0.378787878787879	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	540	"AWI"	540	5802	9322	7670	0	0	0	0	0.485436893203883	0	0	0	4.36893203883495	0	0	0	0	0	0	0	0	0.485436893203883	0	0	0	0	3.39805825242718	0	0	0	0	1.94174757281553	0	0	0	1.45631067961165	0	0	0	0	0	0	0	0	0	32.5242718446602	0	0	9.22330097087379	0	0	0	43.2038834951456	0.485436893203883	0	0	0	1.45631067961165	0.970873786407767	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	553	"AWI"	553	6008	9516	7863	0	0	0.318471337579618	0	0.318471337579618	0	0	0	3.82165605095541	0	0	0	0	0	0	0	0	0.318471337579618	0	0.636942675159236	0	0	0	0	0	0	0	0.955414012738854	0	0	0	0	0	0	0	0	0	0	0	0	0	31.8471337579618	0	0	14.6496815286624	0	0	0	43.312101910828	1.27388535031847	0	0	0	2.22929936305732	0.318471337579618	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	563	"AWI"	563	6181	9627	8015	0	0	0.3003003003003	0	0.3003003003003	0.3003003003003	0.3003003003003	0	1.8018018018018	0.600600600600601	0	0	0	0	0	0	0	0.3003003003003	0	0.600600600600601	0	0	0	0	0	0	0	0.600600600600601	0	0	0	0	0	0.900900900900901	0	0	0	0	0	0	0	33.6336336336336	0	0	12.6126126126126	0	0	0	40.5405405405405	4.5045045045045	0	0	0	2.7027027027027	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	573	"AWI"	573	6379	9713	8157	0	0	0	0	0.279329608938547	0	0	0	4.18994413407821	0.279329608938547	0	0	0	0	0	0	0	0.837988826815642	0	0.837988826815642	0	0	0	0	0	0	0	1.67597765363128	0	0	0	0	0	0.558659217877095	0	0	0	0	0	0	0	15.3631284916201	0	0	13.9664804469274	0	0	0	55.586592178771	1.95530726256983	0	0	0	3.07262569832402	1.39664804469274	0	0	0	0	0	0
