"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"
11578	17336	"Borheen Lough"	52.372314	-8.152038	10	"AWI"	10	-87	263	28	13.2394366197183	0	0	0	0	0	4.7887323943662	0	0	0.28169014084507	0	30.1408450704225	4.22535211267606	0	0	0	1.12676056338028	0	26.1971830985915	0	0.563380281690141	0	0	0	0	3.94366197183099	1.97183098591549	0	0	0.28169014084507	9.29577464788732	0	0	1.69014084507042	0	0.563380281690141	0	0	0	0	0	1.69014084507042
11578	17336	"Borheen Lough"	52.372314	-8.152038	20	"AWI"	20	-32	371	135	8.6283185840708	0	0	0	0.221238938053097	0	7.52212389380531	0	0	0.221238938053097	0	17.4778761061947	4.20353982300885	0	0	0.221238938053097	1.76991150442478	0	13.2743362831858	0	0	0	0	0	0	5.08849557522124	2.43362831858407	0	30.0884955752212	0	6.41592920353982	0	0	0.221238938053097	0	0	0	0	0	0	0	2.21238938053097
11578	17336	"Borheen Lough"	52.372314	-8.152038	30	"AWI"	30	28	520	240	11.8243243243243	0.337837837837838	0	0	0	0	5.06756756756757	0	0.675675675675676	0	0.337837837837838	38.1756756756757	4.72972972972973	0	0	0.337837837837838	0	0	17.2297297297297	0	0	0	0	0	0	3.71621621621622	5.06756756756757	0	0	0	6.41891891891892	0	0	1.35135135135135	0	0.337837837837838	0	0	0	0	0	4.39189189189189
11578	17336	"Borheen Lough"	52.372314	-8.152038	40	"AWI"	40	107	618	352	4.78821362799263	0	0	0.184162062615101	0	0	2.76243093922652	0	0.184162062615101	0.184162062615101	0	18.7845303867403	3.49907918968692	43.2780847145488	0	0	0.920810313075507	0	11.4180478821363	0	0	0	0	0	0	2.94659300184162	2.39410681399632	0	0	0	4.41988950276243	0	1.10497237569061	0.368324125230203	0	0.368324125230203	0	0	0	0	0	2.39410681399632
11578	17336	"Borheen Lough"	52.372314	-8.152038	70	"AWI"	70	399	892	671	7.98319327731092	0	0.420168067226891	0.420168067226891	0.420168067226891	0	6.72268907563025	0	2.52100840336134	0.420168067226891	0	42.8571428571429	5.04201680672269	0	0	0	0.840336134453782	0	17.6470588235294	0	0	0.420168067226891	0	0	0	2.10084033613445	2.94117647058824	0	0	0	5.88235294117647	0	0	0.840336134453782	0	0	0	0	0	0	0	2.52100840336134
11578	17336	"Borheen Lough"	52.372314	-8.152038	100	"AWI"	100	774	1084	975	4.5643153526971	0	0.20746887966805	0	0	0	2.4896265560166	0	0.622406639004149	0	0	15.1452282157676	3.7344398340249	0	0	0	0.622406639004149	0.20746887966805	18.2572614107884	0	0	0.20746887966805	0	0	0	3.94190871369295	4.77178423236515	0	40.6639004149378	0	2.69709543568465	0	0	0.4149377593361	0	0.20746887966805	0	0	0	0	0	1.2448132780083
11578	17336	"Borheen Lough"	52.372314	-8.152038	120	"AWI"	120	865	1218	1065	9.12408759124088	0.364963503649635	0.364963503649635	0.72992700729927	0	0	6.93430656934307	0	0.72992700729927	0	0	36.4963503649635	5.83941605839416	0	0	0	0.72992700729927	0	20.0729927007299	0	0	0	0	0	0	1.82481751824817	4.74452554744525	0	0	0	4.74452554744525	0	4.01459854014599	1.09489051094891	0	0.364963503649635	0	0	0	0	0.364963503649635	1.45985401459854
11578	17336	"Borheen Lough"	52.372314	-8.152038	130	"AWI"	130	916	1289	1110	14.2241379310345	0	0	0	0	0	3.44827586206897	0	1.29310344827586	1.29310344827586	0	41.3793103448276	1.72413793103448	0	0	0	0.862068965517241	0	20.2586206896552	0.431034482758621	0	0	0	0	0	1.72413793103448	3.87931034482759	0	0	0	6.46551724137931	0	0	1.72413793103448	0	0	0	0	0	0.431034482758621	0	0.862068965517241
11578	17336	"Borheen Lough"	52.372314	-8.152038	140	"AWI"	140	970	1340	1156	7.9646017699115	0	0	0	0.442477876106195	0	6.63716814159292	0	1.76991150442478	1.32743362831858	0	30.5309734513274	4.86725663716814	0	0	0	0.442477876106195	0	34.070796460177	0	0	0	0	0	0	0.884955752212389	4.42477876106195	0	0	0	4.42477876106195	0	0	0.884955752212389	0	0	0	0	0	0.442477876106195	0	0.884955752212389
11578	17336	"Borheen Lough"	52.372314	-8.152038	170	"AWI"	170	1115	1514	1289	8.28025477707006	0	1.91082802547771	0.318471337579618	0.636942675159236	0	6.05095541401274	0	0.636942675159236	0.318471337579618	0.318471337579618	27.0700636942675	11.4649681528662	0	0	0	0	0.636942675159236	29.2993630573248	0	0	0	0	0	0.318471337579618	1.27388535031847	3.18471337579618	0	0	0	6.05095541401274	0	0	0.636942675159236	0	1.27388535031847	0	0	0	0.318471337579618	0	0
