"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Lamiaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3292	4272	"Moerzeke"	51.04833	4.17639	105	"AWI"	105	1043	1618	1329	0	43.5018050541516	1.62454873646209	1.08303249097473	0	1.08303249097473	2.52707581227437	1.985559566787	1.985559566787	0	0	5.77617328519856	12.2743682310469	0.72202166064982	0.180505415162455	0.72202166064982	0.36101083032491	0	0	0	2.34657039711191	0.180505415162455	5.23465703971119	0	16.4259927797834	0	0.72202166064982	0	0	1.08303249097473	0	0	0	0.180505415162455	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	115	"AWI"	115	1503	2138	1781	0	35.5300859598854	0.716332378223496	0.429799426934097	0	0	1.14613180515759	1.57593123209169	0.143266475644699	0	0	4.29799426934097	20.7736389684814	0.286532951289398	0.286532951289398	0.573065902578797	0.716332378223496	0	0	0.143266475644699	2.43553008595989	0.429799426934097	6.59025787965616	0	17.1919770773639	0	0.143266475644699	0	0.286532951289398	6.16045845272206	0	0	0	0	0.143266475644699	0
3292	4272	"Moerzeke"	51.04833	4.17639	125	"AWI"	125	1877	2665	2247	0	8.27679782903664	1.22116689280868	1.22116689280868	0	0.949796472184532	0.407055630936228	2.71370420624152	3.3921302578019	0	0.271370420624152	4.61329715061058	20.8955223880597	1.49253731343284	1.35685210312076	1.76390773405699	0	0	0	0	1.76390773405699	0.271370420624152	6.64857530529172	0	14.3826322930801	0	1.49253731343284	0.135685210312076	0	25.6445047489824	0	0	0.67842605156038	0.271370420624152	0.135685210312076	0
3292	4272	"Moerzeke"	51.04833	4.17639	135	"AWI"	135	2289	3164	2707	0.136054421768707	18.5034013605442	0.272108843537415	1.08843537414966	0	0.136054421768707	0	1.08843537414966	0.680272108843537	0	0	7.75510204081633	2.17687074829932	0.272108843537415	0.54421768707483	1.63265306122449	0	0.136054421768707	0.136054421768707	0	1.63265306122449	0.136054421768707	2.31292517006803	0	12.9251700680272	0	0.408163265306122	0	0	47.6190476190476	0	0	0	0.408163265306122	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	145	"AWI"	145	2717	3624	3180	0	36.0328638497653	0.352112676056338	0.704225352112676	0	0.117370892018779	0.352112676056338	1.17370892018779	0.117370892018779	0	0	7.51173708920188	2.8169014084507	0.234741784037559	0	0.352112676056338	0.117370892018779	0	0	0	1.64319248826291	0.117370892018779	0	0.117370892018779	13.3802816901408	0	0.234741784037559	0.117370892018779	0	34.2723004694836	0	0	0	0.234741784037559	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	155	"AWI"	155	3163	4083	3645	0.291120815138282	22.5618631732169	0	0.145560407569141	0	0	0.436681222707424	1.60116448326055	1.01892285298399	0	0	8.73362445414847	16.1572052401747	0.291120815138282	0	0	1.45560407569141	0	0.145560407569141	0	2.91120815138282	0.291120815138282	2.18340611353712	0	18.6317321688501	0	0.436681222707424	0.145560407569141	0	22.2707423580786	0	0	0	0.291120815138282	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	165	"AWI"	165	3640	4520	4107	0	29.9731182795699	0	0	0	0	0	4.3010752688172	0.134408602150538	0	0	21.505376344086	0.940860215053763	0.134408602150538	0	0	0.268817204301075	0	0	0	3.2258064516129	0.134408602150538	0	0	36.9623655913978	0	0	0	0	0.940860215053763	0	0	0	1.47849462365591	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	175	"AWI"	175	4141	4918	4573	0	31.7955112219451	0	0.124688279301746	0	0	0	5.98503740648379	0	0	0	19.0773067331671	0.249376558603491	0	0	0.124688279301746	0.623441396508728	0	0	0	3.11720698254364	0	0	0	35.5361596009975	0	0.124688279301746	0	0	0.872817955112219	0	0	0	2.36907730673317	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	185	"AWI"	185	4681	5278	5044	0	18.1192660550459	0.114678899082569	0	0	0.114678899082569	0	14.9082568807339	0.114678899082569	0	0	20.5275229357798	0.229357798165138	0.229357798165138	0	0	0.229357798165138	0	0	0	2.29357798165138	0	0	0	38.9908256880734	0	0	0.114678899082569	0	1.03211009174312	0	0	0	2.86697247706422	0	0.114678899082569
3292	4272	"Moerzeke"	51.04833	4.17639	195	"AWI"	195	5169	5732	5499	0	12.2065727699531	0	0.117370892018779	0.352112676056338	0	0	3.9906103286385	0	0.117370892018779	0	13.1455399061033	0.704225352112676	0.117370892018779	0	0	0.352112676056338	0	0	0	1.17370892018779	0	0	0	45.7746478873239	0	0	0	0	0.469483568075117	0.117370892018779	0.117370892018779	5.04694835680751	16.1971830985916	0	0
3292	4272	"Moerzeke"	51.04833	4.17639	205	"AWI"	205	5552	6374	5946	0	10	0.714285714285714	0	0	0	0	4.14285714285714	0	0	0	22	1.28571428571429	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	2.28571428571429	0.142857142857143	0	0	36.8571428571429	0.142857142857143	0	0.142857142857143	0	0.428571428571429	0	0	16.8571428571429	4.28571428571429	0	0.285714285714286
