"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3397	4402	"Saldropo"	43.05	-2.71667	50	"AWI"	50	22	1478	924	0	10.4938271604938	0	0	0	0.925925925925926	0	1.85185185185185	0	0	0	0	0	0	0	0	0	8.64197530864197	0	0	0	26.5432098765432	0	0	0	41.358024691358	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0.925925925925926	0	0	0	0	0	7.09876543209876	0	0	0.308641975308642	0	0	0	0	0.617283950617284	0	0	0	0	0.617283950617284	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	55	"AWI"	55	43	1656	966	0	11.304347826087	0	0.289855072463768	0	0	0	0.579710144927536	0	0	0	0	0	0	0	0	0	6.3768115942029	0	0.289855072463768	0	25.7971014492754	0	0	0	45.5072463768116	0.289855072463768	0	0	0	0	0	0	0	0	0.289855072463768	0	0	0	0	0.289855072463768	0	0	0	0	0	7.53623188405797	0	0	0	0	0	0.289855072463768	0.289855072463768	0.289855072463768	0	0	0	0	0.289855072463768	0	0	0.289855072463768
3397	4402	"Saldropo"	43.05	-2.71667	60	"AWI"	60	103	1761	1021	0	8.41346153846154	0	0	0	0.721153846153846	0	0.721153846153846	0	0	0	0	0	0	0	0	0	6.00961538461539	0	0.240384615384615	0	30.0480769230769	0	0	0	35.8173076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44230769230769	0	0	0	0	0	13.2211538461538	2.40384615384615	0	0.240384615384615	0	0	0	0	0	0	0	0	0	0.721153846153846	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	65	"AWI"	65	157	1817	1087	0	8.06916426512968	0	0	0	0	0	1.72910662824208	0	0	0	0	0	0	0	0	0	8.35734870317003	0	0	0	25.9365994236311	0	0	0	39.7694524495677	0.576368876080692	0	0	0	0	0	0.288184438040346	0	0	0	0	0	0	0	1.72910662824208	0	0	0	0	0	13.2564841498559	0	0	0	0	0	0	0	0	0	0	0	0	0.288184438040346	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	70	"AWI"	70	205	1882	1147	0	8.45070422535211	0	0	0	0.28169014084507	0	0.845070422535211	0	0	0	0	0	0	0	0	0	4.7887323943662	0	0	0	30.1408450704225	0	0	0	45.3521126760563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845070422535211	0.28169014084507	0	0	0	0	8.45070422535211	0	0	0	0	0	0.28169014084507	0	0	0	0	0	0	0	0	0	0.28169014084507
3397	4402	"Saldropo"	43.05	-2.71667	75	"AWI"	75	248	1968	1204	0	8.10810810810811	0	0	0	0.3003003003003	0	3.003003003003	0	0	0	0	0	0	0	0	0	4.8048048048048	0	0	0	23.7237237237237	0	0	0	46.5465465465465	0.900900900900901	0	0	0	0	0	0.3003003003003	0	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	10.8108108108108	0	0	0	0	0	0	0	0	0	0	0	0	0.3003003003003	0	0	0.3003003003003
3397	4402	"Saldropo"	43.05	-2.71667	80	"AWI"	80	284	2068	1258	0	8.98550724637681	0	0	0	0.579710144927536	0	2.89855072463768	0	0	0	0	0	0	0	0	0	6.3768115942029	0	0.579710144927536	0	22.8985507246377	0	0	0	47.536231884058	0.579710144927536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304	0	0	0	0	0	7.82608695652174	0	0	0	0	0	0.289855072463768	0	0	0	0	0	0	0.579710144927536	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	85	"AWI"	85	334	2195	1316	0.276243093922652	9.11602209944751	0	0	0	1.38121546961326	0	2.48618784530387	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0	6.9060773480663	0	0.276243093922652	0	25.1381215469613	0	0	0	43.646408839779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276243093922652	0	0	0	0	0	9.11602209944751	0	0.276243093922652	0	0	0	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	90	"AWI"	90	396	2237	1379	0	7.85340314136126	0.523560209424084	0.261780104712042	0	0.785340314136126	0	1.57068062827225	0	0.261780104712042	0	0	0	0	0	0	0	6.02094240837696	0	0.261780104712042	0	24.869109947644	0	0	0	49.738219895288	0.261780104712042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523560209424084	0	0	0	0	0	6.54450261780105	0	0	0	0	0	0	0	0	0	0	0	0	0.261780104712042	0	0	0.261780104712042
3397	4402	"Saldropo"	43.05	-2.71667	95	"AWI"	95	446	2300	1444	0	10.1851851851852	0	0	0	3.08641975308642	0	2.46913580246914	0	0	0	0	0	0	0	0	0	10.8024691358025	0	1.23456790123457	0	0	0	0	0	51.5432098765432	0.617283950617284	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	14.1975308641975	2.46913580246914	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	100	"AWI"	100	495	2352	1504	0.32258064516129	12.5806451612903	0	0	0	0.32258064516129	0	1.29032258064516	0	0	0	0	0	0	0	0	0	6.45161290322581	0	0.32258064516129	0	18.0645161290323	0	0	0	38.7096774193548	0.32258064516129	0	0	0	0	0	0	0	0	0	0	0	0.32258064516129	0	5.48387096774194	0	0	0	0	0	14.5161290322581	0	0	0	0	0	0.32258064516129	0	0	0	0	0	0	0.967741935483871	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	110	"AWI"	110	582	2517	1624	0	15.3409090909091	0.284090909090909	0.284090909090909	0	0.568181818181818	0	2.27272727272727	0	0	0	0	0	0	0	0	0	10.5113636363636	0	0.568181818181818	0	8.80681818181818	0	0	0	33.5227272727273	0.284090909090909	0	0	0	0	0	0	0	0	0	0	0	0.284090909090909	0	4.54545454545455	0	0	0	0	0.284090909090909	17.3295454545455	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	0.568181818181818	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	120	"AWI"	120	781	2635	1748	0	14.6706586826347	0	0.29940119760479	0	0.29940119760479	0	1.79640718562874	0	0	0	0	0	0	0	0	0	6.88622754491018	0.29940119760479	1.79640718562874	0	10.1796407185629	0	0	0	35.0299401197605	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2874251497006	0.29940119760479	0	0	0	0	20.6586826347305	0	0	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0.29940119760479
3397	4402	"Saldropo"	43.05	-2.71667	130	"AWI"	130	954	2761	1876	0	9.16666666666667	0.277777777777778	0.277777777777778	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0	10.2777777777778	0	0.277777777777778	0	5.83333333333333	0	0	0	43.6111111111111	0.277777777777778	0	0	0	0	0	0	0	0	0.555555555555556	0	0	0	0	3.61111111111111	0	0	0	0	0	24.4444444444444	0	0	0	0	0	0.555555555555556	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	140	"AWI"	140	1077	2932	2012	0	10.8108108108108	0.27027027027027	0	0	0.27027027027027	0	2.7027027027027	0	0	0	0	0	0	0	0	0	6.75675675675676	0	0.27027027027027	0	6.21621621621622	0	0	0	37.8378378378378	0.27027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05405405405405	0	0	0	0	0	24.5945945945946	4.05405405405405	0.27027027027027	0	0	0	0	0	0	0	0	0	0	1.62162162162162	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	150	"AWI"	150	1258	3039	2133	0	20.7272727272727	0.363636363636364	0.363636363636364	0	0.363636363636364	0	5.45454545454545	0	0	0	0	0	0	0	0	0	6.54545454545455	0.363636363636364	0.363636363636364	0	0	0	0	0	35.2727272727273	1.45454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	24	0	0	0	0	0.363636363636364	0	0	0	0	0	0	0	0.363636363636364	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	160	"AWI"	160	1363	3152	2261	0	6.9164265129683	0	0	0	0.864553314121038	0	2.88184438040346	0	0	0	0	0	0	0	0	0	11.2391930835735	0	0.864553314121038	0	29.971181556196	0	0	0	27.3775216138329	0	0	0	0.288184438040346	0	0	0	0	0	0	0	0	0	0	3.7463976945245	0	0	0	0	0	14.985590778098	0	0	0	0	0.288184438040346	0.576368876080692	0	0	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	165	"AWI"	165	1428	3225	2321	0	12	0	0.363636363636364	0	0	0	3.27272727272727	0	0	0	0	0	0	0	0	0	13.0909090909091	0	2.54545454545455	0	0	0	0	0	38.9090909090909	0.727272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54545454545455	0	0	0	0	0	21.4545454545455	0	0	0	0	0	0.363636363636364	0	0	0	0	0	0	0.363636363636364	0	0.363636363636364	0
3397	4402	"Saldropo"	43.05	-2.71667	170	"AWI"	170	1475	3313	2383	0	5.55555555555556	0.277777777777778	0	0	0.277777777777778	0	1.66666666666667	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0.833333333333333	0	12.5	0	0	0	41.9444444444444	0.277777777777778	0.277777777777778	0	0	0	0	0	0	0.555555555555556	0	0	0	0	0	4.44444444444444	0	0	0	0	0	15.5555555555556	6.38888888888889	0	0	0	0	0.277777777777778	0	0	0	0.277777777777778	0	0	0.555555555555556	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	180	"AWI"	180	1653	3384	2515	0	8.56269113149847	0	0	0	1.8348623853211	0	2.44648318042813	0	0	0	0	0	0	0	0	0	5.5045871559633	0	2.75229357798165	0	12.2324159021407	0	0	0	40.0611620795107	0.611620795107034	0	0	0	0	0	0	0	1.8348623853211	0	0.305810397553517	0	0	0	6.42201834862385	0	0	0	0	0	15.9021406727829	0	0	0	0	0	0.611620795107034	0.611620795107034	0.305810397553517	0	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	190	"AWI"	190	1745	3475	2645	0	7.54189944134078	0	0.837988826815642	0	1.11731843575419	0	4.18994413407821	0	0	0	0	0	0	0	0	0	5.3072625698324	0	1.67597765363128	0	12.2905027932961	0	0	0	35.4748603351955	0.558659217877095	0	0.279329608938547	0	0	0	0.279329608938547	0	0	0	0	0	0	0	6.14525139664804	0	0	0	0	0	21.2290502793296	0	0	0	0	0	0.279329608938547	0.279329608938547	0	0	0	0	1.95530726256983	0.558659217877095	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	200	"AWI"	200	1847	3602	2778	0	9.30851063829787	0.265957446808511	0	0	0.265957446808511	0	4.25531914893617	0	0	0	0	0	0	0	0	0	7.18085106382979	0	0.265957446808511	0	5.0531914893617	0	0	0	44.4148936170213	1.32978723404255	0	0	0	0	0	0	0	0.265957446808511	0	0	0	0	0	8.51063829787234	0	0	0	0	0	17.5531914893617	0	0.265957446808511	0	0	0	0.531914893617021	0	0	0	0	0	0	0.531914893617021	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	210	"AWI"	210	2062	3667	2904	0.304878048780488	11.890243902439	0.304878048780488	0	0.304878048780488	1.21951219512195	0	5.48780487804878	0	0.304878048780488	0	0	0	0	0	0	0	7.92682926829268	0	0	0	13.109756097561	0	0	0	38.4146341463415	0.304878048780488	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57317073170732	0	0	0	0	0	15.2439024390244	0	0	0	0	0	0	0	0	0	0	0	0	0.609756097560976	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	220	"AWI"	220	2191	3765	3039	0	10.4651162790698	0	0.290697674418605	0	0.581395348837209	0	2.61627906976744	0	0	0	0	0	0	0	0	0	6.97674418604651	0	0.872093023255814	0.290697674418605	21.2209302325581	0	0	0	32.2674418604651	0.872093023255814	0	0	0	0	0	0	0	0	0.290697674418605	0	0	0	0	4.06976744186047	0	0	0	0	0	18.3139534883721	0	0	0	0	0	0.290697674418605	0.290697674418605	0	0.290697674418605	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	230	"AWI"	230	2335	3870	3167	0	6.86813186813187	0	0	0	0.549450549450549	0	5.49450549450549	0	0	0	0	0	0	0	0	0	12.9120879120879	0	4.3956043956044	0	4.94505494505495	0	0	0	44.5054945054945	0.824175824175824	0	0	0	0	0	0	0	0	0.274725274725275	0	0	0	0	2.1978021978022	0.274725274725275	0	0	0	0	9.89010989010989	4.94505494505495	0	0	0	0.274725274725275	0	0	0	0.274725274725275	0	0	0.549450549450549	0.549450549450549	0	0	0.274725274725275
3397	4402	"Saldropo"	43.05	-2.71667	235	"AWI"	235	2426	3896	3226	0	7.79569892473118	0.268817204301075	0	0.268817204301075	0.268817204301075	0	4.56989247311828	0	0	0	0	0	0	0	0	0	7.52688172043011	0	0.806451612903226	0.268817204301075	22.5806451612903	0	0	0	35.2150537634409	0.806451612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79569892473118	0	0	0	0	0	8.33333333333333	2.68817204301075	0	0	0	0	0	0	0	0	0	0	0	0.806451612903226	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	240	"AWI"	240	2494	3940	3288	0	7.7319587628866	0	0	0	0.257731958762887	0	2.31958762886598	0	0	0	0	0	0	0	0	0	7.98969072164948	0	0.515463917525773	0	21.9072164948454	0	0	0	29.8969072164948	0	0.257731958762887	0	0	0	0	0.257731958762887	0	0	0	0	0	0	0	6.95876288659794	0	0	0	0	0	16.7525773195876	3.60824742268041	0	0	0	0	0	0	0	0.515463917525773	0	0	0.257731958762887	0.77319587628866	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	250	"AWI"	250	2630	4057	3417	0	10.4790419161677	0.29940119760479	0	0	0.29940119760479	0	3.89221556886228	0	0	0	0	0	0	0	0	0	11.6766467065868	0	0	0	17.3652694610778	0	0	0	28.7425149700599	0.598802395209581	0	0	0	0	0	0	0	0	0	0	0	0	0	7.18562874251497	0	0	0	0	0	18.562874251497	0	0	0	0	0	0	0.29940119760479	0	0	0	0	0	0.598802395209581	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	255	"AWI"	255	2686	4130	3484	0	9.31899641577061	0	0	0.3584229390681	0.3584229390681	0	5.01792114695341	0	0	0	0	0	0	0	0	0	12.5448028673835	0.3584229390681	0	0	0	0	0	0	36.5591397849462	0.716845878136201	0.3584229390681	0	0	0	0	0	0	0.3584229390681	0.3584229390681	0	0	0	0	10.3942652329749	0	0	0	0	0	19.7132616487455	1.7921146953405	0	0	0	0	0.716845878136201	0	0	0	0	0	0	1.0752688172043	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	260	"AWI"	260	2853	4151	3537	0	7.6530612244898	0	0.255102040816327	0	0.76530612244898	0	3.31632653061224	0	0	0	0	0	0	0	0	0	9.94897959183673	0	0.76530612244898	0	15.5612244897959	0	0	0	31.6326530612245	0.76530612244898	0	0	0	0	0	0	0	0	0.255102040816327	0	0	0	0	6.63265306122449	0.255102040816327	0	0	0	0	14.5408163265306	6.37755102040816	0	0	0	0	0	0	0	0.510204081632653	0	0	0	0.76530612244898	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	265	"AWI"	265	2989	4184	3586	0	13.3858267716535	0	0.26246719160105	0.26246719160105	0.26246719160105	0	6.8241469816273	0	0	0	0	0	0.26246719160105	0	0	0	14.6981627296588	0.26246719160105	0	0	17.5853018372703	0	0	0	25.7217847769029	0.26246719160105	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6246719160105	0	0	0	0	0	14.1732283464567	0	0	0	0	0	0.78740157480315	0.26246719160105	0.26246719160105	0.26246719160105	0	0	0.26246719160105	1.5748031496063	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	270	"AWI"	270	3105	4226	3639	0	12.7182044887781	0	0	0	0.249376558603491	0	4.23940149625935	0	0	0	0	0	0	0	0	0	18.9526184538653	0	1.99501246882793	0	11.9700748129676	0	0	0	23.4413965087282	1.24688279301746	0	0	0	0	0	0	0	0	0.498753117206983	0	0	0	0	5.7356608478803	0	0	0	0	0	17.4563591022444	0	0	0	0	0	0.249376558603491	0	0.249376558603491	0.249376558603491	0	0	0	0.748129675810474	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	275	"AWI"	275	3191	4276	3692	0	11.9718309859155	0.352112676056338	0.704225352112676	0	0.704225352112676	0	7.3943661971831	0	0	0	0	0	0	0	0	0	27.4647887323944	0.352112676056338	2.46478873239437	0	0	0	0	0	14.4366197183099	0.704225352112676	0	0	0	0	0	0	0	0	0.352112676056338	0	0	0	0	5.28169014084507	0	0	0	0	0	16.5492957746479	9.85915492957746	0	0	0	0	0	0.352112676056338	0	0	0	0	0	1.05633802816901	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	280	"AWI"	280	3281	4324	3753	0	13.7466307277628	0	0.269541778975741	0	0	0	8.35579514824798	0	0	0	0	0	0	0	0	0	25.0673854447439	0	2.42587601078167	0	6.46900269541779	0	0	0	8.08625336927224	1.34770889487871	0	0	0	0	0	0	0	0	0	0.539083557951483	0	0	0	4.5822102425876	0.269541778975741	0.539083557951483	0	0	0	20.2156334231806	5.12129380053908	0	0.269541778975741	0	0	0	0.269541778975741	0.269541778975741	0.539083557951483	0	0.269541778975741	0.269541778975741	1.07816711590297	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	285	"AWI"	285	3428	4392	3841	0	7.04960835509138	0	0.522193211488251	0.261096605744125	0.522193211488251	0	9.39947780678851	0	0	0	0	0	0	0	0	0	24.2819843342037	0	3.91644908616188	0	18.5378590078329	0	0	0	2.34986945169713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61096605744125	0	0	0	0	0	23.4986945169713	4.17754569190601	0.261096605744125	0.522193211488251	0	0	0	0.261096605744125	0	0.261096605744125	0	0	0.522193211488251	1.0443864229765	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	290	"AWI"	290	3680	4535	4002	0	5.24475524475525	0	0.34965034965035	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	19.2307692307692	0	16.7832167832168	0	20.6293706293706	0	0	0.34965034965035	1.3986013986014	1.04895104895105	0	0	0	0	0	0	0	0	0	0.34965034965035	0	0	0	13.6363636363636	0	0	0	0	0	10.4895104895105	0	0	0.699300699300699	0	0	0	4.1958041958042	0	1.04895104895105	0	0	0	0	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	295	"AWI"	295	3802	4752	4177	0	2.17864923747277	0	0	0	0	0	30.0653594771242	0	0	0	0	0.217864923747277	0	0	0	0	20.2614379084967	0	18.3006535947712	0	0	0	0	0	0.435729847494553	0.435729847494553	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17864923747277	0	0	0	0	0	13.0718954248366	5.44662309368192	0	3.48583877995643	0	0.65359477124183	0	2.8322440087146	0.217864923747277	0	0	0	0	0.217864923747277	0	0	0
3397	4402	"Saldropo"	43.05	-2.71667	300	"AWI"	300	3866	5039	4340	0	1.69851380042463	0	0	0	0	0	20.5944798301486	0	0	0	0	0	0	0	0	0	25.4777070063694	0	18.4713375796178	0	2.9723991507431	0	0	0	0	0.424628450106157	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12314225053079	0	0	0	0	0	14.0127388535032	5.30785562632696	0.424628450106157	2.9723991507431	0	0	0	4.45859872611465	0.424628450106157	0	0	0	0	0.424628450106157	0	0	0.212314225053079
3397	4402	"Saldropo"	43.05	-2.71667	305	"AWI"	305	3916	5409	4502	0	2.37580993520518	0	0	0	0.431965442764579	0	23.110151187905	0	0	0	0	0	0	0	0	0	21.1663066954644	0	11.6630669546436	0	4.1036717062635	0	0	0	0.215982721382289	0.647948164146868	0	0	0	0.215982721382289	0	0	0	0.215982721382289	0	0	0	0	0	2.15982721382289	0	0	0	0	0	18.1425485961123	6.0475161987041	0.215982721382289	3.45572354211663	0	0	0.215982721382289	4.53563714902808	0.431965442764579	0.215982721382289	0	0	0.431965442764579	0	0	0	0
