"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3381	40574	"Rotsee"	47.07556	8.32556	572	"AWI"	572	6950	8171	7445	1.64271047227926	0.616016427104723	3.69609856262834	0	0.82135523613963	0.616016427104723	0.410677618069815	0	1.02669404517454	0	0	0	0	22.5872689938398	5.54414784394251	0	0	0	0	0	0.205338809034908	7.59753593429158	0	0	0	0	0	0	9.24024640657084	0	3.49075975359343	0	0	10.4722792607803	0.205338809034908	0	0	0	0	0.205338809034908	0	0	19.5071868583162	11.7043121149897	0.205338809034908	0.205338809034908
3381	40574	"Rotsee"	47.07556	8.32556	556	"AWI"	556	6846	8098	7354	2.9143897996357	0.546448087431694	4.91803278688525	0	0.182149362477231	1.27504553734062	0.182149362477231	0	2.73224043715847	0.182149362477231	0	0	0	22.4043715846995	2.00364298724954	0	0	0	0	0	0	3.64298724954463	0	0.364298724954463	0	0	0	0	5.8287795992714	0	3.09653916211293	0	0	12.9326047358834	0.364298724954463	0	0	0	0	0.182149362477231	0	0	24.9544626593807	11.2932604735883	0	0
3381	40574	"Rotsee"	47.07556	8.32556	588	"AWI"	588	7016	8264	7532	0.738007380073801	0.3690036900369	3.3210332103321	0	0.18450184501845	1.4760147601476	0	0	1.66051660516605	0	0	0	0	37.4538745387454	10.3321033210332	0	0	0	0	0	0	3.3210332103321	0	0.18450184501845	0	0	0	0	5.53505535055351	0	2.5830258302583	0	0	8.30258302583026	0	0	0	0	0	0	0	0	14.0221402214022	9.77859778597786	0.55350553505535	0.18450184501845
3381	40574	"Rotsee"	47.07556	8.32556	540	"AWI"	540	6768	7977	7267	3.5958904109589	0.342465753424658	7.87671232876712	0	0.342465753424658	0.684931506849315	0.513698630136986	0	1.88356164383562	0.342465753424658	0.171232876712329	0	0	16.9520547945205	3.76712328767123	0	0	0	0	0.171232876712329	0.342465753424658	5.82191780821918	0	0.342465753424658	0	0	0	0	8.56164383561644	0	5.65068493150685	0	0	9.76027397260274	0.342465753424658	0	0	0	0.342465753424658	0	0	0.171232876712329	19.6917808219178	11.8150684931507	0.513698630136986	0
3381	40574	"Rotsee"	47.07556	8.32556	524	"AWI"	524	6725	7869	7176	4.55341506129597	1.0507880910683	9.45709281961471	0	0	1.0507880910683	0.175131348511384	0	4.90367775831874	0.175131348511384	0	0	0	20.3152364273205	4.02802101576182	0	0	0	0	0.350262697022767	0.525394045534151	4.2031523642732	0	0.175131348511384	0	0	0	0	6.47985989492119	0	1.40105078809107	0	0	12.2591943957968	0.350262697022767	0	0	0.175131348511384	0.350262697022767	0	0	0	19.2644483362522	8.58143607705779	0.175131348511384	0
3381	40574	"Rotsee"	47.07556	8.32556	606	"AWI"	606	7142	8409	7656	1.09289617486339	0.546448087431694	4.91803278688525	0	0.182149362477231	0.910746812386157	0.182149362477231	0	2.36794171220401	0	0	0	0	34.0619307832423	3.82513661202186	0	0	0	0	0	0.364298724954463	3.4608378870674	0	0.364298724954463	0	0	0	0	8.19672131147541	0	3.27868852459016	0	0	10.5646630236794	0.182149362477231	0	0.182149362477231	0.182149362477231	0.728597449908925	0.364298724954463	0	0	12.7504553734062	10.5646630236794	0.546448087431694	0.182149362477231
3381	40574	"Rotsee"	47.07556	8.32556	508	"AWI"	508	6643	7787	7084	5.12820512820513	0.170940170940171	7.35042735042735	0	0.170940170940171	1.36752136752137	0.170940170940171	0	2.56410256410256	0.341880341880342	0.170940170940171	0	0	19.4871794871795	3.58974358974359	0	0	0	0	0.341880341880342	0.512820512820513	5.64102564102564	0	0.170940170940171	0	0	0	0	8.71794871794872	0	1.70940170940171	0	0	14.8717948717949	0	0	0	0.170940170940171	0.854700854700855	0	0	0	17.2649572649573	9.05982905982906	0	0.170940170940171
3381	40574	"Rotsee"	47.07556	8.32556	620	"AWI"	620	7239	8526	7769	0.478468899521531	0.478468899521531	5.103668261563	0	0.478468899521531	0.637958532695375	0	0	3.50877192982456	0.318979266347687	0	0	0	36.0446570972887	4.46570972886762	0	0	0	0	0	0	3.18979266347687	0	0.159489633173844	0	0	0	0	5.42264752791069	0	2.39234449760766	0	0	14.0350877192982	0	0	0	0	0.318979266347687	0.318979266347687	0	0	12.5996810207337	9.72886762360447	0.318979266347687	0
3381	40574	"Rotsee"	47.07556	8.32556	492	"AWI"	492	6599	7600	7002	8.39160839160839	0.559440559440559	7.13286713286713	0	0	0.979020979020979	0.13986013986014	0	2.51748251748252	0.13986013986014	0	0	0	21.6783216783217	2.0979020979021	0	0	0.13986013986014	0	0.979020979020979	0	9.65034965034965	0	0.13986013986014	0	0	0	0.27972027972028	5.17482517482518	0	2.37762237762238	0	0	13.8461538461538	0.13986013986014	0	0	0	0.27972027972028	0.13986013986014	0	0	14.1258741258741	8.95104895104895	0.13986013986014	0
3381	40574	"Rotsee"	47.07556	8.32556	636	"AWI"	636	7296	8723	7899	0.16	0.48	3.84	0	0.16	0.48	0.16	0	2.72	0	0	0	0	36	4.48	0	0	0	0	0	0	5.92	0	0.32	0	0	0	0	5.92	0	4.16	0	0	9.44	0	0	0.16	0.16	0.16	0	0	0	13.28	11.68	0.32	0
