"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3014	3928	"Bezdonnoe"	62.03333	32.76667	25	"AWI"	25	-50	733	200	1.37614678899083	0	0	0	0.917431192660551	0	0	0	0	0	0	0.458715596330275	37.6146788990826	0	0	0	0	0	0	0.458715596330275	0	0	12.8440366972477	39.9082568807339	0.458715596330275	2.29357798165138	0	0.458715596330275	0	1.37614678899083	0	0	0.458715596330275	1.37614678899083	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	50	"AWI"	50	-11	1521	466	0.413223140495868	0	0	0	1.2396694214876	0.413223140495868	0	0	0	0	0	0	14.4628099173554	0	0	0	0	0	0	0.413223140495868	0.413223140495868	0	12.396694214876	61.1570247933884	0.413223140495868	6.19834710743802	0	0.826446280991736	0.413223140495868	0	0	0	0.826446280991736	0.413223140495868	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	75	"AWI"	75	25	2321	735	0	0	0	0	0.490196078431373	0	0	0	0	0	0	0.490196078431373	10.7843137254902	0	0	0	0.490196078431373	0	0	0.490196078431373	0.490196078431373	0	13.7254901960784	63.2352941176471	0	4.41176470588235	0	0.980392156862745	0.980392156862745	0.980392156862745	0	0.490196078431373	1.47058823529412	0.490196078431373	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	100	"AWI"	100	165	2855	1009	1.06951871657754	0	0	0.53475935828877	1.06951871657754	0	0	0	0	0	0	0	20.3208556149733	0	0	0	0	0	0	0	0	0	8.55614973262032	60.427807486631	0	4.81283422459893	0.53475935828877	0	0	2.13903743315508	0	0	0	0.53475935828877	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	125	"AWI"	125	302	3090	1313	0	0	0	0	0	0.588235294117647	0	0	0	0	0	0.588235294117647	9.41176470588235	0	0	0	0	0	0	0	0	0	8.82352941176471	77.0588235294118	0	1.17647058823529	0	0	0.588235294117647	0.588235294117647	0	0	0	0.588235294117647	0.588235294117647	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	150	"AWI"	150	395	3362	1603	1.3953488372093	0	0	0	2.7906976744186	0.465116279069767	0	0	0	0	0	0.465116279069767	6.97674418604651	0	0	0	0	0	0	0	0	0	21.8604651162791	63.7209302325581	0	0.930232558139535	0	0	0.465116279069767	0	0	0	0	0.465116279069767	0	0	0	0.465116279069767	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	175	"AWI"	175	484	3821	1884	0.510204081632653	0	0	0	0	0	0	0	0	0	0	1.02040816326531	6.12244897959184	0	0	0	0	0	0	0.510204081632653	0	0.510204081632653	28.0612244897959	53.5714285714286	0	6.12244897959184	0	0	0	1.02040816326531	0	0	0	0	0	0	0.510204081632653	2.04081632653061	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	200	"AWI"	200	771	4030	2195	2.31481481481481	0	0	0	1.38888888888889	0.462962962962963	0	0	0	0	0	0.462962962962963	5.55555555555556	0	0	0	0	0.462962962962963	0	0	0	0	29.1666666666667	56.9444444444444	0	0.462962962962963	0	0	0.925925925925926	0	0.925925925925926	0	0	0.462962962962963	0	0	0	0.462962962962963	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	225	"AWI"	225	991	4161	2535	1.57894736842105	0	0	0	1.05263157894737	0	0	0	0	0	0.526315789473684	1.57894736842105	3.68421052631579	0	0	0.526315789473684	0	0	0	0	0	0	40.5263157894737	46.8421052631579	0	0	0	0	0.526315789473684	0.526315789473684	0	0	0	1.05263157894737	0.526315789473684	0	0.526315789473684	0.526315789473684	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	250	"AWI"	250	1176	4378	2845	1.03626943005181	0	0	0	0.518134715025907	0	0	0	0	0	0	2.59067357512953	8.80829015544041	0	0	1.03626943005181	0	0	0	0	0	0	24.3523316062176	55.440414507772	0	1.03626943005181	0	0	1.55440414507772	0.518134715025907	1.03626943005181	0	0	0.518134715025907	0	0	0	1.55440414507772	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	275	"AWI"	275	1409	4704	3157	0.966183574879227	0	0	0	0.483091787439614	0	0	0	0	0	0	3.38164251207729	8.21256038647343	0	0	0	0	0	0	0.483091787439614	0	0	40.0966183574879	41.0628019323672	0	0.483091787439614	0	0	1.44927536231884	0.483091787439614	0	0	0	0.483091787439614	0	0	0	2.41545893719807	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	300	"AWI"	300	1869	4831	3484	0.809716599190283	0	0	0	2.02429149797571	0	0	0	0	0	0	2.83400809716599	4.45344129554656	0	0	0	0	0	0	0	0	0	25.9109311740891	55.8704453441296	0.404858299595142	2.42914979757085	0	0.809716599190283	0.404858299595142	0.809716599190283	0	0.404858299595142	0	0	0	0.404858299595142	0.404858299595142	2.02429149797571	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	325	"AWI"	325	2180	5029	3873	0.595238095238095	0	0	0.595238095238095	1.19047619047619	0.595238095238095	0	0	0	0	0	5.95238095238095	5.35714285714286	0	0	0.595238095238095	0	0	0	0	0	0	23.8095238095238	49.4047619047619	0	2.97619047619048	0.595238095238095	0	2.38095238095238	0	1.19047619047619	0	0	0	1.19047619047619	0	0.595238095238095	2.97619047619048	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	350	"AWI"	350	2383	5304	4222	1.34228187919463	0	0	0	0.671140939597315	0.671140939597315	0	0	0	0	0	4.02684563758389	8.7248322147651	0.671140939597315	0	0	0	0	0	0	0	0	30.2013422818792	43.6241610738255	0	0	0.671140939597315	0	2.01342281879195	0	0	0.671140939597315	0.671140939597315	0	0	0	1.34228187919463	4.69798657718121	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	375	"AWI"	375	2867	5503	4511	0.666666666666667	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	13.3333333333333	68.6666666666667	0	2	0	0.666666666666667	2.66666666666667	0.666666666666667	0	0	0	0.666666666666667	0	0	2	2.66666666666667	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	400	"AWI"	400	3527	5579	4767	2.25563909774436	0	0	0	3.00751879699248	0	0	0	0	0	0	3.00751879699248	6.01503759398496	0	0	0	0	0	0	0	0	0	22.5563909774436	57.8947368421053	0	3.00751879699248	0	0	0.75187969924812	0.75187969924812	0	0	0	0	0	0	0	0.75187969924812	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	425	"AWI"	425	4025	5673	5057	1.01010101010101	0	0	0	0	0	0	0	0	0	0	5.05050505050505	14.1414141414141	0	0	0	0	0	0	0	0	0	23.7373737373737	50.5050505050505	0	0.505050505050505	0	0	0.505050505050505	0	0	0	0	0.505050505050505	0	0	0.505050505050505	3.53535353535354	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	450	"AWI"	450	4359	5854	5383	0.581395348837209	0	0	0	0	0.581395348837209	0	0	0	0	0	4.65116279069767	18.6046511627907	0	0	0	0	0	0	0	0	0	27.906976744186	37.2093023255814	0	1.74418604651163	0	0	1.16279069767442	0.581395348837209	0	0	0	1.16279069767442	0	0	1.16279069767442	4.06976744186047	0.581395348837209
3014	3928	"Bezdonnoe"	62.03333	32.76667	475	"AWI"	475	5217	5940	5630	1.2987012987013	0	0	0.865800865800866	0.432900432900433	0.432900432900433	0	0	0	0	0	5.19480519480519	12.5541125541126	0	0	0	0	0	0.432900432900433	0.432900432900433	0	0	34.6320346320346	32.9004329004329	0.432900432900433	2.16450216450216	0	0	2.16450216450216	0.865800865800866	0.865800865800866	0	0	1.73160173160173	0	0	0.432900432900433	2.16450216450216	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	500	"AWI"	500	5671	6248	5918	0.526315789473684	0	0	3.68421052631579	0.526315789473684	0	0	0	0	0	0	1.05263157894737	10	0	0	0	0	0	0.526315789473684	0	0	0	8.42105263157895	68.4210526315789	0	0.526315789473684	0	0	0.526315789473684	0.526315789473684	0	0	0	0.526315789473684	0	0	0	4.73684210526316	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	525	"AWI"	525	5765	7073	6176	0	0	0	2.73972602739726	0.684931506849315	0	0	0	0	0	0	5.47945205479452	10.2739726027397	0	0	2.05479452054794	0	0	0.684931506849315	0	0	0	17.8082191780822	47.2602739726027	0	5.47945205479452	0	0	1.36986301369863	0	0	0	0	0.684931506849315	0	0	1.36986301369863	4.10958904109589	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	550	"AWI"	550	5896	7663	6446	0.980392156862745	0	0	1.96078431372549	2.94117647058824	0	0	0	0	0	0	3.92156862745098	18.6274509803922	0	0	0	0	0	0	0	0	0	6.86274509803922	48.0392156862745	0	2.94117647058824	0	0	0.980392156862745	0.980392156862745	0	0	0	0.980392156862745	0	0	0.980392156862745	9.80392156862745	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	575	"AWI"	575	6027	7891	6761	0	0	0	1.66666666666667	1.66666666666667	0.833333333333333	0	0	0	0	0	8.33333333333333	10	0	0	2.5	0	0	0	0	0	0	11.6666666666667	45.8333333333333	0	1.66666666666667	0	0	1.66666666666667	0.833333333333333	0	0	0	1.66666666666667	0	0.833333333333333	0.833333333333333	10	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	600	"AWI"	600	6119	8183	7051	0.763358778625954	0	0	0	1.52671755725191	0	0	0.763358778625954	0	0	0	7.63358778625954	13.7404580152672	0	0	0	0	0	0	0	0	0	5.34351145038168	53.4351145038168	0	3.81679389312977	0	0.763358778625954	1.52671755725191	0	0.763358778625954	0	0	1.52671755725191	0	0	0	8.3969465648855	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	625	"AWI"	625	6194	8686	7314	0	0	0	0	0.819672131147541	0	0	0	0	0	0	4.0983606557377	13.9344262295082	0	0	0	0	0	0	0	0	0	0.819672131147541	64.7540983606557	0	7.37704918032787	0	0	0.819672131147541	0	0.819672131147541	0	0	0.819672131147541	0.819672131147541	0	0	4.91803278688525	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	650	"AWI"	650	6451	8901	7584	0.775193798449612	0	0	0.775193798449612	0	0	0	0	0	0	0	5.42635658914729	20.1550387596899	0	0	0	0	0	0	0	0	0	0.775193798449612	62.015503875969	0	1.55038759689922	0	1.55038759689922	0	0.775193798449612	0	0	0	2.32558139534884	0	0	0.775193798449612	3.10077519379845	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	675	"AWI"	675	6654	9067	7865	0	0	0	0	0.595238095238095	0	0	0	0	0	0	5.95238095238095	7.73809523809524	0	0	1.19047619047619	0	0	0	0	0	0	1.19047619047619	71.4285714285714	0.595238095238095	5.95238095238095	0	0	0	1.78571428571429	0.595238095238095	0.595238095238095	0	0.595238095238095	0	0	0	1.78571428571429	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	700	"AWI"	700	6788	9263	8172	0.671140939597315	0	0	0	0.671140939597315	0	0	0	0	0	0	1.34228187919463	14.0939597315436	0	0	0	0	0	0	0.671140939597315	0	0	0.671140939597315	71.8120805369127	0	1.34228187919463	0	0	1.34228187919463	2.01342281879195	0	0.671140939597315	0	2.01342281879195	0	0	0	2.68456375838926	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	725	"AWI"	725	6973	9582	8422	0	0	0	0.636942675159236	1.27388535031847	0	0	0	0	0	0	3.82165605095541	14.0127388535032	0	0	0.636942675159236	0	0	0	0	0	0	0.636942675159236	58.5987261146497	0	15.2866242038217	0	0.636942675159236	0	0	0.636942675159236	0.636942675159236	0	0.636942675159236	0	0	1.27388535031847	1.27388535031847	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	750	"AWI"	750	7395	9678	8676	0	0	0	0	0.564971751412429	0	0	0	0	0	0	2.25988700564972	8.47457627118644	0	0	0	0	0	0	0	0	0	1.12994350282486	72.8813559322034	0	7.90960451977401	0	0	0.564971751412429	0	0	0	0	1.69491525423729	0	0	0	4.51977401129944	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	775	"AWI"	775	7647	9809	8951	0	0	0	3.05343511450382	0	0	0	0	0.763358778625954	0	0	1.52671755725191	12.9770992366412	0	0	2.29007633587786	0	0	0	0	0	0	3.05343511450382	59.5419847328244	0	6.10687022900763	0	0	0	2.29007633587786	0	0	0	0.763358778625954	0.763358778625954	0	0	6.10687022900763	0.763358778625954
3014	3928	"Bezdonnoe"	62.03333	32.76667	800	"AWI"	800	7867	9991	9217	0	0	0	0	1.68539325842697	0	0	0	0	0	0	3.93258426966292	8.98876404494382	0	0	0	0	0	0	0	0	0	0	73.5955056179775	0	5.0561797752809	0.561797752808989	0	0.561797752808989	0	1.12359550561798	0	0	1.68539325842697	0	0	0	2.80898876404494	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	825	"AWI"	825	8281	10132	9429	0	0	0	0	0	0	0	0	0	0	0	1.70454545454545	7.95454545454545	0	0	1.13636363636364	0	0	0.568181818181818	0	0	0	2.27272727272727	71.5909090909091	0	8.52272727272727	0	0.568181818181818	0	0.568181818181818	1.13636363636364	0	0	1.13636363636364	0.568181818181818	0	0	2.27272727272727	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	850	"AWI"	850	8829	10195	9613	0	0	0	0.48780487804878	0.975609756097561	0	0	0	0	0	0	0.48780487804878	11.219512195122	0	0	0	0	0	0	0	0	0	1.46341463414634	67.8048780487805	0	12.1951219512195	0	0.48780487804878	0	0	0.48780487804878	0	0	1.95121951219512	0	0	0	2.4390243902439	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	875	"AWI"	875	9313	10286	9811	0.248756218905473	0	0	0.248756218905473	0.497512437810945	0	43.2835820895522	0	0	0	0	0.995024875621891	0.746268656716418	0	0	0.497512437810945	0.248756218905473	0	0	0	0	0	0.497512437810945	41.5422885572139	0	7.46268656716418	0	0	0	0.746268656716418	0.248756218905473	0	0	1.24378109452736	0.497512437810945	0	0	0.995024875621891	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	900	"AWI"	900	9578	10492	10035	0	0	0	0	1.41509433962264	0	0	0	0	0	0	2.35849056603774	14.1509433962264	0	0	0	0	0	0	0	0	0	0.471698113207547	65.0943396226415	0	9.90566037735849	0	0.471698113207547	0.471698113207547	0.471698113207547	0	0	0	3.30188679245283	0	0.471698113207547	0	1.41509433962264	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	925	"AWI"	925	9655	10539	10108	0	0	0	0.78740157480315	1.5748031496063	0	0	0	0	0	0	1.5748031496063	17.3228346456693	0	0	0.78740157480315	0	0	0	0	0	0	0	48.0314960629921	0	20.4724409448819	0	0	0	2.36220472440945	2.36220472440945	0	0	3.1496062992126	0	0	0	1.5748031496063	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	950	"AWI"	950	9700	10600	10190	0.53475935828877	0	0	0.53475935828877	1.06951871657754	0	0	0	0	0	0	0	10.1604278074866	0	0	0.53475935828877	0	0	0	0	0	0	0	65.24064171123	0	16.5775401069519	0	0.53475935828877	0	0	0.53475935828877	0	0	2.13903743315508	0	0	0	2.13903743315508	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	975	"AWI"	975	9735	10709	10266	0	0	0	0	0	0	0	0	0	0	0	1.10497237569061	10.4972375690608	0	0	1.10497237569061	0	0	0	0	0	0	0.552486187845304	64.6408839779006	0	14.9171270718232	0	0	0	1.65745856353591	0.552486187845304	0	0	3.31491712707182	0.552486187845304	0	0	1.10497237569061	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1000	"AWI"	1000	9802	10790	10337	0.62111801242236	0	0	0.62111801242236	0	0	0	0	0	0	0	1.86335403726708	18.0124223602484	0	0	0	0	0	0	0	0	0	0	57.1428571428571	0	19.2546583850932	0	0	0	0	0	0	0	1.24223602484472	0	0	0	1.24223602484472	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1025	"AWI"	1025	9880	10831	10406	0	0	0	0	0	0	0	0	0	0	0	2.74725274725275	5.49450549450549	0	0	0	0	0	0	0	0	0	2.1978021978022	68.1318681318681	0	14.2857142857143	0	0	0	1.0989010989011	0.549450549450549	0	0	1.64835164835165	1.0989010989011	0	0	2.74725274725275	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1050	"AWI"	1050	9932	10899	10474	0	0	0	0.735294117647059	2.20588235294118	0	0	0	0	0	0	1.47058823529412	24.2647058823529	0	0	0.735294117647059	0	0	0	0	0	0	0	38.9705882352941	0	23.5294117647059	0	2.20588235294118	0	1.47058823529412	0	0	0	4.41176470588235	0	0	0	0	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1100	"AWI"	1100	10097	11028	10609	0	0	0	0	3.38983050847458	0	0	0	0	0	0	1.69491525423729	16.1016949152542	0	0	0.847457627118644	0	0	0	0	0	0	1.69491525423729	42.3728813559322	0	26.271186440678	0	0	0	0.847457627118644	0.847457627118644	0	0	4.23728813559322	0	0	0	1.69491525423729	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1125	"AWI"	1125	10203	11081	10681	0	0	0	0	2	0	0	0	0	0	0	1.33333333333333	10	0	0	1.33333333333333	0	0	0	0	0	0	0	48.6666666666667	0	26.6666666666667	0	0	0	1.33333333333333	0.666666666666667	0	0	4.66666666666667	0.666666666666667	0	0	2.66666666666667	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1150	"AWI"	1150	10280	11131	10755	0	0	0	0	0.980392156862745	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	51.9607843137255	0.980392156862745	24.5098039215686	0	0	0	0.980392156862745	0	0	0	1.96078431372549	0	0	0	1.96078431372549	0
3014	3928	"Bezdonnoe"	62.03333	32.76667	1175	"AWI"	1175	10356	11204	10834	0	0	0	0.8	0.8	0.8	0	0	0	0	0	2.4	15.2	0	0	0.8	0	0	0	0	0	0	2.4	53.6	0	16	0	0	0	0	0	0	0	4.8	0.8	0	0	1.6	0
