"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14652	22992	"Hinterburgseeli"	46.71801	8.06769	0.7	"AWI"	0.7	-101.9	85.9	-24.5	0.894854586129754	0.447427293064877	11.1856823266219	0	0	0	0	0	0	0	5.8165548098434	0	0	0	0	0	0	0	2.46085011185682	0	0	0	0	4.47427293064877	0	1.78970917225951	0	0	0	0	0	4.47427293064877	3.13199105145414	0	0	0	0	0.223713646532438	0	0.223713646532438	0	0	0	0	0	0	0.447427293064877	0	0	0	24.8322147651007	0	0	0	0.223713646532438	30.8724832214765	0	0	2.9082774049217	0	0	0	0	0	0.447427293064877	0	0	0	0	0	0	0	0.223713646532438	0.671140939597315	4.25055928411633	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	6.7	"AWI"	6.7	-63.2	271.2	48.7	1.61725067385445	0.808625336927224	7.00808625336927	0.269541778975741	0	0	0	0	0	0	2.96495956873315	0	0.539083557951483	0	0	0	0	0	0.808625336927224	0	0.269541778975741	0	0	1.34770889487871	0	4.85175202156334	0	0	0	0	0	4.04312668463612	0.539083557951483	0	0	0	0	0.808625336927224	0	0.808625336927224	0	0	0	0	0	0	0.539083557951483	0	0	0	30.4582210242588	5.92991913746631	0	0	0	32.3450134770889	0	0	2.42587601078167	0	0	0	0.539083557951483	0	0	0	0	0	0	0	0	0.269541778975741	0	0.269541778975741	0.539083557951483	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	16.7	"AWI"	16.7	-36.9	691.1	162.4	0.719424460431655	0.479616306954436	11.5107913669065	0.479616306954436	0	0	0	0.479616306954436	0	0	0.239808153477218	0	0.479616306954436	0	0	0	0	0	3.11750599520384	0	0	0	0	1.67865707434053	0	2.39808153477218	0	0	0	0	0	7.19424460431655	0	0	0	0	0	2.6378896882494	0	0.239808153477218	0	0	0	0	0	0	0	0	0	0	27.3381294964029	6.95443645083933	0	0	0	26.8585131894484	0	0	5.2757793764988	0	0	0	0	0	0.239808153477218	0	0	0	0	0	0	0	0.239808153477218	0.479616306954436	0.479616306954436	0.479616306954436	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	37.7	"AWI"	37.7	85.9	1221.2	461.2	0.459770114942529	1.14942528735632	13.1034482758621	0.229885057471264	0	0	0	0.229885057471264	0	0	2.29885057471264	0	0.229885057471264	0	0	0	0	0	1.14942528735632	0	0	0	0	3.2183908045977	0	2.52873563218391	0	0	0	0	0	14.0229885057471	0	0	0	0	0	1.37931034482759	0	1.37931034482759	0	0	0	0	0	0	0	0	0.919540229885057	0	27.816091954023	0	0	0	0	19.3103448275862	0	0	8.50574712643678	0	0	0	0	0	0.459770114942529	0	0	0	0	0	0	0	0.689655172413793	0	0.689655172413793	0	0.229885057471264
14652	22992	"Hinterburgseeli"	46.71801	8.06769	51.7	"AWI"	51.7	159.2	1551.1	665.5	1.42857142857143	0.816326530612245	12.4489795918367	0	0	0	0	0.204081632653061	0	0	4.28571428571429	0	0	0	0	3.06122448979592	0	0	0.408163265306122	0	0	0	0	6.3265306122449	0	2.44897959183673	0	0	0	0	0	8.36734693877551	0.612244897959184	0	0	0	0	1.63265306122449	0.204081632653061	1.63265306122449	0	0	0	0	0	0.204081632653061	0.204081632653061	0	0.408163265306122	0	28.3673469387755	0	0	0	0	15.7142857142857	0	0	5.91836734693878	0	0	0	0.408163265306122	3.46938775510204	0.408163265306122	0	0	0	0	0	0	0	0	0.612244897959184	0.408163265306122	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	60.7	"AWI"	60.7	262	1681.2	822.3	1.41732283464567	0.78740157480315	8.50393700787401	0	0	0	0	0.78740157480315	0	0	4.7244094488189	0	0.15748031496063	0	0	2.67716535433071	0	0	0.47244094488189	0	0	0	0	5.51181102362205	0	1.10236220472441	0	0	0	0	0	9.44881889763779	0	0	0	0	0	1.88976377952756	0	1.41732283464567	0	0	0	0	0	0	0	0	0.31496062992126	0	29.2913385826772	4.56692913385827	0	0	0	16.6929133858268	0	0	4.25196850393701	0	0	0	0.15748031496063	3.46456692913386	0.31496062992126	0	0	0	0	0	0.62992125984252	0.15748031496063	0	0.15748031496063	1.10236220472441	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	65.8	"AWI"	65.8	297.8	1770.6	911	2.89855072463768	0.241545893719807	10.3864734299517	0.241545893719807	0	0	0	0.483091787439614	0	0	4.34782608695652	0	0	0	0	0	0	0	0.483091787439614	0	0	0	0	5.31400966183575	0.241545893719807	1.20772946859903	0	0	0	0	0	8.69565217391304	0.241545893719807	0	0	0	0	1.44927536231884	0	0.966183574879227	0	0	0	0	0	0.241545893719807	0	0	0.241545893719807	0	33.0917874396135	3.86473429951691	0	0	0	19.0821256038647	0	0	4.34782608695652	0	0	0	0	0	0.241545893719807	0	0	0	0	0	0	0.241545893719807	0	0.483091787439614	0.966183574879227	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	79.8	"AWI"	79.8	419.4	2099.4	1124.4	3.88548057259714	0.204498977505113	18.4049079754601	0.204498977505113	0	0	0	0.408997955010225	0	0	3.47648261758691	0	0	0	0	0	0	0	0.204498977505113	0	0	0	0	5.72597137014315	0	2.04498977505112	0	0	0	0	0	11.0429447852761	0	0	0	0	0	1.84049079754601	0	0.204498977505113	0	0	0	0	0	0	0	0	0.408997955010225	0	32.719836400818	3.47648261758691	0	0	0	10.2249488752556	0	0	3.47648261758691	0	0	0	0.81799591002045	0	0	0	0	0	0	0	0	0.204498977505113	0.204498977505113	0.408997955010225	0.408997955010225	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	93.8	"AWI"	93.8	577.2	2278.6	1331	6.28571428571429	0	17.4285714285714	0.285714285714286	0	0	0	1.14285714285714	0	0	2.28571428571429	0.285714285714286	0	0	0	0	0	0	0.285714285714286	0	0	0	0	6	0	1.14285714285714	0	0	0	0	0	10	0	0	0	0	0	0.857142857142857	0	0.857142857142857	0	0	0	0	0	0	0	0	0.285714285714286	0	46.5714285714286	0	0	0	0	0	0	0	4.85714285714286	0	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0.285714285714286	0	0.857142857142857	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	103.8	"AWI"	103.8	675.2	2440	1478.4	5.54414784394251	0.205338809034908	28.1314168377823	0	0	0	0	0.82135523613963	0	0	1.23203285420945	0	0.205338809034908	0	0	0	0	0	0	0	0	0	0	1.64271047227926	0	0.410677618069815	0	0	0	0	0	10.6776180698152	0.205338809034908	0	0	0	0	0.616016427104723	0	0	0	0	0	0	0.205338809034908	0	0.205338809034908	0	0.616016427104723	0	43.7371663244353	0	0	0	0	0	0	0	4.10677618069815	0	0	0	0.205338809034908	0	0.616016427104723	0	0	0	0	0	0.205338809034908	0	0	0	0.205338809034908	0	0.205338809034908
